Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	1991.632409	 -0.000070	0	1.226646e-04
1	12.118909	7.198020	1990.183821	  0.000057	0	8.066667e-01
2	24.210543	7.095009	1981.926392	  0.000018	0	8.066667e-01
3	36.248571	6.991999	1971.798656	 -0.000029	0	8.066667e-01
4	48.218760	6.888989	1958.928231	 -0.000027	0	8.066667e-01
5	60.102220	6.785978	1942.656758	  0.000006	0	8.066667e-01
6	71.878054	6.682968	1923.024609	  0.000053	0	8.066667e-01
7	83.525592	6.579958	1900.062864	  0.000095	0	8.066667e-01
8	95.029188	6.476948	1875.382881	  0.000115	0	8.066667e-01
9	106.380383	6.373937	1849.727621	  0.000112	0	8.066667e-01
10	117.577510	6.270927	1824.518669	  0.000094	0	8.066667e-01
11	128.626658	6.167917	1800.872381	  0.000077	0	8.066667e-01
12	139.538327	6.064906	1779.074742	  0.000068	0	8.066667e-01
13	150.324025	5.961896	1759.183166	  0.000062	0	8.066667e-01
14	160.994116	5.858886	1740.754109	  0.000054	0	8.066667e-01
15	171.555277	5.755875	1723.053203	  0.000029	0	8.066667e-01
16	182.009759	5.652865	1705.386859	 -0.000012	0	8.066667e-01
17	192.355208	5.549855	1686.947698	 -0.000057	0	8.066667e-01
18	202.584497	5.446845	1666.975509	 -0.000101	0	8.066667e-01
19	212.686915	5.343834	1645.118066	 -0.000132	0	8.066667e-01
20	222.650268	5.240824	1621.224848	 -0.000142	0	8.066667e-01
21	232.461946	5.137814	1595.317057	 -0.000122	0	8.066667e-01
22	242.108787	5.034803	1567.205878	 -0.000074	0	8.066667e-01
23	251.577479	4.931793	1537.024122	  0.000003	0	8.066667e-01
24	260.852518	4.828783	1503.926562	  0.000095	0	8.066667e-01
25	269.916935	4.725772	1468.308619	  0.000196	0	8.066667e-01
26	278.758010	4.622762	1431.117820	  0.000284	0	8.066667e-01
27	287.370125	4.519752	1393.716913	  0.000345	0	8.066667e-01
28	295.754459	4.416742	1356.972798	  0.000316	0	8.066667e-01
29	303.916793	4.313731	1321.449817	  0.000188	0	8.066667e-01
30	311.865161	4.210721	1287.334668	  0.000053	0	8.066667e-01
31	319.607351	4.107711	1254.350267	 -0.000105	0	8.066667e-01
32	327.157110	4.004700	1224.680467	 -0.000282	0	8.066667e-01
33	334.540311	3.901690	1200.071758	 -0.000311	0	8.066667e-01
34	341.771496	3.798680	1175.141715	 -0.000123	0	8.066667e-01
35	348.851344	3.695669	1150.731477	 -0.000214	0	8.066667e-01
36	355.783883	3.592659	1127.085783	  0.000446	0	8.066667e-01
37	362.574904	3.489649	1104.537216	  0.001170	0	8.066667e-01
38	369.232010	3.386639	1083.380300	 -0.002760	0	8.066667e-01
39	375.764600	3.283628	1063.867023	 -0.002717	0	8.066667e-01
40	382.185244	3.180618	1046.752700	  0.003555	0	8.066667e-01
41	388.512295	3.077608	1033.196906	  0.004700	0	8.066667e-01
42	394.766223	2.974597	1022.742957	  0.003034	0	8.066667e-01
43	400.954522	2.871587	1011.637827	  0.001856	0	8.066667e-01
44	407.072924	2.768577	999.755804	  0.001429	0	8.066667e-01
45	413.117783	2.665566	987.511831	  0.001365	0	8.066667e-01
46	419.086852	2.562556	974.888080	  0.000867	0	8.066667e-01
47	424.978118	2.459546	962.018957	 -0.004370	0	8.066667e-01
48	430.790704	2.356536	949.112757	 -0.034450	0	8.066667e-01
49	436.525380	2.253525	936.484505	  0.021308	0	8.066667e-01
50	442.185154	2.150515	924.548411	  0.032088	0	8.066667e-01
51	447.776723	2.047505	914.085256	  0.007419	0	8.066667e-01
52	453.307776	1.944494	904.703369	 -0.000137	0	8.066667e-01
53	458.778779	1.841484	894.356595	 -0.005565	0	8.066667e-01
54	464.186345	1.738474	883.907525	 -0.010125	0	8.066667e-01
55	469.530665	1.635463	873.614821	 -0.015297	0	8.066667e-01
56	474.813122	1.532453	863.610036	 -0.016385	0	8.066667e-01
57	480.035783	1.429443	853.990772	 -0.057592	0	8.066667e-01
58	485.201323	1.326433	844.868092	 -0.097537	0	8.066667e-01
59	490.313324	1.223422	836.387711	  0.119633	0	8.066667e-01
60	495.376093	1.120412	828.694394	  0.140920	0	8.066667e-01
61	500.394147	1.017402	821.680111	  0.054063	0	8.066667e-01
62	505.369753	0.914391	814.748189	  0.009977	0	8.066667e-01
63	510.303223	0.811381	807.790666	  0.013842	0	8.066667e-01
64	515.195380	0.708371	801.162822	  0.003442	0	8.066667e-01
65	520.048009	0.605360	794.788702	 -0.025984	0	8.066667e-01
66	524.862445	0.502350	788.570094	 -0.074672	0	8.066667e-01
67	529.639539	0.399340	782.490948	 -0.369510	0	8.066667e-01
68	534.380014	0.296330	776.504390	  0.570401	0	8.066667e-01
69	539.084382	0.193319	770.607914	  0.210520	0	8.066667e-01
70	543.753308	0.090309	764.841301	 -0.162023	0	8.066667e-01
71	548.387790	-0.012701	759.257390	  0.017932	0	8.066667e-01
72	552.989168	-0.115712	753.914421	  0.055965	0	8.066667e-01
73	557.559031	-0.218722	748.874242	  0.038181	0	8.066667e-01
74	562.099431	-0.321732	744.168136	  0.002920	0	8.066667e-01
75	566.612273	-0.424743	739.785644	 -0.157848	0	8.066667e-01
76	571.099624	-0.527753	735.688181	 -0.235866	0	8.066667e-01
77	575.562857	-0.630763	731.810770	 -0.285109	0	8.066667e-01
78	580.003229	-0.733773	728.074840	 -0.027714	0	8.066667e-01
79	584.421240	-0.836784	724.395735	 -0.109686	0	8.066667e-01
80	588.817153	-0.939794	720.701278	 -0.056007	0	8.066667e-01
81	593.190667	-1.042804	716.942939	 -0.083373	0	8.066667e-01
82	597.541321	-1.145815	713.108807	 -0.079270	0	8.066667e-01
83	601.868706	-1.248825	709.228029	 -0.080989	0	8.066667e-01
84	606.172843	-1.351835	705.368220	 -0.025476	0	8.066667e-01
85	610.454170	-1.454846	701.623439	  0.007904	0	8.066667e-01
86	614.713606	-1.557856	698.105046	  0.016683	0	8.066667e-01
87	618.952972	-1.660866	694.918629	  0.059922	0	8.066667e-01
88	623.174603	-1.763876	692.144164	  0.082952	0	8.066667e-01
89	627.381377	-1.866887	689.863551	  0.062429	0	8.066667e-01
90	631.576681	-1.969897	688.176392	  0.084170	0	8.066667e-01
91	635.764735	-2.072907	687.224220	  0.049073	0	8.066667e-01
92	639.950756	-2.175918	687.178121	 -0.056353	0	8.066667e-01
93	644.140889	-2.278928	688.162571	  0.048289	0	8.066667e-01
94	648.341411	-2.381938	690.147156	 -0.113969	0	8.066667e-01
95	652.557935	-2.484949	692.895708	 -0.013083	0	8.066667e-01
96	656.794081	-2.587959	696.028880	 -0.051137	0	8.066667e-01
97	661.051058	-2.690969	699.179487	 -0.028098	0	8.066667e-01
98	665.328476	-2.793979	702.212969	  0.159541	0	8.066667e-01
99	669.626660	-2.896990	705.537678	 -0.967973	0	8.066667e-01
100	673.951697	-3.000000	710.584838	  0.858148	0	8.066667e-01
