Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 12.118909	7.198020	40.190430	0.206877	0	0	0	0.000000e+00	1990.908115
2	 24.210543	7.095009	40.179560	0.206933	0	0	0	0.000000e+00	1986.055107
3	 36.248571	6.991999	40.160934	0.207029	0	0	0	0.000000e+00	1976.862524
4	 48.218760	6.888989	40.138396	0.207145	0	0	0	0.000000e+00	1965.363443
5	 60.102220	6.785978	40.110303	0.207290	0	0	0	0.000000e+00	1950.792495
6	 71.878054	6.682968	40.076095	0.207467	0	0	0	0.000000e+00	1932.840684
7	 83.525592	6.579958	40.035368	0.207678	0	0	0	0.000000e+00	1911.543737
8	 95.029188	6.476948	39.989230	0.207918	0	0	0	0.000000e+00	1887.722872
9	106.380383	6.373937	39.939731	0.208175	0	0	0	0.000000e+00	1862.555251
10	117.577510	6.270927	39.888242	0.208444	0	0	0	0.000000e+00	1837.123145
11	128.626658	6.167917	39.837444	0.208710	0	0	0	0.000000e+00	1812.695525
12	139.538327	6.064906	39.788580	0.208966	0	0	0	0.000000e+00	1789.973562
13	150.324025	5.961896	39.742473	0.209209	0	0	0	0.000000e+00	1769.128954
14	160.994116	5.858886	39.698765	0.209439	0	0	0	0.000000e+00	1749.968638
15	171.555277	5.755875	39.656628	0.209662	0	0	0	0.000000e+00	1731.903656
16	182.009759	5.652865	39.614638	0.209884	0	0	0	0.000000e+00	1714.220031
17	192.355208	5.549855	39.570990	0.210115	0	0	0	0.000000e+00	1696.167278
18	202.584497	5.446845	39.523402	0.210368	0	0	0	0.000000e+00	1676.961603
19	212.686915	5.343834	39.470883	0.210648	0	0	0	0.000000e+00	1656.046787
20	222.650268	5.240824	39.412055	0.210963	0	0	0	0.000000e+00	1633.171457
21	232.461946	5.137814	39.346244	0.211316	0	0	0	0.000000e+00	1608.270952
22	242.108787	5.034803	39.272707	0.211711	0	0	0	0.000000e+00	1581.261467
23	251.577479	4.931793	39.190368	0.212156	0	0	0	0.000000e+00	1552.115000
