#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.0000000000e-03	2.5013800531e+03	9.5364267210e-09                 	8.6835386881e-09                 	8.5288803286e-10                 	9.1056524023e-01                 	9.9999816189e-01                 
1.0120000000e-03	2.4717194200e+03	9.6859968392e-09                 	8.8091512100e-09                 	8.7684562921e-10                 	9.0947285615e-01                 	9.9999810378e-01                 
1.0230000000e-03	2.4451417919e+03	9.8468619420e-09                 	8.9444383600e-09                 	9.0242358196e-10                 	9.0835419575e-01                 	9.9999804620e-01                 
1.0350000000e-03	2.4167923218e+03	9.9976062049e-09                 	9.0701071931e-09                 	9.2749901186e-10                 	9.0722789107e-01                 	9.9999798431e-01                 
1.0470000000e-03	2.3890926964e+03	1.0149846343e-08                 	9.1970219794e-09                 	9.5282436324e-10                 	9.0612425735e-01                 	9.9999792026e-01                 
1.0590000000e-03	2.3620208244e+03	1.0303047249e-08                 	9.3239363890e-09                 	9.7911086009e-10                 	9.0496880812e-01                 	9.9999785398e-01                 
1.0720000000e-03	2.3333769152e+03	1.0445435930e-08                 	9.4394846262e-09                 	1.0059513041e-09                 	9.0369465566e-01                 	9.9999778288e-01                 
1.0840000000e-03	2.3075461744e+03	1.0601690642e-08                 	9.5672647365e-09                 	1.0344259059e-09                 	9.0242821256e-01                 	9.9999771126e-01                 
1.0960000000e-03	2.2822810703e+03	1.0755423552e-08                 	9.6917603786e-09                 	1.0636631736e-09                 	9.0110448292e-01                 	9.9999763736e-01                 
1.1090000000e-03	2.2555275501e+03	1.0897876499e-08                 	9.8051235570e-09                 	1.0927529423e-09                 	8.9972790182e-01                 	9.9999755838e-01                 
1.1220000000e-03	2.2293939867e+03	1.1039798064e-08                 	9.9173212917e-09                 	1.1224767727e-09                 	8.9832451951e-01                 	9.9999747655e-01                 
1.1350000000e-03	2.2038590776e+03	1.1182629936e-08                 	1.0029196235e-08                 	1.1534337010e-09                 	8.9685488051e-01                 	9.9999739127e-01                 
1.1480000000e-03	2.1789024853e+03	1.1325835423e-08                 	1.0140300875e-08                 	1.1855345480e-09                 	8.9532475940e-01                 	9.9999730242e-01                 
1.1610000000e-03	2.1545047830e+03	1.1465171351e-08                 	1.0246685418e-08                 	1.2184859323e-09                 	8.9372283283e-01                 	9.9999721062e-01                 
1.1750000000e-03	2.1288340877e+03	1.1594742560e-08                 	1.0343832171e-08                 	1.2509103887e-09                 	8.9211400062e-01                 	9.9999711258e-01                 
1.1890000000e-03	2.1037679168e+03	1.1722310588e-08                 	1.0438460956e-08                 	1.2838496318e-09                 	8.9047810820e-01                 	9.9999701098e-01                 
1.2020000000e-03	2.0810150192e+03	1.1855034783e-08                 	1.0536865669e-08                 	1.3181691136e-09                 	8.8880934238e-01                 	9.9999690839e-01                 
1.2160000000e-03	2.0570559647e+03	1.1976055548e-08                 	1.0624250907e-08                 	1.3518046411e-09                 	8.8712438451e-01                 	9.9999679958e-01                 
1.2300000000e-03	2.0336423196e+03	1.2094630290e-08                 	1.0709185446e-08                 	1.3854448438e-09                 	8.8544959122e-01                 	9.9999668680e-01                 
1.2450000000e-03	2.0091406049e+03	1.2201419024e-08                 	1.0782012695e-08                 	1.4194063285e-09                 	8.8366874986e-01                 	9.9999656720e-01                 
1.2590000000e-03	1.9867990890e+03	1.2319821557e-08                 	1.0863125137e-08                 	1.4566964196e-09                 	8.8175994166e-01                 	9.9999644276e-01                 
