Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	8.000000	1212.596353	 -0.000005	0	1.517859e-28
1	142.478754	7.908333	1194.322278	  0.000000	1	5.215095e-06
2	285.122227	7.816667	1215.378152	  0.000000	1	5.215095e-06
3	428.767513	7.725000	1211.241953	  0.000000	1	5.215095e-06
4	572.204615	7.633333	1211.854693	  0.000000	1	5.215095e-06
5	715.331123	7.541667	1205.986464	  0.000000	1	5.215095e-06
6	857.726994	7.450000	1199.507754	  0.000000	1	5.215095e-06
7	999.524589	7.358333	1195.871576	  0.000000	1	5.215095e-06
8	1140.762744	7.266667	1190.044758	 -0.000000	1	5.215095e-06
9	1281.438497	7.175000	1186.360535	 -0.000000	1	5.215095e-06
10	1421.686586	7.083333	1182.803127	 -0.000000	1	5.215095e-06
11	1561.431193	6.991667	1177.840043	  0.000000	1	5.215095e-06
12	1700.561351	6.900000	1172.404191	  0.000000	1	5.215095e-06
13	1839.033413	6.808333	1166.707836	  0.000000	1	5.215095e-06
14	1976.768516	6.716667	1159.935246	  0.000000	1	5.215095e-06
15	2113.626299	6.625000	1151.873802	 -0.000000	1	5.215095e-06
16	2249.413260	6.533333	1141.833780	  0.000000	1	5.215095e-06
17	2383.863592	6.441667	1129.283520	  0.000000	1	5.215095e-06
18	2516.629483	6.350000	1113.370543	 -0.000000	1	5.215095e-06
19	2647.284357	6.258333	1093.619302	 -0.000000	1	5.215095e-06
20	2775.342329	6.166667	1069.495104	 -0.000000	1	5.215095e-06
21	2900.271549	6.075000	1040.771718	 -0.000000	1	5.215095e-06
22	3021.529111	5.983333	1007.471215	 -0.000000	1	5.215095e-06
23	3138.557382	5.891667	969.334876	 -0.000000	1	5.215095e-06
24	3250.208724	5.800000	916.651501	 -0.000000	0	5.215095e-06
25	3355.511030	5.708333	862.096773	 -0.000000	0	5.215095e-06
26	3454.532385	5.616667	810.573440	 -0.000000	0	5.215095e-06
27	3547.625129	5.525000	761.963046	 -0.000000	0	5.215095e-06
28	3635.126199	5.433333	716.138018	 -0.000000	0	5.215095e-06
29	3717.357602	5.341667	672.966062	 -0.000000	1	5.215095e-06
30	3794.627502	5.250000	632.339997	  0.000000	0	5.215095e-06
31	3867.229091	5.158333	594.119186	 -0.000000	0	5.215095e-06
32	3935.439824	5.066667	558.175199	  0.000000	0	5.215095e-06
33	3999.522460	4.975000	524.382486	  0.000000	0	5.215095e-06
34	4059.724402	4.883333	492.618083	  0.000000	0	5.215095e-06
35	4116.279439	4.791667	462.778198	  0.000000	0	5.215095e-06
36	4169.407039	4.700000	434.717750	  0.000000	0	5.215095e-06
37	4219.686148	4.608333	414.654970	  0.000000	0	5.215095e-06
38	4267.786241	4.516667	397.908215	  0.000000	0	5.215095e-06
39	4313.836142	4.425000	380.023096	  0.000000	0	5.215095e-06
40	4357.646551	4.333333	360.075772	 -0.000000	0	5.215095e-06
41	4399.037332	4.241667	339.145428	 -0.000000	0	5.215095e-06
42	4438.048772	4.150000	319.881379	  0.000000	1	5.215095e-06
43	4475.049498	4.058333	305.178214	  0.000000	1	5.215095e-06
44	4510.654957	3.966667	296.310736	  0.000000	1	5.215095e-06
45	4545.308390	3.875000	289.094241	  0.000000	1	5.215095e-06
46	4579.169659	3.783333	282.927903	 -0.000000	1	5.215095e-06
47	4612.353000	3.691667	277.643274	  0.000000	1	5.215095e-06
48	4644.949887	3.600000	273.023521	  0.000000	1	5.215095e-06
49	4677.027686	3.508333	268.873565	  0.000000	1	5.215095e-06
50	4708.634803	3.416667	265.069157	 -0.000000	1	5.215095e-06
51	4739.809431	3.325000	261.569266	 -0.000000	1	5.215095e-06
52	4770.590786	3.233333	258.426329	  0.000000	1	5.215095e-06
53	4801.032229	3.141667	255.825781	  0.000000	1	5.215095e-06
54	4831.228234	3.050000	254.282124	  0.000000	1	5.215095e-06
55	4861.283551	2.958333	253.446705	  0.000000	1	5.215095e-06
56	4891.179050	2.866667	251.582892	 -0.000001	1	5.215095e-06
57	4920.836556	2.775000	249.426622	 -0.000001	1	5.215095e-06
58	4950.229090	2.683333	247.107987	 -0.000000	1	5.215095e-06
59	4979.345001	2.591667	244.754331	 -0.000000	1	5.215095e-06
60	5008.187244	2.500000	242.480703	  0.000001	1	5.215095e-06
61	5036.772309	2.408333	240.412832	  0.000001	1	5.215095e-06
62	5065.136034	2.316667	238.740218	 -0.000002	1	5.215095e-06
63	5093.347758	2.225000	237.849613	 -0.000002	1	5.215095e-06
64	5121.544921	2.133333	238.492143	 -0.000003	1	5.215095e-06
65	5149.984063	2.041667	241.938506	  0.000002	1	5.215095e-06
66	5178.831738	1.950000	245.391975	 -0.000005	1	5.215095e-06
67	5207.936762	1.858333	246.282908	 -0.000003	1	5.215095e-06
68	5237.150146	1.766667	247.222576	  0.000003	1	5.215095e-06
69	5266.473107	1.675000	248.134229	  0.000004	1	5.215095e-06
70	5295.908498	1.583333	249.122222	 -0.000002	1	5.215095e-06
71	5325.468326	1.491667	250.237274	 -0.000011	1	5.215095e-06
72	5355.171992	1.400000	251.550559	 -0.000015	1	5.215095e-06
73	5385.049358	1.308333	253.174210	  0.000009	1	5.215095e-06
74	5415.144719	1.216667	255.234862	 -0.000002	1	5.215095e-06
75	5445.514577	1.125000	257.810510	 -0.000007	1	5.215095e-06
76	5476.219858	1.033333	260.899398	 -0.000018	1	5.215095e-06
77	5507.232544	0.941667	263.003096	 -0.000284	1	5.215095e-06
78	5538.404727	0.850000	263.593235	 -0.004735	1	5.215095e-06
79	5569.633187	0.758333	263.954648	 -0.053678	1	5.215095e-06
80	5600.891781	0.666667	264.102587	 -0.260506	1	5.215095e-06
81	5632.158097	0.575000	264.086221	 -0.745498	1	5.215095e-06
82	5663.412599	0.483333	263.902536	 -1.950499	1	5.215095e-06
83	5694.635541	0.391667	263.550564	 -7.625129	1	5.215095e-06
84	5725.808670	0.300000	263.061929	-13.606320	1	5.215095e-06
85	5756.918056	0.208333	262.472254	 -1.546417	1	5.215095e-06
86	5787.951895	0.116667	261.784063	  4.813717	1	5.215095e-06
87	5818.893602	0.025000	260.918295	 11.894718	1	5.215095e-06
88	5849.708213	-0.066667	259.639044	 15.573418	1	5.215095e-06
89	5880.347856	-0.158333	257.962934	 10.993460	1	5.215095e-06
90	5910.777192	-0.250000	256.089101	  7.200680	1	5.215095e-06
91	5940.974203	-0.341667	254.036924	  2.991869	1	5.215095e-06
92	5970.919756	-0.433333	251.841037	 -0.116090	1	5.215095e-06
93	6000.598826	-0.525000	249.534617	 -4.546639	1	5.215095e-06
94	6030.000174	-0.616667	247.146965	 -6.972134	1	5.215095e-06
95	6059.115667	-0.708333	244.706212	-10.986473	1	5.215095e-06
96	6087.941145	-0.800000	242.249038	 -7.740588	1	5.215095e-06
97	6116.477784	-0.891667	239.825199	 11.297190	1	5.215095e-06
98	6144.732125	-0.983333	237.481301	  0.462034	1	5.215095e-06
99	6172.715495	-1.075000	235.245039	  0.065730	1	5.215095e-06
100	6200.442394	-1.166667	233.150810	  0.013700	1	5.215095e-06
101	6227.930942	-1.258333	231.218778	  0.004588	1	5.215095e-06
102	6255.198298	-1.350000	229.416640	  0.002758	1	5.215095e-06
103	6282.256335	-1.441667	227.682386	  0.002015	1	5.215095e-06
104	6309.108513	-1.533333	225.935878	  0.000948	1	5.215095e-06
105	6335.748673	-1.625000	224.102511	  0.000638	1	5.215095e-06
106	6362.163924	-1.716667	222.136283	  0.000732	1	5.215095e-06
107	6388.338025	-1.808333	220.027558	  0.000528	1	5.215095e-06
108	6414.255000	-1.900000	217.792520	 -0.024721	1	5.215095e-06
109	6439.901224	-1.991667	215.453670	  0.039537	1	5.215095e-06
110	6465.264786	-2.083333	213.019135	  0.009405	1	5.215095e-06
111	6490.332904	-2.175000	210.463040	  0.003218	1	5.215095e-06
112	6515.085365	-2.266667	207.688760	  0.000960	1	5.215095e-06
