Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	142.478754	7.908333	29.601301	0.280882	0	0	0	0.000000e+00	1203.459315
2	285.122227	7.816667	29.606405	0.280834	0	0	0	0.000000e+00	1204.850215
3	428.767513	7.725000	29.637653	0.280537	0	0	0	0.000000e+00	1213.310053
4	572.204615	7.633333	29.631090	0.280600	0	0	0	0.000000e+00	1211.548323
5	715.331123	7.541667	29.621319	0.280692	0	0	0	0.000000e+00	1208.920579
6	857.726994	7.450000	29.598430	0.280909	0	0	0	0.000000e+00	1202.747109
7	999.524589	7.358333	29.579694	0.281087	0	0	0	0.000000e+00	1197.689665
8	1140.762744	7.266667	29.562181	0.281254	0	0	0	0.000000e+00	1192.958167
9	1281.438497	7.175000	29.544575	0.281421	0	0	0	0.000000e+00	1188.202646
10	1421.686586	7.083333	29.531157	0.281549	0	0	0	0.000000e+00	1184.581831
11	1561.431193	6.991667	29.515402	0.281699	0	0	0	0.000000e+00	1180.321585
12	1700.561351	6.900000	29.496272	0.281882	0	0	0	0.000000e+00	1175.122117
13	1839.033413	6.808333	29.475855	0.282077	0	0	0	0.000000e+00	1169.556013
14	1976.768516	6.716667	29.453119	0.282295	0	0	0	0.000000e+00	1163.321541
15	2113.626299	6.625000	29.426212	0.282553	0	0	0	0.000000e+00	1155.904524
16	2249.413260	6.533333	29.393617	0.282867	0	0	0	0.000000e+00	1146.853791
17	2383.863592	6.441667	29.353302	0.283255	0	0	0	0.000000e+00	1135.558650
18	2516.629483	6.350000	29.303067	0.283741	0	0	0	0.000000e+00	1121.327032
19	2647.284357	6.258333	29.241053	0.284342	0	0	0	0.000000e+00	1103.494923
20	2775.342329	6.166667	29.166355	0.285071	0	0	0	0.000000e+00	1081.557203
21	2900.271549	6.075000	29.078961	0.285927	0	0	0	0.000000e+00	1055.133411
22	3021.529111	5.983333	28.980731	0.286897	0	0	0	0.000000e+00	1024.121467
23	3138.557382	5.891667	28.870891	0.287988	0	0	0	0.000000e+00	988.403046
