Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
1	7.198020	0	4.9268e-03	0.0000e+00	7.8200e-07	0.0000e+00
2	7.095009	0	4.8923e-03	0.0000e+00	6.3145e-07	0.0000e+00
3	6.991999	0	4.8581e-03	0.0000e+00	5.1003e-07	0.0000e+00
4	6.888989	0	4.8143e-03	0.0000e+00	4.1814e-07	0.0000e+00
5	6.785978	0	4.7588e-03	0.0000e+00	3.4846e-07	0.0000e+00
6	6.682968	0	4.6872e-03	0.0000e+00	2.9515e-07	0.0000e+00
7	6.579958	0	4.5982e-03	0.0000e+00	2.5364e-07	0.0000e+00
8	6.476948	0	4.4905e-03	0.0000e+00	2.2039e-07	0.0000e+00
9	6.373937	0	4.3687e-03	0.0000e+00	1.9265e-07	0.0000e+00
10	6.270927	0	4.2426e-03	0.0000e+00	1.6827e-07	0.0000e+00
11	6.167917	0	4.1232e-03	0.0000e+00	1.4570e-07	0.0000e+00
12	6.064906	0	4.0244e-03	0.0000e+00	1.2409e-07	0.0000e+00
13	5.961896	0	3.9515e-03	0.0000e+00	1.0341e-07	0.0000e+00
14	5.858886	0	3.9085e-03	0.0000e+00	8.4223e-08	0.0000e+00
15	5.755875	0	3.8931e-03	0.0000e+00	6.7215e-08	0.0000e+00
16	5.652865	0	3.8957e-03	0.0000e+00	5.2828e-08	0.0000e+00
17	5.549855	0	3.9102e-03	0.0000e+00	4.1111e-08	0.0000e+00
18	5.446845	0	3.9295e-03	0.0000e+00	3.1829e-08	0.0000e+00
19	5.343834	0	3.9494e-03	0.0000e+00	2.4606e-08	0.0000e+00
20	5.240824	0	3.9649e-03	0.0000e+00	1.9046e-08	0.0000e+00
21	5.137814	0	3.9750e-03	0.0000e+00	1.4785e-08	0.0000e+00
22	5.034803	0	3.9798e-03	0.0000e+00	1.1523e-08	0.0000e+00
23	4.931793	0	3.9767e-03	0.0000e+00	9.0221e-09	0.0000e+00
24	4.828783	0	3.9674e-03	0.0000e+00	7.1002e-09	0.0000e+00
25	4.725772	0	3.9509e-03	0.0000e+00	5.6186e-09	0.0000e+00
26	4.622762	0	3.9300e-03	0.0000e+00	4.4712e-09	0.0000e+00
27	4.519752	0	3.9032e-03	0.0000e+00	3.5780e-09	0.0000e+00
28	4.416742	0	3.8713e-03	0.0000e+00	2.8778e-09	0.0000e+00
29	4.313731	0	3.8376e-03	0.0000e+00	2.3241e-09	0.0000e+00
30	4.210721	0	3.8004e-03	0.0000e+00	1.8831e-09	0.0000e+00
31	4.107711	0	3.7616e-03	0.0000e+00	1.5292e-09	0.0000e+00
32	4.004700	0	3.7219e-03	0.0000e+00	1.2434e-09	0.0000e+00
33	3.901690	0	3.6824e-03	0.0000e+00	1.0119e-09	0.0000e+00
34	3.798680	0	3.6413e-03	0.0000e+00	8.2465e-10	0.0000e+00
35	3.695669	0	3.5990e-03	0.0000e+00	6.7336e-10	0.0000e+00
36	3.592659	0	3.5546e-03	0.0000e+00	5.5107e-10	0.0000e+00
37	3.489649	0	3.5090e-03	0.0000e+00	4.5189e-10	0.0000e+00
38	3.386639	0	3.4620e-03	0.0000e+00	3.7113e-10	0.0000e+00
39	3.283628	0	3.4144e-03	0.0000e+00	3.0498e-10	0.0000e+00
40	3.180618	0	3.3683e-03	0.0000e+00	2.5046e-10	0.0000e+00
41	3.077608	0	3.3232e-03	0.0000e+00	2.0532e-10	0.0000e+00
42	2.974597	0	3.2799e-03	0.0000e+00	1.6806e-10	0.0000e+00
43	2.871587	0	3.2367e-03	0.0000e+00	1.3754e-10	0.0000e+00
44	2.768577	0	3.1926e-03	0.0000e+00	1.1274e-10	0.0000e+00
45	2.665566	0	3.1458e-03	0.0000e+00	9.2618e-11	0.0000e+00
46	2.562556	0	3.0985e-03	0.0000e+00	7.6247e-11	0.0000e+00
47	2.459546	0	3.0490e-03	0.0000e+00	6.2900e-11	0.0000e+00
48	2.356536	0	2.9982e-03	0.0000e+00	5.1992e-11	0.0000e+00
49	2.253525	0	2.9459e-03	0.0000e+00	4.3048e-11	0.0000e+00
50	2.150515	0	2.8930e-03	0.0000e+00	3.5677e-11	0.0000e+00
51	2.047505	0	2.8398e-03	0.0000e+00	2.9574e-11	0.0000e+00
52	1.944494	0	2.7872e-03	0.0000e+00	2.4515e-11	0.0000e+00
53	1.841484	0	2.7352e-03	0.0000e+00	2.0328e-11	0.0000e+00
54	1.738474	0	2.6827e-03	0.0000e+00	1.6863e-11	0.0000e+00
55	1.635463	0	2.6299e-03	0.0000e+00	1.3989e-11	0.0000e+00
56	1.532453	0	2.5787e-03	0.0000e+00	1.1598e-11	0.0000e+00
57	1.429443	0	2.5277e-03	0.0000e+00	9.6134e-12	0.0000e+00
58	1.326433	0	2.4775e-03	0.0000e+00	7.9666e-12	0.0000e+00
59	1.223422	0	2.4271e-03	0.0000e+00	6.6023e-12	0.0000e+00
60	1.120412	0	2.3784e-03	0.0000e+00	5.4726e-12	0.0000e+00
61	1.017402	0	2.3287e-03	0.0000e+00	4.5381e-12	0.0000e+00
62	0.914391	0	2.2799e-03	0.0000e+00	3.7656e-12	0.0000e+00
63	0.811381	0	2.2293e-03	0.0000e+00	3.1276e-12	0.0000e+00
64	0.708371	0	2.1803e-03	0.0000e+00	2.6000e-12	0.0000e+00
65	0.605360	0	2.1301e-03	0.0000e+00	2.1630e-12	0.0000e+00
66	0.502350	0	2.0801e-03	0.0000e+00	1.8002e-12	0.0000e+00
67	0.399340	0	2.0311e-03	0.0000e+00	1.4979e-12	0.0000e+00
68	0.296330	0	1.9840e-03	0.0000e+00	1.2455e-12	0.0000e+00
69	0.193319	0	1.9384e-03	0.0000e+00	1.0341e-12	0.0000e+00
70	0.090309	0	1.8949e-03	0.0000e+00	8.5683e-13	0.0000e+00
71	-0.012701	0	1.8554e-03	0.0000e+00	7.0793e-13	0.0000e+00
72	-0.115712	0	1.8183e-03	0.0000e+00	5.8291e-13	0.0000e+00
73	-0.218722	0	1.7851e-03	0.0000e+00	4.7813e-13	0.0000e+00
74	-0.321732	0	1.7555e-03	0.0000e+00	3.9070e-13	0.0000e+00
75	-0.424743	0	1.7288e-03	0.0000e+00	3.1815e-13	0.0000e+00
76	-0.527753	0	1.7052e-03	0.0000e+00	2.5836e-13	0.0000e+00
77	-0.630763	0	1.6825e-03	0.0000e+00	2.0942e-13	0.0000e+00
78	-0.733773	0	1.6609e-03	0.0000e+00	1.6957e-13	0.0000e+00
79	-0.836784	0	1.6404e-03	0.0000e+00	1.3728e-13	0.0000e+00
80	-0.939794	0	1.6190e-03	0.0000e+00	1.1119e-13	0.0000e+00
81	-1.042804	0	1.5967e-03	0.0000e+00	9.0131e-14	0.0000e+00
82	-1.145815	0	1.5751e-03	0.0000e+00	7.3113e-14	0.0000e+00
83	-1.248825	0	1.5532e-03	0.0000e+00	5.9343e-14	0.0000e+00
84	-1.351835	0	1.5311e-03	0.0000e+00	4.8175e-14	0.0000e+00
85	-1.454846	0	1.5094e-03	0.0000e+00	3.9099e-14	0.0000e+00
86	-1.557856	0	1.4885e-03	0.0000e+00	3.1718e-14	0.0000e+00
87	-1.660866	0	1.4677e-03	0.0000e+00	2.5721e-14	0.0000e+00
88	-1.763876	0	1.4477e-03	0.0000e+00	2.0856e-14	0.0000e+00
89	-1.866887	0	1.4275e-03	0.0000e+00	1.6919e-14	0.0000e+00
90	-1.969897	0	1.4071e-03	0.0000e+00	1.3732e-14	0.0000e+00
91	-2.072907	0	1.3866e-03	0.0000e+00	1.1152e-14	0.0000e+00
92	-2.175918	0	1.3661e-03	0.0000e+00	9.0574e-15	0.0000e+00
93	-2.278928	0	1.3462e-03	0.0000e+00	7.3514e-15	0.0000e+00
94	-2.381938	0	1.3277e-03	0.0000e+00	5.9582e-15	0.0000e+00
95	-2.484949	0	1.3105e-03	0.0000e+00	4.8191e-15	0.0000e+00
96	-2.587959	0	1.2948e-03	0.0000e+00	3.8877e-15	0.0000e+00
97	-2.690969	0	1.2817e-03	0.0000e+00	3.1276e-15	0.0000e+00
98	-2.793979	0	1.2698e-03	0.0000e+00	2.5091e-15	0.0000e+00
99	-2.896990	0	1.2596e-03	0.0000e+00	2.0074e-15	0.0000e+00
100	-3.000000	0	1.2497e-03	0.0000e+00	1.6062e-15	0.0000e+00
