6.464075		-1.535122e-08		7.046949e-09		5.741674e-09		6.527509e-22		-1.773561e-08		6.527509e-22		-1.364245e-09		6.527509e-22		1.322832e-08		6.527509e-22		-4.680486e-10		-2.686971e-10		4.123833e-16		2.068959e-13		1.235679e-13		8.018717e-16		5.462974e-17		6.527466e-22		5.713540e-17		1.182661e-11		6.527503e-22		6.527503e-22		6.527509e-22		6.527509e-22		3.108802e-22		6.527503e-22		1.801546e-14		5.573077e-11		9.253051e-12		6.527468e-22		2.620920e-11		6.527498e-22		6.527423e-22		6.527470e-22		6.527464e-22		6.527488e-22		6.527509e-22		6.527460e-22		-1.597168e+08		1.544561e+05		-6.789785e+04		-1.153743e+05		-6.055272e+05		-1.734532e+05		1.856792e+07		-1.754134e+05		-9.223278e+04		nan		-1.387537e+05		-8.215390e+04		-6.020687e+04		nan		-1.383638e+05		1.502776e+08		-1.745765e+05		-8.206259e+04		nan		nan		nan		nan		nan		nan		nan		nan		
19.392225		-1.994902e-08		7.922436e-09		7.699872e-09		6.527509e-22		-2.616400e-08		6.527509e-22		-1.624953e-09		6.527509e-22		1.488777e-08		6.527509e-22		-6.964271e-10		-4.161393e-10		4.663815e-16		2.429505e-13		1.561173e-13		8.981834e-16		6.122526e-17		6.527470e-22		6.404068e-17		1.336602e-11		6.527504e-22		6.527504e-22		6.527509e-22		6.527509e-22		3.108896e-22		6.527504e-22		2.019136e-14		6.482335e-11		1.033199e-11		6.527473e-22		2.937685e-11		6.527500e-22		6.527432e-22		6.527475e-22		6.527469e-22		6.527493e-22		6.527509e-22		6.527466e-22		5.931148e+08		-9.695102e+05		9.578721e+04		2.543177e+05		8.073631e+06		4.497250e+05		-5.524738e+06		4.769152e+05		1.677566e+05		nan		3.387937e+05		1.360767e+05		7.466972e+04		nan		3.211740e+05		-7.812354e+06		4.482962e+05		1.329597e+05		nan		nan		nan		nan		nan		nan		nan		nan		
32.320374		-2.609994e-08		8.946123e-09		1.042019e-08		6.527509e-22		-3.986093e-08		6.527509e-22		-1.942241e-09		6.527509e-22		1.683959e-08		6.527509e-22		-1.046135e-09		-6.399073e-10		5.314260e-16		2.854930e-13		1.970186e-13		1.004245e-15		6.870460e-17		6.527475e-22		7.191731e-17		1.518191e-11		6.527505e-22		6.527505e-22		6.527509e-22		6.527509e-22		3.109013e-22		6.527505e-22		2.263416e-14		7.528856e-11		1.156849e-11		6.527478e-22		3.304796e-11		6.527501e-22		6.527441e-22		6.527479e-22		6.527474e-22		6.527497e-22		6.527509e-22		6.527470e-22		4.914660e+08		-6.112168e+05		8.826931e+04		2.348086e+05		-1.489332e+07		4.369333e+05		-6.761074e+06		4.234628e+05		1.557264e+05		nan		3.082114e+05		1.250389e+05		6.965442e+04		nan		3.356161e+05		-1.219558e+06		5.000635e+05		1.287265e+05		nan		nan		nan		nan		nan		nan		nan		nan		
45.248524		-3.432548e-08		1.019275e-08		1.420954e-08		6.527509e-22		-6.252638e-08		6.527509e-22		-2.335468e-09		6.527509e-22		1.926204e-08		6.527509e-22		-1.587851e-09		-9.754843e-10		6.144741e-16		3.335841e-13		2.442357e-13		1.106556e-15		7.683576e-17		6.527478e-22		8.067493e-17		1.737181e-11		6.527505e-22		6.527505e-22		6.527509e-22		6.527509e-22		3.109164e-22		6.527505e-22		2.518830e-14		8.696287e-11		1.298352e-11		6.527482e-22		3.736142e-11		6.527502e-22		6.527448e-22		6.527483e-22		6.527477e-22		6.527500e-22		6.527509e-22		6.527475e-22		3.857348e+08		-3.612830e+05		8.189258e+04		2.140207e+05		-2.668636e+06		4.228001e+05		-1.092112e+07		3.675170e+05		1.441725e+05		nan		2.762511e+05		1.152254e+05		6.592267e+04		nan		3.567995e+05		-5.050088e+05		6.016628e+05		1.244513e+05		nan		nan		nan		nan		nan		nan		nan		nan		
58.176674		-4.515543e-08		1.181531e-08		1.942995e-08		6.527509e-22		-9.766112e-08		6.527509e-22		-2.837237e-09		6.527509e-22		2.253436e-08		6.527509e-22		-2.433864e-09		-1.472242e-09		7.299696e-16		3.824189e-13		2.874029e-13		1.170946e-15		8.478621e-17		6.527482e-22		8.982048e-17		2.010526e-11		6.527506e-22		6.527506e-22		6.527509e-22		6.527509e-22		3.109370e-22		6.527506e-22		2.740451e-14		9.910356e-11		1.459078e-11		6.527485e-22		4.253369e-11		6.527503e-22		6.527454e-22		6.527485e-22		6.527480e-22		6.527502e-22		6.527509e-22		6.527479e-22		3.185276e+08		-2.492025e+05		7.962010e+04		1.941765e+05		-1.994481e+06		4.060012e+05		-5.068216e+08		3.275365e+05		1.372203e+05		nan		2.511382e+05		1.113755e+05		6.613463e+04		nan		3.455191e+05		-3.503515e+05		6.425403e+05		1.216449e+05		nan		nan		nan		nan		nan		nan		nan		nan		
71.104824		-5.892323e-08		1.408073e-08		2.641524e-08		6.527509e-22		-1.391221e-07		6.527509e-22		-3.499572e-09		6.527509e-22		2.734429e-08		6.527509e-22		-3.754571e-09		-2.196930e-09		9.049405e-16		4.222674e-13		3.064262e-13		1.149094e-15		9.096193e-17		6.527484e-22		9.835990e-17		2.361531e-11		6.527507e-22		6.527507e-22		6.527509e-22		6.527509e-22		3.109669e-22		6.527507e-22		2.854794e-14		1.102891e-10		1.639068e-11		6.527488e-22		4.887806e-11		6.527504e-22		6.527459e-22		6.527487e-22		6.527482e-22		6.527503e-22		6.527509e-22		6.527482e-22		2.997039e+08		-2.245643e+05		8.493160e+04		1.810498e+05		-2.328970e+07		3.904391e+05		1.143751e+07		3.186840e+05		1.397946e+05		nan		2.431826e+05		1.184808e+05		7.351481e+04		nan		2.721329e+05		-5.148269e+05		4.529712e+05		1.225173e+05		nan		nan		nan		nan		nan		nan		nan		nan		
84.032973		-7.562083e-08		1.741304e-08		3.539695e-08		6.527509e-22		-1.632118e-07		6.527509e-22		-4.401161e-09		6.527509e-22		3.486605e-08		6.527509e-22		-5.800192e-09		-3.236405e-09		1.187526e-15		4.413632e-13		2.833782e-13		1.012124e-15		9.329060e-17		6.527485e-22		1.050547e-16		2.810459e-11		6.527507e-22		6.527507e-22		6.527509e-22		6.527509e-22		3.110127e-22		6.527507e-22		2.792565e-14		1.188117e-10		1.837149e-11		6.527489e-22		5.683702e-11		6.527505e-22		6.527462e-22		6.527487e-22		6.527483e-22		6.527503e-22		6.527509e-22		6.527484e-22		3.288482e+08		-3.094894e+05		1.020388e+05		1.783097e+05		8.051224e+05		3.817663e+05		8.794246e+06		3.521384e+05		1.565525e+05		nan		2.603304e+05		1.420117e+05		9.223641e+04		nan		1.849476e+05		4.571327e+05		2.502612e+05		1.285911e+05		nan		nan		nan		nan		nan		nan		nan		nan		
96.961123		-9.508355e-08		2.249147e-08		4.658025e-08		6.527509e-22		-1.582863e-07		6.527509e-22		-5.661756e-09		6.527509e-22		4.721814e-08		6.527509e-22		-8.947246e-09		-4.698721e-09		1.665824e-15		4.319437e-13		2.211260e-13		7.835081e-16		8.985155e-17		6.527486e-22		1.089407e-16		3.354252e-11		6.527508e-22		6.527508e-22		6.527509e-22		6.527509e-22		3.110868e-22		6.527508e-22		2.534485e-14		1.233689e-10		2.052132e-11		6.527490e-22		6.707957e-11		6.527505e-22		6.527464e-22		6.527486e-22		6.527482e-22		6.527503e-22		6.527509e-22		6.527485e-22		4.246346e+08		9.030113e+06		1.408641e+05		1.845981e+05		2.890218e+05		3.807961e+05		3.039419e+07		4.641029e+05		1.964078e+05		nan		3.152863e+05		1.961738e+05		1.320300e+05		nan		1.221652e+05		9.694285e+04		1.418045e+05		1.399033e+05		nan		nan		nan		nan		nan		nan		nan		nan		
109.889273		-1.177054e-07		3.045649e-08		6.047950e-08		6.527509e-22		-1.411488e-07		6.527509e-22		-7.470455e-09		6.527509e-22		6.861351e-08		6.527509e-22		-1.380012e-08		-6.711997e-09		2.508619e-15		3.951151e-13		1.448900e-13		5.305208e-16		7.966324e-17		6.527485e-22		1.098202e-16		3.940920e-11		6.527508e-22		6.527508e-22		6.527509e-22		6.527509e-22		3.112117e-22		6.527508e-22		2.131124e-14		1.236563e-10		2.286088e-11		6.527490e-22		8.070544e-11		6.527504e-22		6.527464e-22		6.527482e-22		6.527479e-22		6.527502e-22		6.527509e-22		6.527486e-22		7.279486e+08		1.790128e+05		2.393889e+05		1.898226e+05		1.482795e+05		3.773482e+05		-7.426145e+06		8.667261e+05		2.840641e+05		nan		4.362081e+05		3.515227e+05		2.362181e+05		nan		8.314354e+04		4.484923e+04		8.842509e+04		1.536430e+05		nan		nan		nan		nan		nan		nan		nan		nan		
122.817423		-1.456606e-07		4.325835e-08		7.845431e-08		6.527509e-22		-1.271211e-07		6.527509e-22		-1.013001e-08		6.527509e-22		1.082364e-07		6.527509e-22		-2.133484e-08		-9.420230e-09		4.045172e-15		3.407252e-13		8.148976e-14		3.187908e-16		6.362427e-17		6.527483e-22		1.084583e-16		4.468976e-11		6.527509e-22		6.527509e-22		6.527509e-22		6.527509e-22		3.114291e-22		6.527509e-22		1.678411e-14		1.205885e-10		2.549774e-11		6.527490e-22		9.955971e-11		6.527504e-22		6.527464e-22		6.527475e-22		6.527472e-22		6.527500e-22		6.527509e-22		6.527486e-22		5.899794e+09		8.055917e+04		6.274113e+05		1.759053e+05		9.068275e+04		3.547886e+05		-3.423133e+06		1.959294e+07		4.722732e+05		nan		6.321859e+05		1.856807e+06		9.688863e+05		nan		6.005422e+04		2.747661e+04		6.133130e+04		1.613767e+05		nan		nan		nan		nan		nan		nan		nan		nan		
135.745572		-1.845262e-07		6.428274e-08		1.031987e-07		6.527509e-22		-1.208429e-07		6.527509e-22		-1.413501e-08		6.527509e-22		1.888791e-07		6.527509e-22		-3.295396e-08		-1.299067e-08		6.924208e-15		2.815199e-13		4.108836e-14		1.752283e-16		4.500707e-17		6.527479e-22		1.062522e-16		4.849617e-11		6.527509e-22		6.527509e-22		6.527509e-22		6.527509e-22		3.118165e-22		6.527509e-22		1.263921e-14		1.158835e-10		2.867472e-11		6.527489e-22		1.267647e-10		6.527503e-22		6.527463e-22		6.527459e-22		6.527461e-22		6.527498e-22		6.527509e-22		6.527486e-22		-7.408857e+08		5.159591e+04		-2.169395e+07		1.391092e+05		6.230292e+04		3.026614e+05		-3.665490e+06		-1.233806e+06		6.734232e+05		nan		6.637424e+05		-6.921792e+05		-5.840884e+05		nan		4.638566e+04		2.005421e+04		4.672384e+04		1.532632e+05		nan		nan		nan		nan		nan		nan		nan		nan		
148.673722		-2.461277e-07		9.925959e-08		1.389942e-07		6.527509e-22		-1.230057e-07		6.527509e-22		-2.029799e-08		6.527509e-22		3.786124e-07		6.527509e-22		-5.014332e-08		-1.765630e-08		1.240211e-14		2.276338e-13		1.967985e-14		9.186317e-17		2.836158e-17		6.527471e-22		1.047198e-16		5.081774e-11		6.527509e-22		6.527509e-22		6.527509e-22		6.527509e-22		3.125143e-22		6.527509e-22		9.347211e-15		1.114620e-10		3.277504e-11		6.527489e-22		1.675121e-10		6.527502e-22		6.527462e-22		6.527429e-22		6.527444e-22		6.527495e-22		6.527509e-22		6.527486e-22		-3.130953e+08		3.993061e+04		-9.108699e+06		1.005127e+05		4.732433e+04		2.356641e+05		1.017431e+07		-1.007260e+06		4.383471e+05		nan		4.089678e+05		-4.059534e+05		-3.152168e+05		nan		3.845551e+04		1.677558e+04		3.867283e+04		1.301202e+05		nan		nan		nan		nan		nan		nan		nan		nan		
