0.000000e+00 1.308357e+26 1.308357e+26 8.580263e+25 6.464075 56
1.862645e-27 1.308357e+26 1.308357e+26 8.580263e+25 6.464075 56
3.425145e-27 1.308357e+26 1.308357e+26 8.580263e+25 6.464075 56
4.987645e-27 1.308357e+26 1.308357e+26 8.580263e+25 6.464075 56
6.550145e-27 1.308357e+26 1.308357e+26 8.580263e+25 6.464075 56
8.112645e-27 1.232644e+26 1.232644e+26 8.580263e+25 6.464075 56
9.675145e-27 1.033576e+26 1.033576e+26 8.580263e+25 6.464075 56
1.123765e-26 8.898661e+25 8.898661e+25 8.580263e+25 6.464075 56
1.436265e-26 6.962506e+25 6.962506e+25 5.565621e+25 6.464075 56
1.748765e-26 5.718323e+25 5.718323e+25 5.565621e+25 6.464075 56
2.061265e-26 4.851391e+25 4.851391e+25 4.851391e+25 6.464075 56
2.373765e-26 4.212718e+25 4.212718e+25 4.212718e+25 6.464075 56
2.998765e-26 3.334707e+25 3.334707e+25 3.334707e+25 45.248524 56
3.623765e-26 2.759561e+25 2.759561e+25 2.759561e+25 45.248524 56
4.248765e-26 2.353625e+25 2.353625e+25 2.353625e+25 45.248524 56
5.498765e-26 1.818590e+25 1.818590e+25 1.818590e+25 45.248524 56
6.748765e-26 1.481753e+25 1.481753e+25 1.481753e+25 19.392225 56
7.998765e-26 1.250193e+25 1.250193e+25 1.250193e+25 19.392225 56
9.248765e-26 1.081225e+25 1.081225e+25 1.081225e+25 19.392225 56
1.174876e-25 8.511533e+24 8.511533e+24 8.511533e+24 45.248524 56
1.424876e-25 7.018152e+24 7.018152e+24 7.018152e+24 45.248524 56
1.674876e-25 5.970590e+24 5.970590e+24 5.970590e+24 45.248524 56
2.174876e-25 4.597962e+24 4.597962e+24 4.597962e+24 19.392225 5
2.674876e-25 3.738490e+24 3.738490e+24 3.738490e+24 19.392225 5
3.174876e-25 3.149729e+24 3.149729e+24 3.149729e+24 19.392225 5
3.674876e-25 2.721180e+24 2.721180e+24 2.721180e+24 45.248524 56
4.674876e-25 2.139094e+24 2.139094e+24 2.139094e+24 6.464075 6
5.674876e-25 1.762153e+24 1.762153e+24 1.762153e+24 6.464075 6
6.674876e-25 1.498155e+24 1.498155e+24 1.498155e+24 6.464075 6
7.674876e-25 1.302953e+24 1.302953e+24 1.302953e+24 6.464075 6
8.674876e-25 1.152754e+24 1.152754e+24 1.152754e+24 6.464075 6
9.674876e-25 1.033605e+24 1.033605e+24 1.033605e+24 6.464075 6
1.067488e-24 9.367790e+23 9.367790e+23 9.367790e+23 6.464075 6
1.167488e-24 8.565401e+23 8.565401e+23 8.565401e+23 6.464075 6
1.277488e-24 7.827864e+23 7.827864e+23 7.827864e+23 6.464075 6
1.398488e-24 7.150582e+23 7.150582e+23 7.150582e+23 6.464075 6
1.531588e-24 6.529173e+23 6.529173e+23 6.529173e+23 45.248524 56
1.677998e-24 5.959484e+23 5.959484e+23 5.959484e+23 45.248524 56
1.839049e-24 5.437594e+23 5.437594e+23 5.437594e+23 45.248524 56
2.016205e-24 4.959814e+23 4.959814e+23 4.959814e+23 135.745572 56
2.211076e-24 4.522684e+23 4.522684e+23 4.522684e+23 135.745572 56
2.425435e-24 4.122971e+23 4.122971e+23 4.122971e+23 71.104824 5
2.661230e-24 3.757661e+23 3.757661e+23 3.757661e+23 45.248524 56
2.920604e-24 3.423949e+23 3.423949e+23 3.423949e+23 96.961123 56
3.205916e-24 3.119233e+23 3.119233e+23 3.119233e+23 96.961123 56
3.519759e-24 2.841104e+23 2.841104e+23 2.841104e+23 174.530022 56
3.864986e-24 2.587332e+23 2.587332e+23 2.587332e+23 96.961123 56
4.244736e-24 2.355859e+23 2.355859e+23 2.355859e+23 109.889273 56
4.662461e-24 2.144790e+23 2.144790e+23 2.144790e+23 109.889273 56
5.121958e-24 1.952378e+23 1.952378e+23 1.952378e+23 109.889273 56
5.627405e-24 1.777018e+23 1.777018e+23 1.777018e+23 109.889273 56
6.183397e-24 1.617234e+23 1.617234e+23 1.617234e+23 109.889273 56
6.794988e-24 1.471673e+23 1.471673e+23 1.471673e+23 148.673722 56
7.467738e-24 1.339094e+23 1.339094e+23 1.339094e+23 135.745572 56
8.207763e-24 1.218359e+23 1.218359e+23 1.218359e+23 148.673722 56
9.021790e-24 1.108427e+23 1.108427e+23 1.108427e+23 148.673722 56
9.917220e-24 1.008347e+23 1.008347e+23 1.008347e+23 148.673722 56
1.090219e-23 9.172466e+22 9.172466e+22 9.172466e+22 187.458171 56
1.198566e-23 8.343301e+22 8.343301e+22 8.343301e+22 187.458171 56
1.317748e-23 7.588703e+22 7.588703e+22 7.588703e+22 187.458171 56
1.448848e-23 6.902035e+22 6.902035e+22 6.902035e+22 187.458171 56
1.593058e-23 6.277235e+22 6.277235e+22 6.277235e+22 174.530022 56
1.751689e-23 5.708776e+22 5.708776e+22 5.708776e+22 161.601872 5
1.926183e-23 5.1916
