#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.0000000000e-01	2.5013813097e+02	1.0205626751e-06                 	6.0444615537e-07                 	4.1611651971e-07                 	5.9226755018e-01                 	8.8844159128e-01                 
1.1100000000e-01	2.2534966754e+02	1.0224436005e-06                 	6.0953852826e-07                 	4.1290507228e-07                 	5.9615858316e-01                 	8.8289279343e-01                 
1.2500000000e-01	2.0011050478e+02	1.0248325627e-06                 	6.1494105115e-07                 	4.0989151153e-07                 	6.0004050764e-01                 	8.7680111097e-01                 
1.3700000000e-01	1.8258257735e+02	1.0268967311e-06                 	6.1803200892e-07                 	4.0886472217e-07                 	6.0184436293e-01                 	8.7302189224e-01                 
1.4350000000e-01	1.7431228639e+02	1.0280110600e-06                 	6.1918456237e-07                 	4.0882649758e-07                 	6.0231313309e-01                 	8.7149631945e-01                 
1.5500000000e-01	1.6137943934e+02	1.0299140067e-06                 	6.2095004634e-07                 	4.0896396036e-07                 	6.0291445917e-01                 	8.6932797450e-01                 
1.6500000000e-01	1.5159886726e+02	1.0314768970e-06                 	6.2265669938e-07                 	4.0882019765e-07                 	6.0365549745e-01                 	8.6762639525e-01                 
2.0000000000e-01	1.2506906549e+02	1.0367969049e-06                 	6.3147435196e-07                 	4.0532255297e-07                 	6.0906272864e-01                 	8.5887793390e-01                 
2.2700000000e-01	1.1019300924e+02	1.0409791746e-06                 	6.3851228894e-07                 	4.0246688570e-07                 	6.1337662126e-01                 	8.5124597342e-01                 
2.5000000000e-01	1.0005525239e+02	1.0444225127e-06                 	6.4277621841e-07                 	4.0164629433e-07                 	6.1543696212e-01                 	8.4676660900e-01                 
2.6300000000e-01	9.5109555503e+01	1.0463026425e-06                 	6.4472862913e-07                 	4.0157401335e-07                 	6.1619707621e-01                 	8.4484166070e-01                 
2.7800000000e-01	8.9977744954e+01	1.0484234611e-06                 	6.4691263955e-07                 	4.0151082152e-07                 	6.1703373071e-01                 	8.4280097183e-01                 
2.9700000000e-01	8.4221592920e+01	1.0510535428e-06                 	6.4992424552e-07                 	4.0112929731e-07                 	6.1835503049e-01                 	8.4013445536e-01                 
3.0000000000e-01	8.3379376991e+01	1.0514648917e-06                 	6.5045030917e-07                 	4.0101458251e-07                 	6.1861343571e-01                 	8.3967874624e-01                 
4.6000000000e-01	5.4377854559e+01	1.0751908460e-06                 	6.9729572597e-07                 	3.7789512007e-07                 	6.4853205227e-01                 	7.9692145071e-01                 
6.1000000000e-01	4.1006250979e+01	1.0961246606e-06                 	7.1370653816e-07                 	3.8241812243e-07                 	6.5111803778e-01                 	7.8294650101e-01                 
1.0000000000e+00	2.5013813097e+01	1.1440255775e-06                 	7.7873718009e-07                 	3.6528839737e-07                 	6.8069909925e-01                 	7.2453546754e-01                 
1.5040000000e+00	1.6631524666e+01	1.1758857285e-06                 	8.3651617447e-07                 	3.3936955405e-07                 	7.1139240334e-01                 	6.8109585717e-01                 
