#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.0000000000e-01	1.2536600882e+02	2.5990502267e-07                 	1.5331677243e-07                 	1.0658825024e-07                 	5.8989538123e-01                 	8.8881711748e-01                 
1.1100000000e-01	1.1294235029e+02	2.6065264696e-07                 	1.5469069207e-07                 	1.0596195489e-07                 	5.9347447215e-01                 	8.8329297258e-01                 
1.2500000000e-01	1.0029280706e+02	2.6160798989e-07                 	1.5615786915e-07                 	1.0545012075e-07                 	5.9691551932e-01                 	8.7721931577e-01                 
1.3700000000e-01	9.1508035638e+01	2.6243763848e-07                 	1.5701157599e-07                 	1.0542606249e-07                 	5.9828146945e-01                 	8.7343109031e-01                 
1.4350000000e-01	8.7363072351e+01	2.6288553895e-07                 	1.5733614858e-07                 	1.0554939037e-07                 	5.9849678003e-01                 	8.7189072082e-01                 
1.5500000000e-01	8.0881296015e+01	2.6364640238e-07                 	1.5783641680e-07                 	1.0580998558e-07                 	5.9866706079e-01                 	8.6968710968e-01                 
1.6500000000e-01	7.5979399287e+01	2.6426702420e-07                 	1.5831529337e-07                 	1.0595173082e-07                 	5.9907320581e-01                 	8.6795383326e-01                 
2.0000000000e-01	6.2683004412e+01	2.6638815887e-07                 	1.6074227046e-07                 	1.0564588841e-07                 	6.0341372209e-01                 	8.5914944445e-01                 
2.2700000000e-01	5.5227316662e+01	2.6806939241e-07                 	1.6268113575e-07                 	1.0538825666e-07                 	6.0686203032e-01                 	8.5148787419e-01                 
2.5000000000e-01	5.0146403529e+01	2.6944366176e-07                 	1.6387149007e-07                 	1.0557217169e-07                 	6.0818461641e-01                 	8.4693949779e-01                 
2.6300000000e-01	4.7667683963e+01	2.7018937663e-07                 	1.6442122018e-07                 	1.0576815645e-07                 	6.0854065482e-01                 	8.4496138792e-01                 
2.7800000000e-01	4.5095686627e+01	2.7102865427e-07                 	1.6503671851e-07                 	1.0599193576e-07                 	6.0892719610e-01                 	8.4285528284e-01                 
2.9700000000e-01	4.2210777382e+01	2.7207026967e-07                 	1.6588259983e-07                 	1.0618766983e-07                 	6.0970498555e-01                 	8.4010983874e-01                 
3.0000000000e-01	4.1788669608e+01	2.7223359021e-07                 	1.6602989192e-07                 	1.0620369828e-07                 	6.0988025687e-01                 	8.3964287530e-01                 
4.6000000000e-01	2.7253480179e+01	2.8194439479e-07                 	1.7917473744e-07                 	1.0276965735e-07                 	6.3549671761e-01                 	7.9698771916e-01                 
6.1000000000e-01	2.0551804725e+01	2.8995997995e-07                 	1.8403739590e-07                 	1.0592258405e-07                 	6.3469929862e-01                 	7.8212468849e-01                 
1.0000000000e+00	1.2536600882e+01	3.0585292322e-07                 	2.0260345356e-07                 	1.0324946966e-07                 	6.6242117757e-01                 	7.2046261522e-01                 
1.5040000000e+00	8.3355059058e+00	3.1505878896e-07                 	2.1879153273e-07                 	9.6267256236e-08                 	6.9444668866e-01                 	6.6941000458e-01                 
1.8500000000e+00	6.7765410175e+00	3.1716657132e-07                 	2.2608914409e-07                 	9.1077427238e-08                 	7.1284039532e-01                 	6.4098694632e-01                 
2.0000000000e+00	6.2683004412e+00	3.1753826874e-07                 	2.2849076985e-07                 	8.9047498898e-08                 	7.1956923727e-01                 	6.2971418821e-01                 
2.2450000000e+00	5.5842320189e+00	3.1792327044e-07                 	2.3207856605e-07                 	8.5844704387e-08                 	7.2998294756e-01                 	6.1251700370e-01                 
2.7330000000e+00	4.5871207034e+00	3.1704529478e-07                 	2.3704513314e-07                 	8.0000161635e-08                 	7.4766961392e-01                 	5.7923507921e-01                 
2.8720000000e+00	4.3651117278e+00	3.1602351287e-07                 	2.3784080826e-07                 	7.8182704613e-08                 	7.5260478595e-01                 	5.6835455996e-01                 
3.0270000000e+00	4.1415926271e+00	3.1562929150e-07                 	2.3931493475e-07                 	7.6314356755e-08                 	7.5821522650e-01                 	5.5733430679e-01                 
3.1440000000e+00	3.9874684740e+00	3.1562365484e-07                 	2.4046493839e-07                 	7.5158716455e-08                 	7.6187235873e-01                 	5.5056896023e-01                 
3.7330000000e+00	3.3583179433e+00	3.0813092476e-07                 	2.4244206435e-07                 	6.5688860407e-08                 	7.8681509992e-01                 	5.0185134399e-01                 
4.5610000000e+00	2.7486518049e+00	3.1054129136e-07                 	2.3014677157e-07                 	8.0394519789e-08                 	7.4111487900e-01                 	4.8106972111e-01                 
5.3500000000e+00	2.3432898846e+00	3.0380625331e-07                 	2.0862802570e-07                 	9.5178227612e-08                 	6.8671406012e-01                 	4.3280676974e-01                 
6.0000000000e+00	2.0894334804e+00	2.7993502570e-07                 	1.5314399572e-07                 	1.2679102998e-07                 	5.4706978999e-01                 	3.8279918620e-01                 
7.0000000000e+00	1.7909429832e+00	2.6437802007e-07                 	1.5316331811e-07                 	1.1121470196e-07                 	5.7933453799e-01                 	4.1848082838e-01                 
8.0000000000e+00	1.5670751103e+00	4.0008481867e-07                 	3.2380569991e-07                 	7.6279118762e-08                 	8.0934263136e-01                 	2.5551486171e-01                 
8.5000000000e+00	1.4748942215e+00	3.6979311748e-07                 	3.2936142438e-07                 	4.0431693098e-08                 	8.9066401946e-01                 	1.6276762022e-01                 
8.7500000000e+00	1.4327543866e+00	4.1720957569e-07                 	3.2240957186e-07                 	9.4800003835e-08                 	7.7277605943e-01                 	2.9014856178e-01                 
9.0000000000e+00	1.3929556536e+00	3.0719479059e-07                 	1.8999920551e-07                 	1.1719558507e-07                 	6.1849748543e-01                 	2.4104530560e-01                 
1.0000000000e+01	1.2536600882e+00	1.8091863589e-07                 	1.2619726420e-07                 	5.4721371687e-08                 	6.9753601436e-01                 	-3.5156178065e-02                
1.0500000000e+01	1.1939619888e+00	3.4766912120e-07                 	1.3475515751e-07                 	2.1291396369e-07                 	3.8759599083e-01                 	3.4782960868e-01                 
1.1000000000e+01	1.1396909893e+00	5.2141611052e-07                 	4.1484351675e-07                 	1.0657259377e-07                 	7.9560931927e-01                 	4.4594240332e-02                 
1.1500000000e+01	1.0901392072e+00	4.5579819701e-07                 	4.0258169266e-07                 	5.3216504351e-08                 	8.8324546982e-01                 	-5.7285538167e-02                
1.2500000000e+01	1.0029280706e+00	5.0054147522e-07                 	3.8026444320e-07                 	1.2027703201e-07                 	7.5970616229e-01                 	-8.5434619812e-03                
1.3000000000e+01	9.6435391403e-01	4.5427451574e-07                 	2.7432421896e-07                 	1.7995029678e-07                 	6.0387322964e-01                 	3.3867228157e-01                 
