Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
1	7.198020	0	2.2184e-03	0.0000e+00	1.4837e-05	0.0000e+00
2	7.095009	0	2.0453e-03	0.0000e+00	1.2453e-05	0.0000e+00
3	6.991999	0	1.8968e-03	0.0000e+00	1.0476e-05	0.0000e+00
4	6.888989	0	1.7731e-03	0.0000e+00	8.8979e-06	0.0000e+00
5	6.785978	0	1.6656e-03	0.0000e+00	7.6038e-06	0.0000e+00
6	6.682968	0	1.5732e-03	0.0000e+00	6.5275e-06	0.0000e+00
7	6.579958	0	1.4931e-03	0.0000e+00	5.6143e-06	0.0000e+00
8	6.476948	0	1.4183e-03	0.0000e+00	4.8239e-06	0.0000e+00
9	6.373937	0	1.3517e-03	0.0000e+00	4.1326e-06	0.0000e+00
10	6.270927	0	1.2909e-03	0.0000e+00	3.5262e-06	0.0000e+00
11	6.167917	0	1.2322e-03	0.0000e+00	2.9952e-06	0.0000e+00
12	6.064906	0	1.1826e-03	0.0000e+00	2.5324e-06	0.0000e+00
13	5.961896	0	1.1358e-03	0.0000e+00	2.1328e-06	0.0000e+00
14	5.858886	0	1.0963e-03	0.0000e+00	1.7927e-06	0.0000e+00
15	5.755875	0	1.0557e-03	0.0000e+00	1.5083e-06	0.0000e+00
16	5.652865	0	1.0213e-03	0.0000e+00	1.2737e-06	0.0000e+00
17	5.549855	0	9.8810e-04	0.0000e+00	1.0813e-06	0.0000e+00
18	5.446845	0	9.5621e-04	0.0000e+00	9.2290e-07	0.0000e+00
19	5.343834	0	9.2395e-04	0.0000e+00	7.9092e-07	0.0000e+00
20	5.240824	0	8.9155e-04	0.0000e+00	6.7908e-07	0.0000e+00
21	5.137814	0	8.5965e-04	0.0000e+00	5.8280e-07	0.0000e+00
22	5.034803	0	8.3143e-04	0.0000e+00	4.9901e-07	0.0000e+00
23	4.931793	0	8.0465e-04	0.0000e+00	4.2626e-07	0.0000e+00
24	4.828783	0	7.7813e-04	0.0000e+00	3.6391e-07	0.0000e+00
25	4.725772	0	7.5170e-04	0.0000e+00	3.1143e-07	0.0000e+00
26	4.622762	0	7.2414e-04	0.0000e+00	2.6805e-07	0.0000e+00
27	4.519752	0	6.9503e-04	0.0000e+00	2.3274e-07	0.0000e+00
28	4.416742	0	6.6609e-04	0.0000e+00	2.0443e-07	0.0000e+00
29	4.313731	0	6.3127e-04	0.0000e+00	1.8193e-07	0.0000e+00
30	4.210721	0	5.9553e-04	0.0000e+00	1.6361e-07	0.0000e+00
31	4.107711	0	5.6351e-04	0.0000e+00	1.4738e-07	0.0000e+00
32	4.004700	0	5.3490e-04	0.0000e+00	1.3155e-07	0.0000e+00
33	3.901690	0	5.0734e-04	0.0000e+00	1.1603e-07	0.0000e+00
34	3.798680	0	4.8312e-04	0.0000e+00	1.0171e-07	0.0000e+00
35	3.695669	0	4.5956e-04	0.0000e+00	8.9138e-08	0.0000e+00
36	3.592659	0	4.3635e-04	0.0000e+00	7.8169e-08	0.0000e+00
37	3.489649	0	4.1522e-04	0.0000e+00	6.8472e-08	0.0000e+00
38	3.386639	0	3.9381e-04	0.0000e+00	5.9940e-08	0.0000e+00
39	3.283628	0	3.7269e-04	0.0000e+00	5.2457e-08	0.0000e+00
40	3.180618	0	3.5363e-04	0.0000e+00	4.5824e-08	0.0000e+00
41	3.077608	0	3.3767e-04	0.0000e+00	3.9802e-08	0.0000e+00
42	2.974597	0	3.2195e-04	0.0000e+00	3.4305e-08	0.0000e+00
43	2.871587	0	3.0799e-04	0.0000e+00	2.9474e-08	0.0000e+00
44	2.768577	0	2.9353e-04	0.0000e+00	2.5425e-08	0.0000e+00
45	2.665566	0	2.7772e-04	0.0000e+00	2.2100e-08	0.0000e+00
46	2.562556	0	2.6357e-04	0.0000e+00	1.9312e-08	0.0000e+00
47	2.459546	0	2.4789e-04	0.0000e+00	1.6898e-08	0.0000e+00
48	2.356536	0	2.3429e-04	0.0000e+00	1.4749e-08	0.0000e+00
49	2.253525	0	2.2254e-04	0.0000e+00	1.2790e-08	0.0000e+00
50	2.150515	0	2.1154e-04	0.0000e+00	1.0979e-08	0.0000e+00
51	2.047505	0	2.0280e-04	0.0000e+00	9.3209e-09	0.0000e+00
52	1.944494	0	1.9577e-04	0.0000e+00	7.8657e-09	0.0000e+00
53	1.841484	0	1.8724e-04	0.0000e+00	6.6435e-09	0.0000e+00
54	1.738474	0	1.7927e-04	0.0000e+00	5.6330e-09	0.0000e+00
55	1.635463	0	1.7227e-04	0.0000e+00	4.7842e-09	0.0000e+00
56	1.532453	0	1.6512e-04	0.0000e+00	4.0581e-09	0.0000e+00
57	1.429443	0	1.5986e-04	0.0000e+00	3.4361e-09	0.0000e+00
58	1.326433	0	1.5186e-04	0.0000e+00	2.9010e-09	0.0000e+00
59	1.223422	0	1.4692e-04	0.0000e+00	2.4365e-09	0.0000e+00
60	1.120412	0	1.4137e-04	0.0000e+00	2.0290e-09	0.0000e+00
61	1.017402	0	1.3840e-04	0.0000e+00	1.6727e-09	0.0000e+00
62	0.914391	0	1.3561e-04	0.0000e+00	1.3670e-09	0.0000e+00
63	0.811381	0	1.3243e-04	0.0000e+00	1.1094e-09	0.0000e+00
64	0.708371	0	1.3152e-04	0.0000e+00	8.9451e-10	0.0000e+00
65	0.605360	0	1.3088e-04	0.0000e+00	7.1592e-10	0.0000e+00
66	0.502350	0	1.2960e-04	0.0000e+00	5.6901e-10	0.0000e+00
67	0.399340	0	1.2929e-04	0.0000e+00	4.4970e-10	0.0000e+00
68	0.296330	0	1.2984e-04	0.0000e+00	3.5397e-10	0.0000e+00
69	0.193319	0	1.3067e-04	0.0000e+00	2.7774e-10	0.0000e+00
70	0.090309	0	1.3069e-04	0.0000e+00	2.1740e-10	0.0000e+00
71	-0.012701	0	1.3123e-04	0.0000e+00	1.6982e-10	0.0000e+00
72	-0.115712	0	1.3208e-04	0.0000e+00	1.3244e-10	0.0000e+00
73	-0.218722	0	1.3349e-04	0.0000e+00	1.0317e-10	0.0000e+00
74	-0.321732	0	1.3388e-04	0.0000e+00	8.0334e-11	0.0000e+00
75	-0.424743	0	1.3468e-04	0.0000e+00	6.2619e-11	0.0000e+00
76	-0.527753	0	1.3613e-04	0.0000e+00	4.8941e-11	0.0000e+00
77	-0.630763	0	1.3640e-04	0.0000e+00	3.8422e-11	0.0000e+00
78	-0.733773	0	1.3532e-04	0.0000e+00	3.0353e-11	0.0000e+00
79	-0.836784	0	1.3486e-04	0.0000e+00	2.4175e-11	0.0000e+00
80	-0.939794	0	1.3379e-04	0.0000e+00	1.9447e-11	0.0000e+00
81	-1.042804	0	1.3230e-04	0.0000e+00	1.5821e-11	0.0000e+00
82	-1.145815	0	1.2829e-04	0.0000e+00	1.3024e-11	0.0000e+00
83	-1.248825	0	1.2414e-04	0.0000e+00	1.0840e-11	0.0000e+00
84	-1.351835	0	1.1965e-04	0.0000e+00	9.0992e-12	0.0000e+00
85	-1.454846	0	1.1559e-04	0.0000e+00	7.6763e-12	0.0000e+00
86	-1.557856	0	1.1037e-04	0.0000e+00	6.4792e-12	0.0000e+00
87	-1.660866	0	1.0663e-04	0.0000e+00	5.4456e-12	0.0000e+00
88	-1.763876	0	1.0282e-04	0.0000e+00	4.5314e-12	0.0000e+00
89	-1.866887	0	1.0106e-04	0.0000e+00	3.7072e-12	0.0000e+00
90	-1.969897	0	1.0009e-04	0.0000e+00	2.9607e-12	0.0000e+00
91	-2.072907	0	1.0131e-04	0.0000e+00	2.2977e-12	0.0000e+00
92	-2.175918	0	1.0403e-04	0.0000e+00	1.7342e-12	0.0000e+00
93	-2.278928	0	1.0773e-04	0.0000e+00	1.2800e-12	0.0000e+00
94	-2.381938	0	1.1394e-04	0.0000e+00	9.3219e-13	0.0000e+00
95	-2.484949	0	1.1913e-04	0.0000e+00	6.7521e-13	0.0000e+00
96	-2.587959	0	1.2518e-04	0.0000e+00	4.8852e-13	0.0000e+00
97	-2.690969	0	1.3318e-04	0.0000e+00	3.5238e-13	0.0000e+00
98	-2.793979	0	1.4066e-04	0.0000e+00	2.5137e-13	0.0000e+00
99	-2.896990	0	1.5111e-04	0.0000e+00	1.7444e-13	0.0000e+00
100	-3.000000	0	1.6329e-04	0.0000e+00	1.2106e-13	0.0000e+00
