Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  6.328346	7.198020	36.300237	0.229047	0	0	0	0.000000e+00	2155.659591
2	 12.566651	7.095009	36.235137	0.229459	0	0	0	0.000000e+00	2124.092573
3	 18.683718	6.991999	36.153480	0.229977	0	0	0	0.000000e+00	2082.085239
4	 24.670004	6.888989	36.067351	0.230526	0	0	0	0.000000e+00	2037.048354
5	 30.517990	6.785978	35.975801	0.231113	0	0	0	0.000000e+00	1989.591104
6	 36.223965	6.682968	35.879871	0.231731	0	0	0	0.000000e+00	1940.970529
7	 41.791764	6.579958	35.783590	0.232354	0	0	0	0.000000e+00	1893.722904
8	 47.229628	6.476948	35.689428	0.232967	0	0	0	0.000000e+00	1849.305634
9	 52.548241	6.373937	35.599500	0.233556	0	0	0	0.000000e+00	1808.546341
10	 57.758491	6.270927	35.514493	0.234115	0	0	0	0.000000e+00	1771.502471
11	 62.870711	6.167917	35.434565	0.234643	0	0	0	0.000000e+00	1737.978819
12	 67.894561	6.064906	35.360204	0.235136	0	0	0	0.000000e+00	1707.764006
13	 72.838191	5.961896	35.290669	0.235600	0	0	0	0.000000e+00	1680.332532
14	 77.706376	5.858886	35.223925	0.236046	0	0	0	0.000000e+00	1654.556581
15	 82.499520	5.755875	35.156150	0.236501	0	0	0	0.000000e+00	1628.937108
16	 87.214803	5.652865	35.084794	0.236982	0	0	0	0.000000e+00	1602.392830
17	 91.848219	5.549855	35.008165	0.237501	0	0	0	0.000000e+00	1574.509925
18	 96.396516	5.446845	34.926442	0.238057	0	0	0	0.000000e+00	1545.542283
19	100.858651	5.343834	34.841132	0.238640	0	0	0	0.000000e+00	1516.228998
20	105.236346	5.240824	34.754691	0.239233	0	0	0	0.000000e+00	1487.506489
21	109.533781	5.137814	34.669659	0.239820	0	0	0	0.000000e+00	1460.206281
22	113.756436	5.034803	34.587900	0.240387	0	0	0	0.000000e+00	1434.777626
23	117.909936	4.931793	34.509841	0.240930	0	0	0	0.000000e+00	1411.258514
24	121.997203	4.828783	34.432781	0.241470	0	0	0	0.000000e+00	1388.735235
25	126.017658	4.725772	34.352743	0.242032	0	0	0	0.000000e+00	1366.020489
26	129.968843	4.622762	34.267158	0.242637	0	0	0	0.000000e+00	1342.471961
27	133.846386	4.519752	34.173115	0.243304	0	0	0	0.000000e+00	1317.441974
28	137.644023	4.416742	34.052199	0.244168	0	0	0	0.000000e+00	1290.299805
29	141.355053	4.313731	33.950230	0.244902	0	0	0	0.000000e+00	1260.873762
30	144.975258	4.210721	33.834568	0.245739	0	0	0	0.000000e+00	1230.022778
31	148.507044	4.107711	33.714036	0.246618	0	0	0	0.000000e+00	1199.997320
32	151.962043	4.004700	33.603009	0.247432	0	0	0	0.000000e+00	1173.921524
33	155.354356	3.901690	33.507893	0.248135	0	0	0	0.000000e+00	1152.623655
34	158.688334	3.798680	33.416229	0.248815	0	0	0	0.000000e+00	1132.804906
35	161.963616	3.695669	33.321010	0.249526	0	0	0	0.000000e+00	1112.860518
36	165.182914	3.592659	33.227561	0.250228	0	0	0	0.000000e+00	1093.837681
37	168.348684	3.489649	33.136065	0.250919	0	0	0	0.000000e+00	1075.651439
38	171.462880	3.386639	33.045790	0.251605	0	0	0	0.000000e+00	1058.127851
39	174.527331	3.283628	32.956858	0.252284	0	0	0	0.000000e+00	1041.220130
40	177.543730	3.180618	32.869568	0.252953	0	0	0	0.000000e+00	1024.894483
41	180.515880	3.077608	32.788045	0.253582	0	0	0	0.000000e+00	1009.858855
42	183.450243	2.974597	32.716720	0.254135	0	0	0	0.000000e+00	997.014554
43	186.350024	2.871587	32.651043	0.254646	0	0	0	0.000000e+00	985.260180
44	189.212508	2.768577	32.579457	0.255206	0	0	0	0.000000e+00	972.582243
45	192.034816	2.665566	32.501459	0.255818	0	0	0	0.000000e+00	958.924531
46	194.816180	2.562556	32.421577	0.256449	0	0	0	0.000000e+00	945.017173
47	197.557148	2.459546	32.341529	0.257083	0	0	0	0.000000e+00	931.283092
48	200.259906	2.356536	32.265353	0.257690	0	0	0	0.000000e+00	918.298195
49	202.928010	2.253525	32.195783	0.258247	0	0	0	0.000000e+00	906.523243
50	205.565873	2.150515	32.134349	0.258741	0	0	0	0.000000e+00	896.239721
51	208.178807	2.047505	32.083458	0.259151	0	0	0	0.000000e+00	887.761353
52	210.770478	1.944494	32.040078	0.259502	0	0	0	0.000000e+00	880.536761
53	213.339470	1.841484	31.993184	0.259883	0	0	0	0.000000e+00	872.819404
54	215.883938	1.738474	31.942561	0.260294	0	0	0	0.000000e+00	864.479300
55	218.404580	1.635463	31.893500	0.260695	0	0	0	0.000000e+00	856.382578
56	220.902233	1.532453	31.845865	0.261085	0	0	0	0.000000e+00	848.568447
57	223.377717	1.429443	31.800334	0.261459	0	0	0	0.000000e+00	841.045194
58	225.832182	1.326433	31.755930	0.261824	0	0	0	0.000000e+00	833.888424
59	228.267345	1.223422	31.715849	0.262155	0	0	0	0.000000e+00	827.331126
60	230.686230	1.120412	31.681404	0.262440	0	0	0	0.000000e+00	821.786109
61	233.092515	1.017402	31.655300	0.262657	0	0	0	0.000000e+00	817.511209
62	235.488879	0.914391	31.634505	0.262829	0	0	0	0.000000e+00	814.137253
63	237.876891	0.811381	31.616625	0.262978	0	0	0	0.000000e+00	811.293530
64	240.258507	0.708371	31.603503	0.263087	0	0	0	0.000000e+00	809.123261
65	242.636070	0.605360	31.595216	0.263156	0	0	0	0.000000e+00	807.752376
66	245.011679	0.502350	31.590785	0.263193	0	0	0	0.000000e+00	807.080084
67	247.386883	0.399340	31.589886	0.263200	0	0	0	0.000000e+00	806.944410
68	249.762784	0.296330	31.591458	0.263187	0	0	0	0.000000e+00	807.179670
69	252.140184	0.193319	31.594798	0.263160	0	0	0	0.000000e+00	807.695711
70	254.519864	0.090309	31.599298	0.263122	0	0	0	0.000000e+00	808.462520
71	256.902436	-0.012701	31.605286	0.263072	0	0	0	0.000000e+00	809.445993
72	259.288389	-0.115712	31.612362	0.263013	0	0	0	0.000000e+00	810.596310
73	261.678113	-0.218722	31.620401	0.262946	0	0	0	0.000000e+00	811.878287
74	264.071818	-0.321732	31.628469	0.262879	0	0	0	0.000000e+00	813.225997
75	266.469198	-0.424743	31.636063	0.262816	0	0	0	0.000000e+00	814.470096
76	268.869379	-0.527753	31.642231	0.262765	0	0	0	0.000000e+00	815.430114
77	271.271183	-0.630763	31.645570	0.262737	0	0	0	0.000000e+00	815.980231
78	273.672889	-0.733773	31.644936	0.262743	0	0	0	0.000000e+00	815.934723
79	276.071989	-0.836784	31.639619	0.262787	0	0	0	0.000000e+00	815.052333
80	278.465455	-0.939794	31.628053	0.262883	0	0	0	0.000000e+00	813.144136
81	280.849943	-1.042804	31.609669	0.263036	0	0	0	0.000000e+00	810.102429
82	283.222127	-1.145815	31.583578	0.263253	0	0	0	0.000000e+00	805.913664
83	285.578865	-1.248825	31.551139	0.263524	0	0	0	0.000000e+00	800.664096
84	287.917758	-1.351835	31.513710	0.263837	0	0	0	0.000000e+00	794.602302
85	290.237663	-1.454846	31.474125	0.264168	0	0	0	0.000000e+00	788.157072
86	292.538792	-1.557856	31.434330	0.264503	0	0	0	0.000000e+00	781.771449
