Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	2167.234756	 -0.000014	0	1.226646e-04
1	6.328346	7.198020	2144.084427	 -0.000010	0	8.873333e-01
2	12.566651	7.095009	2104.100720	 -0.000007	0	8.873333e-01
3	18.683718	6.991999	2060.069758	 -0.000007	0	8.873333e-01
4	24.670004	6.888989	2014.026950	 -0.000007	0	8.873333e-01
5	30.517990	6.785978	1965.155257	 -0.000005	0	8.873333e-01
6	36.223965	6.682968	1916.785800	 -0.000002	0	8.873333e-01
7	41.791764	6.579958	1870.660008	  0.000002	0	8.873333e-01
8	47.229628	6.476948	1827.951259	  0.000007	0	8.873333e-01
9	52.548241	6.373937	1789.141422	  0.000013	0	8.873333e-01
10	57.758491	6.270927	1753.863520	  0.000017	0	8.873333e-01
11	62.870711	6.167917	1722.094118	  0.000018	0	8.873333e-01
12	67.894561	6.064906	1693.433894	  0.000015	0	8.873333e-01
13	72.838191	5.961896	1667.231170	  0.000011	0	8.873333e-01
14	77.706376	5.858886	1641.881992	  0.000007	0	8.873333e-01
15	82.499520	5.755875	1615.992223	  0.000004	0	8.873333e-01
16	87.214803	5.652865	1588.793436	 -0.000000	0	8.873333e-01
17	91.848219	5.549855	1560.226414	 -0.000008	0	8.873333e-01
18	96.396516	5.446845	1530.858153	 -0.000014	0	8.873333e-01
19	100.858651	5.343834	1501.599843	 -0.000016	0	8.873333e-01
20	105.236346	5.240824	1473.413135	 -0.000018	0	8.873333e-01
21	109.533781	5.137814	1446.999427	 -0.000021	0	8.873333e-01
22	113.756436	5.034803	1422.555825	 -0.000021	0	8.873333e-01
23	117.909936	4.931793	1399.961203	 -0.000017	0	8.873333e-01
24	121.997203	4.828783	1377.509267	 -0.000011	0	8.873333e-01
25	126.017658	4.725772	1354.531710	 -0.000012	0	8.873333e-01
26	129.968843	4.622762	1330.412212	 -0.000012	0	8.873333e-01
27	133.846386	4.519752	1304.471736	 -0.000004	0	8.873333e-01
28	137.644023	4.416742	1276.127874	  0.000001	0	8.873333e-01
29	141.355053	4.313731	1245.619650	  0.000002	0	8.873333e-01
30	144.975258	4.210721	1214.425907	  0.000004	0	8.873333e-01
31	148.507044	4.107711	1185.568734	  0.000006	0	8.873333e-01
32	151.962043	4.004700	1162.274313	  0.000000	0	8.873333e-01
33	155.354356	3.901690	1142.972996	 -0.000008	0	8.873333e-01
34	158.688334	3.798680	1122.636816	 -0.000005	0	8.873333e-01
35	161.963616	3.695669	1103.084220	  0.000014	0	8.873333e-01
36	165.182914	3.592659	1084.591143	  0.000032	0	8.873333e-01
37	168.348684	3.489649	1066.711736	  0.000045	0	8.873333e-01
38	171.462880	3.386639	1049.543966	 -0.000035	0	8.873333e-01
39	174.527331	3.283628	1032.896293	 -0.000041	0	8.873333e-01
40	177.543730	3.180618	1016.892674	  0.000162	0	8.873333e-01
41	180.515880	3.077608	1002.825036	  0.000223	0	8.873333e-01
42	183.450243	2.974597	991.204071	  0.000070	0	8.873333e-01
43	186.350024	2.871587	979.316288	 -0.000022	0	8.873333e-01
44	189.212508	2.768577	965.848198	 -0.000084	0	8.873333e-01
45	192.034816	2.665566	952.000864	 -0.000037	0	8.873333e-01
46	194.816180	2.562556	938.033481	  0.000034	0	8.873333e-01
47	197.557148	2.459546	924.532703	  0.000079	0	8.873333e-01
48	200.259906	2.356536	912.063687	 -0.001629	0	8.873333e-01
49	202.928010	2.253525	900.982798	  0.000094	0	8.873333e-01
50	205.565873	2.150515	891.496643	  0.001863	0	8.873333e-01
51	208.178807	2.047505	884.026062	  0.001416	0	8.873333e-01
52	210.770478	1.944494	877.047459	  0.001436	0	8.873333e-01
53	213.339470	1.841484	868.591349	  0.001420	0	8.873333e-01
54	215.883938	1.738474	860.367251	  0.000753	0	8.873333e-01
55	218.404580	1.635463	852.397905	 -0.000142	0	8.873333e-01
56	220.902233	1.532453	844.738988	 -0.000570	0	8.873333e-01
57	223.377717	1.429443	837.351400	 -0.005408	0	8.873333e-01
58	225.832182	1.326433	830.425448	 -0.002458	0	8.873333e-01
59	228.267345	1.223422	824.236805	  0.008019	0	8.873333e-01
60	230.686230	1.120412	819.335414	  0.005742	0	8.873333e-01
61	233.092515	1.017402	815.687005	  0.000013	0	8.873333e-01
62	235.488879	0.914391	812.587501	 -0.000041	0	8.873333e-01
63	237.876891	0.811381	809.999560	  0.001803	0	8.873333e-01
64	240.258507	0.708371	808.246961	 -0.000040	0	8.873333e-01
65	242.636070	0.605360	807.257790	  0.004256	0	8.873333e-01
