Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	1866.694256	 -0.000011	0	1.226646e-04
1	5.056105	7.198020	1858.401906	 -0.000001	0	8.066667e-01
2	10.084071	7.095009	1845.580675	  0.000003	0	8.066667e-01
3	15.073599	6.991999	1829.684962	 -0.000001	0	8.066667e-01
4	20.018611	6.888989	1812.422249	 -0.000008	0	8.066667e-01
5	24.917142	6.785978	1795.094704	 -0.000014	0	8.066667e-01
6	29.769204	6.682968	1777.827665	 -0.000014	0	8.066667e-01
7	34.576203	6.579958	1761.526917	 -0.000007	0	8.066667e-01
8	39.341343	6.476948	1746.589791	  0.000010	0	8.066667e-01
9	44.067942	6.373937	1732.702097	  0.000034	0	8.066667e-01
10	48.758520	6.270927	1719.584509	  0.000059	0	8.066667e-01
11	53.414628	6.167917	1706.827866	  0.000080	0	8.066667e-01
12	58.036526	6.064906	1693.911507	  0.000092	0	8.066667e-01
13	62.622918	5.961896	1680.217012	  0.000095	0	8.066667e-01
14	67.170759	5.858886	1665.083054	  0.000094	0	8.066667e-01
15	71.675309	5.755875	1647.993283	  0.000092	0	8.066667e-01
16	76.130976	5.652865	1628.811957	  0.000088	0	8.066667e-01
17	80.532086	5.549855	1607.628643	  0.000074	0	8.066667e-01
18	84.873191	5.446845	1584.518934	  0.000046	0	8.066667e-01
19	89.148605	5.343834	1559.258256	  0.000004	0	8.066667e-01
20	93.351804	5.240824	1531.458132	 -0.000048	0	8.066667e-01
21	97.475623	5.137814	1501.012867	 -0.000100	0	8.066667e-01
22	101.513456	5.034803	1468.470621	 -0.000143	0	8.066667e-01
23	105.461530	4.931793	1435.324248	 -0.000169	0	8.066667e-01
24	109.318015	4.828783	1401.474343	 -0.000169	0	8.066667e-01
25	113.082112	4.725772	1367.787521	 -0.000138	0	8.066667e-01
26	116.755002	4.622762	1334.812509	 -0.000078	0	8.066667e-01
27	120.339074	4.519752	1302.890569	  0.000006	0	8.066667e-01
28	123.836817	4.416742	1271.713788	  0.000091	0	8.066667e-01
29	127.249414	4.313731	1240.695713	  0.000167	0	8.066667e-01
30	130.577160	4.210721	1209.703094	  0.000258	0	8.066667e-01
31	133.821872	4.107711	1179.971585	  0.000305	0	8.066667e-01
32	136.992143	4.004700	1155.222562	  0.000240	0	8.066667e-01
33	140.100265	3.901690	1134.460744	  0.000118	0	8.066667e-01
34	143.150954	3.798680	1113.110606	 -0.000045	0	8.066667e-01
35	146.144480	3.695669	1092.536278	 -0.000225	0	8.066667e-01
36	149.082886	3.592659	1072.658668	 -0.000345	0	8.066667e-01
37	151.968341	3.489649	1053.669361	 -0.000353	0	8.066667e-01
38	154.803429	3.386639	1035.698215	 -0.002829	0	8.066667e-01
39	157.591284	3.283628	1018.984304	 -0.003034	0	8.066667e-01
40	160.336239	3.180618	1004.148053	  0.001620	0	8.066667e-01
41	163.044901	3.077608	992.287222	  0.003411	0	8.066667e-01
42	165.724118	2.974597	982.437622	  0.002830	0	8.066667e-01
43	168.374828	2.871587	971.297688	  0.002307	0	8.066667e-01
44	170.993749	2.768577	959.032367	  0.001791	0	8.066667e-01
45	173.578670	2.665566	946.306459	  0.001626	0	8.066667e-01
46	176.128721	2.562556	933.377808	  0.001953	0	8.066667e-01
47	178.643723	2.459546	920.537349	  0.001896	0	8.066667e-01
48	181.124272	2.356536	908.042728	 -0.027152	0	8.066667e-01
49	183.571607	2.253525	896.075287	  0.019687	0	8.066667e-01
50	185.987583	2.150515	884.969905	  0.038756	0	8.066667e-01
51	188.375991	2.047505	875.769482	  0.009767	0	8.066667e-01
52	190.740952	1.944494	867.709242	  0.006070	0	8.066667e-01
53	193.082788	1.841484	858.695009	  0.009493	0	8.066667e-01
54	195.400306	1.738474	849.811632	  0.008492	0	8.066667e-01
55	197.693983	1.635463	841.144463	  0.004080	0	8.066667e-01
56	199.964576	1.532453	832.795437	 -0.001115	0	8.066667e-01
57	202.213107	1.429443	824.886722	 -0.040115	0	8.066667e-01
58	204.440956	1.326433	817.565388	 -0.083514	0	8.066667e-01
59	206.649952	1.223422	810.963327	  0.076530	0	8.066667e-01
60	208.842154	1.120412	805.169429	  0.120620	0	8.066667e-01
61	211.019485	1.017402	799.981551	  0.047912	0	8.066667e-01
