#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.4300000000e-02	1.4183262544e+02	6.4095934531e-08                 	3.6994761436e-08                 	2.7101173095e-08                 	5.7717797091e-01                 	9.5167423411e-01                 
4.5100000000e-02	1.3931674739e+02	6.4124828982e-08                 	3.6917660040e-08                 	2.7207168942e-08                 	5.7571553213e-01                 	9.5182144774e-01                 
4.5900000000e-02	1.3688856878e+02	6.4159608193e-08                 	3.6897719472e-08                 	2.7261888721e-08                 	5.7509265582e-01                 	9.5124399993e-01                 
4.6800000000e-02	1.3425609631e+02	6.4201550606e-08                 	3.6895881056e-08                 	2.7305669550e-08                 	5.7468831684e-01                 	9.5032426593e-01                 
4.7700000000e-02	1.3172296241e+02	6.4246248617e-08                 	3.6904698250e-08                 	2.7341550367e-08                 	5.7442572982e-01                 	9.4923223488e-01                 
4.8600000000e-02	1.2928364830e+02	6.4295250279e-08                 	3.6904440184e-08                 	2.7390810095e-08                 	5.7398392609e-01                 	9.4813406532e-01                 
4.9600000000e-02	1.2667712313e+02	6.4347856447e-08                 	3.6833009001e-08                 	2.7514847446e-08                 	5.7240459955e-01                 	9.4782101217e-01                 
5.0600000000e-02	1.2417362267e+02	6.4383012120e-08                 	3.6727280922e-08                 	2.7655731197e-08                 	5.7044987044e-01                 	9.4847488867e-01                 
5.1700000000e-02	1.2153163070e+02	6.4419539784e-08                 	3.6680811988e-08                 	2.7738727796e-08                 	5.6940506111e-01                 	9.4848820239e-01                 
5.2800000000e-02	1.1899972173e+02	6.4457983460e-08                 	3.6701957491e-08                 	2.7756025969e-08                 	5.6939351064e-01                 	9.4767870953e-01                 
5.3900000000e-02	1.1657115598e+02	6.4502721964e-08                 	3.6792171590e-08                 	2.7710550374e-08                 	5.7039719363e-01                 	9.4588171255e-01                 
5.5100000000e-02	1.1403240122e+02	6.4566536165e-08                 	3.6933368484e-08                 	2.7633167682e-08                 	5.7202028601e-01                 	9.4297856337e-01                 
5.6400000000e-02	1.1140399481e+02	6.4640242457e-08                 	3.7051265604e-08                 	2.7588976853e-08                 	5.7319193424e-01                 	9.4011243849e-01                 
5.7700000000e-02	1.0889402612e+02	6.4710701016e-08                 	3.7149910239e-08                 	2.7560790777e-08                 	5.7409222363e-01                 	9.3756666360e-01                 
5.9000000000e-02	1.0649466622e+02	6.4792327675e-08                 	3.7257128039e-08                 	2.7535199636e-08                 	5.7502376247e-01                 	9.3460597558e-01                 
6.0500000000e-02	1.0385430260e+02	6.4878508632e-08                 	3.7300977541e-08                 	2.7577531091e-08                 	5.7493580428e-01                 	9.3253431402e-01                 
6.2000000000e-02	1.0134169850e+02	6.4961952153e-08                 	3.7330470005e-08                 	2.7631482148e-08                 	5.7465129615e-01                 	9.3080143192e-01                 
