Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
30	4.210721	0	4.9786e-03	0.0000e+00	9.7227e-11	0.0000e+00
31	4.107711	0	4.9456e-03	0.0000e+00	7.9570e-11	0.0000e+00
32	4.004700	0	4.9124e-03	0.0000e+00	6.5252e-11	0.0000e+00
33	3.901690	0	4.8792e-03	0.0000e+00	5.3559e-11	0.0000e+00
34	3.798680	0	4.8456e-03	0.0000e+00	4.4000e-11	0.0000e+00
35	3.695669	0	4.8120e-03	0.0000e+00	3.6189e-11	0.0000e+00
36	3.592659	0	4.7780e-03	0.0000e+00	2.9807e-11	0.0000e+00
37	3.489649	0	4.7438e-03	0.0000e+00	2.4584e-11	0.0000e+00
38	3.386639	0	4.7092e-03	0.0000e+00	2.0308e-11	0.0000e+00
39	3.283628	0	4.6743e-03	0.0000e+00	1.6800e-11	0.0000e+00
40	3.180618	0	4.6389e-03	0.0000e+00	1.3911e-11	0.0000e+00
41	3.077608	0	4.6028e-03	0.0000e+00	1.1518e-11	0.0000e+00
42	2.974597	0	4.5663e-03	0.0000e+00	9.5309e-12	0.0000e+00
43	2.871587	0	4.5294e-03	0.0000e+00	7.8840e-12	0.0000e+00
44	2.768577	0	4.4917e-03	0.0000e+00	6.5234e-12	0.0000e+00
45	2.665566	0	4.4541e-03	0.0000e+00	5.3978e-12	0.0000e+00
46	2.562556	0	4.4159e-03	0.0000e+00	4.4647e-12	0.0000e+00
47	2.459546	0	4.3775e-03	0.0000e+00	3.6910e-12	0.0000e+00
48	2.356536	0	4.3385e-03	0.0000e+00	3.0505e-12	0.0000e+00
49	2.253525	0	4.2995e-03	0.0000e+00	2.5211e-12	0.0000e+00
50	2.150515	0	4.2600e-03	0.0000e+00	2.0843e-12	0.0000e+00
51	2.047505	0	4.2201e-03	0.0000e+00	1.7247e-12	0.0000e+00
52	1.944494	0	4.1795e-03	0.0000e+00	1.4303e-12	0.0000e+00
53	1.841484	0	4.1381e-03	0.0000e+00	1.1904e-12	0.0000e+00
54	1.738474	0	4.0952e-03	0.0000e+00	9.9514e-13	0.0000e+00
55	1.635463	0	4.0505e-03	0.0000e+00	8.3540e-13	0.0000e+00
56	1.532453	0	4.0044e-03	0.0000e+00	7.0366e-13	0.0000e+00
57	1.429443	0	3.9565e-03	0.0000e+00	5.9420e-13	0.0000e+00
58	1.326433	0	3.9076e-03	0.0000e+00	5.0236e-13	0.0000e+00
59	1.223422	0	3.8577e-03	0.0000e+00	4.2468e-13	0.0000e+00
60	1.120412	0	3.8072e-03	0.0000e+00	3.5858e-13	0.0000e+00
61	1.017402	0	3.7570e-03	0.0000e+00	3.0217e-13	0.0000e+00
62	0.914391	0	3.7072e-03	0.0000e+00	2.5406e-13	0.0000e+00
63	0.811381	0	3.6578e-03	0.0000e+00	2.1311e-13	0.0000e+00
64	0.708371	0	3.6091e-03	0.0000e+00	1.7836e-13	0.0000e+00
65	0.605360	0	3.5611e-03	0.0000e+00	1.4898e-13	0.0000e+00
66	0.502350	0	3.5138e-03	0.0000e+00	1.2422e-13	0.0000e+00
67	0.399340	0	3.4668e-03	0.0000e+00	1.0348e-13	0.0000e+00
68	0.296330	0	3.4198e-03	0.0000e+00	8.6143e-14	0.0000e+00
69	0.193319	0	3.3731e-03	0.0000e+00	7.1694e-14	0.0000e+00
70	0.090309	0	3.3262e-03	0.0000e+00	5.9669e-14	0.0000e+00
71	-0.012701	0	3.2793e-03	0.0000e+00	4.9671e-14	0.0000e+00
72	-0.115712	0	3.2321e-03	0.0000e+00	4.1368e-14	0.0000e+00
73	-0.218722	0	3.1846e-03	0.0000e+00	3.4477e-14	0.0000e+00
74	-0.321732	0	3.1366e-03	0.0000e+00	2.8765e-14	0.0000e+00
75	-0.424743	0	3.0874e-03	0.0000e+00	2.4031e-14	0.0000e+00
76	-0.527753	0	3.0381e-03	0.0000e+00	2.0100e-14	0.0000e+00
77	-0.630763	0	2.9880e-03	0.0000e+00	1.6828e-14	0.0000e+00
78	-0.733773	0	2.9376e-03	0.0000e+00	1.4094e-14	0.0000e+00
79	-0.836784	0	2.8874e-03	0.0000e+00	1.1799e-14	0.0000e+00
80	-0.939794	0	2.8379e-03	0.0000e+00	9.8667e-15	0.0000e+00
81	-1.042804	0	2.7897e-03	0.0000e+00	8.2365e-15	0.0000e+00
82	-1.145815	0	2.7430e-03	0.0000e+00	6.8596e-15	0.0000e+00
83	-1.248825	0	2.6984e-03	0.0000e+00	5.6969e-15	0.0000e+00
84	-1.351835	0	2.6560e-03	0.0000e+00	4.7161e-15	0.0000e+00
85	-1.454846	0	2.6158e-03	0.0000e+00	3.8914e-15	0.0000e+00
86	-1.557856	0	2.5779e-03	0.0000e+00	3.2005e-15	0.0000e+00
87	-1.660866	0	2.5423e-03	0.0000e+00	2.6244e-15	0.0000e+00
88	-1.763876	0	2.5086e-03	0.0000e+00	2.1463e-15	0.0000e+00
89	-1.866887	0	2.4764e-03	0.0000e+00	1.7512e-15	0.0000e+00
90	-1.969897	0	2.4458e-03	0.0000e+00	1.4256e-15	0.0000e+00
91	-2.072907	0	2.4169e-03	0.0000e+00	1.1580e-15	0.0000e+00
92	-2.175918	0	2.3891e-03	0.0000e+00	9.3855e-16	0.0000e+00
93	-2.278928	0	2.3633e-03	0.0000e+00	7.5897e-16	0.0000e+00
94	-2.381938	0	2.3383e-03	0.0000e+00	6.1230e-16	0.0000e+00
95	-2.484949	0	2.3149e-03	0.0000e+00	4.9277e-16	0.0000e+00
96	-2.587959	0	2.2932e-03	0.0000e+00	3.9563e-16	0.0000e+00
97	-2.690969	0	2.2721e-03	0.0000e+00	3.1691e-16	0.0000e+00
98	-2.793979	0	2.2522e-03	0.0000e+00	2.5329e-16	0.0000e+00
99	-2.896990	0	2.2331e-03	0.0000e+00	2.0203e-16	0.0000e+00
100	-3.000000	0	2.2136e-03	0.0000e+00	1.6115e-16	0.0000e+00
