Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
39	3.283628	0	1.1290e-03	0.0000e+00	3.2197e-09	0.0000e+00
40	3.180618	0	1.1165e-03	0.0000e+00	2.6464e-09	0.0000e+00
41	3.077608	0	1.1030e-03	0.0000e+00	2.1724e-09	0.0000e+00
42	2.974597	0	1.0908e-03	0.0000e+00	1.7809e-09	0.0000e+00
43	2.871587	0	1.0793e-03	0.0000e+00	1.4600e-09	0.0000e+00
44	2.768577	0	1.0654e-03	0.0000e+00	1.1984e-09	0.0000e+00
45	2.665566	0	1.0521e-03	0.0000e+00	9.8500e-10	0.0000e+00
46	2.562556	0	1.0380e-03	0.0000e+00	8.0995e-10	0.0000e+00
47	2.459546	0	1.0251e-03	0.0000e+00	6.6598e-10	0.0000e+00
48	2.356536	0	1.0134e-03	0.0000e+00	5.4740e-10	0.0000e+00
49	2.253525	0	9.9785e-04	0.0000e+00	4.4969e-10	0.0000e+00
50	2.150515	0	9.8634e-04	0.0000e+00	3.6896e-10	0.0000e+00
51	2.047505	0	9.7244e-04	0.0000e+00	3.0227e-10	0.0000e+00
52	1.944494	0	9.6088e-04	0.0000e+00	2.4759e-10	0.0000e+00
53	1.841484	0	9.5114e-04	0.0000e+00	2.0321e-10	0.0000e+00
54	1.738474	0	9.3419e-04	0.0000e+00	1.6738e-10	0.0000e+00
55	1.635463	0	9.2111e-04	0.0000e+00	1.3829e-10	0.0000e+00
56	1.532453	0	9.0568e-04	0.0000e+00	1.1449e-10	0.0000e+00
57	1.429443	0	8.8922e-04	0.0000e+00	9.4916e-11	0.0000e+00
58	1.326433	0	8.7491e-04	0.0000e+00	7.8729e-11	0.0000e+00
59	1.223422	0	8.6037e-04	0.0000e+00	6.5285e-11	0.0000e+00
60	1.120412	0	8.4732e-04	0.0000e+00	5.4089e-11	0.0000e+00
61	1.017402	0	8.2969e-04	0.0000e+00	4.4770e-11	0.0000e+00
62	0.914391	0	8.1605e-04	0.0000e+00	3.7018e-11	0.0000e+00
63	0.811381	0	8.0171e-04	0.0000e+00	3.0569e-11	0.0000e+00
64	0.708371	0	7.8767e-04	0.0000e+00	2.5192e-11	0.0000e+00
65	0.605360	0	7.7620e-04	0.0000e+00	2.0697e-11	0.0000e+00
66	0.502350	0	7.6456e-04	0.0000e+00	1.6936e-11	0.0000e+00
67	0.399340	0	7.5499e-04	0.0000e+00	1.3793e-11	0.0000e+00
68	0.296330	0	7.4795e-04	0.0000e+00	1.1174e-11	0.0000e+00
69	0.193319	0	7.4337e-04	0.0000e+00	9.0013e-12	0.0000e+00
70	0.090309	0	7.3658e-04	0.0000e+00	7.2102e-12	0.0000e+00
71	-0.012701	0	7.3389e-04	0.0000e+00	5.7437e-12	0.0000e+00
72	-0.115712	0	7.3290e-04	0.0000e+00	4.5519e-12	0.0000e+00
73	-0.218722	0	7.3319e-04	0.0000e+00	3.5916e-12	0.0000e+00
74	-0.321732	0	7.3269e-04	0.0000e+00	2.8247e-12	0.0000e+00
75	-0.424743	0	7.3385e-04	0.0000e+00	2.2174e-12	0.0000e+00
76	-0.527753	0	7.3475e-04	0.0000e+00	1.7407e-12	0.0000e+00
77	-0.630763	0	7.3716e-04	0.0000e+00	1.3693e-12	0.0000e+00
78	-0.733773	0	7.3437e-04	0.0000e+00	1.0815e-12	0.0000e+00
79	-0.836784	0	7.3292e-04	0.0000e+00	8.5914e-13	0.0000e+00
80	-0.939794	0	7.2741e-04	0.0000e+00	6.8717e-13	0.0000e+00
81	-1.042804	0	7.2239e-04	0.0000e+00	5.5358e-13	0.0000e+00
82	-1.145815	0	7.1375e-04	0.0000e+00	4.4896e-13	0.0000e+00
83	-1.248825	0	7.0437e-04	0.0000e+00	3.6617e-13	0.0000e+00
84	-1.351835	0	6.9381e-04	0.0000e+00	2.9987e-13	0.0000e+00
85	-1.454846	0	6.8151e-04	0.0000e+00	2.4623e-13	0.0000e+00
86	-1.557856	0	6.7106e-04	0.0000e+00	2.0250e-13	0.0000e+00
87	-1.660866	0	6.6025e-04	0.0000e+00	1.6674e-13	0.0000e+00
88	-1.763876	0	6.4717e-04	0.0000e+00	1.3747e-13	0.0000e+00
89	-1.866887	0	6.3529e-04	0.0000e+00	1.1347e-13	0.0000e+00
90	-1.969897	0	6.2273e-04	0.0000e+00	9.3774e-14	0.0000e+00
91	-2.072907	0	6.1009e-04	0.0000e+00	7.7528e-14	0.0000e+00
92	-2.175918	0	5.9745e-04	0.0000e+00	6.4071e-14	0.0000e+00
93	-2.278928	0	5.8656e-04	0.0000e+00	5.2862e-14	0.0000e+00
94	-2.381938	0	5.7572e-04	0.0000e+00	4.3494e-14	0.0000e+00
95	-2.484949	0	5.6623e-04	0.0000e+00	3.5656e-14	0.0000e+00
96	-2.587959	0	5.5851e-04	0.0000e+00	2.9107e-14	0.0000e+00
97	-2.690969	0	5.5006e-04	0.0000e+00	2.3657e-14	0.0000e+00
98	-2.793979	0	5.4425e-04	0.0000e+00	1.9143e-14	0.0000e+00
99	-2.896990	0	5.3851e-04	0.0000e+00	1.5427e-14	0.0000e+00
100	-3.000000	0	5.3365e-04	0.0000e+00	1.2435e-14	0.0000e+00
