#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.6530000000e-02	4.7852746902e+02	1.0033230733e-07                 	5.2796457836e-08                 	4.7535849490e-08                 	5.2621592429e-01                 	9.9121555980e-01                 
1.6750000000e-02	4.7224233211e+02	1.0033323651e-07                 	5.2756883027e-08                 	4.7576353479e-08                 	5.2581661735e-01                 	9.9136311452e-01                 
1.6980000000e-02	4.6584564563e+02	1.0032611887e-07                 	5.2667788059e-08                 	4.7658330813e-08                 	5.2496586782e-01                 	9.9173888253e-01                 
1.7220000000e-02	4.5935302339e+02	1.0032852186e-07                 	5.2668191810e-08                 	4.7660330049e-08                 	5.2495731856e-01                 	9.9173582406e-01                 
1.7710000000e-02	4.4664365121e+02	1.0036952605e-07                 	5.2799223892e-08                 	4.7570302158e-08                 	5.2604835322e-01                 	9.9099990866e-01                 
1.8230000000e-02	4.3390340443e+02	1.0039468613e-07                 	5.2832891737e-08                 	4.7561794393e-08                 	5.2625187422e-01                 	9.9071984075e-01                 
1.8790000000e-02	4.2097174363e+02	1.0038854057e-07                 	5.2603800663e-08                 	4.7784739904e-08                 	5.2400204611e-01                 	9.9161772911e-01                 
1.9070000000e-02	4.1479072170e+02	1.0036624697e-07                 	5.2421015993e-08                 	4.7945230975e-08                 	5.2229726205e-01                 	9.9239204716e-01                 
1.9370000000e-02	4.0836649782e+02	1.0028901045e-07                 	5.2211661158e-08                 	4.8077349290e-08                 	5.2061198854e-01                 	9.9345592645e-01                 
1.9680000000e-02	4.0193389547e+02	1.0027921895e-07                 	5.2156597292e-08                 	4.8122621657e-08                 	5.2011371687e-01                 	9.9365746069e-01                 
2.0000000000e-02	3.9550295314e+02	1.0029730799e-07                 	5.2365844564e-08                 	4.7931463424e-08                 	5.2210618226e-01                 	9.9295249981e-01                 
2.0330000000e-02	3.8908308228e+02	1.0034600841e-07                 	5.2819391710e-08                 	4.7526616696e-08                 	5.2637262357e-01                 	9.9125954632e-01                 
2.0660000000e-02	3.8286829927e+02	1.0040820206e-07                 	5.3385559522e-08                 	4.7022642541e-08                 	5.3168524508e-01                 	9.8886387670e-01                 
2.1010000000e-02	3.7649019814e+02	1.0050152718e-07                 	5.4004234352e-08                 	4.6497292828e-08                 	5.3734740026e-01                 	9.8552385807e-01                 
2.1380000000e-02	3.6997469892e+02	1.0065281526e-07                 	5.4125244660e-08                 	4.6527570596e-08                 	5.3774198489e-01                 	9.8291906677e-01                 
2.1750000000e-02	3.6368087645e+02	1.0067162427e-07                 	5.3331603058e-08                 	4.7340021208e-08                 	5.2975804699e-01                 	9.8663947008e-01                 
2.2140000000e-02	3.5727457375e+02	1.0062233920e-07                 	5.2889156832e-08                 	4.7733182370e-08                 	5.2562042635e-01                 	9.8915417456e-01                 
2.2540000000e-02	3.5093429738e+02	1.0062868890e-07                 	5.2889543133e-08                 	4.7739145763e-08                 	5.2559109846e-01                 	9.8914863601e-01                 
2.2750000000e-02	3.4769490386e+02	1.0062695521e-07                 	5.2847790493e-08                 	4.7779164712e-08                 	5.2518522880e-01                 	9.8936273845e-01                 
2.2960000000e-02	3.4451476755e+02	1.0064337078e-07                 	5.2858893718e-08                 	4.7784477065e-08                 	5.2520989020e-01                 	9.8922596277e-01                 
2.3390000000e-02	3.3818123398e+02	1.0068218326e-07                 	5.2717846410e-08                 	4.7964336846e-08                 	5.2360650818e-01                 	9.8966316544e-01                 
2.3840000000e-02	3.3179777948e+02	1.0061565833e-07                 	5.2221078540e-08                 	4.8394579786e-08                 	5.1901542373e-01                 	9.9210674458e-01                 
2.4070000000e-02	3.2862729800e+02	1.0050511987e-07                 	5.2031348295e-08                 	4.8473771574e-08                 	5.1769848504e-01                 	9.9316093016e-01                 
2.4310000000e-02	3.2538293142e+02	1.0045818280e-07                 	5.2189087159e-08                 	4.8269095645e-08                 	5.1951056352e-01                 	9.9275828418e-01                 
2.4800000000e-02	3.1895399447e+02	1.0050139218e-07                 	5.2547605425e-08                 	4.7953786752e-08                 	5.2285450267e-01                 	9.9132802954e-01                 
2.5300000000e-02	3.1265055584e+02	1.0049587090e-07                 	5.2624699714e-08                 	4.7871171186e-08                 	5.2365036735e-01                 	9.9108082968e-01                 
2.5830000000e-02	3.0623534893e+02	1.0051916643e-07                 	5.2823211772e-08                 	4.7695954657e-08                 	5.2550387800e-01                 	9.9024953831e-01                 
2.6380000000e-02	2.9985060890e+02	1.0051944761e-07                 	5.2988273909e-08                 	4.7531173699e-08                 	5.2714449960e-01                 	9.8965776302e-01                 
2.6950000000e-02	2.9350868508e+02	1.0058083599e-07                 	5.3320971864e-08                 	4.7259864128e-08                 	5.3013052972e-01                 	9.8801573042e-01                 
2.7550000000e-02	2.8711648141e+02	1.0057553091e-07                 	5.3417270912e-08                 	4.7158259996e-08                 	5.3111597254e-01                 	9.8771209435e-01                 
2.8180000000e-02	2.8069762466e+02	1.0064285837e-07                 	5.3869681834e-08                 	4.6773176531e-08                 	5.3525588113e-01                 	9.8539116434e-01                 
2.8830000000e-02	2.7436902750e+02	1.0071364961e-07                 	5.4093496614e-08                 	4.6620152994e-08                 	5.3710194025e-01                 	9.8380552379e-01                 
2.9520000000e-02	2.6795593031e+02	1.0074276043e-07                 	5.4194978845e-08                 	4.6547781586e-08                 	5.3795407842e-01                 	9.8313331867e-01                 
3.0240000000e-02	2.6157602721e+02	1.0080123183e-07                 	5.4476306776e-08                 	4.6324925052e-08                 	5.4043294698e-01                 	9.8128967815e-01                 
3.1000000000e-02	2.5516319558e+02	1.0086903187e-07                 	5.4661512271e-08                 	4.6207519599e-08                 	5.4190578870e-01                 	9.7969826311e-01                 
3.1790000000e-02	2.4882224167e+02	1.0091006806e-07                 	5.4677809753e-08                 	4.6232258309e-08                 	5.4184692175e-01                 	9.7925351033e-01                 
3.2630000000e-02	2.4241676564e+02	1.0094387826e-07                 	5.4750878165e-08                 	4.6193000093e-08                 	5.4238928710e-01                 	9.7862053744e-01                 
3.3510000000e-02	2.3605070316e+02	1.0098515739e-07                 	5.4900590093e-08                 	4.6084567297e-08                 	5.4365009187e-01                 	9.7748947473e-01                 
3.4440000000e-02	2.2967651170e+02	1.0101211297e-07                 	5.5024230120e-08                 	4.5987882854e-08                 	5.4472902803e-01                 	9.7667569847e-01                 
3.4930000000e-02	2.2645459670e+02	1.0104061713e-07                 	5.5256480116e-08                 	4.5784137011e-08                 	5.4687393730e-01                 	9.7514038454e-01                 
3.5420000000e-02	2.2332182560e+02	1.0109961306e-07                 	5.5504330112e-08                 	4.5595282943e-08                 	5.4900635556e-01                 	9.7300972455e-01                 
3.6470000000e-02	2.1689221450e+02	1.0116703490e-07                 	5.5483724790e-08                 	4.5683310113e-08                 	5.4843679903e-01                 	9.7240560909e-01                 
3.7570000000e-02	2.1054189680e+02	1.0120074024e-07                 	5.5350164714e-08                 	4.5850575531e-08                 	5.4693438586e-01                 	9.7302020169e-01                 
3.8750000000e-02	2.0413055646e+02	1.0120468176e-07                 	5.5178599403e-08                 	4.6026082353e-08                 	5.4521785401e-01                 	9.7426926479e-01                 
3.9360000000e-02	2.0096694773e+02	1.0118450438e-07                 	5.5114933357e-08                 	4.6069571026e-08                 	5.4469736935e-01                 	9.7501004190e-01                 
3.9990000000e-02	1.9780092680e+02	1.0115984775e-07                 	5.5168871709e-08                 	4.5990976043e-08                 	5.4536333273e-01                 	9.7511636772e-01                 
