#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.6530000000e-02	1.5132372217e+05	9.9614060596e-03                 	5.2267594936e-03                 	4.7346465660e-03                 	5.2470097718e-01                 	9.9131183137e-01                 
1.6750000000e-02	1.4933618672e+05	9.9614331251e-03                 	5.2234116927e-03                 	4.7380214324e-03                 	5.2436347533e-01                 	9.9146467267e-01                 
1.6980000000e-02	1.4731337618e+05	9.9614589776e-03                 	5.2160429940e-03                 	4.7454159836e-03                 	5.2362239364e-01                 	9.9184892091e-01                 
1.7220000000e-02	1.4526022808e+05	9.9614885179e-03                 	5.2160708451e-03                 	4.7454176729e-03                 	5.2362363673e-01                 	9.9184896560e-01                 
1.7710000000e-02	1.4124117038e+05	9.9615591814e-03                 	5.2265711737e-03                 	4.7349880076e-03                 	5.2467400721e-01                 	9.9111050760e-01                 
1.8230000000e-02	1.3721234929e+05	9.9616282729e-03                 	5.2291129005e-03                 	4.7325153723e-03                 	5.2492551994e-01                 	9.9083448560e-01                 
1.8790000000e-02	1.3312299774e+05	9.9616928491e-03                 	5.2102664768e-03                 	4.7514263723e-03                 	5.2303022746e-01                 	9.9175398814e-01                 
1.9070000000e-02	1.3116838634e+05	9.9617194125e-03                 	5.1957654258e-03                 	4.7659539867e-03                 	5.2157315526e-01                 	9.9254215451e-01                 
1.9370000000e-02	1.2913686771e+05	9.9617314430e-03                 	5.1802959465e-03                 	4.7814354965e-03                 	5.2001963476e-01                 	9.9362000819e-01                 
1.9680000000e-02	1.2710269957e+05	9.9617645080e-03                 	5.1762934955e-03                 	4.7854710126e-03                 	5.1961612738e-01                 	9.9382771901e-01                 
2.0000000000e-02	1.2506905638e+05	9.9618051744e-03                 	5.1927118403e-03                 	4.7690933341e-03                 	5.2126213567e-01                 	9.9311840083e-01                 
2.0330000000e-02	1.2303891429e+05	9.9618551352e-03                 	5.2287895124e-03                 	4.7330656228e-03                 	5.2488110311e-01                 	9.9140551348e-01                 
2.0660000000e-02	1.2107362669e+05	9.9619094223e-03                 	5.2752224025e-03                 	4.6866870198e-03                 	5.2953928598e-01                 	9.8897284887e-01                 
2.1010000000e-02	1.1905669336e+05	9.9619762578e-03                 	5.3273540946e-03                 	4.6346221633e-03                 	5.3476880056e-01                 	9.8557548351e-01                 
2.1380000000e-02	1.1699631092e+05	9.9620648812e-03                 	5.3363817878e-03                 	4.6256830934e-03                 	5.3567025023e-01                 	9.8294454407e-01                 
2.1750000000e-02	1.1500602885e+05	9.9621135684e-03                 	5.2671815536e-03                 	4.6949320149e-03                 	5.2872129166e-01                 	9.8675147661e-01                 
2.2140000000e-02	1.1298017739e+05	9.9621429249e-03                 	5.2308555845e-03                 	4.7312873404e-03                 	5.2507333251e-01                 	9.8931196990e-01                 
2.2540000000e-02	1.1097520530e+05	9.9621888422e-03                 	5.2308975826e-03                 	4.7312912596e-03                 	5.2507512811e-01                 	9.8931205490e-01                 
2.2750000000e-02	1.0995081879e+05	9.9622114607e-03                 	5.2275485699e-03                 	4.7346628908e-03                 	5.2473776435e-01                 	9.8953237753e-01                 
2.2960000000e-02	1.0894517106e+05	9.9622393414e-03                 	5.2282158541e-03                 	4.7340234873e-03                 	5.2480327715e-01                 	9.8939730893e-01                 
2.3390000000e-02	1.0694233123e+05	9.9622983672e-03                 	5.2159435728e-03                 	4.7463547944e-03                 	5.2356829524e-01                 	9.8984969051e-01                 
2.3840000000e-02	1.0492370501e+05	9.9623293618e-03                 	5.1777510271e-03                 	4.7845783347e-03                 	5.1973296998e-01                 	9.9232913827e-01                 
2.4070000000e-02	1.0392111041e+05	9.9623224455e-03                 	5.1657424903e-03                 	4.7965799552e-03                 	5.1852793549e-01                 	9.9339404845e-01                 
2.4310000000e-02	1.0289515128e+05	9.9623327807e-03                 	5.1790735894e-03                 	4.7832591914e-03                 	5.1986554789e-01                 	9.9298898132e-01                 
