Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	2360.951024	  0.000000	0	1.348915e-04
1	3.591408	4.900000	2283.719920	  0.000000	0	1.022895e+00
2	7.100534	4.800000	2260.509745	  0.000000	0	1.022895e+00
3	10.570923	4.700000	2238.388186	  0.000000	0	1.022895e+00
4	14.006170	4.600000	2216.651567	  0.000000	0	1.022895e+00
5	17.406272	4.500000	2194.538966	  0.000000	0	1.022895e+00
6	20.770798	4.400000	2172.316069	 -0.000000	0	1.022895e+00
7	24.099904	4.300000	2150.416443	  0.000000	0	1.022895e+00
8	27.394535	4.200000	2129.292869	  0.000000	0	1.022895e+00
9	30.656355	4.100000	2109.320444	  0.000000	0	1.022895e+00
10	33.887469	4.000000	2090.658700	  0.000000	0	1.022895e+00
11	37.089610	3.900000	2072.720625	  0.000000	0	1.022895e+00
12	40.263657	3.800000	2055.074933	  0.000000	0	1.022895e+00
13	43.410096	3.700000	2037.726518	  0.000000	0	1.022895e+00
14	46.529185	3.600000	2020.435519	  0.000000	0	1.022895e+00
15	49.620778	3.500000	2002.958489	  0.000000	0	1.022895e+00
16	52.684401	3.400000	1985.164036	  0.000000	0	1.022895e+00
17	55.719477	3.300000	1967.053200	  0.000000	0	1.022895e+00
18	58.725523	3.200000	1948.708391	  0.000000	0	1.022895e+00
19	61.702533	3.100000	1930.606421	  0.000000	0	1.022895e+00
20	64.651169	3.000000	1913.068704	  0.000000	0	1.022895e+00
21	67.571921	2.900000	1895.555901	  0.000000	0	1.022895e+00
22	70.464782	2.800000	1877.979332	  0.000000	0	1.022895e+00
23	73.330053	2.700000	1860.816164	  0.000000	0	1.022895e+00
24	76.168484	2.600000	1844.131504	  0.000000	0	1.022895e+00
25	78.980842	2.500000	1827.882396	  0.000000	0	1.022895e+00
26	81.767722	2.400000	1811.906330	  0.000000	0	1.022895e+00
27	84.529383	2.300000	1795.957825	  0.000000	0	1.022895e+00
28	87.265727	2.200000	1779.860758	  0.000000	0	1.022895e+00
29	89.976561	2.100000	1763.671689	  0.000000	0	1.022895e+00
30	92.661496	2.000000	1747.119650	  0.000000	0	1.022895e+00
31	95.319239	1.900000	1729.345553	  0.000000	0	1.022895e+00
32	97.947686	1.800000	1710.159372	  0.000000	0	1.022895e+00
33	100.544870	1.700000	1689.884233	  0.000000	0	1.022895e+00
34	103.109304	1.600000	1668.728797	  0.000000	0	1.022895e+00
35	105.640034	1.500000	1647.099129	  0.000001	0	1.022895e+00
36	108.136798	1.400000	1625.418464	  0.000001	0	1.022895e+00
37	110.599987	1.300000	1604.090192	  0.000001	0	1.022895e+00
38	113.030525	1.200000	1583.404930	  0.000001	0	1.022895e+00
39	115.429695	1.100000	1563.565877	  0.000001	0	1.022895e+00
40	117.799002	1.000000	1544.675883	  0.000002	0	1.022895e+00
41	120.139918	0.900000	1526.671765	  0.000002	0	1.022895e+00
42	122.453831	0.800000	1509.513343	  0.000003	0	1.022895e+00
43	124.741995	0.700000	1493.066606	  0.000004	0	1.022895e+00
44	127.005368	0.600000	1477.128273	  0.000005	0	1.022895e+00
45	129.244718	0.500000	1461.642063	  0.000006	0	1.022895e+00
