1.000000e-01	9.995975e-01	9.999254e-01	9.999839e-01	9.999955e-01	9.999982e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999987e-01	9.999976e-01	9.999956e-01	9.999916e-01	9.999853e-01	9.999763e-01	9.999554e-01	9.999279e-01	9.998730e-01	9.997758e-01	9.996107e-01	9.993109e-01	9.987798e-01	
1.023293e-01	9.995690e-01	9.999204e-01	9.999830e-01	9.999953e-01	9.999981e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999987e-01	9.999977e-01	9.999957e-01	9.999917e-01	9.999857e-01	9.999761e-01	9.999547e-01	9.999299e-01	9.998755e-01	9.997836e-01	9.996194e-01	9.993254e-01	9.988070e-01	
1.047129e-01	9.995384e-01	9.999149e-01	9.999820e-01	9.999950e-01	9.999981e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999978e-01	9.999959e-01	9.999915e-01	9.999864e-01	9.999771e-01	9.999609e-01	9.999299e-01	9.998777e-01	9.997881e-01	9.996273e-01	9.993415e-01	9.988342e-01	
1.071519e-01	9.995057e-01	9.999091e-01	9.999809e-01	9.999948e-01	9.999980e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999979e-01	9.999959e-01	9.999916e-01	9.999870e-01	9.999743e-01	9.999616e-01	9.999333e-01	9.998823e-01	9.997939e-01	9.996346e-01	9.993552e-01	9.988605e-01	
1.096478e-01	9.994706e-01	9.999029e-01	9.999798e-01	9.999946e-01	9.999979e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999979e-01	9.999960e-01	9.999922e-01	9.999873e-01	9.999611e-01	9.999618e-01	9.999328e-01	9.998783e-01	9.997924e-01	9.996440e-01	9.993696e-01	9.988863e-01	
1.122018e-01	9.994331e-01	9.998962e-01	9.999786e-01	9.999943e-01	9.999979e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999980e-01	9.999961e-01	9.999928e-01	9.999838e-01	9.999790e-01	9.999637e-01	9.999356e-01	9.998868e-01	9.998028e-01	9.996520e-01	9.993835e-01	9.989113e-01	
1.148154e-01	9.993928e-01	9.998890e-01	9.999773e-01	9.999940e-01	9.999978e-01	9.999988e-01	9.999992e-01	9.999992e-01	9.999989e-01	9.999980e-01	9.999962e-01	9.999932e-01	9.999881e-01	9.999792e-01	9.999632e-01	9.999347e-01	9.998902e-01	9.998065e-01	9.996592e-01	9.993992e-01	9.989359e-01	
1.174898e-01	9.993497e-01	9.998814e-01	9.999759e-01	9.999937e-01	9.999977e-01	9.999988e-01	9.999991e-01	9.999992e-01	9.999989e-01	9.999981e-01	9.999963e-01	9.999931e-01	9.999880e-01	9.999782e-01	9.999636e-01	9.999379e-01	9.998921e-01	9.998106e-01	9.996670e-01	9.994122e-01	9.989604e-01	
1.202264e-01	9.993035e-01	9.998731e-01	9.999744e-01	9.999934e-01	9.999977e-01	9.999988e-01	9.999991e-01	9.999992e-01	9.999989e-01	9.999981e-01	9.999963e-01	9.999930e-01	9.999885e-01	9.999801e-01	9.999649e-01	9.999395e-01	9.998945e-01	9.998154e-01	9.996751e-01	9.994259e-01	9.989829e-01	
1.230269e-01	9.992540e-01	9.998643e-01	9.999728e-01	9.999931e-01	9.999976e-01	9.999988e-01	9.999991e-01	9.999992e-01	9.999989e-01	9.999981e-01	9.999965e-01	9.999936e-01	9.999881e-01	9.999804e-01	9.999661e-01	9.999407e-01	9.998964e-01	9.998200e-01	9.996832e-01	9.994379e-01	9.990053e-01	
1.258925e-01	9.992010e-01	9.998549e-01	9.999712e-01	9.999928e-01	9.999975e-01	9.999987e-01	9.999991e-01	9.999992e-01	9.999989e-01	9.999982e-01	9.999966e-01	9.999935e-01	9.999890e-01	9.999804e-01	9.999673e-01	9.999417e-01	9.998995e-01	9.998210e-01	9.996893e-01	9.994510e-01	9.990287e-01	
1.288250e-01	9.991442e-01	9.998447e-01	9.999694e-01	9.999924e-01	9.999974e-01	9.999987e-01	9.999991e-01	9.999992e-01	9.999989e-01	9.999982e-01	9.999966e-01	9.999930e-01	9.999882e-01	9.999810e-01	9.999649e-01	9.999439e-01	9.999022e-01	9.998244e-01	9.996928e-01	9.994629e-01	9.990510e-01	
1.318257e-01	9.990833e-01	9.998339e-01	9.999674e-01	9.999920e-01	9.999973e-01	9.999987e-01	9.999991e-01	9.999992e-01	9.999990e-01	9.999982e-01	9.999968e-01	9.999927e-01	9.999891e-01	9.999815e-01	9.999682e-01	9.999439e-01	9.998997e-01	9.998313e-01	9.997024e-01	9.994754e-01	9.990726e-01	
1.348963e-01	9.990181e-01	9.998223e-01	9.999654e-01	9.999916e-01	9.999972e-01	9.999987e-01	9.999991e-01	9.999992e-01	9.999990e-01	9.999983e-01	9.999968e-01	9.999941e-01	9.999892e-01	9.999820e-01	9.999695e-01	9.999452e-01	9.999051e-01	9.998330e-01	9.997073e-01	9.994871e-01	9.990933e-01	
1.380384e-01	9.989482e-01	9.998098e-01	9.999631e-01	9.999912e-01	9.999971e-01	9.999986e-01	9.999991e-01	9.999992e-01	9.999990e-01	9.999984e-01	9.999967e-01	9.999940e-01	9.999895e-01	9.999819e-01	9.999697e-01	9.999472e-01	9.999081e-01	9.998378e-01	9.997159e-01	9.994992e-01	9.991125e-01	
1.412538e-01	9.988734e-01	9.997964e-01	9.999608e-01	9.999907e-01	9.999970e-01	9.999986e-01	9.999991e-01	9.999992e-01	9.999990e-01	9.999984e-01	9.999970e-01	9.999942e-01	9.999896e-01	9.999821e-01	9.999708e-01	9.999487e-01	9.999105e-01	9.998422e-01	9.997237e-01	9.995101e-01	9.991328e-01	
1.445440e-01	9.987932e-01	9.997821e-01	9.999582e-01	9.999902e-01	9.999969e-01	9.999986e-01	9.999991e-01	9.999992e-01	9.999990e-01	9.999984e-01	9.999971e-01	9.999946e-01	9.999898e-01	9.999832e-01	9.999708e-01	9.999498e-01	9.999112e-01	9.998457e-01	9.997271e-01	9.995216e-01	9.991535e-01	
1.479108e-01	9.987073e-01	9.997668e-01	9.999555e-01	9.999897e-01	9.999967e-01	9.999985e-01	9.999991e-01	9.999992e-01	9.999990e-01	9.999984e-01	9.999971e-01	9.999946e-01	9.999906e-01	9.999840e-01	9.999716e-01	9.999486e-01	9.999140e-01	9.998483e-01	9.997335e-01	9.995312e-01	9.991718e-01	
1.513561e-01	9.986153e-01	9.997504e-01	9.999526e-01	9.999891e-01	9.999966e-01	9.999985e-01	9.999991e-01	9.999992e-01	9.999990e-01	9.999985e-01	9.999972e-01	9.999946e-01	9.999908e-01	9.999840e-01	9.999721e-01	9.999515e-01	9.999165e-01	9.998526e-01	9.997398e-01	9.995431e-01	9.991906e-01	
1.548817e-01	9.985168e-01	9.997328e-01	9.999495e-01	9.999885e-01	9.999965e-01	9.999985e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999985e-01	9.999972e-01	9.999949e-01	9.999910e-01	9.999844e-01	9.999715e-01	9.999529e-01	9.999176e-01	9.998570e-01	9.997441e-01	9.995514e-01	9.992098e-01	
1.584893e-01	9.984112e-01	9.997140e-01	9.999461e-01	9.999878e-01	9.999963e-01	9.999984e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999986e-01	9.999973e-01	9.999948e-01	9.999778e-01	9.999787e-01	9.999734e-01	9.999513e-01	9.999197e-01	9.998591e-01	9.997531e-01	9.995631e-01	9.992271e-01	
1.621810e-01	9.982981e-01	9.996938e-01	9.999425e-01	9.999872e-01	9.999962e-01	9.999984e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999986e-01	9.999973e-01	9.999951e-01	9.999912e-01	9.999847e-01	9.999728e-01	9.999535e-01	9.999221e-01	9.998619e-01	9.997570e-01	9.995733e-01	9.992446e-01	
1.659587e-01	9.981769e-01	9.996721e-01	9.999387e-01	9.999864e-01	9.999960e-01	9.999983e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999986e-01	9.999975e-01	9.999952e-01	9.999917e-01	9.999849e-01	9.999750e-01	9.999555e-01	9.999227e-01	9.998648e-01	9.997627e-01	9.995821e-01	9.992603e-01	
1.698244e-01	9.980471e-01	9.996489e-01	9.999346e-01	9.999857e-01	9.999958e-01	9.999983e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999987e-01	9.999975e-01	9.999953e-01	9.999919e-01	9.999854e-01	9.999744e-01	9.999558e-01	9.999251e-01	9.998690e-01	9.997683e-01	9.995915e-01	9.992770e-01	
1.737801e-01	9.979081e-01	9.996241e-01	9.999302e-01	9.999848e-01	9.999957e-01	9.999982e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999987e-01	9.999975e-01	9.999955e-01	9.999920e-01	9.999855e-01	9.999746e-01	9.999576e-01	9.999258e-01	9.998712e-01	9.997725e-01	9.995999e-01	9.992946e-01	
1.778279e-01	9.977592e-01	9.995975e-01	9.999254e-01	9.999839e-01	9.999955e-01	9.999982e-01	9.999990e-01	9.999992e-01	9.999991e-01	9.999987e-01	9.999976e-01	9.999956e-01	9.999916e-01	9.999853e-01	9.999763e-01	9.999554e-01	9.999279e-01	9.998730e-01	9.997758e-01	9.996107e-01	9.993109e-01	
1.819701e-01	9.975997e-01	9.995690e-01	9.999204e-01	9.999830e-01	9.999953e-01	9.999981e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999987e-01	9.999977e-01	9.999957e-01	9.999917e-01	9.999857e-01	9.999761e-01	9.999547e-01	9.999299e-01	9.998755e-01	9.997836e-01	9.996194e-01	9.993254e-01	
1.862087e-01	9.974288e-01	9.995384e-01	9.999149e-01	9.999820e-01	9.999950e-01	9.999981e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999978e-01	9.999959e-01	9.999915e-01	9.999864e-01	9.999771e-01	9.999609e-01	9.999299e-01	9.998777e-01	9.997881e-01	9.996273e-01	9.993415e-01	
1.905461e-01	9.972458e-01	9.995057e-01	9.999091e-01	9.999809e-01	9.999948e-01	9.999980e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999979e-01	9.999959e-01	9.999916e-01	9.999870e-01	9.999743e-01	9.999616e-01	9.999333e-01	9.998823e-01	9.997939e-01	9.996346e-01	9.993552e-01	
1.949845e-01	9.970498e-01	9.994706e-01	9.999029e-01	9.999798e-01	9.999946e-01	9.999979e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999979e-01	9.999960e-01	9.999922e-01	9.999873e-01	9.999611e-01	9.999618e-01	9.999328e-01	9.998783e-01	9.997924e-01	9.996440e-01	9.993696e-01	
1.995262e-01	9.968398e-01	9.994331e-01	9.998962e-01	9.999786e-01	9.999943e-01	9.999979e-01	9.999989e-01	9.999992e-01	9.999991e-01	9.999988e-01	9.999980e-01	9.999961e-01	9.999928e-01	9.999838e-01	9.999790e-01	9.999637e-01	9.999356e-01	9.998868e-01	9.998028e-01	9.996520e-01	9.993835e-01	
2.041738e-01	9.968655e-01	9.994378e-01	9.998972e-01	9.999790e-01	9.999945e-01	9.999980e-01	9.999989e-01	9.999992e-01	9.999992e-01	9.999990e-01	9.999982e-01	9.999966e-01	9.999936e-01	9.999889e-01	9.999793e-01	9.999662e-01	9.999426e-01	9.998996e-01	9.998259e-01	9.996904e-01	9.994526e-01	
