1.000000e-01	2.995063e-19	9.228747e-18	2.507081e-16	5.435959e-15	8.822765e-14	1.038835e-12	8.692645e-12	5.062968e-11	2.080745e-10	6.596795e-10	1.899841e-09	5.593408e-09	1.699202e-08	5.236518e-08	1.628459e-07	5.090349e-07	1.597299e-06	5.025861e-06	1.583311e-05	4.993617e-05	1.576448e-04	
1.023293e-01	2.732388e-19	8.436690e-18	2.308949e-16	5.060121e-15	8.313667e-14	9.919469e-13	8.418536e-12	4.975388e-11	2.071386e-10	6.619004e-10	1.908486e-09	5.610147e-09	1.702670e-08	5.248914e-08	1.631551e-07	5.097565e-07	1.598367e-06	5.026192e-06	1.583047e-05	4.994204e-05	1.576544e-04	
1.047129e-01	2.492701e-19	7.711167e-18	2.125864e-16	4.708074e-15	7.830080e-14	9.466682e-13	8.148324e-12	4.886424e-11	2.060782e-10	6.634964e-10	1.914468e-09	5.621004e-09	1.704355e-08	5.249256e-08	1.630533e-07	5.095055e-07	1.598259e-06	5.027855e-06	1.583676e-05	4.994981e-05	1.576650e-04	
1.071519e-01	2.273997e-19	7.046812e-18	1.956746e-16	4.378421e-15	7.370911e-14	9.029626e-13	7.882246e-12	4.796449e-11	2.049546e-10	6.651310e-10	1.921021e-09	5.628955e-09	1.704817e-08	5.251365e-08	1.631070e-07	5.094972e-07	1.598902e-06	5.028295e-06	1.584088e-05	4.995213e-05	1.576712e-04	
1.096478e-01	2.074449e-19	6.438656e-18	1.800575e-16	4.069871e-15	6.935061e-14	8.608106e-13	7.620414e-12	4.705405e-11	2.037622e-10	6.670030e-10	1.930059e-09	5.646978e-09	1.708738e-08	5.261521e-08	1.634733e-07	5.103022e-07	1.599670e-06	5.028642e-06	1.583634e-05	4.995958e-05	1.576822e-04	
1.122018e-01	1.892383e-19	5.882108e-18	1.656395e-16	3.781229e-15	6.521534e-14	8.201948e-13	7.362999e-12	4.613307e-11	2.024468e-10	6.682432e-10	1.936519e-09	5.658828e-09	1.711917e-08	5.262574e-08	1.633851e-07	5.101905e-07	1.599955e-06	5.030509e-06	1.584215e-05	4.995550e-05	1.576752e-04	
1.148154e-01	1.726274e-19	5.372929e-18	1.523311e-16	3.511388e-15	6.129463e-14	7.810726e-13	7.110173e-12	4.520482e-11	2.010595e-10	6.694941e-10	1.943068e-09	5.666644e-09	1.712160e-08	5.266165e-08	1.633623e-07	5.103740e-07	1.600581e-06	5.032396e-06	1.584788e-05	4.997143e-05	1.577137e-04	
1.174898e-01	1.574728e-19	4.907204e-18	1.400492e-16	3.259309e-15	5.758079e-14	7.434125e-13	6.862049e-12	4.426982e-11	1.996090e-10	6.709268e-10	1.952643e-09	5.687118e-09	1.715968e-08	5.275669e-08	1.637442e-07	5.108986e-07	1.600739e-06	5.030460e-06	1.584726e-05	4.997372e-05	1.577144e-04	
1.202264e-01	1.436471e-19	4.481325e-18	1.287169e-16	3.024005e-15	5.406584e-14	7.071961e-13	6.618749e-12	4.332787e-11	1.980381e-10	6.717694e-10	1.959582e-09	5.701850e-09	1.718250e-08	5.278567e-08	1.637205e-07	5.109972e-07	1.601669e-06	5.033423e-06	1.584735e-05	4.996985e-05	1.577140e-04	
1.230269e-01	1.310341e-19	4.091967e-18	1.182629e-16	2.804521e-15	5.074084e-14	6.723896e-13	6.380394e-12	4.238185e-11	1.963955e-10	6.725580e-10	1.966159e-09	5.710005e-09	1.720459e-08	5.280400e-08	1.637270e-07	5.111309e-07	1.602342e-06	5.035539e-06	1.585506e-05	4.998525e-05	1.577383e-04	
1.258925e-01	1.195276e-19	3.736071e-18	1.086216e-16	2.599924e-15	4.759656e-14	6.389497e-13	6.147077e-12	4.143285e-11	1.946891e-10	6.734975e-10	1.975761e-09	5.730362e-09	1.722593e-08	5.290235e-08	1.639863e-07	5.113528e-07	1.602095e-06	5.034870e-06	1.585459e-05	4.998690e-05	1.577403e-04	
1.288250e-01	1.090309e-19	3.410821e-18	9.973229e-17	2.409298e-15	4.462427e-14	6.068450e-13	5.918893e-12	4.048049e-11	1.928718e-10	6.738609e-10	1.983033e-09	5.748915e-09	1.726528e-08	5.294776e-08	1.641141e-07	5.117931e-07	1.603181e-06	5.035856e-06	1.585478e-05	4.998292e-05	1.577423e-04	
1.318257e-01	9.945546e-20	3.113629e-18	9.153889e-17	2.231755e-15	4.181602e-14	5.760541e-13	5.695901e-12	3.952730e-11	1.909826e-10	6.740780e-10	1.989647e-09	5.760267e-09	1.728431e-08	5.295424e-08	1.640989e-07	5.119626e-07	1.604237e-06	5.038773e-06	1.585863e-05	4.999676e-05	1.577769e-04	
1.348963e-01	9.072056e-20	2.842116e-18	8.398960e-17	2.066442e-15	3.916467e-14	5.465391e-13	5.478194e-12	3.857442e-11	1.890322e-10	6.744396e-10	1.999028e-09	5.776272e-09	1.730747e-08	5.304500e-08	1.642527e-07	5.120526e-07	1.603580e-06	5.038470e-06	1.586063e-05	5.000318e-05	1.577782e-04	
1.380384e-01	8.275254e-20	2.594100e-18	7.703644e-17	1.912553e-15	3.666357e-14	5.182560e-13	5.265796e-12	3.762165e-11	1.869804e-10	6.742496e-10	2.006984e-09	5.798119e-09	1.734910e-08	5.311039e-08	1.644419e-07	5.126093e-07	1.604488e-06	5.040058e-06	1.585999e-05	4.999744e-05	1.577831e-04	
1.412538e-01	7.548418e-20	2.367577e-18	7.063496e-17	1.769336e-15	3.430608e-14	4.911708e-13	5.058770e-12	3.667111e-11	1.848581e-10	6.738444e-10	2.013631e-09	5.810981e-09	1.736463e-08	5.313423e-08	1.644726e-07	5.127970e-07	1.605724e-06	5.041176e-06	1.586649e-05	5.001856e-05	1.577951e-04	
1.445440e-01	6.885411e-20	2.160710e-18	6.474390e-17	1.636092e-15	3.208522e-14	4.652590e-13	4.857138e-12	3.572401e-11	1.826811e-10	6.735285e-10	2.022233e-09	5.827380e-09	1.739146e-08	5.320112e-08	1.645666e-07	5.127656e-07	1.605252e-06	5.041676e-06	1.586746e-05	5.001234e-05	1.578109e-04	
1.479108e-01	6.280636e-20	1.971814e-18	5.932499e-17	1.512174e-15	2.999388e-14	4.404884e-13	4.660915e-12	3.478026e-11	1.804134e-10	6.727544e-10	2.030316e-09	5.851196e-09	1.743450e-08	5.328235e-08	1.648279e-07	5.133185e-07	1.606488e-06	5.042938e-06	1.586766e-05	5.000860e-05	1.578148e-04	
1.513561e-01	5.728982e-20	1.799344e-18	5.434264e-17	1.396985e-15	2.802515e-14	4.168151e-13	4.470137e-12	3.384161e-11	1.780789e-10	6.716725e-10	2.037130e-09	5.865908e-09	1.745610e-08	5.331451e-08	1.648486e-07	5.135307e-07	1.606807e-06	5.043095e-06	1.587338e-05	5.002719e-05	1.578451e-04	
1.548817e-01	5.225789e-20	1.641889e-18	4.976376e-17	1.289971e-15	2.617258e-14	3.942005e-13	4.284764e-12	3.290931e-11	1.756941e-10	6.705919e-10	2.044855e-09	5.883476e-09	1.748196e-08	5.335974e-08	1.649381e-07	5.133318e-07	1.606410e-06	5.044218e-06	1.587241e-05	5.003446e-05	1.578324e-04	
1.584893e-01	4.766803e-20	1.498152e-18	4.555760e-17	1.190618e-15	2.443026e-14	3.726142e-13	4.104805e-12	3.198342e-11	1.732322e-10	6.691384e-10	2.052951e-09	5.909068e-09	1.753609e-08	5.346320e-08	1.651706e-07	5.141699e-07	1.608180e-06	5.045877e-06	1.587363e-05	5.003143e-05	1.578427e-04	
1.621810e-01	4.348143e-20	1.366948e-18	4.169554e-17	1.098444e-15	2.279272e-14	3.520308e-13	3.930247e-12	3.106541e-11	1.707095e-10	6.673505e-10	2.059488e-09	5.925498e-09	1.755610e-08	5.350817e-08	1.652191e-07	5.142641e-07	1.607933e-06	5.046660e-06	1.588064e-05	5.004124e-05	1.578660e-04	
1.659587e-01	3.966268e-20	1.247194e-18	3.815099e-17	1.012997e-15	2.125486e-14	3.324160e-13	3.761027e-12	3.015633e-11	1.681410e-10	6.654479e-10	2.066334e-09	5.943234e-09	1.757990e-08	5.354065e-08	1.652390e-07	5.140234e-07	1.608002e-06	5.047127e-06	1.588411e-05	5.004991e-05	1.578685e-04	
1.698244e-01	3.617949e-20	1.137896e-18	3.489923e-17	9.338458e-16	1.981175e-14	3.137295e-13	3.597134e-12	2.925648e-11	1.655108e-10	6.632715e-10	2.074109e-09	5.970484e-09	1.762884e-08	5.363537e-08	1.655670e-07	5.150707e-07	1.609751e-06	5.049998e-06	1.588519e-05	5.005244e-05	1.578790e-04	
1.737801e-01	3.300238e-20	1.038149e-18	3.191729e-17	8.605805e-16	1.845845e-14	2.959345e-13	3.438516e-12	2.836690e-11	1.628279e-10	6.607152e-10	2.080042e-09	5.988117e-09	1.765940e-08	5.370608e-08	1.656010e-07	5.148282e-07	1.609559e-06	5.049435e-06	1.588819e-05	5.006434e-05	1.579054e-04	
1.778279e-01	3.010446e-20	9.471219e-19	2.918386e-17	7.928085e-16	1.719001e-14	2.790003e-13	3.285086e-12	2.748856e-11	1.601051e-10	6.579892e-10	2.086090e-09	6.007826e-09	1.768791e-08	5.373349e-08	1.655933e-07	5.149640e-07	1.609710e-06	5.051104e-06	1.589317e-05	5.006870e-05	1.579120e-04	
1.819701e-01	2.746122e-20	8.640570e-19	2.667916e-17	7.301537e-16	1.600151e-14	2.629012e-13	3.136811e-12	2.662175e-11	1.573356e-10	6.550297e-10	2.093113e-09	6.035162e-09	1.774084e-08	5.384314e-08	1.659852e-07	5.159419e-07	1.611991e-06	5.054479e-06	1.589421e-05	5.006034e-05	1.579306e-04	
1.862087e-01	2.505028e-20	7.882612e-19	2.438485e-17	6.722571e-16	1.488824e-14	2.476089e-13	2.993628e-12	2.576726e-11	1.545223e-10	6.516766e-10	2.098160e-09	6.054080e-09	1.777518e-08	5.389645e-08	1.659961e-07	5.156199e-07	1.611198e-06	5.054139e-06	1.589947e-05	5.008022e-05	1.579552e-04	
1.905461e-01	2.285121e-20	7.191011e-19	2.228397e-17	6.187773e-16	1.384578e-14	2.330887e-13	2.855419e-12	2.492585e-11	1.516770e-10	6.481232e-10	2.103329e-09	6.074801e-09	1.780032e-08	5.391105e-08	1.660628e-07	5.157896e-07	1.611172e-06	5.056172e-06	1.590086e-05	5.009327e-05	1.579625e-04	
