Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  5.768635	4.900000	40.089884	0.207396	0	0	0	0.000000e+00	2058.300639
2	 11.348512	4.800000	39.994526	0.207890	0	0	0	0.000000e+00	1991.367116
3	 16.845077	4.700000	39.956107	0.208090	0	0	0	0.000000e+00	1961.980820
4	 22.287507	4.600000	39.923236	0.208261	0	0	0	0.000000e+00	1942.654958
5	 27.691354	4.500000	39.895709	0.208405	0	0	0	0.000000e+00	1928.762765
6	 33.064428	4.400000	39.870807	0.208535	0	0	0	0.000000e+00	1917.602829
7	 38.411602	4.300000	39.847516	0.208657	0	0	0	0.000000e+00	1908.149779
8	 43.736043	4.200000	39.825245	0.208774	0	0	0	0.000000e+00	1899.808491
9	 49.039716	4.100000	39.803150	0.208890	0	0	0	0.000000e+00	1892.145972
10	 54.325701	4.000000	39.782169	0.209000	0	0	0	0.000000e+00	1885.569891
11	 59.598299	3.900000	39.762852	0.209101	0	0	0	0.000000e+00	1880.500380
12	 64.857801	3.800000	39.743105	0.209205	0	0	0	0.000000e+00	1875.524524
13	 70.101262	3.700000	39.721933	0.209317	0	0	0	0.000000e+00	1869.525443
14	 75.325718	3.600000	39.699241	0.209437	0	0	0	0.000000e+00	1862.487688
15	 80.527631	3.500000	39.675103	0.209564	0	0	0	0.000000e+00	1854.224720
16	 85.703555	3.400000	39.649427	0.209700	0	0	0	0.000000e+00	1844.763661
17	 90.850651	3.300000	39.622487	0.209842	0	0	0	0.000000e+00	1834.318404
18	 95.967023	3.200000	39.594950	0.209988	0	0	0	0.000000e+00	1823.231103
19	101.052259	3.100000	39.566782	0.210138	0	0	0	0.000000e+00	1811.994993
20	106.107266	3.000000	39.539154	0.210285	0	0	0	0.000000e+00	1801.091329
21	111.132611	2.900000	39.511652	0.210431	0	0	0	0.000000e+00	1790.392435
22	116.127736	2.800000	39.483661	0.210580	0	0	0	0.000000e+00	1779.503773
23	121.092451	2.700000	39.455190	0.210732	0	0	0	0.000000e+00	1768.546288
24	126.027081	2.600000	39.427037	0.210882	0	0	0	0.000000e+00	1757.719982
25	130.931831	2.500000	39.398622	0.211035	0	0	0	0.000000e+00	1746.963173
26	135.806374	2.400000	39.370015	0.211188	0	0	0	0.000000e+00	1736.102129
27	140.649668	2.300000	39.340741	0.211345	0	0	0	0.000000e+00	1724.882622
28	145.460129	2.200000	39.310487	0.211508	0	0	0	0.000000e+00	1713.115439
29	150.236155	2.100000	39.279649	0.211674	0	0	0	0.000000e+00	1700.808597
