Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	2107.372830	 -0.000001	0	1.348915e-04
1	5.768635	4.900000	2009.228449	 -0.000001	0	1.073673e+00
2	11.348512	4.800000	1973.505783	 -0.000001	0	1.073673e+00
3	16.845077	4.700000	1950.455857	 -0.000001	0	1.073673e+00
4	22.287507	4.600000	1934.854058	 -0.000001	0	1.073673e+00
5	27.691354	4.500000	1922.671472	 -0.000001	0	1.073673e+00
6	33.064428	4.400000	1912.534187	 -0.000001	0	1.073673e+00
7	38.411602	4.300000	1903.765371	 -0.000000	0	1.073673e+00
8	43.736043	4.200000	1895.851611	 -0.000000	0	1.073673e+00
9	49.039716	4.100000	1888.440333	 -0.000000	0	1.073673e+00
10	54.325701	4.000000	1882.699450	  0.000000	0	1.073673e+00
11	59.598299	3.900000	1878.301310	  0.000001	0	1.073673e+00
12	64.857801	3.800000	1872.747738	  0.000002	0	1.073673e+00
13	70.101262	3.700000	1866.303148	  0.000004	0	1.073673e+00
14	75.325718	3.600000	1858.672228	  0.000007	0	1.073673e+00
15	80.527631	3.500000	1849.777211	  0.000011	0	1.073673e+00
16	85.703555	3.400000	1839.750111	  0.000017	0	1.073673e+00
17	90.850651	3.300000	1828.886697	  0.000024	0	1.073673e+00
18	95.967023	3.200000	1817.575508	  0.000030	0	1.073673e+00
19	101.052259	3.100000	1806.414479	  0.000034	0	1.073673e+00
20	106.107266	3.000000	1795.768178	  0.000034	0	1.073673e+00
21	111.132611	2.900000	1785.016691	  0.000030	0	1.073673e+00
22	116.127736	2.800000	1773.990854	  0.000022	0	1.073673e+00
23	121.092451	2.700000	1763.101721	  0.000004	0	1.073673e+00
24	126.027081	2.600000	1752.338243	 -0.000030	0	1.073673e+00
25	130.931831	2.500000	1741.588103	 -0.000083	0	1.073673e+00
26	135.806374	2.400000	1730.616155	 -0.000150	0	1.073673e+00
27	140.649668	2.300000	1719.149088	 -0.000221	0	1.073673e+00
28	145.460129	2.200000	1707.081789	 -0.000290	0	1.073673e+00
29	150.236155	2.100000	1694.535405	 -0.000360	0	1.073673e+00
30	154.975990	2.000000	1681.276389	 -0.000406	0	1.073673e+00
31	159.676596	1.900000	1666.635900	 -0.000411	0	1.073673e+00
32	164.333994	1.800000	1650.630213	 -0.000386	0	1.073673e+00
33	168.944959	1.700000	1633.788015	 -0.000327	0	1.073673e+00
34	173.507625	1.600000	1616.497024	 -0.000250	0	1.073673e+00
35	178.021205	1.500000	1599.142544	 -0.000176	0	1.073673e+00
36	182.486000	1.400000	1582.062696	 -0.000127	0	1.073673e+00
37	186.903245	1.300000	1565.573042	 -0.000110	0	1.073673e+00
38	191.274956	1.200000	1549.923092	 -0.000100	0	1.073673e+00
39	195.603731	1.100000	1535.227756	 -0.000043	0	1.073673e+00
40	199.892264	1.000000	1521.457294	  0.000061	0	1.073673e+00
41	204.143063	0.900000	1508.491112	  0.000200	0	1.073673e+00
42	208.358211	0.800000	1496.191058	  0.000331	0	1.073673e+00
43	212.539407	0.700000	1484.400382	  0.000402	0	1.073673e+00
44	216.687944	0.600000	1473.005572	  0.000419	0	1.073673e+00
45	220.804814	0.500000	1461.901866	  0.000455	0	1.073673e+00
46	224.890685	0.400000	1451.008028	  0.000563	0	1.073673e+00
47	228.946087	0.300000	1440.261220	  0.000677	0	1.073673e+00
48	232.971295	0.200000	1429.591356	  0.000736	0	1.073673e+00
49	236.966468	0.100000	1418.924052	  0.000469	0	1.073673e+00
50	240.931513	0.000000	1408.190616	  0.000399	0	1.073673e+00
51	244.866028	-0.100000	1397.273008	  0.000851	0	1.073673e+00
52	248.769416	-0.200000	1386.118827	  0.000891	0	1.073673e+00
53	252.641009	-0.300000	1374.753989	  0.000617	0	1.073673e+00
54	256.480249	-0.400000	1363.171493	  0.000576	0	1.073673e+00
55	260.286508	-0.500000	1351.410805	  0.000711	0	1.073673e+00
56	264.059451	-0.600000	1339.576924	  0.000841	0	1.073673e+00
57	267.799070	-0.700000	1327.819279	  0.000892	0	1.073673e+00
58	271.505802	-0.800000	1316.295869	  0.000877	0	1.073673e+00
59	275.180504	-0.900000	1305.143701	  0.000138	0	1.073673e+00
60	278.824368	-1.000000	1294.466940	  0.000351	0	1.073673e+00
61	282.438979	-1.100000	1284.384866	  0.001663	0	1.073673e+00
62	286.026105	-1.200000	1274.978963	  0.001275	0	1.073673e+00
63	289.587760	-1.300000	1266.284874	  0.000499	0	1.073673e+00
64	293.125967	-1.400000	1258.296327	  0.000179	0	1.073673e+00
65	296.642685	-1.500000	1250.967788	 -0.000154	0	1.073673e+00
66	300.139693	-1.600000	1244.227519	 -0.000410	0	1.073673e+00
67	303.618581	-1.700000	1237.997504	 -0.000438	0	1.073673e+00
68	307.080718	-1.800000	1232.212397	 -0.000164	0	1.073673e+00
69	310.527334	-1.900000	1226.832464	 -0.002343	0	1.073673e+00
70	313.959550	-2.000000	1221.844091	  0.004762	0	1.073673e+00
71	317.378502	-2.100000	1217.251760	  0.005481	0	1.073673e+00
72	320.785355	-2.200000	1213.066348	  0.001281	0	1.073673e+00
73	324.181315	-2.300000	1209.296719	  0.002919	0	1.073673e+00
74	327.567561	-2.400000	1205.944290	  0.004915	0	1.073673e+00
75	330.945301	-2.500000	1203.000993	  0.006984	0	1.073673e+00
76	334.315701	-2.600000	1200.450976	  0.011302	0	1.073673e+00
77	337.679869	-2.700000	1198.270503	  0.028491	0	1.073673e+00
78	341.038877	-2.800000	1196.426422	  0.094558	0	1.073673e+00
79	344.393631	-2.900000	1194.876216	  0.689277	0	1.073673e+00
80	347.744939	-3.000000	1193.600465	 -0.916912	0	1.073673e+00
