Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
31	1.900000	0	4.5794e-06	0.0000e+00	6.8381e-17	0.0000e+00
32	1.800000	0	4.5990e-06	0.0000e+00	5.8290e-17	0.0000e+00
33	1.700000	0	4.6334e-06	0.0000e+00	5.0196e-17	0.0000e+00
34	1.600000	0	4.6762e-06	0.0000e+00	4.3529e-17	0.0000e+00
35	1.500000	0	4.7215e-06	0.0000e+00	3.7875e-17	0.0000e+00
36	1.400000	0	4.7635e-06	0.0000e+00	3.2963e-17	0.0000e+00
37	1.300000	0	4.7985e-06	0.0000e+00	2.8620e-17	0.0000e+00
38	1.200000	0	4.8245e-06	0.0000e+00	2.4745e-17	0.0000e+00
39	1.100000	0	4.8400e-06	0.0000e+00	2.1283e-17	0.0000e+00
40	1.000000	0	4.8456e-06	0.0000e+00	1.8205e-17	0.0000e+00
41	0.900000	0	4.8423e-06	0.0000e+00	1.5492e-17	0.0000e+00
42	0.800000	0	4.8320e-06	0.0000e+00	1.3123e-17	0.0000e+00
43	0.700000	0	4.8158e-06	0.0000e+00	1.1077e-17	0.0000e+00
44	0.600000	0	4.7957e-06	0.0000e+00	9.3266e-18	0.0000e+00
45	0.500000	0	4.7726e-06	0.0000e+00	7.8421e-18	0.0000e+00
46	0.400000	0	4.7484e-06	0.0000e+00	6.5902e-18	0.0000e+00
47	0.300000	0	4.7225e-06	0.0000e+00	5.5376e-18	0.0000e+00
48	0.200000	0	4.6960e-06	0.0000e+00	4.6534e-18	0.0000e+00
49	0.100000	0	4.6679e-06	0.0000e+00	3.9112e-18	0.0000e+00
50	0.000000	0	4.6390e-06	0.0000e+00	3.2887e-18	0.0000e+00
51	-0.100000	0	4.6099e-06	0.0000e+00	2.7671e-18	0.0000e+00
52	-0.200000	0	4.5804e-06	0.0000e+00	2.3308e-18	0.0000e+00
53	-0.300000	0	4.5508e-06	0.0000e+00	1.9660e-18	0.0000e+00
54	-0.400000	0	4.5199e-06	0.0000e+00	1.6610e-18	0.0000e+00
55	-0.500000	0	4.4890e-06	0.0000e+00	1.4054e-18	0.0000e+00
56	-0.600000	0	4.4564e-06	0.0000e+00	1.1906e-18	0.0000e+00
57	-0.700000	0	4.4224e-06	0.0000e+00	1.0094e-18	0.0000e+00
58	-0.800000	0	4.3862e-06	0.0000e+00	8.5577e-19	0.0000e+00
59	-0.900000	0	4.3476e-06	0.0000e+00	7.2466e-19	0.0000e+00
60	-1.000000	0	4.3069e-06	0.0000e+00	6.1233e-19	0.0000e+00
61	-1.100000	0	4.2632e-06	0.0000e+00	5.1594e-19	0.0000e+00
62	-1.200000	0	4.2184e-06	0.0000e+00	4.3314e-19	0.0000e+00
63	-1.300000	0	4.1719e-06	0.0000e+00	3.6219e-19	0.0000e+00
64	-1.400000	0	4.1246e-06	0.0000e+00	3.0159e-19	0.0000e+00
65	-1.500000	0	4.0768e-06	0.0000e+00	2.5007e-19	0.0000e+00
66	-1.600000	0	4.0288e-06	0.0000e+00	2.0652e-19	0.0000e+00
67	-1.700000	0	3.9806e-06	0.0000e+00	1.6994e-19	0.0000e+00
68	-1.800000	0	3.9323e-06	0.0000e+00	1.3939e-19	0.0000e+00
69	-1.900000	0	3.8839e-06	0.0000e+00	1.1399e-19	0.0000e+00
70	-2.000000	0	3.8358e-06	0.0000e+00	9.2958e-20	0.0000e+00
71	-2.100000	0	3.7875e-06	0.0000e+00	7.5586e-20	0.0000e+00
72	-2.200000	0	3.7386e-06	0.0000e+00	6.1265e-20	0.0000e+00
73	-2.300000	0	3.6889e-06	0.0000e+00	4.9491e-20	0.0000e+00
74	-2.400000	0	3.6386e-06	0.0000e+00	3.9836e-20	0.0000e+00
75	-2.500000	0	3.5867e-06	0.0000e+00	3.1946e-20	0.0000e+00
76	-2.600000	0	3.5330e-06	0.0000e+00	2.5521e-20	0.0000e+00
77	-2.700000	0	3.4771e-06	0.0000e+00	2.0309e-20	0.0000e+00
78	-2.800000	0	3.4177e-06	0.0000e+00	1.6096e-20	0.0000e+00
79	-2.900000	0	3.3551e-06	0.0000e+00	1.2704e-20	0.0000e+00
80	-3.000000	0	3.2900e-06	0.0000e+00	1.0013e-20	0.0000e+00
