Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	2603.168807	 -0.000180	0	1.226646e-04
1	3.493587	7.198020	2386.521349	 -0.000051	0	8.402629e+01
2	6.874917	7.095009	2207.523941	 -0.000005	0	8.402629e+01
3	10.147193	6.991999	1978.623029	  0.000001	0	8.402629e+01
4	13.313733	6.888989	1709.512468	  0.000008	0	5.092502e+01
5	16.377532	6.785978	1268.984449	  0.000017	0	8.402629e+01
6	19.341262	6.682968	  1.000000	  0.000032	0	8.402629e+01
7	22.206385	6.579958	1453.120193	  0.000065	0	8.402629e+01
8	25.142308	6.476948	1738.650691	  0.000135	0	8.402629e+01
9	28.398480	6.373937	1839.963620	  0.000247	0	8.402629e+01
10	31.903937	6.270927	1893.469390	  0.000386	0	8.402629e+01
11	35.500166	6.167917	1939.919223	  0.000568	0	8.402629e+01
12	39.188896	6.064906	1985.347536	  0.000833	0	8.402629e+01
13	42.973880	5.961896	2028.526734	  0.001223	0	8.402629e+01
14	46.854862	5.858886	2068.843798	  0.001760	0	8.402629e+01
15	50.828135	5.755875	2105.398224	  0.002419	0	8.402629e+01
16	54.887046	5.652865	2137.545701	  0.003131	0	8.402629e+01
17	59.022898	5.549855	2164.881346	  0.003831	0	8.402629e+01
18	63.225583	5.446845	2187.125958	  0.004483	0	8.402629e+01
19	67.484369	5.343834	2204.465143	  0.005030	0	8.402629e+01
20	71.788524	5.240824	2217.058619	  0.005188	0	8.402629e+01
21	76.127519	5.137814	2225.166710	  0.003715	0	8.402629e+01
22	80.491178	5.034803	2229.016544	  0.000863	0	8.402629e+01
23	84.869630	4.931793	2228.794520	 -0.001458	0	8.402629e+01
24	89.253109	4.828783	2224.506204	 -0.004667	0	6.836987e-05
25	93.631884	4.725772	2216.215128	 -0.007743	0	8.402629e+01
26	97.996762	4.622762	2204.354384	 -0.010147	0	8.402629e+01
27	102.339770	4.519752	2189.571429	 -0.012564	0	8.402629e+01
28	106.654534	4.416742	2172.593384	 -0.018270	0	8.402629e+01
29	110.936341	4.313731	2154.096536	 -0.018110	0	8.402629e+01
30	115.182087	4.210721	2134.717431	 -0.011205	0	8.402629e+01
31	119.390431	4.107711	2115.191112	 -0.006108	0	8.402629e+01
32	123.562425	4.004700	2096.922093	 -0.000495	0	8.402629e+01
33	127.700143	3.901690	2079.486136	  0.004289	0	8.402629e+01
34	131.804075	3.798680	2061.677630	  0.007795	0	8.402629e+01
35	135.873569	3.695669	2043.754229	  0.006129	0	8.402629e+01
36	139.907861	3.592659	2025.516701	  0.020174	0	8.402629e+01
37	143.905803	3.489649	2006.780130	  0.037937	0	8.402629e+01
38	147.865993	3.386639	1987.509339	  0.040283	0	8.402629e+01
39	151.787429	3.283628	1968.059798	  0.048501	0	8.402629e+01
40	155.670029	3.180618	1948.847459	  0.062000	0	8.402629e+01
41	159.515000	3.077608	1930.543912	  0.062338	0	8.402629e+01
42	163.324002	2.974597	1912.976497	  0.059871	0	8.402629e+01
43	167.097485	2.871587	1895.111318	  0.037497	0	8.402629e+01
44	170.835169	2.768577	1877.304762	 -0.003071	0	8.402629e+01
45	174.537408	2.665566	1859.900143	 -0.055755	0	8.402629e+01
46	178.205006	2.562556	1842.892864	 -0.093318	0	8.402629e+01
47	181.838591	2.459546	1826.140299	 -0.113894	0	8.402629e+01
48	185.438439	2.356536	1809.464242	 -0.373566	0	8.402629e+01
49	189.004505	2.253525	1792.762742	 -0.153004	0	8.402629e+01
50	192.536650	2.150515	1776.087684	  0.152554	0	8.402629e+01
51	196.034739	2.047505	1759.499764	  0.054269	0	8.402629e+01
52	199.497525	1.944494	1742.028325	 -0.009190	0	8.402629e+01
53	202.921840	1.841484	1722.893995	  0.008533	0	8.402629e+01
54	206.304258	1.738474	1702.724271	  0.078031	0	8.402629e+01
55	209.642233	1.635463	1681.730201	  0.158765	0	8.402629e+01
56	212.933961	1.532453	1660.242231	  0.185875	0	8.402629e+01
57	216.178596	1.429443	1638.687370	 -0.066958	0	8.402629e+01
58	219.376319	1.326433	1617.476535	 -0.429157	0	8.402629e+01
59	222.528242	1.223422	1596.933491	  0.494673	0	8.402629e+01
60	225.636141	1.120412	1577.246461	  0.765359	0	8.402629e+01
61	228.702163	1.017402	1558.529207	  0.190955	0	8.402629e+01
62	231.728605	0.914391	1540.771733	 -0.063032	0	8.402629e+01
63	234.717738	0.811381	1523.941639	 -0.361956	0	8.402629e+01
64	237.671738	0.708371	1508.005636	 -0.271589	0	8.402629e+01
65	240.592507	0.605360	1492.783784	 -0.065681	0	8.402629e+01
66	243.481514	0.502350	1478.078143	  0.120275	0	8.402629e+01
67	246.339871	0.399340	1463.812446	 -0.680399	0	8.402629e+01
68	249.168423	0.296330	1449.861650	  1.544829	0	8.402629e+01
69	251.967680	0.193319	1436.086498	  2.859045	0	8.402629e+01
70	254.737778	0.090309	1422.330122	  0.501138	0	8.402629e+01
71	257.478474	-0.012701	1408.443597	  0.067073	0	8.402629e+01
72	260.189120	-0.115712	1394.250899	  0.000361	0	8.402629e+01
73	262.868818	-0.218722	1379.709009	 -0.172346	0	8.402629e+01
74	265.516775	-0.321732	1364.941597	 -0.521096	0	8.402629e+01
75	268.132461	-0.424743	1350.064184	 -0.825788	0	8.402629e+01
76	270.715713	-0.527753	1335.232191	 -0.890559	0	8.402629e+01
