0.00000	7.97762	1783.92143
0.00000	7.92052	1782.66734
0.00000	7.81237	1780.26367
0.00000	7.72299	1776.60591
0.00000	7.63597	1771.96114
0.00000	7.54107	1766.71791
0.00000	7.42978	1759.88474
0.00000	7.33940	1752.56922
0.00000	7.25617	1744.73117
0.00000	7.17371	1736.37058
0.00000	7.09221	1726.96492
0.00000	7.01204	1716.51419
0.00000	6.92824	1705.54092
0.00000	6.84687	1694.04511
0.00000	6.76971	1682.54930
0.00000	6.69641	1671.05349
0.00000	6.62626	1659.55768
0.00000	6.55997	1648.06187
0.00000	6.49754	1636.56606
0.00000	6.43757	1625.07025
0.00000	6.38040	1613.57445
0.00000	6.32253	1602.07864
0.00000	6.27062	1590.58283
0.00000	6.21801	1579.08702
0.00000	6.16681	1567.59121
0.00000	6.11735	1556.09540
0.00000	6.06860	1544.59959
0.00000	6.02231	1533.10379
0.00000	5.97299	1522.23502
0.00000	5.92901	1510.11217
0.00000	5.88377	1498.61636
0.00000	5.83958	1487.12055
0.00000	5.79854	1475.62474
0.00000	5.75715	1464.12893
0.00000	5.71682	1452.63312
0.00000	5.67754	1441.13732
0.00000	5.63931	1429.64151
0.00000	5.60073	1418.14570
0.00000	5.56250	1406.64989
0.00000	5.52392	1395.15408
0.00000	5.48604	1383.65827
0.00000	5.44921	1372.16246
0.00000	5.41204	1360.66666
0.00000	5.37100	1349.17085
0.00000	5.33480	1335.08353
0.00000	5.22026	1299.28401
0.00000	5.13216	1268.25776
0.00000	4.95595	1201.43198
0.00000	4.79736	1136.99284
0.00000	4.60352	1057.04057
0.00000	4.48018	1008.11456
0.00000	4.41281	986.53034
0.00000	4.38335	975.03453
0.00000	4.35529	963.53872
0.00000	4.32793	952.04291
0.00000	4.30058	940.54710
0.00000	4.27252	929.05129
0.00000	4.24551	917.55549
0.00000	4.21850	906.05968
0.00000	4.19010	894.56387
0.00000	4.16098	883.06806
0.00000	4.13187	871.57225
0.00000	4.10031	860.07644
0.00000	4.06734	848.58063
0.00000	4.03367	837.08482
0.00000	3.99778	825.58902
0.00000	3.95791	814.09321
0.00000	3.91547	802.59740
0.00000	3.87128	791.10159
0.00000	3.82464	779.60578
0.00000	3.77518	768.10997
0.00000	3.72082	756.61416
0.00000	3.66365	745.11836
0.00000	3.59947	733.62255
0.00000	3.52616	722.12674
0.00000	3.44620	710.63093
0.00000	3.36763	699.13512
0.00000	3.23789	684.72554
0.00000	3.13216	671.59905
0.00000	3.00419	660.84743
0.00000	2.92245	654.71950
0.00000	2.83372	649.49413
0.00000	2.73601	644.79130
0.00000	2.64198	640.90960
0.00000	2.53829	639.04339
0.00000	2.42078	636.89519
0.00000	2.29441	635.26952
0.00000	2.15130	634.81560
0.00000	1.90749	635.79952
0.00000	1.70576	634.51474
0.00000	1.57523	636.08235
0.00000	1.46142	636.95325
0.00000	1.37654	636.95325
0.00000	1.28009	636.43071
0.00000	1.16975	635.59465
0.00000	1.08140	635.90817
0.00000	0.99653	635.90817
0.00000	0.91165	635.90817
0.00000	0.81456	635.38564
0.00000	0.71836	634.34056
0.00000	0.56957	633.29549
0.00000	0.43827	631.62337
0.00000	0.33708	629.56308
0.00000	0.24035	626.89441
0.00000	0.15134	624.93490
0.00000	0.05600	621.79968
