#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	2.4954612925e+00	8.8793292067e-10                 	8.8793292067e-10                 	0.0000000000e+00                 	1.0000000000e+00                 	6.7411200753e-01                 
2.2000000000e-01	2.2686011750e+00	6.4706035390e-10                 	6.4706035390e-10                 	0.0000000000e+00                 	1.0000000000e+00                 	6.2157900417e-01                 
2.4000000000e-01	2.0795510771e+00	5.5066877359e-10                 	5.5066877359e-10                 	0.0000000000e+00                 	1.0000000000e+00                 	5.7354229237e-01                 
2.6000000000e-01	1.9195856096e+00	5.0546255836e-10                 	5.0546255836e-10                 	0.0000000000e+00                 	1.0000000000e+00                 	5.7714522282e-01                 
2.8000000000e-01	1.7824723518e+00	4.2713099205e-10                 	4.2713099205e-10                 	-2.6408472322e-25                	1.0000000000e+00                 	6.0063458452e-01                 
3.0000000000e-01	1.6636408617e+00	3.2950982155e-10                 	3.2950982155e-10                 	-1.3204236161e-25                	1.0000000000e+00                 	6.0304960662e-01                 
3.2000000000e-01	1.5596633078e+00	2.5145997079e-10                 	2.5129251238e-10                 	1.6745841438e-13                 	9.9933405538e-01                 	5.6774586770e-01                 
3.4000000000e-01	1.4679184074e+00	2.0109439110e-10                 	2.0102810127e-10                 	6.6289833924e-14                 	9.9967035464e-01                 	5.1012065425e-01                 
3.6000000000e-01	1.3863673847e+00	1.6792785903e-10                 	1.6789480411e-10                 	3.3054919563e-14                 	9.9980316000e-01                 	4.4992141372e-01                 
3.8000000000e-01	1.3134006803e+00	1.4250478680e-10                 	1.4248360580e-10                 	2.1180998467e-14                 	9.9985136641e-01                 	3.9517918866e-01                 
4.0000000000e-01	1.2477306463e+00	1.2125217610e-10                 	1.2123549706e-10                 	1.6679035039e-14                 	9.9986244342e-01                 	3.4811258599e-01                 
4.2000000000e-01	1.1883149012e+00	1.0394567608e-10                 	1.0393038088e-10                 	1.5295199086e-14                 	9.9985285392e-01                 	3.0915020775e-01                 
4.5000000000e-01	1.1090939078e+00	8.2388990845e-11                 	8.2375366558e-11                 	1.3624287191e-14                 	9.9983463462e-01                 	2.6230307268e-01                 
5.0000000000e-01	9.9818451701e-01	5.6056705282e-11                 	5.6044611579e-11                 	1.2093702445e-14                 	9.9978425949e-01                 	2.0621762721e-01                 
5.5000000000e-01	9.0744047001e-01	3.9359917698e-11                 	3.9348979860e-11                 	1.0937838428e-14                 	9.9972210718e-01                 	1.6794465180e-01                 
6.0000000000e-01	8.3182043084e-01	2.7955785252e-11                 	2.7945319505e-11                 	1.0465747710e-14                 	9.9962563213e-01                 	1.3988356456e-01                 
6.5000000000e-01	7.6783424385e-01	2.0227060646e-11                 	2.0216979745e-11                 	1.0080901127e-14                 	9.9950161315e-01                 	1.1858402359e-01                 
