#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.0000000000e-01	4.9790882055e+01	1.6687647784e-07                 	1.6687647784e-07                 	-3.5044509709e-23                	1.0000000000e+00                 	7.5996342724e-01                 
2.2000000000e-01	4.5264438232e+01	1.7146234792e-07                 	1.7146234792e-07                 	-3.5044509709e-23                	1.0000000000e+00                 	7.5807034575e-01                 
2.4000000000e-01	4.1492401713e+01	1.6622888244e-07                 	1.6622888244e-07                 	3.5044509709e-23                 	1.0000000000e+00                 	7.6939653939e-01                 
2.6000000000e-01	3.8300678504e+01	1.7489843089e-07                 	1.7489843089e-07                 	1.0513352913e-22                 	1.0000000000e+00                 	7.8216256147e-01                 
2.8000000000e-01	3.5564915754e+01	1.7574722230e-07                 	1.7574722230e-07                 	1.7522254854e-22                 	1.0000000000e+00                 	7.4814019154e-01                 
3.0000000000e-01	3.3193921370e+01	1.6780168387e-07                 	1.6780168387e-07                 	-2.4531156796e-22                	1.0000000000e+00                 	7.4379019303e-01                 
3.2000000000e-01	3.1119301285e+01	1.7820918783e-07                 	1.7696583906e-07                 	1.2433487626e-09                 	9.9302309394e-01                 	7.7682720412e-01                 
3.4000000000e-01	2.9288754150e+01	1.7346730831e-07                 	1.7287620930e-07                 	5.9109901345e-10                 	9.9659244719e-01                 	7.7186521037e-01                 
3.6000000000e-01	2.7661601142e+01	1.5833688682e-07                 	1.5784025168e-07                 	4.9663513641e-10                 	9.9686342743e-01                 	7.4885483482e-01                 
3.8000000000e-01	2.6205727398e+01	1.7808603290e-07                 	1.7789057944e-07                 	1.9545345313e-10                 	9.9890247736e-01                 	7.8035444676e-01                 
4.0000000000e-01	2.4895441028e+01	1.8859916241e-07                 	1.8835445833e-07                 	2.4470407777e-10                 	9.9870251769e-01                 	7.4407641580e-01                 
4.2000000000e-01	2.3709943836e+01	1.7009130745e-07                 	1.6992274813e-07                 	1.6855932285e-10                 	9.9900900684e-01                 	7.3839752298e-01                 
4.5000000000e-01	2.2129280913e+01	1.7975318193e-07                 	1.7950431602e-07                 	2.4886591034e-10                 	9.9861551319e-01                 	6.6397515968e-01                 
5.0000000000e-01	1.9916352822e+01	1.9383495237e-07                 	1.9367451638e-07                 	1.6043598969e-10                 	9.9917230619e-01                 	7.5001882071e-01                 
5.5000000000e-01	1.8105775293e+01	1.5428432632e-07                 	1.5414918422e-07                 	1.3514210695e-10                 	9.9912407106e-01                 	7.2109282066e-01                 
6.0000000000e-01	1.6596960685e+01	1.7093236285e-07                 	1.7079622165e-07                 	1.3614119871e-10                 	9.9920353761e-01                 	7.4065482110e-01                 
6.5000000000e-01	1.5320271402e+01	2.1343190523e-07                 	2.1308196595e-07                 	3.4993928171e-10                 	9.9836041720e-01                 	7.1073659925e-01                 
7.0000000000e-01	1.4225966302e+01	1.9851163951e-07                 	1.9826627085e-07                 	2.4536865788e-10                 	9.9876395833e-01                 	7.4123904737e-01                 
7.5000000000e-01	1.3277568548e+01	1.7432552086e-07                 	1.7414831210e-07                 	1.7720876316e-10                 	9.9898346058e-01                 	6.8118776249e-01                 
8.0000000000e-01	1.2447720514e+01	1.5297051082e-07                 	1.5279622175e-07                 	1.7428906372e-10                 	9.9886063619e-01                 	6.3993536375e-01                 
9.0000000000e-01	1.1064640457e+01	2.1298439415e-07                 	2.1275200343e-07                 	2.3239072455e-10                 	9.9890888379e-01                 	6.6153801605e-01                 
1.0000000000e+00	9.9581764111e+00	2.3479036473e-07                 	2.3457091911e-07                 	2.1944561933e-10                 	9.9906535509e-01                 	7.3685840699e-01                 
1.1000000000e+00	9.0528876464e+00	2.2366617012e-07                 	2.2352054512e-07                 	1.4562499621e-10                 	9.9934891809e-01                 	7.5037736086e-01                 
1.2000000000e+00	8.2984803425e+00	1.8804136193e-07                 	1.8789924027e-07                 	1.4212165500e-10                 	9.9924420003e-01                 	6.5299156221e-01                 
1.3000000000e+00	7.6601357008e+00	1.4258369528e-07                 	1.4245105664e-07                 	1.3263863759e-10                 	9.9906974891e-01                 	5.5157767381e-01                 
1.4000000000e+00	7.1129831508e+00	1.5610091934e-07                 	1.5591517177e-07                 	1.8574757338e-10                 	9.9881008021e-01                 	3.7788034831e-01                 
1.5000000000e+00	6.6387842740e+00	1.5379772694e-07                 	1.5366024893e-07                 	1.3747800403e-10                 	9.9910611160e-01                 	4.6545217928e-01                 
1.6000000000e+00	6.2238602569e+00	1.5668748548e-07                 	1.5656299274e-07                 	1.2449274418e-10                 	9.9920547104e-01                 	4.6552698779e-01                 
1.7000000000e+00	5.8577508300e+00	2.0738431318e-07                 	2.0725108403e-07                 	1.3322914876e-10                 	9.9935757364e-01                 	5.7629270932e-01                 
1.8000000000e+00	5.5323202284e+00	2.1877671726e-07                 	2.1865139755e-07                 	1.2531970457e-10                 	9.9942717988e-01                 	5.7021818815e-01                 
1.9000000000e+00	5.2411454795e+00	2.6050531835e-07                 	2.6039151115e-07                 	1.1380720440e-10                 	9.9956312906e-01                 	6.6348125593e-01                 
2.0000000000e+00	4.9790882055e+00	3.0196218904e-07                 	3.0182509629e-07                 	1.3709275445e-10                 	9.9954599364e-01                 	6.7347583449e-01                 
2.2000000000e+00	4.5264438232e+00	3.1038452056e-07                 	3.1028043425e-07                 	1.0408630806e-10                 	9.9966465368e-01                 	7.1466280809e-01                 
