#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.2018110000e-01	1.3132385382e+02	4.1269337487e-07                 	2.5816585952e-07                 	1.5452751535e-07                 	6.2556337281e-01                 	8.1842377335e-01                 
1.2087500000e-01	1.3056997070e+02	4.1277235772e-07                 	2.5836225714e-07                 	1.5441010058e-07                 	6.2591947428e-01                 	8.1787475220e-01                 
1.2157280000e-01	1.2982052900e+02	4.1285285425e-07                 	2.5857061198e-07                 	1.5428224227e-07                 	6.2630210574e-01                 	8.1728850759e-01                 
1.2227460000e-01	1.2907541884e+02	4.1293493468e-07                 	2.5879145782e-07                 	1.5414347686e-07                 	6.2671243357e-01                 	8.1666350568e-01                 
1.2298050000e-01	1.2833453441e+02	4.1301866904e-07                 	2.5902530496e-07                 	1.5399336408e-07                 	6.2715156572e-01                 	8.1599832048e-01                 
1.2369050000e-01	1.2759787703e+02	4.1310411552e-07                 	2.5927267541e-07                 	1.5383144011e-07                 	6.2762065463e-01                 	8.1529145499e-01                 
1.2440460000e-01	1.2686544717e+02	4.1319133037e-07                 	2.5953399949e-07                 	1.5365733087e-07                 	6.2812063182e-01                 	8.1454178139e-01                 
1.2512280000e-01	1.2613724444e+02	4.1328036548e-07                 	2.5980970751e-07                 	1.5347065797e-07                 	6.2865243358e-01                 	8.1374815103e-01                 
1.2584510000e-01	1.2541326765e+02	4.1337126822e-07                 	2.6010016179e-07                 	1.5327110643e-07                 	6.2921683673e-01                 	8.1290966705e-01                 
1.2657160000e-01	1.2469341628e+02	4.1346408820e-07                 	2.6040565554e-07                 	1.5305843266e-07                 	6.2981444572e-01                 	8.1202568475e-01                 
1.2730230000e-01	1.2397769096e+02	4.1355885861e-07                 	2.6072638151e-07                 	1.5283247710e-07                 	6.3044564536e-01                 	8.1109590023e-01                 
1.2803720000e-01	1.2326609148e+02	4.1365560486e-07                 	2.6106249646e-07                 	1.5259310840e-07                 	6.3111074380e-01                 	8.1012010061e-01                 
1.2877640000e-01	1.2255852166e+02	4.1375434896e-07                 	2.6141396879e-07                 	1.5234038017e-07                 	6.3180959777e-01                 	8.0909875167e-01                 
