Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	2971.316186	 -0.000001	0	1.226646e-04
1	9.677139	7.198020	2960.631984	 -0.000000	0	9.760667e-01
2	19.300750	7.095009	2938.213448	  0.000001	0	9.760667e-01
3	28.824708	6.991999	2899.270840	  0.000001	0	9.760667e-01
4	38.194776	6.888989	2844.046547	  0.000001	0	9.760667e-01
5	47.357085	6.785978	2772.507223	  0.000002	0	9.760667e-01
6	56.263297	6.682968	2687.941103	  0.000002	0	9.760667e-01
7	64.878212	6.579958	2594.922770	  0.000002	0	9.760667e-01
8	73.183447	6.476948	2499.007433	  0.000001	0	9.760667e-01
9	81.180707	6.373937	2406.858327	 -0.000000	0	9.760667e-01
10	88.892509	6.270927	2324.507739	 -0.000002	0	9.760667e-01
11	96.360021	6.167917	2257.398455	 -0.000003	0	9.760667e-01
12	103.639123	6.064906	2209.133130	 -0.000003	0	9.760667e-01
13	110.791651	5.961896	2179.816035	 -0.000002	0	9.760667e-01
14	117.875739	5.858886	2167.082917	  0.000000	0	9.760667e-01
15	124.938617	5.755875	2166.638060	  0.000002	0	9.760667e-01
16	132.013815	5.652865	2174.377340	  0.000001	0	9.760667e-01
17	139.122377	5.549855	2186.757273	 -0.000002	0	9.760667e-01
18	146.274817	5.446845	2200.849278	 -0.000007	0	9.760667e-01
19	153.473328	5.343834	2214.500417	 -0.000014	0	9.760667e-01
20	160.714081	5.240824	2226.197996	 -0.000019	0	9.760667e-01
21	167.989310	5.137814	2235.038534	 -0.000022	0	9.760667e-01
22	175.288695	5.034803	2240.403021	 -0.000022	0	9.760667e-01
23	182.600719	4.931793	2242.175593	 -0.000015	0	9.760667e-01
24	189.913217	4.828783	2240.122419	 -0.000001	0	9.760667e-01
25	197.213283	4.725772	2234.036989	  0.000020	0	9.760667e-01
26	204.487815	4.622762	2224.035713	  0.000047	0	9.760667e-01
27	211.724610	4.519752	2210.564105	  0.000075	0	9.760667e-01
28	218.913302	4.416742	2194.307295	  0.000097	0	9.760667e-01
29	226.045938	4.313731	2176.052539	  0.000109	0	9.760667e-01
30	233.117056	4.210721	2156.508703	  0.000101	0	9.760667e-01
31	240.123304	4.107711	2136.251022	  0.000078	0	9.760667e-01
32	247.063500	4.004700	2116.007785	  0.000054	0	9.760667e-01
33	253.938532	3.901690	2096.297401	  0.000023	0	9.760667e-01
34	260.747232	3.798680	2075.370710	 -0.000008	0	9.760667e-01
35	267.486354	3.695669	2053.716563	 -0.000052	0	9.760667e-01
36	274.153514	3.592659	2031.372737	 -0.000111	0	9.760667e-01
