Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  9.677139	7.198020	37.689446	0.220605	0	0	0	0.000000e+00	2965.974085
2	 19.300750	7.095009	37.676521	0.220680	0	0	0	0.000000e+00	2949.422716
3	 28.824708	6.991999	37.652335	0.220822	0	0	0	0.000000e+00	2918.742144
4	 38.194776	6.888989	37.614690	0.221043	0	0	0	0.000000e+00	2871.658694
5	 47.357085	6.785978	37.562535	0.221350	0	0	0	0.000000e+00	2808.276885
6	 56.263297	6.682968	37.495418	0.221746	0	0	0	0.000000e+00	2730.224163
7	 64.878212	6.579958	37.414713	0.222225	0	0	0	0.000000e+00	2641.431936
8	 73.183447	6.476948	37.323102	0.222770	0	0	0	0.000000e+00	2546.965101
9	 81.180707	6.373937	37.225998	0.223351	0	0	0	0.000000e+00	2452.932880
10	 88.892509	6.270927	37.129427	0.223932	0	0	0	0.000000e+00	2365.683033
11	 96.360021	6.167917	37.041369	0.224464	0	0	0	0.000000e+00	2290.953097
12	103.639123	6.064906	36.969589	0.224900	0	0	0	0.000000e+00	2233.265793
13	110.791651	5.961896	36.919370	0.225206	0	0	0	0.000000e+00	2194.474583
14	117.875739	5.858886	36.891347	0.225377	0	0	0	0.000000e+00	2173.449476
15	124.938617	5.755875	36.882381	0.225432	0	0	0	0.000000e+00	2166.860489
16	132.013815	5.652865	36.887153	0.225403	0	0	0	0.000000e+00	2170.507700
17	139.122377	5.549855	36.900492	0.225321	0	0	0	0.000000e+00	2180.567306
18	146.274817	5.446845	36.917721	0.225216	0	0	0	0.000000e+00	2193.803276
19	153.473328	5.343834	36.935539	0.225108	0	0	0	0.000000e+00	2207.674848
20	160.714081	5.240824	36.951678	0.225009	0	0	0	0.000000e+00	2220.349207
21	167.989310	5.137814	36.964476	0.224931	0	0	0	0.000000e+00	2230.618265
22	175.288695	5.034803	36.973254	0.224878	0	0	0	0.000000e+00	2237.720777
23	182.600719	4.931793	36.977402	0.224853	0	0	0	0.000000e+00	2241.289307
24	189.913217	4.828783	36.976954	0.224856	0	0	0	0.000000e+00	2241.149006
25	197.213283	4.725772	36.971517	0.224889	0	0	0	0.000000e+00	2237.079704
26	204.487815	4.622762	36.961021	0.224952	0	0	0	0.000000e+00	2229.036351
27	211.724610	4.519752	36.945729	0.225046	0	0	0	0.000000e+00	2217.299909
28	218.913302	4.416742	36.926269	0.225164	0	0	0	0.000000e+00	2202.435700
29	226.045938	4.313731	36.903477	0.225303	0	0	0	0.000000e+00	2185.179917
30	233.117056	4.210721	36.878107	0.225458	0	0	0	0.000000e+00	2166.280621
31	240.123304	4.107711	36.850991	0.225624	0	0	0	0.000000e+00	2146.379863
32	247.063500	4.004700	36.822908	0.225796	0	0	0	0.000000e+00	2126.129404
33	253.938532	3.901690	36.794571	0.225970	0	0	0	0.000000e+00	2106.152593
34	260.747232	3.798680	36.765281	0.226150	0	0	0	0.000000e+00	2085.834056
35	267.486354	3.695669	36.734116	0.226342	0	0	0	0.000000e+00	2064.543637
36	274.153514	3.592659	36.701313	0.226544	0	0	0	0.000000e+00	2042.544650
37	280.746603	3.489649	36.666790	0.226758	0	0	0	0.000000e+00	2019.910957
38	287.264283	3.386639	36.630840	0.226980	0	0	0	0.000000e+00	1996.873854
39	293.707202	3.283628	36.594340	0.227207	0	0	0	0.000000e+00	1974.035281
40	300.078099	3.180618	36.558590	0.227429	0	0	0	0.000000e+00	1952.037043
41	306.381785	3.077608	36.524356	0.227642	0	0	0	0.000000e+00	1931.490815
42	312.623742	2.974597	36.492280	0.227842	0	0	0	0.000000e+00	1912.611811
43	318.805177	2.871587	36.460139	0.228043	0	0	0	0.000000e+00	1894.096831
44	324.923619	2.768577	36.426143	0.228256	0	0	0	0.000000e+00	1874.838380
45	330.977051	2.665566	36.390367	0.228480	0	0	0	0.000000e+00	1854.974457
46	336.963819	2.562556	36.352974	0.228715	0	0	0	0.000000e+00	1834.616873
47	342.882346	2.459546	36.313785	0.228962	0	0	0	0.000000e+00	1813.781368
48	348.731245	2.356536	36.272857	0.229220	0	0	0	0.000000e+00	1792.525941
49	354.509581	2.253525	36.230318	0.229489	0	0	0	0.000000e+00	1770.984068
50	360.217413	2.150515	36.186923	0.229765	0	0	0	0.000000e+00	1749.465502
51	365.856555	2.047505	36.143427	0.230041	0	0	0	0.000000e+00	1728.489687
52	371.429227	1.944494	36.100214	0.230316	0	0	0	0.000000e+00	1708.185596
53	376.935826	1.841484	36.056428	0.230596	0	0	0	0.000000e+00	1688.005744
54	382.376860	1.738474	36.012094	0.230880	0	0	0	0.000000e+00	1667.985565
55	387.754349	1.635463	35.967593	0.231166	0	0	0	0.000000e+00	1648.560530
56	393.070297	1.532453	35.923646	0.231448	0	0	0	0.000000e+00	1629.751886
57	398.326523	1.429443	35.879983	0.231730	0	0	0	0.000000e+00	1611.496148
58	403.524495	1.326433	35.836176	0.232013	0	0	0	0.000000e+00	1593.679115
59	408.665261	1.223422	35.792567	0.232296	0	0	0	0.000000e+00	1576.195980
60	413.749878	1.120412	35.748182	0.232584	0	0	0	0.000000e+00	1559.013160
61	418.779113	1.017402	35.703891	0.232873	0	0	0	0.000000e+00	1542.082291
62	423.753433	0.914391	35.658429	0.233170	0	0	0	0.000000e+00	1525.274811
63	428.672888	0.811381	35.612080	0.233473	0	0	0	0.000000e+00	1508.486955
64	433.537526	0.708371	35.564722	0.233784	0	0	0	0.000000e+00	1491.715158
65	438.347675	0.605360	35.516477	0.234102	0	0	0	0.000000e+00	1475.041797
66	443.104081	0.502350	35.467864	0.234423	0	0	0	0.000000e+00	1458.600466
67	447.808070	0.399340	35.418800	0.234747	0	0	0	0.000000e+00	1442.547272
68	452.461387	0.296330	35.370532	0.235068	0	0	0	0.000000e+00	1427.036117
69	457.066342	0.193319	35.323297	0.235382	0	0	0	0.000000e+00	1412.228173
70	461.625816	0.090309	35.277600	0.235687	0	0	0	0.000000e+00	1398.291900
71	466.143184	-0.012701	35.234589	0.235975	0	0	0	0.000000e+00	1385.393814
72	470.622302	-0.115712	35.194734	0.236242	0	0	0	0.000000e+00	1373.674741
73	475.067196	-0.218722	35.158477	0.236486	0	0	0	0.000000e+00	1363.189701
74	479.481766	-0.321732	35.125497	0.236708	0	0	0	0.000000e+00	1353.886889
75	483.869377	-0.424743	35.095930	0.236907	0	0	0	0.000000e+00	1345.619791
76	488.232706	-0.527753	35.068856	0.237090	0	0	0	0.000000e+00	1338.169088
77	492.573574	-0.630763	35.043555	0.237261	0	0	0	0.000000e+00	1331.277785
78	496.892987	-0.733773	35.018927	0.237428	0	0	0	0.000000e+00	1324.688763
79	501.191206	-0.836784	34.994451	0.237594	0	0	0	0.000000e+00	1318.183727
80	505.468007	-0.939794	34.969458	0.237764	0	0	0	0.000000e+00	1311.611725
81	509.722940	-1.042804	34.943555	0.237940	0	0	0	0.000000e+00	1304.898949
82	513.955524	-1.145815	34.893686	0.238280	0	0	0	0.000000e+00	1298.040223
83	518.165464	-1.248825	34.871751	0.238430	0	0	0	0.000000e+00	1291.098614
84	522.352901	-1.351835	34.849023	0.238586	0	0	0	0.000000e+00	1284.189939
85	526.518281	-1.454846	34.826448	0.238740	0	0	0	0.000000e+00	1277.425176
86	530.662272	-1.557856	34.803901	0.238895	0	0	0	0.000000e+00	1270.859729
87	534.785430	-1.660866	34.781600	0.239048	0	0	0	0.000000e+00	1264.469607
88	538.888039	-1.763876	34.758940	0.239204	0	0	0	0.000000e+00	1258.159810
89	542.969963	-1.866887	34.735884	0.239363	0	0	0	0.000000e+00	1251.815196
90	547.030867	-1.969897	34.711966	0.239528	0	0	0	0.000000e+00	1245.366568
91	551.070488	-2.072907	34.687206	0.239699	0	0	0	0.000000e+00	1238.835761
92	555.088913	-2.175918	34.662205	0.239871	0	0	0	0.000000e+00	1232.335243
93	559.086795	-2.278928	34.637440	0.240043	0	0	0	0.000000e+00	1226.032309
94	563.065327	-2.381938	34.613881	0.240206	0	0	0	0.000000e+00	1220.098162
95	567.026192	-2.484949	34.591671	0.240361	0	0	0	0.000000e+00	1214.669105
96	570.971315	-2.587959	34.571777	0.240499	0	0	0	0.000000e+00	1209.832329
97	574.902743	-2.690969	34.554268	0.240621	0	0	0	0.000000e+00	1205.621508
98	578.822475	-2.793979	34.539176	0.240726	0	0	0	0.000000e+00	1202.022208
99	582.732415	-2.896990	34.526905	0.240811	0	0	0	0.000000e+00	1198.996838
100	586.634220	-3.000000	34.516350	0.240885	0	0	0	0.000000e+00	1196.488880
