Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	1847.917237	 -0.000447	0	1.226646e-04
1	2.712018	7.198020	1830.422311	  0.000054	0	8.066667e-01
2	5.394534	7.095009	1807.982574	  0.000348	0	8.066667e-01
3	8.045128	6.991999	1787.219129	  0.000395	0	8.066667e-01
4	10.666394	6.888989	1768.301273	  0.000368	0	8.066667e-01
5	13.260758	6.785978	1750.790560	  0.000307	0	8.066667e-01
6	15.830268	6.682968	1734.627555	  0.000261	0	8.066667e-01
7	18.376788	6.579958	1719.617548	  0.000249	0	8.066667e-01
8	20.901794	6.476948	1705.448679	  0.000242	0	8.066667e-01
9	23.406192	6.373937	1691.648323	  0.000227	0	8.066667e-01
10	25.890146	6.270927	1677.717452	  0.000217	0	8.066667e-01
11	28.353118	6.167917	1663.200396	  0.000229	0	8.066667e-01
12	30.793917	6.064906	1647.680504	  0.000268	0	8.066667e-01
13	33.210963	5.961896	1631.055894	  0.000325	0	8.066667e-01
14	35.602463	5.858886	1613.145984	  0.000388	0	8.066667e-01
15	37.966321	5.755875	1593.733180	  0.000442	0	8.066667e-01
16	40.300214	5.652865	1572.729896	  0.000537	0	8.066667e-01
17	42.601474	5.549855	1549.749446	  0.000772	0	8.066667e-01
18	44.866767	5.446845	1524.303656	  0.001198	0	8.066667e-01
19	47.092196	5.343834	1496.109952	  0.001466	0	8.066667e-01
20	49.273823	5.240824	1465.389105	  0.001453	0	8.066667e-01
21	51.408784	5.137814	1433.341031	  0.001366	0	8.066667e-01
22	53.496644	5.034803	1402.007289	  0.001182	0	8.066667e-01
23	55.539376	4.931793	1372.593835	  0.000917	0	8.066667e-01
24	57.538923	4.828783	1343.831733	  0.000628	0	8.066667e-01
25	59.496697	4.725772	1316.277335	  0.000381	0	8.066667e-01
26	61.414688	4.622762	1290.161420	  0.000229	0	8.066667e-01
27	63.294902	4.519752	1265.278628	  0.000190	0	8.066667e-01
28	65.138915	4.416742	1241.255855	  0.000208	0	8.066667e-01
29	66.947570	4.313731	1217.480833	  0.000208	0	8.066667e-01
30	68.721001	4.210721	1193.615986	  0.000368	0	8.066667e-01
31	70.459569	4.107711	1170.295787	  0.000614	0	8.066667e-01
32	72.165864	4.004700	1149.910833	  0.000696	0	8.066667e-01
33	73.843549	3.901690	1131.537044	  0.000676	0	8.066667e-01
34	75.493903	3.798680	1112.859771	  0.000652	0	8.066667e-01
35	77.117293	3.695669	1094.977215	  0.000510	0	8.066667e-01
36	78.714795	3.592659	1077.745019	  0.000242	0	8.066667e-01
37	80.287261	3.489649	1061.008060	 -0.000071	0	8.066667e-01
38	81.835272	3.386639	1044.556204	 -0.005304	0	8.066667e-01
39	83.359155	3.283628	1028.261357	 -0.005812	0	8.066667e-01
40	84.859328	3.180618	1012.355463	  0.004287	0	8.066667e-01
41	86.337079	3.077608	997.807874	  0.009594	0	8.066667e-01
42	87.794740	2.974597	985.063905	  0.009454	0	8.066667e-01
43	89.232715	2.871587	971.067152	  0.006717	0	8.066667e-01
44	90.649096	2.768577	955.722363	  0.004654	0	8.066667e-01
45	92.042523	2.665566	939.876178	  0.003074	0	8.066667e-01
46	93.412532	2.562556	923.895981	  0.001894	0	8.066667e-01
47	94.759149	2.459546	908.082957	  0.001067	0	8.066667e-01
48	96.082711	2.356536	892.554559	 -0.044720	0	8.066667e-01
49	97.383632	2.253525	877.299010	  0.034261	0	8.066667e-01
50	98.663146	2.150515	863.451588	  0.068170	0	8.066667e-01
51	99.924611	2.047505	852.749946	  0.021267	0	8.066667e-01
52	101.171631	1.944494	843.808613	 -0.005836	0	8.066667e-01
53	102.404137	1.841484	833.009188	  0.006357	0	8.066667e-01
54	103.620638	1.738474	822.036844	  0.015368	0	8.066667e-01
55	104.821046	1.635463	811.127263	  0.015712	0	8.066667e-01
56	106.005699	1.532453	800.610028	  0.010444	0	8.066667e-01
57	107.175410	1.429443	790.795919	 -0.033391	0	8.066667e-01
58	108.331424	1.326433	781.978617	 -0.055728	0	8.066667e-01
59	109.475395	1.223422	774.414687	  0.096907	0	8.066667e-01
60	110.609136	1.120412	768.061741	  0.059235	0	8.066667e-01
61	111.733939	1.017402	762.257746	  0.003299	0	8.066667e-01
62	112.849720	0.914391	755.785827	 -0.008752	0	8.066667e-01
63	113.955336	0.811381	748.432675	 -0.002223	0	8.066667e-01
64	115.049835	0.708371	740.664324	  0.008517	0	8.066667e-01
65	116.132670	0.605360	732.561539	  0.017310	0	8.066667e-01
66	117.203412	0.502350	724.213682	  0.026302	0	8.066667e-01
67	118.261760	0.399340	715.696348	 -0.156714	0	8.066667e-01
68	119.307501	0.296330	707.069288	  0.130053	0	8.066667e-01
69	120.340535	0.193319	698.406624	  0.305446	0	8.066667e-01
70	121.360853	0.090309	689.770703	 -0.062047	0	8.066667e-01
71	122.368504	-0.012701	681.174969	 -0.133845	0	8.066667e-01
72	123.363549	-0.115712	672.614571	 -0.066486	0	8.066667e-01
73	124.346038	-0.218722	664.098843	  0.034873	0	8.066667e-01
74	125.316042	-0.321732	655.622673	  0.083587	0	8.066667e-01
75	126.273613	-0.424743	647.185100	  0.125924	0	8.066667e-01
76	127.218827	-0.527753	638.817194	  0.069406	0	8.066667e-01
77	128.151848	-0.630763	630.594804	 -0.141025	0	8.066667e-01
78	129.072978	-0.733773	622.640169	  0.374684	0	8.066667e-01
79	129.982727	-0.836784	615.106971	  0.153229	0	8.066667e-01
80	130.881822	-0.939794	608.149894	 -0.196894	0	8.066667e-01
