Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  2.712018	7.198020	58.763617	0.141490	0	0	0	0.000000e+00	1839.169774
2	  5.394534	7.095009	58.699877	0.141644	0	0	0	0.000000e+00	1819.202442
3	  8.045128	6.991999	58.630262	0.141812	0	0	0	0.000000e+00	1797.600851
4	 10.666394	6.888989	58.564834	0.141970	0	0	0	0.000000e+00	1777.760201
5	 13.260758	6.785978	58.501741	0.142123	0	0	0	0.000000e+00	1759.545917
6	 15.830268	6.682968	58.440840	0.142272	0	0	0	0.000000e+00	1742.709058
7	 18.376788	6.579958	58.381875	0.142415	0	0	0	0.000000e+00	1727.122551
8	 20.901794	6.476948	58.324877	0.142554	0	0	0	0.000000e+00	1712.533113
9	 23.406192	6.373937	58.268204	0.142693	0	0	0	0.000000e+00	1698.548501
10	 25.890146	6.270927	58.211978	0.142831	0	0	0	0.000000e+00	1684.682888
11	 28.353118	6.167917	58.154014	0.142973	0	0	0	0.000000e+00	1670.458924
12	 30.793917	6.064906	58.093407	0.143122	0	0	0	0.000000e+00	1655.440450
13	 33.210963	5.961896	58.029590	0.143280	0	0	0	0.000000e+00	1639.368199
14	 35.602463	5.858886	57.961815	0.143447	0	0	0	0.000000e+00	1622.100939
15	 37.966321	5.755875	57.889697	0.143626	0	0	0	0.000000e+00	1603.439582
16	 40.300214	5.652865	57.812611	0.143818	0	0	0	0.000000e+00	1583.231538
17	 42.601474	5.549855	57.728642	0.144027	0	0	0	0.000000e+00	1561.239671
18	 44.866767	5.446845	57.636677	0.144257	0	0	0	0.000000e+00	1537.026551
19	 47.092196	5.343834	57.533159	0.144516	0	0	0	0.000000e+00	1510.206804
20	 49.273823	5.240824	57.416668	0.144809	0	0	0	0.000000e+00	1480.749529
21	 51.408784	5.137814	57.285743	0.145140	0	0	0	0.000000e+00	1449.365068
22	 53.496644	5.034803	57.144692	0.145499	0	0	0	0.000000e+00	1417.674160
23	 55.539376	4.931793	56.999985	0.145868	0	0	0	0.000000e+00	1387.300562
24	 57.538923	4.828783	56.850415	0.146252	0	0	0	0.000000e+00	1358.212784
25	 59.496697	4.725772	56.693851	0.146656	0	0	0	0.000000e+00	1330.054534
26	 61.414688	4.622762	56.533455	0.147072	0	0	0	0.000000e+00	1303.219377
27	 63.294902	4.519752	56.369692	0.147499	0	0	0	0.000000e+00	1277.720024
28	 65.138915	4.416742	56.201928	0.147939	0	0	0	0.000000e+00	1253.267241
29	 66.947570	4.313731	56.026978	0.148401	0	0	0	0.000000e+00	1229.368344
30	 68.721001	4.210721	55.840888	0.148896	0	0	0	0.000000e+00	1205.548409
31	 70.459569	4.107711	55.684993	0.149313	0	0	0	0.000000e+00	1181.955887
32	 72.165864	4.004700	55.503763	0.149800	0	0	0	0.000000e+00	1160.103310
33	 73.843549	3.901690	55.336996	0.150252	0	0	0	0.000000e+00	1140.723938
34	 75.493903	3.798680	55.171368	0.150703	0	0	0	0.000000e+00	1122.198407
35	 77.117293	3.695669	55.002050	0.151167	0	0	0	0.000000e+00	1103.918493
36	 78.714795	3.592659	54.833984	0.151630	0	0	0	0.000000e+00	1086.361117
37	 80.287261	3.489649	54.665848	0.152096	0	0	0	0.000000e+00	1069.376539
38	 81.835272	3.386639	54.496223	0.152570	0	0	0	0.000000e+00	1052.782132
39	 83.359155	3.283628	54.323472	0.153055	0	0	0	0.000000e+00	1036.408780
40	 84.859328	3.180618	54.148051	0.153551	0	0	0	0.000000e+00	1020.308410
41	 86.337079	3.077608	53.976925	0.154038	0	0	0	0.000000e+00	1005.081669
42	 87.794740	2.974597	53.819397	0.154488	0	0	0	0.000000e+00	991.435889
43	 89.232715	2.871587	53.660980	0.154944	0	0	0	0.000000e+00	978.065529
44	 90.649096	2.768577	53.482316	0.155462	0	0	0	0.000000e+00	963.394758
45	 92.042523	2.665566	53.286896	0.156032	0	0	0	0.000000e+00	947.799271
46	 93.412532	2.562556	53.081380	0.156636	0	0	0	0.000000e+00	931.886079
47	 94.759149	2.459546	52.869670	0.157264	0	0	0	0.000000e+00	915.989469
48	 96.082711	2.356536	52.654523	0.157906	0	0	0	0.000000e+00	900.318758
49	 97.383632	2.253525	52.436740	0.158562	0	0	0	0.000000e+00	884.926784
50	 98.663146	2.150515	52.224777	0.159206	0	0	0	0.000000e+00	870.375299
51	 99.924611	2.047505	52.041347	0.159767	0	0	0	0.000000e+00	858.100767
52	101.171631	1.944494	51.891521	0.160228	0	0	0	0.000000e+00	848.279279
53	102.404137	1.841484	51.738059	0.160703	0	0	0	0.000000e+00	838.408900
54	103.620638	1.738474	51.565468	0.161241	0	0	0	0.000000e+00	827.523016
55	104.821046	1.635463	51.388437	0.161797	0	0	0	0.000000e+00	816.582054
56	106.005699	1.532453	51.211563	0.162355	0	0	0	0.000000e+00	805.868646
57	107.175410	1.429443	51.040438	0.162900	0	0	0	0.000000e+00	795.702974
58	108.331424	1.326433	50.880724	0.163411	0	0	0	0.000000e+00	786.387268
59	109.475395	1.223422	50.737990	0.163871	0	0	0	0.000000e+00	778.196652
60	110.609136	1.120412	50.615014	0.164269	0	0	0	0.000000e+00	771.238214
61	111.733939	1.017402	50.506280	0.164623	0	0	0	0.000000e+00	765.159743
62	112.849720	0.914391	50.395253	0.164985	0	0	0	0.000000e+00	759.021786
63	113.955336	0.811381	50.268686	0.165401	0	0	0	0.000000e+00	752.109251
64	115.049835	0.708371	50.128436	0.165863	0	0	0	0.000000e+00	744.548500
65	116.132670	0.605360	49.979134	0.166359	0	0	0	0.000000e+00	736.612932
66	117.203412	0.502350	49.822075	0.166883	0	0	0	0.000000e+00	728.387611
67	118.261760	0.399340	49.658598	0.167433	0	0	0	0.000000e+00	719.955015
68	119.307501	0.296330	49.489810	0.168004	0	0	0	0.000000e+00	711.382818
69	120.340535	0.193319	49.316892	0.168593	0	0	0	0.000000e+00	702.737956
70	121.360853	0.090309	49.141117	0.169196	0	0	0	0.000000e+00	694.088663
71	122.368504	-0.012701	48.963268	0.169810	0	0	0	0.000000e+00	685.472836
72	123.363549	-0.115712	48.783424	0.170436	0	0	0	0.000000e+00	676.894770
73	124.346038	-0.218722	48.601578	0.171074	0	0	0	0.000000e+00	668.356707
74	125.316042	-0.321732	48.417804	0.171723	0	0	0	0.000000e+00	659.860758
75	126.273613	-0.424743	48.232047	0.172385	0	0	0	0.000000e+00	651.403887
76	127.218827	-0.527753	48.044638	0.173057	0	0	0	0.000000e+00	643.001147
77	128.151848	-0.630763	47.856796	0.173736	0	0	0	0.000000e+00	634.705999
78	129.072978	-0.733773	47.670903	0.174414	0	0	0	0.000000e+00	626.617487
79	129.982727	-0.836784	47.490364	0.175077	0	0	0	0.000000e+00	618.873570
80	130.881822	-0.939794	47.319117	0.175711	0	0	0	0.000000e+00	611.628432
81	131.771199	-1.042804	47.160823	0.176300	0	0	0	0.000000e+00	605.013997
82	132.651981	-1.145815	47.019376	0.176831	0	0	0	0.000000e+00	599.171445
83	133.525482	-1.248825	46.898267	0.177287	0	0	0	0.000000e+00	594.216000
84	134.392929	-1.351835	46.796742	0.177672	0	0	0	0.000000e+00	590.097058
85	135.255405	-1.454846	46.712841	0.177991	0	0	0	0.000000e+00	586.716331
86	136.113948	-1.557856	46.646076	0.178246	0	0	0	0.000000e+00	584.040763
87	136.969543	-1.660866	46.595828	0.178438	0	0	0	0.000000e+00	582.036098
88	137.823098	-1.763876	46.560909	0.178572	0	0	0	0.000000e+00	580.646473
89	138.675390	-1.866887	46.539286	0.178655	0	0	0	0.000000e+00	579.788739
90	139.527080	-1.969897	46.528879	0.178695	0	0	0	0.000000e+00	579.376083
91	140.378766	-2.072907	46.528847	0.178695	0	0	0	0.000000e+00	579.375314
92	141.231195	-2.175918	46.541559	0.178646	0	0	0	0.000000e+00	579.880107
93	142.085471	-2.278928	46.573175	0.178525	0	0	0	0.000000e+00	581.136286
94	142.943204	-2.381938	46.632199	0.178299	0	0	0	0.000000e+00	583.489686
95	143.806618	-2.484949	46.728587	0.177931	0	0	0	0.000000e+00	587.353712
96	144.678998	-2.587959	46.879342	0.177359	0	0	0	0.000000e+00	593.453182
97	145.565635	-2.690969	47.115617	0.176470	0	0	0	0.000000e+00	603.151141
98	146.474413	-2.793979	47.474323	0.175136	0	0	0	0.000000e+00	618.211641
99	147.414899	-2.896990	47.971011	0.173323	0	0	0	0.000000e+00	639.778319
100	148.396120	-3.000000	48.580958	0.171147	0	0	0	0.000000e+00	667.486738
