Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
29	4.313731	0	2.2104e-03	0.0000e+00	1.2322e-13	0.0000e+00
30	4.210721	0	2.2116e-03	0.0000e+00	9.7760e-14	0.0000e+00
31	4.107711	0	2.2127e-03	0.0000e+00	7.7378e-14	0.0000e+00
32	4.004700	0	2.2138e-03	0.0000e+00	6.1261e-14	0.0000e+00
33	3.901690	0	2.2147e-03	0.0000e+00	4.8650e-14	0.0000e+00
34	3.798680	0	2.2155e-03	0.0000e+00	3.8621e-14	0.0000e+00
35	3.695669	0	2.2163e-03	0.0000e+00	3.0637e-14	0.0000e+00
36	3.592659	0	2.2171e-03	0.0000e+00	2.4291e-14	0.0000e+00
37	3.489649	0	2.2178e-03	0.0000e+00	1.9254e-14	0.0000e+00
38	3.386639	0	2.2185e-03	0.0000e+00	1.5279e-14	0.0000e+00
39	3.283628	0	2.2191e-03	0.0000e+00	1.2132e-14	0.0000e+00
40	3.180618	0	2.2196e-03	0.0000e+00	9.6517e-15	0.0000e+00
41	3.077608	0	2.2201e-03	0.0000e+00	7.7220e-15	0.0000e+00
42	2.974597	0	2.2206e-03	0.0000e+00	6.2077e-15	0.0000e+00
43	2.871587	0	2.2210e-03	0.0000e+00	5.0011e-15	0.0000e+00
44	2.768577	0	2.2214e-03	0.0000e+00	4.0159e-15	0.0000e+00
45	2.665566	0	2.2219e-03	0.0000e+00	3.2088e-15	0.0000e+00
46	2.562556	0	2.2223e-03	0.0000e+00	2.5600e-15	0.0000e+00
47	2.459546	0	2.2227e-03	0.0000e+00	2.0442e-15	0.0000e+00
48	2.356536	0	2.2231e-03	0.0000e+00	1.6342e-15	0.0000e+00
49	2.253525	0	2.2234e-03	0.0000e+00	1.3116e-15	0.0000e+00
50	2.150515	0	2.2237e-03	0.0000e+00	1.0592e-15	0.0000e+00
51	2.047505	0	2.2239e-03	0.0000e+00	8.6511e-16	0.0000e+00
52	1.944494	0	2.2241e-03	0.0000e+00	7.1136e-16	0.0000e+00
53	1.841484	0	2.2244e-03	0.0000e+00	5.8305e-16	0.0000e+00
54	1.738474	0	2.2247e-03	0.0000e+00	4.7370e-16	0.0000e+00
55	1.635463	0	2.2249e-03	0.0000e+00	3.8249e-16	0.0000e+00
56	1.532453	0	2.2253e-03	0.0000e+00	3.0702e-16	0.0000e+00
57	1.429443	0	2.2255e-03	0.0000e+00	2.4662e-16	0.0000e+00
58	1.326433	0	2.2257e-03	0.0000e+00	1.9846e-16	0.0000e+00
59	1.223422	0	2.2260e-03	0.0000e+00	1.6062e-16	0.0000e+00
60	1.120412	0	2.2262e-03	0.0000e+00	1.3085e-16	0.0000e+00
61	1.017402	0	2.2263e-03	0.0000e+00	1.0702e-16	0.0000e+00
62	0.914391	0	2.2265e-03	0.0000e+00	8.7464e-17	0.0000e+00
63	0.811381	0	2.2267e-03	0.0000e+00	7.1096e-17	0.0000e+00
64	0.708371	0	2.2269e-03	0.0000e+00	5.7532e-17	0.0000e+00
65	0.605360	0	2.2271e-03	0.0000e+00	4.6347e-17	0.0000e+00
66	0.502350	0	2.2273e-03	0.0000e+00	3.7248e-17	0.0000e+00
67	0.399340	0	2.2275e-03	0.0000e+00	2.9814e-17	0.0000e+00
68	0.296330	0	2.2276e-03	0.0000e+00	2.3851e-17	0.0000e+00
69	0.193319	0	2.2279e-03	0.0000e+00	1.9104e-17	0.0000e+00
70	0.090309	0	2.2280e-03	0.0000e+00	1.5329e-17	0.0000e+00
71	-0.012701	0	2.2281e-03	0.0000e+00	1.2338e-17	0.0000e+00
72	-0.115712	0	2.2283e-03	0.0000e+00	1.0007e-17	0.0000e+00
73	-0.218722	0	2.2285e-03	0.0000e+00	8.1701e-18	0.0000e+00
74	-0.321732	0	2.2285e-03	0.0000e+00	6.7267e-18	0.0000e+00
75	-0.424743	0	2.2287e-03	0.0000e+00	5.6067e-18	0.0000e+00
76	-0.527753	0	2.2287e-03	0.0000e+00	4.7328e-18	0.0000e+00
77	-0.630763	0	2.2288e-03	0.0000e+00	4.0372e-18	0.0000e+00
78	-0.733773	0	2.2288e-03	0.0000e+00	3.4990e-18	0.0000e+00
79	-0.836784	0	2.2288e-03	0.0000e+00	3.0645e-18	0.0000e+00
80	-0.939794	0	2.2287e-03	0.0000e+00	2.7207e-18	0.0000e+00
81	-1.042804	0	2.2285e-03	0.0000e+00	2.4489e-18	0.0000e+00
82	-1.145815	0	2.2283e-03	0.0000e+00	2.2291e-18	0.0000e+00
83	-1.248825	0	2.2279e-03	0.0000e+00	2.0477e-18	0.0000e+00
84	-1.351835	0	2.2274e-03	0.0000e+00	1.8958e-18	0.0000e+00
85	-1.454846	0	2.2267e-03	0.0000e+00	1.7621e-18	0.0000e+00
86	-1.557856	0	2.2258e-03	0.0000e+00	1.6332e-18	0.0000e+00
87	-1.660866	0	2.2248e-03	0.0000e+00	1.5067e-18	0.0000e+00
88	-1.763876	0	2.2238e-03	0.0000e+00	1.3749e-18	0.0000e+00
89	-1.866887	0	2.2227e-03	0.0000e+00	1.2431e-18	0.0000e+00
90	-1.969897	0	2.2218e-03	0.0000e+00	1.1085e-18	0.0000e+00
91	-2.072907	0	2.2207e-03	0.0000e+00	9.7670e-19	0.0000e+00
92	-2.175918	0	2.2198e-03	0.0000e+00	8.5300e-19	0.0000e+00
93	-2.278928	0	2.2189e-03	0.0000e+00	7.3923e-19	0.0000e+00
94	-2.381938	0	2.2182e-03	0.0000e+00	6.3603e-19	0.0000e+00
95	-2.484949	0	2.2175e-03	0.0000e+00	5.4507e-19	0.0000e+00
96	-2.587959	0	2.2168e-03	0.0000e+00	4.6576e-19	0.0000e+00
97	-2.690969	0	2.2158e-03	0.0000e+00	4.0224e-19	0.0000e+00
98	-2.793979	0	2.2139e-03	0.0000e+00	3.5822e-19	0.0000e+00
99	-2.896990	0	2.2096e-03	0.0000e+00	3.3947e-19	0.0000e+00
100	-3.000000	0	2.2042e-03	0.0000e+00	3.2177e-19	0.0000e+00
