Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	2111.882400	 -0.000092	0	1.226646e-04
1	4.093374	7.198020	2100.020216	  0.000038	0	9.760667e-01
2	8.140061	7.095009	2063.961507	  0.000068	0	9.760667e-01
3	12.107176	6.991999	2018.281805	  0.000037	0	9.760667e-01
4	15.979398	6.888989	1966.549804	  0.000010	0	9.760667e-01
5	19.748748	6.785978	1912.758185	 -0.000004	0	9.760667e-01
6	23.414713	6.682968	1860.588442	 -0.000009	0	9.760667e-01
7	26.982521	6.579958	1812.261487	 -0.000010	0	9.760667e-01
8	30.460805	6.476948	1769.011887	 -0.000013	0	9.760667e-01
9	33.859932	6.373937	1731.320072	 -0.000019	0	9.760667e-01
10	37.190789	6.270927	1699.189614	 -0.000027	0	9.760667e-01
11	40.463639	6.167917	1671.983564	 -0.000036	0	9.760667e-01
12	43.687047	6.064906	1648.582146	 -0.000044	0	9.760667e-01
13	46.867358	5.961896	1627.843377	 -0.000047	0	9.760667e-01
14	50.008505	5.858886	1608.442920	 -0.000041	0	9.760667e-01
15	53.112042	5.755875	1589.289322	 -0.000024	0	9.760667e-01
16	56.177773	5.652865	1569.693845	  0.000002	0	9.760667e-01
17	59.204050	5.549855	1548.883183	  0.000028	0	9.760667e-01
18	62.187707	5.446845	1526.080118	  0.000045	0	9.760667e-01
19	65.124093	5.343834	1500.539466	  0.000049	0	9.760667e-01
20	68.007461	5.240824	1471.911461	  0.000044	0	9.760667e-01
21	70.832324	5.137814	1440.764154	  0.000039	0	9.760667e-01
22	73.595753	5.034803	1409.139206	  0.000040	0	9.760667e-01
23	76.298591	4.931793	1378.846742	  0.000047	0	9.760667e-01
24	78.942348	4.828783	1348.717952	  0.000058	0	9.760667e-01
25	81.528081	4.725772	1319.465487	  0.000068	0	9.760667e-01
26	84.057969	4.622762	1291.521300	  0.000071	0	9.760667e-01
27	86.534614	4.519752	1264.888730	  0.000067	0	9.760667e-01
28	88.960454	4.416742	1239.404499	  0.000055	0	9.760667e-01
29	91.337266	4.313731	1214.561890	  0.000038	0	9.760667e-01
30	93.665818	4.210721	1189.834998	  0.000032	0	9.760667e-01
31	95.946586	4.107711	1165.441156	  0.000030	0	9.760667e-01
32	98.182555	4.004700	1143.757908	  0.000017	0	9.760667e-01
33	100.378551	3.901690	1124.307403	 -0.000004	0	9.760667e-01
34	102.536381	3.798680	1104.466279	 -0.000029	0	9.760667e-01
35	104.656372	3.695669	1085.333851	 -0.000046	0	9.760667e-01
36	106.739937	3.592659	1066.935020	 -0.000039	0	9.760667e-01
37	108.788621	3.489649	1049.388290	 -0.000007	0	9.760667e-01
38	110.804010	3.386639	1032.606545	 -0.000459	0	9.760667e-01
39	112.787546	3.283628	1016.545356	 -0.000527	0	9.760667e-01
40	114.740866	3.180618	1001.439066	  0.000284	0	9.760667e-01
41	116.666704	3.077608	988.188038	  0.000589	0	9.760667e-01
42	118.568930	2.974597	977.077300	  0.000473	0	9.760667e-01
43	120.448851	2.871587	965.168097	  0.000282	0	9.760667e-01
44	122.304827	2.768577	952.363438	  0.000042	0	9.760667e-01
45	124.135974	2.665566	939.544560	 -0.000191	0	9.760667e-01
46	125.942592	2.562556	927.042262	 -0.000366	0	9.760667e-01
47	127.725515	2.459546	915.079349	 -0.000501	0	9.760667e-01
48	129.485917	2.356536	903.790526	 -0.003952	0	9.760667e-01
49	131.225222	2.253525	893.293147	  0.000858	0	9.760667e-01
50	132.945481	2.150515	884.125649	  0.003535	0	9.760667e-01
51	134.650714	2.047505	877.775505	  0.000549	0	9.760667e-01
52	136.344540	1.944494	872.341743	 -0.000179	0	9.760667e-01
53	138.025329	1.841484	864.307959	  0.000050	0	9.760667e-01
54	139.689834	1.738474	855.528229	  0.000273	0	9.760667e-01
55	141.336836	1.635463	846.227960	  0.000347	0	9.760667e-01
56	142.965658	1.532453	836.751611	  0.000152	0	9.760667e-01
57	144.576380	1.429443	827.527981	 -0.002383	0	9.760667e-01
58	146.169925	1.326433	819.015346	 -0.003400	0	9.760667e-01
59	147.748028	1.223422	811.573979	  0.005133	0	9.760667e-01
