Std No.	Outgassing	ChemProd	ChemLoss	DryDepo		WetDepo		Escape		Condensation	Net Flux	Global Change
3	0.000000e+00	7.233739e+33	-7.964453e+33	-0.000000e+00	0.000000e+00	-2.780892e+12	0.000000e+00	-7.307137e+32	-1.803826e+07
53	0.000000e+00	7.222455e+33	-7.222908e+33	-0.000000e+00	0.000000e+00	-5.308075e+06	0.000000e+00	-4.522934e+29	-5.411218e+00
1	0.000000e+00	1.190979e+30	-1.191109e+30	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-1.295298e+26	-7.814825e+05
56	0.000000e+00	1.791353e+26	-1.791332e+26	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	2.094479e+21	6.045869e+05
54	0.000000e+00	5.318381e+24	-7.285384e+24	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-1.967003e+24	-6.034932e+05
2	0.000000e+00	7.504503e+15	-7.503051e+15	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	1.452470e+12	5.361546e+04
4	0.000000e+00	3.627228e+32	-3.644314e+32	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-1.708570e+30	-5.841437e+06
5	0.000000e+00	4.983711e+24	-4.983529e+24	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	1.812448e+20	2.059529e+03
7	0.000000e+00	3.328192e+32	-3.328225e+32	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.308096e+27	-7.959584e-01
6	0.000000e+00	1.089116e+28	-1.089034e+28	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	8.147778e+23	7.261534e+05
52	0.000000e+00	3.297173e+31	-3.297275e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-1.023448e+27	-1.283775e+01
20	0.000000e+00	5.500172e+31	-4.519718e+32	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.969701e+32	-4.617695e+04
22	0.000000e+00	1.241300e+32	-1.241294e+32	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	5.319152e+26	2.696907e+02
61	0.000000e+00	5.055412e+32	-5.091691e+32	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.627849e+30	-1.580599e+07
19	0.000000e+00	7.559180e+25	-4.474892e+26	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.718974e+26	-2.118742e+09
58	0.000000e+00	1.117321e+28	-3.558393e+29	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.446660e+29	-2.588020e+11
59	0.000000e+00	5.469793e+30	-5.471755e+30	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-1.962115e+27	-1.439318e+06
80	0.000000e+00	1.090611e+31	-1.090626e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-1.483117e+26	-2.243593e+06
60	0.000000e+00	6.689577e+33	-7.017681e+33	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.281034e+32	-1.369016e+08
21	0.000000e+00	6.969022e+33	-6.968908e+33	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	1.143842e+29	3.597367e+02
62	0.000000e+00	8.483751e+29	-8.483848e+29	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-9.765294e+24	-1.298521e+05
24	0.000000e+00	3.418928e+30	-3.419263e+30	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.350044e+26	-5.925551e+03
63	0.000000e+00	1.319883e+26	-1.319879e+26	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	4.446911e+20	1.218746e+00
23	0.000000e+00	2.506739e+25	-2.506771e+25	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.163205e+20	-8.993362e+02
71	0.000000e+00	1.092699e+25	-1.092702e+25	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.652309e+19	-1.171897e+07
25	0.000000e+00	7.856625e+20	-7.856653e+20	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-2.761824e+15	-7.488912e+06
26	0.000000e+00	1.152618e+25	-1.152650e+25	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.174000e+20	-3.208926e+06
64	0.000000e+00	5.447293e+31	-5.447445e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-1.525258e+27	-6.939601e+06
27	0.000000e+00	5.456481e+31	-5.465262e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-8.781109e+28	-1.704988e+05
28	0.000000e+00	1.195492e+31	-1.195525e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-3.357780e+26	-2.518991e+05
29	0.000000e+00	1.201716e+31	-3.757185e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-2.555469e+31	-4.998683e+07
30	0.000000e+00	2.806775e+31	-2.816031e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-9.256103e+28	-7.200268e+07
31	0.000000e+00	1.249869e+30	-1.249620e+30	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	2.491616e+26	2.873202e+07
32	0.000000e+00	1.299458e+30	-1.299465e+30	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-7.499625e+24	-8.648410e+04
33	0.000000e+00	6.361858e+27	-6.426544e+27	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	-6.468626e+25	-9.057192e+06
34	0.000000e+00	2.847335e+31	-2.847173e+31	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	1.617953e+27	5.702805e+06
35	0.000000e+00	4.205051e+29	-4.204737e+29	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	3.145686e+25	4.289062e+07
36	0.000000e+00	7.441640e+27	-7.441634e+27	-0.000000e+00	0.000000e+00	-0.000000e+00	0.000000e+00	5.969573e+21	8.935332e+04
