0.000000e+00 9.373263e+11 9.373263e+11 8.955914e+11 1674.740915 71
1.000000e-18 9.372946e+11 9.372946e+11 8.955611e+11 1674.740915 71
1.100000e-17 9.369773e+11 9.369773e+11 8.952575e+11 1674.740915 71
1.110000e-16 9.338154e+11 9.338154e+11 8.922326e+11 1674.740915 71
1.111000e-15 9.032546e+11 9.032546e+11 8.629964e+11 1674.740915 71
1.111100e-14 8.521756e+11 8.521756e+11 8.138627e+11 1674.740915 71
3.111100e-14 7.849969e+11 7.849969e+11 7.491194e+11 1674.740915 71
6.111100e-14 6.950789e+11 6.950789e+11 6.625795e+11 1674.740915 71
1.061110e-13 5.961553e+11 5.961553e+11 5.674233e+11 1674.740915 71
1.646110e-13 4.884310e+11 4.884310e+11 4.640814e+11 1674.740915 71
2.406610e-13 3.774207e+11 3.774207e+11 3.579157e+11 1674.740915 71
3.395260e-13 2.708891e+11 2.708891e+11 2.563751e+11 1674.740915 71
4.680505e-13 1.774704e+11 1.774704e+11 1.676369e+11 1674.740915 71
6.351324e-13 1.211379e+11 1.211379e+11 1.173620e+11 2018.277513 35
8.857551e-13 1.057029e+11 1.057029e+11 1.022692e+11 2018.277513 35
1.211565e-12 8.855113e+10 8.855113e+10 8.553504e+10 2018.277513 35
1.635117e-12 7.040675e+10 7.040675e+10 6.787943e+10 2018.277513 35
2.185735e-12 5.240180e+10 5.240180e+10 5.041300e+10 2018.277513 35
2.901539e-12 3.593938e+10 3.593938e+10 3.449660e+10 2018.277513 35
3.832084e-12 2.234966e+10 2.234966e+10 2.140356e+10 2018.277513 35
5.041792e-12 1.406870e+10 1.406870e+10 1.347769e+10 1674.740915 36
6.856355e-12 1.183303e+10 1.183303e+10 1.129866e+10 1674.740915 36
9.578198e-12 9.506796e+09 9.506796e+09 9.039352e+09 1674.740915 36
1.311659e-11 6.995319e+09 6.995319e+09 6.783940e+09 1674.740915 36
1.771651e-11 4.715250e+09 4.715250e+09 4.701368e+09 1674.740915 36
2.369640e-11 3.796504e+09 3.796504e+09 3.766169e+09 2104.161663 30
3.266624e-11 3.215627e+09 3.215627e+09 3.181943e+09 2104.161663 30
4.432702e-11 2.591974e+09 2.591974e+09 2.556752e+09 2104.161663 30
5.948604e-11 1.961293e+09 1.961293e+09 1.960957e+09 2104.161663 30
7.919277e-11 1.406401e+09 1.406401e+09 1.370808e+09 1760.625065 31
1.048115e-10 9.188403e+08 9.188403e+08 8.690789e+08 1760.625065 31
1.381159e-10 7.009210e+08 7.009210e+08 6.986585e+08 1846.509214 34
1.814116e-10 5.893937e+08 5.893937e+08 5.868826e+08 2018.277513 34
2.376960e-10 4.833182e+08 4.833182e+08 4.822746e+08 2018.277513 34
3.108657e-10 3.827415e+08 3.827415e+08 3.739987e+08 2104.161663 34
4.059863e-10 2.992066e+08 2.992066e+08 2.841482e+08 2619.466560 34
5.296431e-10 2.726333e+08 2.726333e+08 2.244794e+08 2619.466560 34
6.903969e-10 2.427501e+08 2.427501e+08 1.808205e+08 2619.466560 34
8.993769e-10 2.131812e+08 2.131812e+08 1.675192e+08 2619.466560 34
1.129255e-09 1.832183e+08 1.832183e+08 1.533012e+08 2619.466560 34
1.428096e-09 1.550195e+08 1.550195e+08 1.386058e+08 2619.466560 34
1.756822e-09 1.301625e+08 1.301625e+08 1.246516e+08 2619.466560 34
2.118420e-09 1.101523e+08 1.101523e+08 1.058538e+08 2705.350709 34
2.588497e-09 1.009522e+08 1.009522e+08 9.595161e+07 2619.466560 56
3.105583e-09 9.809627e+07 9.809627e+07 9.151919e+07 2619.466560 56
3.674376e-09 9.493550e+07 9.493550e+07 8.978232e+07 2619.466560 56
4.300050e-09 9.144187e+07 9.144187e+07 8.784813e+07 2619.466560 56
