42.942075		5.637566e+10		2.817918e+10		-9.479520e+09		-9.479522e+09		-4.749486e+09		-3.172278e+09		-1.140452e+10		-5.190004e+09		-1.431287e+10		-5.720960e+09		-1.796373e+10		1.994776e+10		1.169316e+10		1.474488e+10		6.392033e+09		5.745257e+09		5.217057e+09		5.217059e+09		4.777564e+09		4.406160e+09		9.687561e+09		8.269214e+09		-2.638008e+10		-4.965330e+10		-4.242677e+11		6.478198e+10		3.180252e+09		3.012855e+09		2.862118e+09		2.725301e+09		2.601237e+09		2.487916e+09		2.384100e+09		4.449993e+09		4.126789e+09		3.848138e+09		3.604099e+09		3.388930e+09		
128.826224		5.165268e+10		2.581701e+10		-6.659374e+09		-6.659375e+09		-3.330889e+09		-2.221187e+09		-7.647173e+09		-3.561371e+09		-8.980212e+09		-3.826327e+09		-1.231097e+10		1.448755e+10		9.285490e+09		1.131825e+10		4.556854e+09		4.188875e+09		3.875680e+09		3.875681e+09		3.605883e+09		3.371047e+09		7.871261e+09		6.830788e+09		-1.616577e+10		-2.354085e+10		-4.332495e+10		-2.725075e+11		2.275413e+09		2.180285e+09		2.092735e+09		2.011647e+09		1.936785e+09		1.867248e+09		1.802551e+09		3.247564e+09		3.056115e+09		2.886485e+09		2.734260e+09		2.597111e+09		
214.710374		4.880163e+10		2.439189e+10		-5.325926e+09		-5.325926e+09		-2.663151e+09		-1.775460e+09		-5.978896e+09		-2.817064e+09		-6.815064e+09		-2.989990e+09		-9.599206e+09		1.196028e+10		8.027728e+09		9.607836e+09		3.683640e+09		3.425691e+09		3.201352e+09		3.201353e+09		3.004457e+09		2.830258e+09		6.893561e+09		6.040117e+09		-1.194969e+10		-1.582738e+10		-2.344132e+10		-4.520161e+10		1.840894e+09		1.774367e+09		1.712439e+09		1.654456e+09		1.600414e+09		1.549757e+09		1.502220e+09		2.662521e+09		2.524909e+09		2.401214e+09		2.288737e+09		2.186187e+09		
300.594523		5.099620e+10		2.548862e+10		-5.106257e+09		-5.106257e+09		-2.553205e+09		-1.702135e+09		-5.674314e+09		-2.687683e+09		-6.385190e+09		-2.837227e+09		-9.038413e+09		1.173679e+10		8.037466e+09		9.541760e+09		3.557636e+09		3.325859e+09		3.122294e+09		3.122294e+09		2.942085e+09		2.781430e+09		6.942486e+09		6.109979e+09		-1.098444e+10		-1.400061e+10		-1.930712e+10		-3.110511e+10		1.778413e+09		1.718677e+09		1.662785e+09		1.610193e+09		1.560964e+09		1.514624e+09		1.470962e+09		2.591373e+09		2.465957e+09		2.352479e+09		2.248675e+09		2.153512e+09		
386.478673		5.314446e+10		2.656177e+10		-5.055552e+09		-5.055552e+09		-2.528084e+09		-1.685582e+09		-5.586280e+09		-2.653981e+09		-6.242096e+09		-2.793182e+09		-8.813635e+09		1.185563e+10		8.196834e+09		9.693136e+09		3.543389e+09		3.321783e+09		3.126120e+09		3.126120e+09		2.952095e+09		2.796307e+09		7.100228e+09		6.262238e+09		-1.056379e+10		-1.318333e+10		-1.753607e+10		-2.618978e+10		1.771402e+09		1.714266e+09		1.660662e+09		1.610091e+09		1.562642e+09		1.517875e+09		1.475600e+09		2.594658e+09		2.473537e+09		2.363536e+09		2.262610e+09		2.169820e+09		
472.362822		5.618351e+10		2.808004e+10		-5.130113e+09		-5.130113e+09		-2.565846e+09		-1.711106e+09		-5.644303e+09		-2.688014e+09		-6.273639e+09		-2.822506e+09		-8.863836e+09		1.217461e+10		8.491224e+09		1.000541e+10		3.607354e+09		3.389289e+09		3.195932e+09		3.195933e+09		3.023310e+09		2.868256e+09		7.374517e+09		6.517138e+09		-1.052105e+10		-1.294251e+10		-1.681693e+10		-2.401040e+10		1.803149e+09		1.746918e+09		1.694046e+09		1.644064e+09		1.597075e+09		1.552662e+09		1.510638e+09		2.650909e+09		2.530916e+09		2.421597e+09		2.321048e+09		2.228388e+09		
558.246972		6.015150e+10		3.006259e+10		-5.338785e+09		-5.338785e+09		-2.670835e+09		-1.781554e+09		-5.856940e+09		-2.794075e+09		-6.487102e+09		-2.929350e+09		-9.183220e+09		1.274325e+10		8.947175e+09		1.051384e+10		3.758949e+09		3.537148e+09		3.339900e+09		3.339900e+09		3.163342e+09		3.004380e+09		7.786160e+09		6.891510e+09		-1.083366e+10		-1.320947e+10		-1.692500e+10		-2.355655e+10		1.878485e+09		1.821281e+09		1.767412e+09		1.716421e+09		1.668413e+09		1.622979e+09		1.579927e+09		2.768000e+09		2.645474e+09		2.533579e+09		2.430492e+09		2.335336e+09		
644.131121		6.430638e+10		3.213844e+10		-5.566003e+09		-5.566004e+09		-2.785316e+09		-1.858471e+09		-6.091001e+09		-2.910301e+09		-6.725998e+09		-3.047147e+09		-9.553106e+09		1.331916e+10		9.412981e+09		1.103134e+10		3.919706e+09		3.693480e+09		3.491766e+09		3.491767e+09		3.310785e+09		3.147496e+09		8.207899e+09		7.275924e+09		-1.121464e+10		-1.357810e+10		-1.720868e+10		-2.349704e+10		1.958153e+09		1.899800e+09		1.844775e+09		1.792636e+09		1.743475e+09		1.696897e+09		1.652699e+09		2.890462e+09		2.765158e+09		2.650461e+09		2.544640e+09		2.446818e+09		
730.015271		6.934632e+10		3.465643e+10		-5.895349e+09		-5.895349e+09		-2.951151e+09		-1.969815e+09		-6.440006e+09		-3.080899e+09		-7.096245e+09		-3.222706e+09		-1.012611e+10		1.408298e+10		1.000870e+10		1.170229e+10		4.146736e+09		3.911360e+09		3.701077e+09		3.701077e+09		3.512075e+09		3.341279e+09		8.742377e+09		7.759969e+09		-1.185099e+10		-1.428666e+10		-1.798764e+10		-2.428447e+10		2.070646e+09		2.009924e+09		1.952607e+09		1.898263e+09		1.846958e+09		1.798308e+09		1.752091e+09		3.059294e+09		2.928802e+09		2.809130e+09		2.698603e+09		2.596320e+09		
815.899420		7.496219e+10		3.746216e+10		-6.253186e+09		-6.253186e+09		-3.131513e+09		-2.091027e+09		-6.818459e+09		-3.266272e+09		-7.496841e+09		-3.413286e+09		-1.072104e+10		1.496462e+10		1.068642e+10		1.246981e+10		4.397334e+09		4.151864e+09		3.932138e+09		3.932138e+09		3.734308e+09		3.555255e+09		9.348199e+09		8.307206e+09		-1.250226e+10		-1.499598e+10		-1.873768e+10		-2.497552e+10		2.194608e+09		2.131279e+09		2.071444e+09		2.014680e+09		1.961023e+09		1.910099e+09		1.861666e+09		3.247336e+09		3.110984e+09		2.985710e+09		2.869894e+09		2.762605e+09		
901.783570		8.138027e+10		4.066861e+10		-6.672137e+09		-6.672137e+09		-3.342802e+09		-2.233101e+09		-7.263344e+09		-3.483842e+09		-7.970327e+09		-3.637457e+09		-1.141997e+10		1.599108e+10		1.146929e+10		1.335906e+10		4.689837e+09		4.432009e+09		4.200819e+09		4.200819e+09		3.992340e+09		3.803382e+09		1.004663e+10		8.937209e+09		-1.327450e+10		-1.585108e+10		-1.967437e+10		-2.593676e+10		2.339133e+09		2.272620e+09		2.209719e+09		2.150022e+09		2.093521e+09		2.039857e+09		1.988764e+09		3.466241e+09		3.322777e+09		3.190751e+09		3.068583e+09		2.955302e+09		
987.667719		8.853861e+10		4.424486e+10		-7.145466e+09		-7.145466e+09		-3.581670e+09		-2.393819e+09		-7.767128e+09		-3.730075e+09		-8.508159e+09		-3.891473e+09		-1.220131e+10		1.716583e+10		1.235674e+10		1.437090e+10		5.021127e+09		4.748837e+09		4.504301e+09		4.504301e+09		4.283480e+09		4.083085e+09		1.083630e+10		9.648171e+09		-1.414009e+10		-1.681463e+10		-2.074279e+10		-2.707466e+10		2.502645e+09		2.432409e+09		2.365935e+09		2.302825e+09		2.243027e+09		2.186193e+09		2.132030e+09		3.714341e+09		3.562546e+09		3.422655e+09		3.293105e+09		3.172879e+09		
1073.551869		9.665498e+10		4.829962e+10		-7.693491e+09		-7.693491e+09		-3.858412e+09		-2.580139e+09		-8.352071e+09		-4.015729e+09		-9.134939e+09		-4.186601e+09		-1.312288e+10		1.849077e+10		1.335827e+10		1.551242e+10		5.401137e+09		5.111851e+09		4.851690e+09		4.851690e+09		4.616466e+09		4.402758e+09		1.172778e+10		1.045102e+10		-1.517095e+10		-1.798007e+10		-2.207215e+10		-2.858514e+10		2.689981e+09		2.615375e+09		2.544714e+09		2.477611e+09		2.413962e+09		2.353431e+09		2.295699e+09		3.997463e+09		3.835999e+09		3.687006e+09		3.548924e+09		3.420677e+09		
1159.436018		1.059181e+11		5.292716e+10		-8.332612e+09		-8.332612e+09		-4.181380e+09		-2.797731e+09		-9.036009e+09		-4.349501e+09		-9.870199e+09		-4.531908e+09		-1.419805e+10		2.003290e+10		1.451597e+10		1.683557e+10		5.843410e+09		5.533710e+09		5.254864e+09		5.254864e+09		5.002478e+09		4.772958e+09		1.275623e+10		1.137589e+10		-1.637981e+10		-1.935779e+10		-2.366602e+10		-3.045110e+10		2.907770e+09		2.827919e+09		2.752246e+09		2.680363e+09		2.612122e+09		2.547191e+09		2.485220e+09		4.326425e+09		4.153386e+09		3.993545e+09		3.845314e+09		3.707547e+09		
1245.320168		1.165239e+11		5.822530e+10		-9.078019e+09		-9.078019e+09		-4.558351e+09		-3.051902e+09		-9.835285e+09		-4.739445e+09		-1.073161e+10		-4.935749e+09		-1.545013e+10		2.183229e+10		1.585833e+10		1.837371e+10		6.358467e+09		6.024386e+09		5.723295e+09		5.723295e+09		5.450536e+09		5.202291e+09		1.394654e+10		1.244479e+10		-1.779273e+10		-2.097711e+10		-2.555724e+10		-3.270729e+10		3.161096e+09		3.074984e+09		2.993338e+09		2.915765e+09		2.842069e+09		2.771918e+09		2.704931e+09		4.709095e+09		4.522259e+09		4.349527e+09		4.189254e+09		4.040209e+09		
1331.204317		1.287154e+11		6.431535e+10		-9.951689e+09		-9.951690e+09		-5.000635e+09		-3.350410e+09		-1.077385e+10		-5.197348e+09		-1.174548e+10		-5.410429e+09		-1.691727e+10		2.393779e+10		1.742022e+10		2.016756e+10		6.960621e+09		6.597367e+09		6.269732e+09		6.269732e+09		5.972722e+09		5.702236e+09		1.532914e+10		1.368475e+10		-1.945435e+10		-2.289167e+10		-2.781262e+10		-3.544107e+10		3.456823e+09		3.363226e+09		3.274448e+09		3.190086e+09		3.109895e+09		3.033537e+09		2.960594e+09		5.155847e+09		4.952540e+09		4.764458e+09		4.589866e+09		4.427431e+09		
1417.088467		1.428063e+11		7.135393e+10		-1.097750e+10		-1.097750e+10		-5.520541e+09		-3.701719e+09		-1.187739e+10		-5.735960e+09		-1.293958e+10		-5.969171e+09		-1.864216e+10		2.639977e+10		1.923986e+10		2.226061e+10		7.665130e+09		7.267174e+09		6.908025e+09		6.908025e+09		6.582271e+09		6.285462e+09		1.693807e+10		1.512641e+10		-2.141362e+10		-2.515877e+10		-3.050100e+10		-3.873764e+10		3.802248e+09		3.699757e+09		3.602513e+09		3.510093e+09		3.422206e+09		3.338498e+09		3.258512e+09		5.677734e+09		5.454882e+09		5.248616e+09		5.057079e+09		4.878813e+09		
1502.972616		1.592466e+11		7.956570e+10		-1.218881e+10		-1.218881e+10		-6.135277e+09		-4.117656e+09		-1.318174e+10		-6.373089e+09		-1.435261e+10		-6.630425e+09		-2.067656e+10		2.930406e+10		2.137910e+10		2.472480e+10		8.494606e+09		8.055272e+09		7.658596e+09		7.658596e+09		7.298654e+09		6.970571e+09		1.882754e+10		1.681801e+10		-2.372844e+10		-2.784391e+10		-3.369722e+10		-4.268258e+10		4.208186e+09		4.095101e+09		3.987782e+09		3.885774e+09		3.788739e+09		3.696300e+09		3.607955e+09		6.291602e+09		6.045468e+09		5.817569e+09		5.605887e+09		5.408815e+09		
1588.856766		1.785742e+11		8.921912e+10		-1.364322e+10		-1.364322e+10		-6.874499e+09		-4.618589e+09		-1.475043e+10		-7.139820e+09		-1.605537e+10		-7.426852e+09		-2.311221e+10		3.279439e+10		2.393371e+10		2.767535e+10		9.487795e+09		8.997840e+09		8.555358e+09		8.555358e+09		8.153770e+09		7.787657e+09		2.107930e+10		1.883072e+10		-2.650743e+10		-3.107975e+10		-3.757071e+10		-4.750730e+10		4.693206e+09		4.567178e+09		4.447562e+09		4.333863e+09		4.225687e+09		4.122627e+09		4.024124e+09		7.025819e+09		6.751237e+09		6.496951e+09		6.260731e+09		6.040786e+09		
1674.740915		2.015123e+11		1.006752e+11		-1.541486e+10		-1.541486e+10		-7.776573e+09		-5.230987e+09		-1.666501e+10		-8.076309e+09		-1.813841e+10		-8.400567e+09		-2.605219e+10		3.708502e+10		2.704354e+10		3.128206e+10		1.069657e+10		1.014331e+10		9.643704e+09		9.643704e+09		9.190305e+09		8.776988e+09		2.381177e+10		2.126698e+10		-2.986982e+10		-3.500771e+10		-4.229504e+10		-5.343594e+10		5.282048e+09		5.139856e+09		5.004907e+09		4.876646e+09		4.754616e+09		4.638361e+09		4.527257e+09		7.919284e+09		7.609092e+09		7.321850e+09		7.055044e+09		6.806636e+09		
1760.625065		2.289280e+11		1.143665e+11		-1.761281e+10		-1.761281e+10		-8.898287e+09		-5.994266e+09		-1.904685e+10		-9.242306e+09		-2.073824e+10		-9.614597e+09		-2.967666e+10		4.243104e+10		3.087448e+10		3.574663e+10		1.219131e+10		1.155703e+10		1.098456e+10		1.098456e+10		1.046528e+10		9.992118e+09		2.716534e+10		2.424819e+10		-3.403292e+10		-3.989944e+10		-4.822755e+10		-6.097615e+10		6.007890e+09		5.845052e+09		5.690553e+09		5.543755e+09		5.404120e+09		5.271126e+09		5.144055e+09		9.022625e+09		8.666912e+09		8.337652e+09		8.031941e+09		7.747412e+09		
1846.509214		2.621451e+11		1.309535e+11		-2.037696e+10		-2.037697e+10		-1.031284e+10		-6.959503e+09		-2.205027e+10		-1.071453e+10		-2.402689e+10		-1.114953e+10		-3.415503e+10		4.928282e+10		3.571038e+10		4.141893e+10		1.407136e+10		1.333141e+10		1.266424e+10		1.266424e+10		1.205963e+10		1.150917e+10		3.137759e+10		2.797790e+10		-3.918998e+10		-4.598004e+10		-5.563811e+10		-7.046569e+10		6.917377e+09		6.727680e+09		6.547795e+09		6.376968e+09		6.214553e+09		6.059933e+09		5.912267e+09		1.041126e+10		9.996013e+09		9.611955e+09		9.255640e+09		8.924245e+09		
1932.393364		3.034188e+11		1.515614e+11		-2.400823e+10		-2.400823e+10		-1.217773e+10		-8.236645e+09		-2.601184e+10		-1.265911e+10		-2.838540e+10		-1.318110e+10		-4.002235e+10		5.825868e+10		4.195293e+10		4.878696e+10		1.652168e+10		1.563775e+10		1.484213e+10		1.484212e+10		1.412222e+10		1.346772e+10		3.678909e+10		3.275132e+10		-4.599520e+10		-5.408155e+10		-6.564608e+10		-8.354510e+10		8.096970e+09		7.870805e+09		7.656531e+09		7.453225e+09		7.260084e+09		7.076357e+09		6.901020e+09		1.221494e+10		1.171891e+10		1.126075e+10		1.083620e+10		1.044180e+10		
2018.277513		3.559426e+11		1.777829e+11		-2.899157e+10		-2.899157e+10		-1.474911e+10		-1.000615e+10		-3.147889e+10		-1.534740e+10		-3.443997e+10		-1.599762e+10		-4.794764e+10		7.073863e+10		5.042282e+10		5.888791e+10		1.986592e+10		1.877309e+10		1.779227e+10		1.779227e+10		1.690710e+10		1.610424e+10		4.407337e+10		3.913646e+10		-5.526204e+10		-6.523407e+10		-7.963602e+10		-1.022589e+11		9.696614e+09		9.417799e+09		9.154040e+09		8.904143e+09		8.667059e+09		8.441822e+09		8.227126e+09		1.467123e+10		1.405817e+10		1.349315e+10		1.297067e+10		1.248620e+10		
2104.161663		4.244642e+11		2.119849e+11		-3.614830e+10		-3.614830e+10		-1.846713e+10		-1.258271e+10		-3.938819e+10		-1.924792e+10		-4.327611e+10		-2.009961e+10		-5.904775e+10		8.906838e+10		6.244987e+10		7.343591e+10		2.463609e+10		2.322197e+10		2.195864e+10		2.195864e+10		2.082323e+10		1.979724e+10		5.430605e+10		4.803044e+10		-6.837013e+10		-8.122278e+10		-1.000825e+11		-1.304395e+11		1.195770e+10		1.159853e+10		1.125957e+10		1.093915e+10		1.063581e+10		1.034822e+10		1.007459e+10		1.816705e+10		1.737414e+10		1.664594e+10		1.597477e+10		1.535430e+10		
2190.045812		5.175943e+11		2.584592e+11		-4.746029e+10		-4.746029e+10		-2.440442e+10		-1.674133e+10		-5.204291e+10		-2.551273e+10		-5.762152e+10		-2.672969e+10		-7.615638e+10		1.185527e+11		8.084412e+10		9.615637e+10		3.206328e+10		3.009237e+10		2.834552e+10		2.834552e+10		2.678664e+10		2.538692e+10		6.971290e+10		6.125976e+10		-8.894200e+10		-1.069424e+11		-1.341701e+11		-1.801559e+11		1.543135e+10		1.493463e+10		1.446777e+10		1.402815e+10		1.361348e+10		1.322168e+10		1.285008e+10		2.357621e+10		2.247357e+10		2.146700e+10		2.054436e+10		1.969575e+10		
2275.929962		6.512120e+11		3.251158e+11		-6.766751e+10		-6.766751e+10		-3.519960e+10		-2.444505e+10		-7.510095e+10		-3.701202e+10		-8.440146e+10		-3.902749e+10		-1.051097e+11		1.737685e+11		1.124483e+11		1.365832e+11		4.505991e+10		4.195758e+10		3.924753e+10		3.924753e+10		3.685990e+10		3.474035e+10		9.551757e+10		8.299069e+10		-1.246830e+11		-1.533189e+11		-1.992173e+11		-2.846994e+11		2.137575e+10		2.060578e+10		1.988741e+10		1.921562e+10		1.858605e+10		1.799483e+10		1.743721e+10		3.297085e+10		3.124301e+10		2.968290e+10		2.826710e+10		2.697677e+10		
2361.814111		8.567081e+11		4.275786e+11		-1.137407e+11		-1.137408e+11		-6.076250e+10		-4.345827e+10		-1.299763e+11		-6.482077e+10		-1.517141e+11		-6.947815e+10		-1.646124e+11		3.124052e+11		1.786005e+11		2.273815e+11		7.339593e+10		6.715054e+10		6.186787e+10		6.186787e+10		5.734154e+10		5.341992e+10		1.469565e+11		1.247815e+11		-2.021286e+11		-2.620728e+11		-3.731611e+11		-6.494311e+11		3.377349e+10		3.228110e+10		3.091075e+10		2.964805e+10		2.848085e+10		2.739871e+10		2.638986e+10		5.312346e+10		4.968760e+10		4.665939e+10		4.397007e+10		4.156638e+10		
2447.698261		1.208556e+12		6.028712e+11		-3.180183e+11		-3.180183e+11		-1.928550e+11		-1.629837e+11		-4.197602e+11		-2.228532e+11		-6.186748e+11		-2.641435e+11		-3.517447e+11		1.285289e+12		4.010973e+11		6.121255e+11		1.810464e+11		1.551480e+11		1.356581e+11		1.356581e+11		1.204613e+11		1.082797e+11		2.979080e+11		2.367633e+11		-4.871042e+11		-7.941517e+11		-2.166715e+12		2.942420e+12		7.482281e+10		6.952581e+10		6.491207e+10		6.085738e+10		5.726617e+10		5.406324e+10		5.117928e+10		1.258924e+11		1.123859e+11		1.014548e+11		9.242537e+10		8.484329e+10		
2533.582410		1.912077e+12		9.528289e+11		4.912025e+11		4.912025e+11		1.940877e+11		1.071039e+11		4.004624e+11		1.800858e+11		3.376245e+11		1.678792e+11		9.213763e+12		-6.857648e+11		-2.815862e+12		-1.100772e+12		-5.196039e+11		-7.621760e+11		-1.437054e+12		-1.437055e+12		-1.313650e+13		1.827352e+12		4.952931e+12		1.312384e+12		1.676983e+12		9.195549e+11		6.320136e+11		4.806836e+11		-6.355809e+11		-1.149688e+12		-6.152640e+12		1.823243e+12		7.916614e+11		5.046484e+11		3.694017e+11		-4.849992e+11		-7.049704e+11		-1.296211e+12		-8.293775e+12		1.872849e+12		
2619.466560		3.919175e+12		1.947285e+12		1.489782e+11		1.489782e+11		6.904643e+10		4.291909e+10		1.447358e+11		6.838883e+10		1.406655e+11		6.773034e+10		3.619685e+11		-2.867141e+11		-3.420856e+11		-3.118040e+11		-1.154571e+11		-1.201748e+11		-1.253471e+11		-1.253471e+11		-1.310407e+11		-1.373386e+11		-3.793631e+11		-4.262750e+11		3.350487e+11		3.115535e+11		2.908596e+11		2.725181e+11		-6.627970e+10		-6.820690e+10		-7.026624e+10		-7.247183e+10		-7.483913e+10		-7.738665e+10		-8.015488e+10		-8.999793e+10		-9.309165e+10		-9.643629e+10		-1.000660e+11		-1.040153e+11		
2705.350709		4.616084e+13		2.160536e+13		9.173733e+10		9.173733e+10		4.378545e+10		2.793125e+10		9.202226e+10		4.395543e+10		9.228415e+10		4.412156e+10		1.951503e+11		-1.879395e+11		-1.913554e+11		-1.895785e+11		-6.797393e+10		-6.844993e+10		-6.894718e+10		-6.894718e+10		-6.946623e+10		-7.000803e+10		-1.932658e+11		-1.953175e+11		1.955193e+11		1.957799e+11		1.959254e+11		1.959766e+11		-3.673134e+10		-3.698164e+10		-3.723969e+10		-3.750584e+10		-3.778015e+10		-3.806303e+10		-3.835763e+10		-5.197002e+10		-5.232385e+10		-5.269078e+10		-5.307220e+10		-5.346783e+10		
2791.234859		-5.565013e+12		-2.803565e+12		6.836605e+10		6.836605e+10		3.303265e+10		2.130982e+10		6.947008e+10		3.334592e+10		7.059695e+10		3.366239e+10		1.388124e+11		-1.434214e+11		-1.373159e+11		-1.402756e+11		-4.964378e+10		-4.939229e+10		-4.914751e+10		-4.914750e+10		-4.891387e+10		-4.868907e+10		-1.343230e+11		-1.313563e+11		1.429676e+11		1.473208e+11		1.518834e+11		1.569138e+11		-2.624833e+10		-2.623138e+10		-2.621641e+10		-2.620256e+10		-2.619155e+10		-2.618253e+10		-2.616415e+10		-3.768232e+10		-3.757207e+10		-3.747092e+10		-3.737229e+10		-3.727770e+10		
2877.119008		-2.850238e+12		-1.429566e+12		5.576228e+10		5.576202e+10		2.712191e+10		1.760505e+10		5.703922e+10		2.745773e+10		5.836783e+10		2.780021e+10		1.109315e+11		-1.180626e+11		-1.095934e+11		-1.136564e+11		-4.064516e+10		-4.018919e+10		-3.974421e+10		-3.974423e+10		-3.931514e+10		-3.889913e+10		-1.068351e+11		-1.062695e+11		1.158068e+11		1.210827e+11		1.268249e+11		1.315859e+11		-2.119318e+10		-2.110057e+10		-2.100995e+10		-2.092139e+10		-2.083457e+10		-2.074973e+10		-2.066535e+10		-3.058555e+10		-3.036173e+10		-3.011958e+10		-2.989563e+10		-2.968272e+10		
2963.003158		-2.036468e+12		-1.014984e+12		4.798588e+10		4.785837e+10		2.340695e+10		1.525740e+10		4.913998e+10		2.370507e+10		5.048633e+10		2.403624e+10		9.459040e+10		-1.013493e+11		-9.251649e+10		-9.674792e+10		-4.224587e+10		-4.302510e+10		-3.919278e+10		-3.918852e+10		-3.853164e+10		-3.790038e+10		-9.167670e+10		-1.433631e+11		9.965698e+10		1.048895e+11		1.108535e+11		1.127544e+11		-2.121443e+10		-2.104275e+10		-2.087529e+10		-2.049837e+10		-2.034195e+10		-2.019015e+10		-1.993943e+10		-2.907024e+10		-2.874009e+10		-2.839149e+10		-2.806874e+10		-2.777853e+10		
3048.887307		-3.891050e+12		-8.242680e+11		9.026690e+10		4.111168e+10		2.809170e+10		2.090003e+10		4.282832e+10		2.158181e+10		4.479272e+10		2.098674e+10		8.395241e+10		-8.866708e+10		-8.029876e+10		-8.678269e+10		-4.438417e+10		-4.753653e+10		-3.605559e+10		-3.601038e+10		-3.491126e+10		-3.387941e+10		-7.997885e+10		-1.301373e+11		1.774670e+11		9.383877e+10		9.630438e+10		9.728623e+10		-1.460539e+10		-1.958209e+10		-1.927771e+10		-1.838225e+10		-1.811788e+10		-1.805478e+10		-1.796705e+10		-2.612926e+10		-2.561571e+10		-2.542546e+10		-2.528970e+10		-2.476521e+10		
