0.000000	7.301030	1057.522296
54.434048	7.215188	1015.150301
106.560419	7.129346	971.573178
156.387479	7.043504	929.411072
204.125807	6.957662	892.998904
250.014200	6.871820	859.280510
294.218121	6.785978	828.778087
336.924743	6.700137	801.405262
378.274576	6.614295	776.362318
418.371464	6.528453	753.073126
457.272846	6.442611	730.184304
494.997020	6.356769	707.728515
531.530678	6.270927	684.384545
566.824750	6.185085	659.793128
600.800354	6.099243	632.973935
633.443515	6.013401	608.221755
664.759834	5.927559	582.399202
694.833544	5.841717	560.827267
723.753725	5.755875	538.566511
751.502608	5.670034	516.281037
778.102104	5.584192	494.796925
803.757372	5.498350	480.326055
828.645111	5.412508	465.611595
852.751584	5.326666	450.616952
876.064827	5.240824	435.429331
898.580917	5.154982	420.300048
920.316856	5.069140	405.725286
941.332962	4.983298	392.882819
961.672715	4.897456	379.906730
981.317607	4.811614	366.371999
1000.139666	4.725772	349.249561
1017.970029	4.639931	329.743278
1034.769307	4.554089	311.042995
1050.582911	4.468247	292.277368
1065.447733	4.382405	273.605982
1079.386928	4.296563	254.548524
1092.596302	4.210721	244.020259
1105.179891	4.124879	229.444288
1117.050463	4.039037	217.769354
1128.336880	3.953195	210.541159
1139.346565	3.867353	208.811097
1150.275747	3.781511	207.269296
1161.147964	3.695669	206.384222
1171.965311	3.609828	205.356711
1182.733953	3.523986	204.341767
1193.457890	3.438144	203.520644
1204.143385	3.352302	202.786690
1214.800074	3.266460	202.378692
1225.443262	3.180618	202.268195
1236.099286	3.094776	202.841973
1246.802167	3.008934	204.043583
1257.563493	2.923092	205.044281
1268.363058	2.837250	205.499021
1279.186247	2.751408	205.933952
1290.031308	2.665566	206.323741
1300.895959	2.579725	206.667396
1311.778001	2.493883	206.975423
1322.676232	2.408041	207.278521
1333.593038	2.322199	207.680914
1344.540117	2.236357	208.411858
1355.543339	2.150515	209.795493
1366.647921	2.064673	212.261550
1377.885533	1.978831	214.842099
1389.224107	1.892989	216.083461
1400.613037	1.807147	216.747659
1412.035306	1.721305	217.327704
1423.488117	1.635463	217.881571
1434.971069	1.549622	218.449608
1446.484640	1.463780	219.016416
1458.029854	1.377938	219.614200
1469.609676	1.292096	220.301658
1481.236596	1.206254	221.359087
1492.937149	1.120412	223.065943
1504.740582	1.034570	225.230003
1516.641034	0.948728	226.721958
1528.594055	0.862886	227.199939
1540.564822	0.777044	227.372865
1552.539496	0.691202	227.329721
1564.512109	0.605360	227.276647
1576.486526	0.519519	227.379293
1588.473132	0.433677	227.729018
1600.484470	0.347835	228.306607
1612.529749	0.261993	229.006949
1624.612685	0.176151	229.729736
1636.733684	0.090309	230.447978
1648.893157	0.004467	231.180645
1661.091803	-0.081375	231.929493
1673.330318	-0.167217	232.693427
1685.607356	-0.253059	233.389241
1697.915470	-0.338901	233.865880
1710.240852	-0.424743	234.046883
1722.568985	-0.510584	233.968431
1734.887912	-0.596426	233.697164
1747.188551	-0.682268	233.272380
1759.462828	-0.768110	232.690482
1771.701947	-0.853952	231.940392
1783.897220	-0.939794	231.024488
1796.040031	-1.025636	229.949092
1808.122584	-1.111478	228.739644
1820.138727	-1.197320	227.426213
1832.083591	-1.283162	226.033040
1843.953578	-1.369004	224.582427
1855.746354	-1.454846	223.102689
1867.461245	-1.540687	221.619650
1879.098431	-1.626529	220.156943
1890.659720	-1.712371	218.738421
1902.148134	-1.798213	217.389157
1913.567699	-1.884055	216.124394
1924.923355	-1.969897	214.962305
1936.221043	-2.055739	213.924472
1947.468285	-2.141581	213.049852
1958.676142	-2.227423	212.426107
1969.861719	-2.313265	212.204359
1981.051099	-2.399107	212.571960
1992.279442	-2.484949	213.683441
2003.586678	-2.570790	215.569257
2015.010400	-2.656632	218.105576
2026.581000	-2.742474	221.144560
2038.312513	-2.828316	224.210651
2050.246149	-2.914158	228.817942
2062.261425	-3.000000	227.305311
