#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.2398400000e-04	5.0677388269e+03	3.5833481474e-13                 	3.2670515893e-13                 	3.1629655811e-14                 	9.1173155800e-01                 	9.9999964980e-01                 
1.5498000000e-04	4.0541910615e+03	5.4169603832e-13                 	5.0591162200e-13                 	3.5784416319e-14                 	9.3394004425e-01                 	9.9999946639e-01                 
2.0664000000e-04	3.0406432962e+03	9.8951586575e-13                 	8.9276053472e-13                 	9.6755331025e-14                 	9.0221952535e-01                 	9.9999908243e-01                 
2.4796800000e-04	2.5338694135e+03	1.4611112475e-12                 	1.2915625425e-12                 	1.6954870497e-13                 	8.8395907207e-01                 	9.9999870697e-01                 
3.0996000000e-04	2.0270955308e+03	2.3732927348e-12                 	2.0358997302e-12                 	3.3739300459e-13                 	8.5783759431e-01                 	9.9999803355e-01                 
4.1328000000e-04	1.5203216481e+03	4.4743659858e-12                 	3.6643401290e-12                 	8.1002585680e-13                 	8.1896298618e-01                 	9.9999662674e-01                 
4.9593600000e-04	1.2669347067e+03	6.7068526422e-12                 	5.3074347568e-12                 	1.3994178855e-12                 	7.9134506748e-01                 	9.9999525283e-01                 
6.1992000000e-04	1.0135477654e+03	1.1113723151e-11                 	8.3985861402e-12                 	2.7151370104e-12                 	7.5569510113e-01                 	9.9999278924e-01                 
6.5254740000e-04	9.6287033052e+02	1.2516365013e-11                 	9.3593605102e-12                 	3.1570045023e-12                 	7.4776985977e-01                 	9.9999206224e-01                 
6.8880000000e-04	9.1219298885e+02	1.4136687633e-11                 	1.0439274002e-11                 	3.6974136311e-12                 	7.3845261866e-01                 	9.9999121595e-01                 
7.2931770000e-04	8.6151553804e+02	1.6097943025e-11                 	1.1730529526e-11                 	4.3674134993e-12                 	7.2869741852e-01                 	9.9999022193e-01                 
7.7490000000e-04	8.1083821231e+02	1.8486878740e-11                 	1.3282980708e-11                 	5.2038980322e-12                 	7.1850856462e-01                 	9.9998904451e-01                 
8.2656000000e-04	7.6016082404e+02	2.1438349911e-11                 	1.5171384360e-11                 	6.2669655516e-12                 	7.0767500402e-01                 	9.9998763450e-01                 
8.8560000000e-04	7.0948343577e+02	2.5115925223e-11                 	1.7486900163e-11                 	7.6290250601e-12                 	6.9624750065e-01                 	9.9998592285e-01                 
9.5372310000e-04	6.5880603156e+02	2.9731183988e-11                 	2.0322778783e-11                 	9.4084052056e-12                 	6.8355094068e-01                 	9.9998381569e-01                 
1.0332000000e-03	6.0812865923e+02	3.5706694858e-11                 	2.3926279728e-11                 	1.1780415131e-11                 	6.7007825347e-01                 	9.9998118056e-01                 
1.1271270000e-03	5.5745140585e+02	4.3500848521e-11                 	2.8513774942e-11                 	1.4987073579e-11                 	6.5547629326e-01                 	9.9997781789e-01                 
1.2398400000e-03	5.0677388269e+02	5.3876954800e-11                 	3.4446623095e-11                 	1.9430331706e-11                 	6.3935727664e-01                 	9.9997341885e-01                 
1.3050950000e-03	4.8143509148e+02	6.0385996746e-11                 	3.8086315481e-11                 	2.2299681265e-11                 	6.3071436315e-01                 	9.9997068938e-01                 
1.3776000000e-03	4.5609649442e+02	6.8036018229e-11                 	4.2300160802e-11                 	2.5735857428e-11                 	6.2173186942e-01                 	9.9996749880e-01                 
1.4586350000e-03	4.3075788715e+02	7.7090696446e-11                 	4.7201732397e-11                 	2.9888964049e-11                 	6.1228831199e-01                 	9.9996373326e-01                 
1.5498000000e-03	4.0541910615e+02	8.7768418565e-11                 	5.2843322885e-11                 	3.4925095680e-11                 	6.0207673499e-01                 	9.9995924048e-01                 
1.6531200000e-03	3.8008041202e+02	1.0055221297e-10                 	5.9435013580e-11                 	4.1117199391e-11                 	5.9108608179e-01                 	9.9995380771e-01                 
1.7712000000e-03	3.5474171789e+02	1.1587202627e-10                 	6.7141129236e-11                 	4.8730897037e-11                 	5.7944209138e-01                 	9.9994714156e-01                 
1.9074460000e-03	3.2940305032e+02	1.3432032001e-10                 	7.6150571529e-11                 	5.8169748485e-11                 	5.6693262435e-01                 	9.9993882136e-01                 
2.0664000000e-03	3.0406432962e+02	1.5641161444e-10                 	8.6445319522e-11                 	6.9966294922e-11                 	5.5267839175e-01                 	9.9992823169e-01                 
2.2542550000e-03	2.7872557928e+02	1.8295841166e-10                 	9.8240858280e-11                 	8.4717553378e-11                 	5.3695731937e-01                 	9.9991442419e-01                 
2.4796800000e-03	2.5338694135e+02	2.1418734098e-10                 	1.1103735081e-10                 	1.0314999017e-10                 	5.1841229412e-01                 	9.9989589697e-01                 
2.7552000000e-03	2.2804824721e+02	2.5048024578e-10                 	1.2447803930e-10                 	1.2600220649e-10                 	4.9695751020e-01                 	9.9987009815e-01                 
3.0996000000e-03	2.0270955308e+02	2.8884505830e-10                 	1.3502511983e-10                 	1.5381993847e-10                 	4.6746557003e-01                 	9.9983271186e-01                 
3.2627370000e-03	1.9257406610e+02	3.0437686845e-10                 	1.3808464757e-10                 	1.6629222089e-10                 	4.5366340835e-01                 	9.9981285213e-01                 
3.4440000000e-03	1.8243859777e+02	3.1909046494e-10                 	1.3966585931e-10                 	1.7942460563e-10                 	4.3769988343e-01                 	9.9978927928e-01                 
3.6465880000e-03	1.7230313123e+02	3.3194444558e-10                 	1.3875561515e-10                 	1.9318883043e-10                 	4.1800854629e-01                 	9.9976096631e-01                 
3.7570910000e-03	1.6723537724e+02	3.3810478340e-10                 	1.3933440997e-10                 	1.9877037343e-10                 	4.1210422570e-01                 	9.9974510990e-01                 
3.8745000000e-03	1.6216764246e+02	3.5408614163e-10                 	1.4749746481e-10                 	2.0658867682e-10                 	4.1655814070e-01                 	9.9972486485e-01                 
3.9360000000e-03	1.5963377305e+02	3.8285466724e-10                 	1.5841633377e-10                 	2.2443833347e-10                 	4.1377668167e-01                 	9.9970209978e-01                 
3.9994840000e-03	1.5709989857e+02	3.9682754503e-10                 	1.5330264647e-10                 	2.4352489856e-10                 	3.8632057777e-01                 	9.9967718579e-01                 
4.0124270000e-03	1.5659313695e+02	3.9656927310e-10                 	1.4969366472e-10                 	2.4687560839e-10                 	3.7747166730e-01                 	9.9967281492e-01                 
4.0254550000e-03	1.5608633824e+02	3.9146934328e-10                 	1.4237784594e-10                 	2.4909149734e-10                 	3.6370113876e-01                 	9.9967088318e-01                 
4.0385670000e-03	1.5557957333e+02	3.7668816409e-10                 	1.3056453913e-10                 	2.4612362496e-10                 	3.4661173771e-01                 	9.9967609034e-01                 
4.0517650000e-03	1.5507279685e+02	3.6195282737e-10                 	1.2140173504e-10                 	2.4055109233e-10                 	3.3540761630e-01                 	9.9968244009e-01                 
4.0650490000e-03	1.5456604108e+02	3.5644488918e-10                 	1.1828340614e-10                 	2.3816148304e-10                 	3.3184205955e-01                 	9.9968364824e-01                 
4.0784210000e-03	1.5405926233e+02	3.5162904935e-10                 	1.1465255933e-10                 	2.3697649002e-10                 	3.2606111338e-01                 	9.9968388996e-01                 
4.0918810000e-03	1.5355249352e+02	3.4056833923e-10                 	1.0739105078e-10                 	2.3317728845e-10                 	3.1532893229e-01                 	9.9968716554e-01                 
4.1054310000e-03	1.5304569258e+02	3.2456467111e-10                 	9.9921285068e-11                 	2.2464338604e-10                 	3.0786248154e-01                 	9.9969360471e-01                 
4.1190700000e-03	1.5253893008e+02	3.2286025654e-10                 	1.0132716243e-10                 	2.2153309410e-10                 	3.1384216664e-01                 	9.9969370211e-01                 
4.1328000000e-03	1.5203216481e+02	3.2575619700e-10                 	1.0584878971e-10                 	2.1990740729e-10                 	3.2493254367e-01                 	9.9969200287e-01                 
4.1466220000e-03	1.5152539361e+02	3.4102463579e-10                 	1.1496169829e-10                 	2.2606293750e-10                 	3.3710672551e-01                 	9.9968349330e-01                 
4.1605370000e-03	1.5101861388e+02	3.4915920683e-10                 	1.1875252424e-10                 	2.3040668259e-10                 	3.4010996106e-01                 	9.9967719817e-01                 
4.1745450000e-03	1.5051185955e+02	3.6012955000e-10                 	1.2570084129e-10                 	2.3442870870e-10                 	3.4904339645e-01                 	9.9966989125e-01                 
4.1886490000e-03	1.5000505669e+02	3.8250813553e-10                 	1.3510998214e-10                 	2.4739815339e-10                 	3.5322119869e-01                 	9.9965179874e-01                 
4.2028470000e-03	1.4949831167e+02	3.8264959203e-10                 	1.3102891656e-10                 	2.5162067547e-10                 	3.4242533976e-01                 	9.9964629777e-01                 
4.2171430000e-03	1.4899151646e+02	3.8292271311e-10                 	1.2828509626e-10                 	2.5463761685e-10                 	3.3501563597e-01                 	9.9964163578e-01                 
4.2315360000e-03	1.4848474188e+02	3.8109049099e-10                 	1.2439341664e-10                 	2.5669707435e-10                 	3.2641438078e-01                 	9.9963865407e-01                 
4.2445740000e-03	1.4802864333e+02	3.6418193113e-10                 	1.1287098762e-10                 	2.5131094351e-10                 	3.0993022435e-01                 	9.9964752632e-01                 
4.2460280000e-03	1.4797795274e+02	3.7340932940e-10                 	1.1822354876e-10                 	2.5518578064e-10                 	3.1660577134e-01                 	9.9964108175e-01                 
4.2503940000e-03	1.4782594995e+02	3.8401414213e-10                 	1.2498295300e-10                 	2.5903118913e-10                 	3.2546445375e-01                 	9.9963386846e-01                 
4.2518520000e-03	1.4777525904e+02	3.6984874070e-10                 	1.1704712972e-10                 	2.5280161098e-10                 	3.1647297081e-01                 	9.9964426814e-01                 
4.2533110000e-03	1.4772456816e+02	3.4668825043e-10                 	1.0456112217e-10                 	2.4212712826e-10                 	3.0159984379e-01                 	9.9965884521e-01                 
4.2591550000e-03	1.4752187481e+02	2.5816095429e-10                 	5.8998335951e-11                 	1.9916261834e-10                 	2.2853314946e-01                 	9.9969683224e-01                 
4.2606190000e-03	1.4747118452e+02	2.4527212742e-10                 	5.2605518536e-11                 	1.9266660889e-10                 	2.1447817609e-01                 	9.9970091306e-01                 
4.2753100000e-03	1.4696443783e+02	2.6204641086e-10                 	6.3171431984e-11                 	1.9887497888e-10                 	2.4106963258e-01                 	9.9969468195e-01                 
4.2901040000e-03	1.4645764548e+02	2.9876028078e-10                 	8.3019468591e-11                 	2.1574081219e-10                 	2.7787987203e-01                 	9.9967920226e-01                 
4.3050000000e-03	1.4595087822e+02	3.1932812552e-10                 	9.3975590383e-11                 	2.2535253514e-10                 	2.9429161691e-01                 	9.9966798797e-01                 
4.3200000000e-03	1.4544410433e+02	3.4825384486e-10                 	1.1324106853e-10                 	2.3501277633e-10                 	3.2516817891e-01                 	9.9965264326e-01                 
4.3275390000e-03	1.4519072635e+02	3.9439972851e-10                 	1.4275056827e-10                 	2.5164916024e-10                 	3.6194388067e-01                 	9.9962316368e-01                 
4.3351050000e-03	1.4493732694e+02	4.6012693791e-10                 	1.8682370624e-10                 	2.7330323167e-10                 	4.0602644802e-01                 	9.9955918171e-01                 
4.3381390000e-03	1.4483596093e+02	5.0389625541e-10                 	2.1311896555e-10                 	2.9077728986e-10                 	4.2294214982e-01                 	9.9947089864e-01                 
4.3396570000e-03	1.4478529771e+02	5.1409420569e-10                 	2.1938632256e-10                 	2.9470788313e-10                 	4.2674342588e-01                 	9.9944072305e-01                 
4.3411770000e-03	1.4473460325e+02	5.1943879405e-10                 	2.2205060107e-10                 	2.9738819298e-10                 	4.2748174302e-01                 	9.9942247378e-01                 
4.3426970000e-03	1.4468394427e+02	5.2427577005e-10                 	2.2504089199e-10                 	2.9923487806e-10                 	4.2924145048e-01                 	9.9941118237e-01                 
4.3442190000e-03	1.4463325415e+02	5.3081041410e-10                 	2.3024295809e-10                 	3.0056745601e-10                 	4.3375742445e-01                 	9.9940019333e-01                 
4.3457420000e-03	1.4458256627e+02	5.3303864453e-10                 	2.3271183463e-10                 	3.0032680989e-10                 	4.3657591625e-01                 	9.9940783716e-01                 
4.3472650000e-03	1.4453191391e+02	5.3487931355e-10                 	2.3581654228e-10                 	2.9906277128e-10                 	4.4087803791e-01                 	9.9942257217e-01                 
4.3487900000e-03	1.4448123058e+02	5.3896666510e-10                 	2.4176137556e-10                 	2.9720528953e-10                 	4.4856461674e-01                 	9.9943557174e-01                 
4.3503160000e-03	1.4443054958e+02	5.4331720135e-10                 	2.4877931366e-10                 	2.9453788770e-10                 	4.5788963249e-01                 	9.9944925646e-01                 
4.3518430000e-03	1.4437987095e+02	5.4648629029e-10                 	2.5620829993e-10                 	2.9027799036e-10                 	4.6882841250e-01                 	9.9946783658e-01                 
4.3549000000e-03	1.4427852091e+02	5.5396410547e-10                 	2.7727284523e-10                 	2.7669126025e-10                 	5.0052493020e-01                 	9.9950631571e-01                 
4.3579610000e-03	1.4417718073e+02	5.5573579019e-10                 	3.0539747767e-10                 	2.5033831252e-10                 	5.4953717767e-01                 	9.9955238919e-01                 
4.3610270000e-03	1.4407581763e+02	5.3245047942e-10                 	3.3201761259e-10                 	2.0043286684e-10                 	6.2356524300e-01                 	9.9960574813e-01                 
4.3640970000e-03	1.4397446499e+02	4.3638587524e-10                 	3.3651192243e-10                 	9.9873952804e-11                 	7.7113385544e-01                 	9.9966393381e-01                 
4.3656340000e-03	1.4392377618e+02	3.7360839757e-10                 	3.1189776361e-10                 	6.1710633954e-11                 	8.3482535629e-01                 	9.9968100113e-01                 
4.3733330000e-03	1.4367040669e+02	1.6816370373e-10                 	1.3409989881e-10                 	3.4063804922e-11                 	7.9743663962e-01                 	9.9971415516e-01                 
4.3810600000e-03	1.4341701112e+02	9.9079718787e-11                 	7.0876583812e-11                 	2.8203134975e-11                 	7.1534906114e-01                 	9.9972251422e-01                 
4.3965960000e-03	1.4291022662e+02	4.4860368168e-11                 	2.2545200184e-11                 	2.2315167984e-11                 	5.0256386884e-01                 	9.9972788829e-01                 
4.4280000000e-03	1.4189668715e+02	2.3927771938e-11                 	1.2578009552e-12                 	2.2669970982e-11                 	5.2566572371e-02                 	9.9972783200e-01                 
4.5085090000e-03	1.3936282055e+02	3.4947507690e-11                 	1.1328924479e-11                 	2.3618583211e-11                 	3.2416973991e-01                 	9.9971928428e-01                 
4.5920000000e-03	1.3682894833e+02	5.4826075428e-11                 	3.0183608455e-11                 	2.4642466973e-11                 	5.5053381478e-01                 	9.9970837522e-01                 
4.7686160000e-03	1.3176119250e+02	9.2087212147e-11                 	6.5207192823e-11                 	2.6880019323e-11                 	7.0810258345e-01                 	9.9968435756e-01                 
5.1660000000e-03	1.2162573185e+02	1.5709275250e-10                 	1.2484702124e-10                 	3.2245731263e-11                 	7.9473444351e-01                 	9.9962672987e-01                 
5.6356360000e-03	1.1149026139e+02	2.2014170340e-10                 	1.8101087907e-10                 	3.9130824331e-11                 	8.2224710844e-01                 	9.9955260244e-01                 
6.1992000000e-03	1.0135477654e+02	2.8777626655e-10                 	2.3969834992e-10                 	4.8077916629e-11                 	8.3293300311e-01                 	9.9945247533e-01                 
6.5254740000e-03	9.6287033052e+01	3.2489281939e-10                 	2.7136704912e-10                 	5.3525770274e-11                 	8.3525099024e-01                 	9.9938901360e-01                 
6.8880000000e-03	9.1219298885e+01	3.6455879474e-10                 	3.0474990859e-10                 	5.9808886154e-11                 	8.3594172732e-01                 	9.9931240154e-01                 
7.0848000000e-03	8.8685429471e+01	3.8558679933e-10                 	3.2228945244e-10                 	6.3297346889e-11                 	8.3584150962e-01                 	9.9926816591e-01                 
7.2931770000e-03	8.6151553804e+01	4.0750212921e-10                 	3.4042754933e-10                 	6.7074579878e-11                 	8.3540066402e-01                 	9.9921859031e-01                 
7.7490000000e-03	8.1083821231e+01	4.5305346182e-10                 	3.7760276280e-10                 	7.5450699026e-11                 	8.3346181989e-01                 	9.9910338859e-01                 
8.2656010000e-03	7.6016073207e+01	5.0131923629e-10                 	4.1614419645e-10                 	8.5175039837e-11                 	8.3009820156e-01                 	9.9895816957e-01                 
8.8560000000e-03	7.0948343577e+01	5.5202663499e-10                 	4.5558808863e-10                 	9.6438546353e-11                 	8.2530091803e-01                 	9.9876859468e-01                 
9.5372310000e-03	6.5880603156e+01	6.0329266880e-10                 	4.9385385896e-10                 	1.0943880984e-10                 	8.1859748096e-01                 	9.9851637213e-01                 
1.0332000000e-02	6.0812865923e+01	6.5299740760e-10                 	5.2853939750e-10                 	1.2445801010e-10                 	8.0940504717e-01                 	9.9817033025e-01                 
1.1271270000e-02	5.5745140585e+01	6.9777668498e-10                 	5.5623158025e-10                 	1.4154510473e-10                 	7.9714841757e-01                 	9.9766869401e-01                 
1.2398400000e-02	5.0677388269e+01	7.3108306662e-10                 	5.7040551193e-10                 	1.6067755469e-10                 	7.8021983817e-01                 	9.9690613750e-01                 
1.3050950000e-02	4.8143509148e+01	7.4159228732e-10                 	5.7061737715e-10                 	1.7097491017e-10                 	7.6944891001e-01                 	9.9636895644e-01                 
1.3776000000e-02	4.5609649442e+01	7.4657880027e-10                 	5.6501091713e-10                 	1.8156788314e-10                 	7.5680010861e-01                 	9.9566919748e-01                 
1.4586350000e-02	4.3075788715e+01	7.4517186452e-10                 	5.5287231282e-10                 	1.9229955171e-10                 	7.4193932855e-01                 	9.9474439895e-01                 
1.5498000000e-02	4.0541910615e+01	7.3681126160e-10                 	5.3373604270e-10                 	2.0307521890e-10                 	7.2438638023e-01                 	9.9350555040e-01                 
1.6531200000e-02	3.8008041202e+01	7.2155595257e-10                 	5.0795741807e-10                 	2.1359853450e-10                 	7.0397509197e-01                 	9.9179811636e-01                 
1.7712000000e-02	3.5474171789e+01	7.0046064853e-10                 	4.7694282500e-10                 	2.2351782354e-10                 	6.8089881423e-01                 	9.8943456904e-01                 
1.9074460000e-02	3.2940305032e+01	6.7571116137e-10                 	4.4320417093e-10                 	2.3250699044e-10                 	6.5590772548e-01                 	9.8613152121e-01                 
2.0664000000e-02	3.0406432962e+01	6.5110929983e-10                 	4.1076397022e-10                 	2.4034532961e-10                 	6.3086792084e-01                 	9.8163769889e-01                 
2.1562430000e-02	2.9139504718e+01	6.4012114262e-10                 	3.9641454260e-10                 	2.4370660001e-10                 	6.1928050210e-01                 	9.7881613387e-01                 
2.2140000000e-02	2.8379337431e+01	6.3433750723e-10                 	3.8876652584e-10                 	2.4557098139e-10                 	6.1287015415e-01                 	9.7694398391e-01                 
2.2960000000e-02	2.7365789665e+01	6.2780285707e-10                 	3.7994025846e-10                 	2.4786259860e-10                 	6.0519039407e-01                 	9.7424874552e-01                 
2.3616000000e-02	2.6605628841e+01	6.2387414647e-10                 	3.7442019835e-10                 	2.4945394813e-10                 	6.0015341309e-01                 	9.7206679101e-01                 
2.4796800000e-02	2.5338694135e+01	6.1930898272e-10                 	3.6744309047e-10                 	2.5186589225e-10                 	5.9331141760e-01                 	9.6812478499e-01                 
2.5830000000e-02	2.4325146369e+01	6.1753889703e-10                 	3.6387539110e-10                 	2.5366350592e-10                 	5.8923477186e-01                 	9.6476173977e-01                 
2.6953040000e-02	2.3311601612e+01	6.1727290274e-10                 	3.6185650578e-10                 	2.5541639696e-10                 	5.8621803124e-01                 	9.6114837239e-01                 
2.8178180000e-02	2.2298052277e+01	6.1835137518e-10                 	3.6116404956e-10                 	2.5718732563e-10                 	5.8407576024e-01                 	9.5737529435e-01                 
2.9520000000e-02	2.1284503073e+01	6.2048559390e-10                 	3.6134821980e-10                 	2.5913737409e-10                 	5.8236359290e-01                 	9.5340248618e-01                 
3.0996000000e-02	2.0270955308e+01	6.2331848402e-10                 	3.6187832312e-10                 	2.6144016090e-10                 	5.8056729008e-01                 	9.4938255178e-01                 
3.1790770000e-02	1.9764180947e+01	6.2487745379e-10                 	3.6200111734e-10                 	2.6287633645e-10                 	5.7931537639e-01                 	9.4746445149e-01                 
3.2627370000e-02	1.9257406610e+01	6.2642209963e-10                 	3.6183151745e-10                 	2.6459058218e-10                 	5.7761614359e-01                 	9.4573609213e-01                 
3.3509190000e-02	1.8750633206e+01	6.2790489208e-10                 	3.6116187522e-10                 	2.6674301686e-10                 	5.7518563683e-01                 	9.4431069465e-01                 
3.4440000000e-02	1.8243859777e+01	6.2758027101e-10                 	3.5526554245e-10                 	2.7231472856e-10                 	5.6608781196e-01                 	9.4697660701e-01                 
3.5424000000e-02	1.7737085894e+01	6.2494119070e-10                 	3.6179439137e-10                 	2.6314679933e-10                 	5.7892550012e-01                 	9.4438600145e-01                 
3.6465880000e-02	1.7230313123e+01	6.2810877196e-10                 	3.7010934465e-10                 	2.5799942731e-10                 	5.8924403093e-01                 	9.3528175911e-01                 
3.7570910000e-02	1.6723537724e+01	6.3102923953e-10                 	3.7514805519e-10                 	2.5588118434e-10                 	5.9450185774e-01                 	9.2886144028e-01                 
3.8745000000e-02	1.6216764246e+01	6.3438846743e-10                 	3.8076133681e-10                 	2.5362713062e-10                 	6.0020217321e-01                 	9.2180135788e-01                 
3.9994840000e-02	1.5709989857e+01	6.3837414021e-10                 	3.8640887757e-10                 	2.5196526264e-10                 	6.0530158293e-01                 	9.1423729958e-01                 
4.1328000000e-02	1.5203216481e+01	6.4254023552e-10                 	3.9229010718e-10                 	2.5025012834e-10                 	6.1053002675e-01                 	9.0609673325e-01                 
4.2753100000e-02	1.4696443783e+01	6.4783486499e-10                 	4.0093443736e-10                 	2.4690042763e-10                 	6.1888369866e-01                 	8.9473759383e-01                 
4.4280000000e-02	1.4189668715e+01	6.5398126431e-10                 	4.0606008201e-10                 	2.4792118230e-10                 	6.2090476313e-01                 	8.8483509424e-01                 
4.5920000000e-02	1.3682894833e+01	6.5943837039e-10                 	4.1162974616e-10                 	2.4780862423e-10                 	6.2421260976e-01                 	8.7472197543e-01                 
4.7686160000e-02	1.3176119250e+01	6.6584119681e-10                 	4.1638646357e-10                 	2.4945473324e-10                 	6.2535401169e-01                 	8.6462914118e-01                 
4.9593600000e-02	1.2669347067e+01	6.7213906844e-10                 	4.2088785636e-10                 	2.5125121208e-10                 	6.2619162629e-01                 	8.5510030534e-01                 
5.1660000000e-02	1.2162573185e+01	6.7917508685e-10                 	4.2571086767e-10                 	2.5346421918e-10                 	6.2680577646e-01                 	8.4530519232e-01                 
5.3906090000e-02	1.1655798644e+01	6.8694682714e-10                 	4.3083849798e-10                 	2.5610832916e-10                 	6.2717881640e-01                 	8.3549521885e-01                 
5.6356370000e-02	1.1149024160e+01	6.9506507389e-10                 	4.3375608586e-10                 	2.6130898803e-10                 	6.2405104522e-01                 	8.2866676357e-01                 
5.9040000000e-02	1.0642251537e+01	7.0265057984e-10                 	4.3868769182e-10                 	2.6396288802e-10                 	6.2433264044e-01                 	8.2032370126e-01                 
6.1992000000e-02	1.0135477654e+01	7.1323336802e-10                 	4.5140414400e-10                 	2.6182922402e-10                 	6.3289824094e-01                 	8.0372658064e-01                 
6.5254740000e-02	9.6287033052e+00	7.2966828954e-10                 	4.7000093313e-10                 	2.5966735641e-10                 	6.4412958583e-01                 	7.8195848889e-01                 
6.8880000000e-02	9.1219298885e+00	7.5434170232e-10                 	4.8745883973e-10                 	2.6688286259e-10                 	6.4620428413e-01                 	7.6470112701e-01                 
7.2931770000e-02	8.6151553804e+00	7.7728180038e-10                 	4.8877994482e-10                 	2.8850185556e-10                 	6.2883235472e-01                 	7.6529237836e-01                 
7.7490000000e-02	8.1083821231e+00	7.9380344351e-10                 	4.8792081141e-10                 	3.0588263210e-10                 	6.1466199901e-01                 	7.6650570089e-01                 
8.2656000000e-02	7.6016082404e+00	8.0686809077e-10                 	4.8315738881e-10                 	3.2371070196e-10                 	5.9880591925e-01                 	7.6945268168e-01                 
8.8560000000e-02	7.0948343577e+00	8.1489394366e-10                 	4.7796308413e-10                 	3.3693085953e-10                 	5.8653409790e-01                 	7.7054544200e-01                 
