#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
1.2398400000e-04	2.0175175044e+03	1.0203585499e-14                 	8.2077785448e-15                 	1.9958069547e-15                 	8.0440140823e-01                 	9.9999801675e-01                 
1.5498000000e-04	1.6140140035e+03	1.4968670158e-14                 	1.2710690893e-14                 	2.2579792654e-15                 	8.4915298142e-01                 	9.9999698694e-01                 
2.0664000000e-04	1.2105105026e+03	2.8539742520e-14                 	2.2434126890e-14                 	6.1056156303e-15                 	7.8606619783e-01                 	9.9999484001e-01                 
2.4796800000e-04	1.0087587522e+03	4.3162099583e-14                 	3.2462115744e-14                 	1.0699983839e-14                 	7.5209769816e-01                 	9.9999274855e-01                 
3.0996000000e-04	8.0700700176e+02	7.2487618523e-14                 	5.1191358436e-14                 	2.1296260088e-14                 	7.0620830810e-01                 	9.9998901323e-01                 
4.1328000000e-04	6.0525525132e+02	1.4338680765e-13                 	9.2231848886e-14                 	5.1154958766e-14                 	6.4323803840e-01                 	9.9998125099e-01                 
4.9593600000e-04	5.0437937610e+02	2.2217730844e-13                 	1.3374458494e-13                 	8.8432723504e-14                 	6.0197229805e-01                 	9.9997371716e-01                 
6.1992000000e-04	4.0350350088e+02	3.8397861887e-13                 	2.1215746231e-13                 	1.7182115656e-13                 	5.5252415598e-01                 	9.9996030087e-01                 
6.5254740000e-04	3.8332830728e+02	4.3649652945e-13                 	2.3661688745e-13                 	1.9987964200e-13                 	5.4208194450e-01                 	9.9995635470e-01                 
6.8880000000e-04	3.6315315079e+02	4.9840203471e-13                 	2.6416978152e-13                 	2.3423225319e-13                 	5.3003351335e-01                 	9.9995177223e-01                 
7.2931770000e-04	3.4297795085e+02	5.7407144846e-13                 	2.9719246231e-13                 	2.7687898615e-13                 	5.1769246338e-01                 	9.9994641094e-01                 
7.7490000000e-04	3.2280280070e+02	6.6722083622e-13                 	3.3701020082e-13                 	3.3021063540e-13                 	5.0509543846e-01                 	9.9994008160e-01                 
8.2656000000e-04	3.0262762566e+02	7.8375179400e-13                 	3.8562181368e-13                 	3.9812998032e-13                 	4.9202032663e-01                 	9.9993252701e-01                 
8.8560000000e-04	2.8245245061e+02	9.3088767304e-13                 	4.4550292665e-13                 	4.8538474639e-13                 	4.7857860787e-01                 	9.9992339515e-01                 
9.5372310000e-04	2.6227726922e+02	1.1190618376e-12                 	5.1929124213e-13                 	5.9977059542e-13                 	4.6404159690e-01                 	9.9991220115e-01                 
1.0332000000e-03	2.4210210053e+02	1.3667384597e-12                 	6.1377837747e-13                 	7.5296008225e-13                 	4.4908253888e-01                 	9.9989826751e-01                 
1.1271270000e-03	2.2192697918e+02	1.6966889203e-12                 	7.3533350266e-13                 	9.6135541768e-13                 	4.3339323658e-01                 	9.9988061894e-01                 
1.2398400000e-03	2.0175175044e+02	2.1474609800e-12                 	8.9482272790e-13                 	1.2526382521e-12                 	4.1668870178e-01                 	9.9985778868e-01                 
1.3050950000e-03	1.9166412427e+02	2.4363603731e-12                 	9.9402907913e-13                 	1.4423312940e-12                 	4.0799755656e-01                 	9.9984377664e-01                 
1.3776000000e-03	1.8157657539e+02	2.7814233755e-12                 	1.1102495842e-12                 	1.6711737913e-12                 	3.9916597884e-01                 	9.9982747031e-01                 
1.4586350000e-03	1.7148902245e+02	3.1976557536e-12                 	1.2474032600e-12                 	1.9502524936e-12                 	3.9009929653e-01                 	9.9980834436e-01                 
1.5498000000e-03	1.6140140035e+02	3.7005854604e-12                 	1.4081666789e-12                 	2.2924187815e-12                 	3.8052537740e-01                 	9.9978586124e-01                 
1.6531200000e-03	1.5131381283e+02	4.3191861765e-12                 	1.6002466254e-12                 	2.7189395511e-12                 	3.7049725574e-01                 	9.9975878524e-01                 
1.7712000000e-03	1.4122622531e+02	5.0836455758e-12                 	1.8311177251e-12                 	3.2525278507e-12                 	3.6019775530e-01                 	9.9972633659e-01                 
1.9074460000e-03	1.3113864836e+02	6.0395703345e-12                 	2.1108182848e-12                 	3.9287520497e-12                 	3.4949808810e-01                 	9.9968622997e-01                 
2.0664000000e-03	1.2105105026e+02	7.2447023938e-12                 	2.4463780889e-12                 	4.7983243049e-12                 	3.3767820346e-01                 	9.9963651315e-01                 
2.2542550000e-03	1.1096344037e+02	8.7830828876e-12                 	2.8558356505e-12                 	5.9272472371e-12                 	3.2515185010e-01                 	9.9957325362e-01                 
2.4796800000e-03	1.0087587522e+02	1.0753352792e-11                 	3.3429433611e-12                 	7.4104094311e-12                 	3.1087451753e-01                 	9.9949086284e-01                 
2.7552000000e-03	9.0788287697e+01	1.3304663818e-11                 	3.9255129876e-12                 	9.3791508304e-12                 	2.9504789007e-01                 	9.9938139361e-01                 
3.0996000000e-03	8.0700700176e+01	1.6538864748e-11                 	4.5249437376e-12                 	1.2013921011e-11                 	2.7359457898e-01                 	9.9922897930e-01                 
3.2627370000e-03	7.6665661457e+01	1.8064854570e-11                 	4.7652850083e-12                 	1.3299569562e-11                 	2.6378762086e-01                 	9.9915216645e-01                 
3.4440000000e-03	7.2630630158e+01	1.9715965497e-11                 	4.9781311902e-12                 	1.4737834307e-11                 	2.5249238699e-01                 	9.9906110655e-01                 
3.6465880000e-03	6.8595599575e+01	2.1477276623e-11                 	5.1230329856e-12                 	1.6354243638e-11                 	2.3853270950e-01                 	9.9895527500e-01                 
3.7570910000e-03	6.6578076034e+01	2.2273265236e-11                 	5.2262591186e-12                 	1.7047006118e-11                 	2.3464270116e-01                 	9.9889493420e-01                 
3.8745000000e-03	6.4560560140e+01	2.3749210709e-11                 	5.6888845508e-12                 	1.8060326159e-11                 	2.3953994179e-01                 	9.9882828642e-01                 
3.9360000000e-03	6.3551801388e+01	2.7102470853e-11                 	6.5225801953e-12                 	2.0579890658e-11                 	2.4066367346e-01                 	9.9877922601e-01                 
3.9994840000e-03	6.2543040618e+01	3.0444632083e-11                 	6.7620911276e-12                 	2.3682540955e-11                 	2.2211111336e-01                 	9.9872551290e-01                 
4.0124270000e-03	6.2341293752e+01	3.0956893260e-11                 	6.6766922280e-12                 	2.4280201032e-11                 	2.1567707625e-01                 	9.9871421717e-01                 
4.0254550000e-03	6.2139532119e+01	3.1049059543e-11                 	6.3711763056e-12                 	2.4677883237e-11                 	2.0519707841e-01                 	9.9870480464e-01                 
4.0385670000e-03	6.1937783938e+01	2.9828173576e-11                 	5.7126425337e-12                 	2.4115531043e-11                 	1.9151834822e-01                 	9.9870327747e-01                 
4.0517650000e-03	6.1736031153e+01	2.8283265696e-11                 	5.1575248512e-12                 	2.3125740844e-11                 	1.8235252275e-01                 	9.9870415100e-01                 
4.0650490000e-03	6.1534286614e+01	2.7686537424e-11                 	4.9678849471e-12                 	2.2718652477e-11                 	1.7943323396e-01                 	9.9870016478e-01                 
4.0784210000e-03	6.1332532925e+01	2.7298284974e-11                 	4.7810946372e-12                 	2.2517190337e-11                 	1.7514267441e-01                 	9.9869495202e-01                 
4.0918810000e-03	6.1130783193e+01	2.6285325402e-11                 	4.3938803211e-12                 	2.1891445081e-11                 	1.6716096354e-01                 	9.9869280449e-01                 
4.1054310000e-03	6.0929020671e+01	2.4519760092e-11                 	3.9515131190e-12                 	2.0568246973e-11                 	1.6115627169e-01                 	9.9869444500e-01                 
4.1190700000e-03	6.0727273454e+01	2.4082875138e-11                 	3.9711638300e-12                 	2.0111711308e-11                 	1.6489575299e-01                 	9.9868914920e-01                 
4.1328000000e-03	6.0525525132e+01	2.4019820274e-11                 	4.1395649529e-12                 	1.9880255321e-11                 	1.7233954733e-01                 	9.9868183694e-01                 
4.1466220000e-03	6.0323774452e+01	2.5412005186e-11                 	4.6152598270e-12                 	2.0796745359e-11                 	1.8161730226e-01                 	9.9866712562e-01                 
4.1605370000e-03	6.0122020370e+01	2.6320262435e-11                 	4.8517996785e-12                 	2.1468462756e-11                 	1.8433705555e-01                 	9.9865452444e-01                 
4.1745450000e-03	5.9920276405e+01	2.7352910145e-11                 	5.2366424532e-12                 	2.2116267691e-11                 	1.9144736065e-01                 	9.9864171370e-01                 
4.1886490000e-03	5.9718513121e+01	3.0322495421e-11                 	5.9657167337e-12                 	2.4356778687e-11                 	1.9674227503e-01                 	9.9861625715e-01                 
4.2028470000e-03	5.9516772860e+01	3.1003492279e-11                 	5.8696006977e-12                 	2.5133891581e-11                 	1.8932063024e-01                 	9.9860286379e-01                 
4.2171430000e-03	5.9315012620e+01	3.1513441740e-11                 	5.8081567239e-12                 	2.5705285016e-11                 	1.8430727979e-01                 	9.9859034604e-01                 
4.2315360000e-03	5.9113260590e+01	3.1751367513e-11                 	5.6611805867e-12                 	2.6090186926e-11                 	1.7829722088e-01                 	9.9857905720e-01                 
4.2445740000e-03	5.8931683195e+01	2.9973157965e-11                 	4.9649759764e-12                 	2.5008181989e-11                 	1.6564740966e-01                 	9.9858168659e-01                 
