# layer	logP	T	vapor_7	cloud_7	sat_ratio_7	precip_7	
1	7.954167	1165.707052	7.590894e-04	0.000000e+00	2.460346e-04	0.000000e+00	
2	7.862500	1142.115888	7.590145e-04	0.000000e+00	2.122744e-04	0.000000e+00	
3	7.770833	1117.210516	7.590145e-04	0.000000e+00	1.844183e-04	0.000000e+00	
4	7.679167	1095.413562	7.590145e-04	0.000000e+00	1.592867e-04	0.000000e+00	
5	7.587500	1076.230330	7.590145e-04	0.000000e+00	1.368522e-04	0.000000e+00	
6	7.495833	1059.348602	7.590145e-04	0.000000e+00	1.169785e-04	0.000000e+00	
7	7.404167	1042.798561	7.590145e-04	0.000000e+00	1.000766e-04	0.000000e+00	
8	7.312500	1027.687520	7.590145e-04	0.000000e+00	8.535733e-05	0.000000e+00	
9	7.220833	1014.735275	7.590145e-04	0.000000e+00	7.236506e-05	0.000000e+00	
10	7.129167	1003.058004	7.590145e-04	0.000000e+00	6.114379e-05	0.000000e+00	
11	7.037500	989.324992	7.590145e-04	0.000000e+00	5.212703e-05	0.000000e+00	
12	6.945833	975.343647	7.590145e-04	0.000000e+00	4.455654e-05	0.000000e+00	
13	6.854167	959.954610	7.590145e-04	0.000000e+00	3.837296e-05	0.000000e+00	
14	6.762500	936.117419	7.590145e-04	0.000000e+00	3.434117e-05	0.000000e+00	
15	6.670833	893.239204	7.590145e-04	0.000000e+00	3.380447e-05	0.000000e+00	
16	6.579167	840.063514	7.590145e-04	0.000000e+00	3.599820e-05	0.000000e+00	
17	6.487500	789.892371	7.590145e-04	0.000000e+00	3.924120e-05	0.000000e+00	
18	6.395833	742.604181	7.590145e-04	0.000000e+00	4.387217e-05	0.000000e+00	
19	6.304167	698.073666	7.590145e-04	0.000000e+00	5.040948e-05	0.000000e+00	
20	6.212500	656.173265	7.590110e-04	0.000000e+00	5.965748e-05	0.000000e+00	
21	6.120833	616.777682	7.590110e-04	0.000000e+00	7.288860e-05	0.000000e+00	
22	6.029167	579.763191	7.590110e-04	0.000000e+00	9.216350e-05	0.000000e+00	
23	5.937500	545.004400	7.590110e-04	0.000000e+00	1.209225e-04	0.000000e+00	
24	5.845833	512.377321	7.590002e-04	0.000000e+00	1.650898e-04	0.000000e+00	
25	5.754167	481.761417	7.590002e-04	0.000000e+00	2.352369e-04	0.000000e+00	
26	5.662500	453.040274	7.590002e-04	0.000000e+00	3.509336e-04	0.000000e+00	
27	5.570833	426.107762	7.590002e-04	0.000000e+00	5.498633e-04	0.000000e+00	
28	5.479167	400.863139	7.590002e-04	0.000000e+00	9.078105e-04	0.000000e+00	
29	5.387500	377.197982	7.590002e-04	0.000000e+00	1.585077e-03	0.000000e+00	
30	5.295833	355.008552	7.590002e-04	0.000000e+00	2.938558e-03	0.000000e+00	
31	5.204167	333.765486	3.893693e-05	0.000000e+00	3.039542e-04	0.000000e+00	
32	5.112500	313.342448	1.797711e-08	0.000000e+00	3.124753e-07	0.000000e+00	
33	5.020833	294.080441	6.689307e-27	0.000000e+00	2.833828e-25	0.000000e+00	
34	4.929167	275.925114	3.288555e-43	0.000000e+00	3.744195e-41	0.000000e+00	
35	4.837500	258.799666	3.288555e-43	0.000000e+00	1.289104e-40	0.000000e+00	
36	4.745833	242.631191	3.288555e-43	0.000000e+00	5.086372e-40	0.000000e+00	
37	4.654167	227.350223	3.288555e-43	0.000000e+00	2.263105e-39	0.000000e+00	
38	4.562500	212.890165	3.288555e-43	0.000000e+00	1.149876e-38	0.000000e+00	
39	4.470833	199.186730	3.288555e-43	0.000000e+00	6.774726e-38	0.000000e+00	
40	4.379167	186.177118	3.288555e-43	0.000000e+00	4.716525e-37	0.000000e+00	
41	4.287500	173.797729	3.288555e-43	0.000000e+00	3.974213e-36	0.000000e+00	
42	4.195833	161.938119	3.288555e-43	0.000000e+00	4.225014e-35	0.000000e+00	
43	4.104167	151.370138	3.288555e-43	0.000000e+00	4.740341e-34	0.000000e+00	
44	4.012500	146.743249	3.288555e-43	0.000000e+00	1.364134e-33	0.000000e+00	
45	3.920833	147.070116	3.288555e-43	0.000000e+00	1.007319e-33	0.000000e+00	
46	3.829167	147.394049	3.288555e-43	0.000000e+00	7.447457e-34	0.000000e+00	
47	3.737500	147.487610	3.288555e-43	0.000000e+00	5.874443e-34	0.000000e+00	
48	3.645833	147.233280	3.288555e-43	0.000000e+00	5.108029e-34	0.000000e+00	
49	3.554167	146.557269	3.288555e-43	0.000000e+00	5.004662e-34	0.000000e+00	
50	3.462500	145.370912	3.288555e-43	0.000000e+00	5.686242e-34	0.000000e+00	
51	3.370833	143.510468	3.288555e-43	0.000000e+00	7.919222e-34	0.000000e+00	
52	3.279167	140.877640	3.288555e-43	0.000000e+00	1.415033e-33	0.000000e+00	
53	3.187500	137.611051	3.288555e-43	0.000000e+00	3.188310e-33	0.000000e+00	
54	3.095833	134.337297	3.288555e-43	0.000000e+00	7.561918e-33	0.000000e+00	
55	3.004167	131.839082	3.288555e-43	0.000000e+00	1.440293e-32	0.000000e+00	
56	2.912500	129.573642	3.288555e-43	0.000000e+00	2.605077e-32	0.000000e+00	
57	2.820833	126.902424	3.288555e-43	0.000000e+00	5.641978e-32	0.000000e+00	
58	2.729167	124.082999	3.288555e-43	0.000000e+00	1.350036e-31	0.000000e+00	
59	2.637500	121.210381	3.288555e-43	0.000000e+00	3.469333e-31	0.000000e+00	
60	2.545833	118.343203	3.288555e-43	0.000000e+00	9.398044e-31	0.000000e+00	
61	2.454167	115.540311	3.288555e-43	0.000000e+00	2.622855e-30	0.000000e+00	
62	2.362500	112.897785	3.288555e-43	0.000000e+00	7.207081e-30	0.000000e+00	
63	2.270833	110.567381	3.288555e-43	0.000000e+00	1.797773e-29	0.000000e+00	
64	2.179167	108.869064	3.288555e-43	0.000000e+00	3.404982e-29	0.000000e+00	
65	2.087500	108.501036	3.288555e-43	0.000000e+00	3.325962e-29	0.000000e+00	
66	1.995833	109.363332	3.288555e-43	0.000000e+00	1.738661e-29	0.000000e+00	
67	1.904167	109.914248	3.288555e-43	0.000000e+00	1.068240e-29	0.000000e+00	
68	1.812500	109.852565	3.288555e-43	0.000000e+00	8.920017e-30	0.000000e+00	
69	1.720833	109.797740	3.288555e-43	0.000000e+00	7.423165e-30	0.000000e+00	
70	1.629167	109.752095	3.288555e-43	0.000000e+00	6.149368e-30	0.000000e+00	
71	1.537500	109.775352	3.288555e-43	0.000000e+00	4.921693e-30	0.000000e+00	
72	1.445833	109.949755	3.288555e-43	0.000000e+00	3.653000e-30	0.000000e+00	
73	1.354167	110.444265	3.288555e-43	0.000000e+00	2.314443e-30	0.000000e+00	
74	1.262500	111.551454	3.288555e-43	0.000000e+00	1.090469e-30	0.000000e+00	
75	1.170833	113.780455	3.288555e-43	0.000000e+00	3.063013e-31	0.000000e+00	
76	1.079167	117.701594	3.288555e-43	0.000000e+00	4.238076e-32	0.000000e+00	
