Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.301030	276.323796	  0.000279	0	1.226646e-04
1	1.641410	5.218020	280.045819	 -0.000086	0	6.666667e-01
2	3.308589	5.135009	286.058031	 -0.000110	0	6.666667e-01
3	5.012310	5.051999	294.165825	 -0.000007	0	6.666667e-01
4	6.757283	4.968989	303.192622	  0.000005	0	6.666667e-01
5	8.536578	4.885978	310.569741	  0.000003	0	6.666667e-01
6	10.336526	4.802968	315.583113	  0.000004	0	6.666667e-01
7	12.145267	4.719958	318.259137	  0.000014	0	6.666667e-01
8	13.953899	4.636948	318.877444	  0.000028	0	6.666667e-01
9	15.755527	4.553937	317.771468	  0.000035	0	6.666667e-01
10	17.544691	4.470927	315.211508	  0.000037	0	6.666667e-01
11	19.316081	4.387917	311.413750	  0.000036	0	6.666667e-01
12	21.065743	4.304906	306.720570	  0.000029	0	6.666667e-01
13	22.791531	4.221896	301.495239	  0.000018	0	6.666667e-01
14	24.491893	4.138886	295.590356	  0.000004	0	6.666667e-01
15	26.163232	4.055875	288.732310	 -0.000010	0	6.666667e-01
16	27.806809	3.972865	283.817583	 -0.000025	0	6.666667e-01
17	29.435999	3.889855	282.728466	 -0.000039	0	6.666667e-01
18	31.055331	3.806845	280.005541	 -0.000055	0	6.666667e-01
19	32.658551	3.723834	276.561028	 -0.000076	0	6.666667e-01
20	34.243380	3.640824	272.493335	 -0.000103	0	6.666667e-01
21	35.807175	3.557814	267.722625	 -0.000131	0	6.666667e-01
22	37.346363	3.474803	262.093258	 -0.000153	0	6.666667e-01
23	38.856081	3.391793	255.467935	 -0.000169	0	6.666667e-01
24	40.330223	3.308783	247.816837	 -0.000178	0	6.666667e-01
25	41.762280	3.225772	239.345080	 -0.000168	0	6.666667e-01
26	43.146719	3.142762	230.363779	 -0.000143	0	6.666667e-01
27	44.480643	3.059752	221.504469	 -0.000108	0	6.666667e-01
28	45.776735	2.976742	217.255039	 -0.000048	0	6.666667e-01
29	47.058734	2.893731	216.623551	  0.000047	0	6.666667e-01
30	48.333068	2.810721	214.654719	  0.000196	0	6.666667e-01
31	49.594979	2.727711	212.395397	  0.000446	0	6.666667e-01
32	50.843340	2.644700	210.015203	  0.000890	0	6.666667e-01
33	52.077544	2.561690	207.569848	  0.001817	0	6.666667e-01
34	53.297217	2.478680	205.061926	  0.003959	0	6.666667e-01
35	54.502102	2.395669	202.526315	  0.008260	0	6.666667e-01
36	55.692575	2.312659	200.152144	  0.011390	0	6.666667e-01
37	56.869328	2.229649	197.868823	  0.006738	0	6.666667e-01
38	58.032655	2.146639	195.583433	 -0.000878	0	6.666667e-01
39	59.183111	2.063628	193.519359	 -0.004637	0	6.666667e-01
40	60.326136	1.980618	193.061979	 -0.003786	0	6.666667e-01
41	61.471058	1.897608	194.168796	 -0.002133	0	6.666667e-01
42	62.618792	1.814597	194.033141	 -0.000817	0	6.666667e-01
43	63.765029	1.731587	193.676465	  0.000166	0	6.666667e-01
44	64.908718	1.648577	193.184438	  0.000734	0	6.666667e-01
45	66.049178	1.565566	192.596857	  0.001005	0	6.666667e-01
46	67.185957	1.482556	191.958647	  0.001009	0	6.666667e-01
47	68.319059	1.399546	191.356190	  0.000273	0	6.666667e-01
48	69.449027	1.316536	190.919219	 -0.000536	0	6.666667e-01
49	70.577226	1.233525	190.780886	  0.000705	0	6.666667e-01
50	71.705747	1.150515	191.074553	  0.001062	0	6.666667e-01
51	72.837756	1.067505	192.033552	  0.000117	0	6.666667e-01
52	73.976382	0.984494	193.453338	 -0.000205	0	6.666667e-01
53	75.122371	0.901484	194.712480	 -0.000425	0	6.666667e-01
54	76.274858	0.818474	195.926887	 -0.000699	0	6.666667e-01
55	77.433862	0.735463	197.290389	 -0.000850	0	6.666667e-01
56	78.599746	0.652453	198.755414	 -0.000858	0	6.666667e-01
57	79.772214	0.569443	200.225030	 -0.000831	0	6.666667e-01
58	80.950590	0.486433	201.622127	 -0.001292	0	6.666667e-01
59	82.133576	0.403422	202.841744	 -0.011341	0	6.666667e-01
60	83.319435	0.320412	203.775156	  0.012545	0	6.666667e-01
61	84.505845	0.237402	204.370618	  0.014860	0	6.666667e-01
62	85.689281	0.154391	204.673838	 -0.000081	0	6.666667e-01
63	86.864955	0.071381	204.899101	 -0.002472	0	6.666667e-01
64	88.030743	-0.011629	205.628101	  0.000449	0	6.666667e-01
65	89.194074	-0.094640	207.747475	  0.003844	0	6.666667e-01
66	90.364991	-0.177650	210.136870	  0.002554	0	6.666667e-01
67	91.545260	-0.260660	211.735571	  0.002753	0	6.666667e-01
68	92.731961	-0.343670	212.658727	  0.003887	0	6.666667e-01
69	93.921889	-0.426681	213.120507	  0.003871	0	6.666667e-01
70	95.113551	-0.509691	213.267092	 -0.003867	0	6.666667e-01
71	96.305320	-0.592701	213.181816	 -0.069499	0	6.666667e-01
72	97.495967	-0.675712	212.925343	  0.081954	0	6.666667e-01
73	98.684685	-0.758722	212.544761	  0.132436	0	6.666667e-01
74	99.871631	-0.841732	212.087127	 -0.030035	0	6.666667e-01
75	101.055395	-0.924743	211.611734	 -0.012935	0	6.666667e-01
76	102.236979	-1.007753	211.167474	 -0.015707	0	6.666667e-01
77	103.415694	-1.090763	210.809934	 -0.025362	0	6.666667e-01
78	104.593131	-1.173773	210.591142	 -0.028451	0	6.666667e-01
79	105.769723	-1.256784	210.504015	 -0.026991	0	6.666667e-01
80	106.945974	-1.339794	210.481841	 -0.024350	0	6.666667e-01
81	108.122028	-1.422804	210.429614	 -0.020916	0	6.666667e-01
82	109.297647	-1.505815	210.251377	 -0.022330	0	6.666667e-01
83	110.471226	-1.588825	209.876181	 -0.122914	0	6.666667e-01
84	111.642262	-1.671835	209.275279	  0.165476	0	6.666667e-01
85	112.809634	-1.754846	208.466763	  0.059477	0	6.666667e-01
86	113.971920	-1.837856	207.505778	 -0.056097	0	6.666667e-01
87	115.128578	-1.920866	206.465087	  0.001897	0	6.666667e-01
88	116.279113	-2.003876	205.416010	  0.018259	0	6.666667e-01
89	117.424095	-2.086887	204.408962	  0.001342	0	6.666667e-01
90	118.563724	-2.169897	203.461709	 -0.005555	0	6.666667e-01
91	119.698529	-2.252907	202.554172	 -0.002327	0	6.666667e-01
92	120.827710	-2.335918	201.641176	 -0.002857	0	6.666667e-01
93	121.951813	-2.418928	200.673476	 -0.006101	0	6.666667e-01
94	123.070196	-2.501938	199.601690	 -0.008208	0	6.666667e-01
95	124.182318	-2.584949	198.397393	 -0.010429	0	6.666667e-01
96	125.286709	-2.667959	197.050104	 -0.011921	0	6.666667e-01
97	126.383829	-2.750969	195.496686	  0.019661	0	6.666667e-01
98	127.470915	-2.833979	193.565546	  0.022775	0	6.666667e-01
99	128.544295	-2.916990	190.635179	  0.053556	0	6.666667e-01
100	129.598386	-3.000000	186.706484	 -0.988115	0	6.666667e-01
