Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	       inf	7.908333	32.846792	0.253129	0	0	0	0.000000e+00	2052.442734
2	       inf	7.816667	32.688854	0.254352	0	0	0	0.000000e+00	2003.544714
3	       inf	7.725000	32.512932	0.255728	0	0	0	0.000000e+00	1949.758174
4	       inf	7.633333	32.339809	0.257097	0	0	0	0.000000e+00	1897.671482
5	       inf	7.541667	32.181360	0.258363	0	0	0	0.000000e+00	1851.248558
6	       inf	7.450000	32.039174	0.259510	0	0	0	0.000000e+00	1810.618546
7	       inf	7.358333	31.902606	0.260620	0	0	0	0.000000e+00	1772.013490
8	       inf	7.266667	31.752693	0.261851	0	0	0	0.000000e+00	1729.896043
9	       inf	7.175000	31.606079	0.263066	0	0	0	0.000000e+00	1689.089149
10	       inf	7.083333	31.460686	0.264281	0	0	0	0.000000e+00	1648.942079
11	       inf	6.991667	31.320729	0.265462	0	0	0	0.000000e+00	1610.522653
12	       inf	6.900000	31.184304	0.266624	0	0	0	0.000000e+00	1573.227007
13	       inf	6.808333	31.051820	0.267761	0	0	0	0.000000e+00	1537.260569
14	       inf	6.716667	30.922544	0.268881	0	0	0	0.000000e+00	1502.496813
15	       inf	6.625000	30.801237	0.269940	0	0	0	0.000000e+00	1470.177314
16	       inf	6.533333	30.686489	0.270949	0	0	0	0.000000e+00	1439.890915
17	       inf	6.441667	30.574742	0.271939	0	0	0	0.000000e+00	1410.671573
18	       inf	6.350000	30.466446	0.272906	0	0	0	0.000000e+00	1382.631072
19	       inf	6.258333	30.360478	0.273858	0	0	0	0.000000e+00	1355.360644
20	       inf	6.166667	30.256401	0.274800	0	0	0	0.000000e+00	1328.555003
21	       inf	6.075000	30.153260	0.275740	0	0	0	0.000000e+00	1301.775221
22	       inf	5.983333	30.050738	0.276681	0	0	0	0.000000e+00	1274.555136
23	       inf	5.891667	29.946246	0.277647	0	0	0	0.000000e+00	1246.357786
24	       inf	5.800000	29.839710	0.278638	0	0	0	0.000000e+00	1216.887481
25	       inf	5.708333	29.731393	0.279653	0	0	0	0.000000e+00	1186.037233
26	       inf	5.616667	29.621233	0.280693	0	0	0	0.000000e+00	1153.617940
27	       inf	5.525000	29.509872	0.281752	0	0	0	0.000000e+00	1119.672391
28	       inf	5.433333	29.397963	0.282825	0	0	0	0.000000e+00	1084.284735
29	       inf	5.341667	29.284772	0.283918	0	0	0	0.000000e+00	1047.266337
30	       inf	5.250000	29.170539	0.285030	0	0	0	0.000000e+00	1008.631205
31	       inf	5.158333	29.049809	0.286214	0	0	0	0.000000e+00	968.299192
32	       inf	5.066667	28.928793	0.287412	0	0	0	0.000000e+00	926.235059
33	       inf	4.975000	28.810817	0.288589	0	0	0	0.000000e+00	883.211030
34	       inf	4.883333	28.698472	0.289718	0	0	0	0.000000e+00	839.165560
35	       inf	4.791667	28.593245	0.290784	0	0	0	0.000000e+00	793.005794
36	       inf	4.700000	28.498240	0.291754	0	1	1	7.660073e+02	746.086290
37	       inf	4.608333	28.416248	0.292596	0	1	1	7.660073e+02	700.340321
38	       inf	4.516667	28.350092	0.293278	0	1	1	7.660073e+02	656.866084
39	       inf	4.425000	28.298468	0.293813	0	1	1	7.660073e+02	616.187969
40	       inf	4.333333	28.258133	0.294233	0	1	1	7.660073e+02	578.074816
41	       inf	4.241667	28.226718	0.294560	0	1	1	7.660073e+02	542.796194
42	       inf	4.150000	28.201150	0.294827	0	0	0	0.000000e+00	509.911262
43	       inf	4.058333	28.195738	0.294884	0	0	0	0.000000e+00	480.508928
44	       inf	3.966667	28.174815	0.295103	0	0	0	0.000000e+00	455.953677
45	       inf	3.875000	28.152524	0.295337	0	0	0	0.000000e+00	434.051641
46	       inf	3.783333	28.125490	0.295621	0	0	0	0.000000e+00	412.387737
47	       inf	3.691667	28.081348	0.296085	0	0	0	0.000000e+00	390.827876
48	       inf	3.600000	28.039827	0.296524	0	0	0	0.000000e+00	369.720087
49	       inf	3.508333	27.988839	0.297064	0	0	0	0.000000e+00	349.709360
50	       inf	3.416667	27.930584	0.297683	0	0	0	0.000000e+00	331.846226
51	       inf	3.325000	27.869580	0.298335	0	0	0	0.000000e+00	316.900080
52	       inf	3.233333	27.812408	0.298948	0	0	0	0.000000e+00	305.236102
53	       inf	3.141667	27.332501	0.304197	0	0	0	0.000000e+00	296.587719
54	       inf	3.050000	27.285559	0.304721	0	0	0	0.000000e+00	290.549800
55	       inf	2.958333	27.257300	0.305037	0	0	0	0.000000e+00	286.912182
56	       inf	2.866667	27.236374	0.305271	0	0	0	0.000000e+00	284.223521
57	       inf	2.775000	27.214163	0.305520	0	0	0	0.000000e+00	281.368039
58	       inf	2.683333	27.192359	0.305765	0	0	0	0.000000e+00	278.559682
59	       inf	2.591667	27.170901	0.306006	0	0	0	0.000000e+00	275.803311
60	       inf	2.500000	27.149749	0.306245	0	0	0	0.000000e+00	273.084241
61	       inf	2.408333	27.128904	0.306480	0	0	0	0.000000e+00	270.404752
62	       inf	2.316667	27.108996	0.306705	0	0	0	0.000000e+00	267.845096
63	       inf	2.225000	27.092064	0.306897	0	0	0	0.000000e+00	265.664617
64	       inf	2.133333	27.082152	0.307009	0	0	0	0.000000e+00	264.394388
65	       inf	2.041667	27.086322	0.306962	0	0	0	0.000000e+00	264.929644
66	       inf	1.950000	27.101409	0.306791	0	0	0	0.000000e+00	266.869658
67	       inf	1.858333	27.110012	0.306694	0	0	0	0.000000e+00	267.976505
68	       inf	1.766667	27.110407	0.306689	0	0	0	0.000000e+00	268.021892
69	       inf	1.675000	27.110779	0.306685	0	0	0	0.000000e+00	268.072785
70	       inf	1.583333	27.111998	0.306671	0	0	0	0.000000e+00	268.228092
71	       inf	1.491667	27.115270	0.306634	0	0	0	0.000000e+00	268.647377
72	       inf	1.400000	27.121591	0.306563	0	0	0	0.000000e+00	269.465143
73	       inf	1.308333	27.131965	0.306446	0	0	0	0.000000e+00	270.797355
74	       inf	1.216667	27.147211	0.306274	0	0	0	0.000000e+00	272.759106
75	       inf	1.125000	27.168417	0.306034	0	0	0	0.000000e+00	275.486276
76	       inf	1.033333	27.195484	0.305730	0	0	0	0.000000e+00	278.974323
77	       inf	0.941667	27.220263	0.305452	0	0	0	0.000000e+00	282.163169
78	       inf	0.850000	27.232845	0.305310	0	0	0	0.000000e+00	283.788827
79	       inf	0.758333	27.237145	0.305262	0	0	0	0.000000e+00	284.355220
80	       inf	0.666667	27.239549	0.305235	0	0	0	0.000000e+00	284.676354
81	       inf	0.575000	27.240404	0.305226	0	0	0	0.000000e+00	284.808383
82	       inf	0.483333	27.240048	0.305230	0	0	0	0.000000e+00	284.785008
83	       inf	0.391667	27.238531	0.305247	0	0	0	0.000000e+00	284.626769
84	       inf	0.300000	27.236324	0.305271	0	0	0	0.000000e+00	284.375990
85	       inf	0.208333	27.233945	0.305298	0	0	0	0.000000e+00	284.117991
86	       inf	0.116667	27.232327	0.305316	0	0	0	0.000000e+00	283.972682
87	       inf	0.025000	27.231722	0.305323	0	0	0	0.000000e+00	283.957934
88	       inf	-0.066667	27.230074	0.305342	0	0	0	0.000000e+00	283.814701
89	       inf	-0.158333	27.225641	0.305391	0	0	0	0.000000e+00	283.310799
90	       inf	-0.250000	27.219972	0.305455	0	0	0	0.000000e+00	282.646211
91	       inf	-0.341667	27.215544	0.305505	0	0	0	0.000000e+00	282.127205
92	       inf	-0.433333	27.213323	0.305529	0	0	0	0.000000e+00	281.893773
93	       inf	-0.525000	27.213789	0.305524	0	0	0	0.000000e+00	281.997019
94	       inf	-0.616667	27.216555	0.305493	0	0	0	0.000000e+00	282.396187
95	       inf	-0.708333	27.220811	0.305445	0	0	0	0.000000e+00	282.967898
96	       inf	-0.800000	27.225024	0.305398	0	0	0	0.000000e+00	283.529996
97	       inf	-0.891667	27.227736	0.305368	0	0	0	0.000000e+00	283.897660
98	       inf	-0.983333	27.227753	0.305368	0	0	0	0.000000e+00	283.918649
99	       inf	-1.075000	27.224292	0.305406	0	0	0	0.000000e+00	283.477993
100	       inf	-1.166667	27.216800	0.305490	0	0	0	0.000000e+00	282.516728
101	       inf	-1.258333	27.205260	0.305620	0	0	0	0.000000e+00	281.031255
102	       inf	-1.350000	27.189752	0.305794	0	0	0	0.000000e+00	279.038331
103	       inf	-1.441667	27.170641	0.306009	0	0	0	0.000000e+00	276.574318
104	       inf	-1.533333	27.148346	0.306261	0	0	0	0.000000e+00	273.708915
105	       inf	-1.625000	27.123769	0.306538	0	0	0	0.000000e+00	270.535901
106	       inf	-1.716667	27.097554	0.306835	0	0	0	0.000000e+00	267.157370
107	       inf	-1.808333	27.070561	0.307141	0	0	0	0.000000e+00	263.671582
108	       inf	-1.900000	27.043425	0.307449	0	0	0	0.000000e+00	260.169142
109	       inf	-1.991667	27.016767	0.307752	0	0	0	0.000000e+00	256.732950
110	       inf	-2.083333	26.991167	0.308044	0	0	0	0.000000e+00	253.434578
111	       inf	-2.175000	26.967011	0.308320	0	0	0	0.000000e+00	250.324901
112	       inf	-2.266667	26.944540	0.308577	0	0	0	0.000000e+00	247.423238
113	       inf	-2.358333	26.923527	0.308818	0	0	0	0.000000e+00	244.711925
114	       inf	-2.450000	26.903604	0.309047	0	0	0	0.000000e+00	242.136078
115	       inf	-2.541667	26.883921	0.309273	0	0	0	0.000000e+00	239.601232
116	       inf	-2.633333	26.863544	0.309508	0	0	0	0.000000e+00	236.971667
117	       inf	-2.725000	26.840778	0.309770	0	0	0	0.000000e+00	234.024097
118	       inf	-2.816667	26.814109	0.310078	0	0	0	0.000000e+00	230.580759
119	       inf	-2.908333	26.767521	0.310618	0	0	0	0.000000e+00	224.546229
120	       inf	-3.000000	26.722990	0.311136	0	0	0	0.000000e+00	218.777699
