Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	8.000000	2077.358593	  0.003754	0	1.517859e-28
1	     inf	7.908333	2027.526875	  0.000000	1	1.699735e-06
2	     inf	7.816667	1979.562553	  0.000000	1	1.699735e-06
3	     inf	7.725000	1919.953796	 -0.000000	1	1.699735e-06
4	     inf	7.633333	1875.389168	 -0.000000	1	1.699735e-06
5	     inf	7.541667	1827.107948	  0.000000	1	1.699735e-06
6	     inf	7.450000	1794.129143	  0.000000	1	1.699735e-06
7	     inf	7.358333	1749.897837	  0.000000	1	1.699735e-06
8	     inf	7.266667	1709.894250	  0.000000	1	1.699735e-06
9	     inf	7.175000	1668.284047	  0.000000	1	1.699735e-06
10	     inf	7.083333	1629.600110	  0.000000	1	1.699735e-06
11	     inf	6.991667	1591.445196	  0.000000	1	1.699735e-06
12	     inf	6.900000	1555.008819	  0.000000	1	1.699735e-06
13	     inf	6.808333	1519.512320	  0.000000	1	1.699735e-06
14	     inf	6.716667	1485.481307	  0.000000	1	1.699735e-06
15	     inf	6.625000	1454.873320	  0.000000	1	1.699735e-06
16	     inf	6.533333	1424.908510	  0.000000	1	1.699735e-06
17	     inf	6.441667	1396.434636	  0.000000	1	1.699735e-06
18	     inf	6.350000	1368.827509	  0.000000	1	1.699735e-06
19	     inf	6.258333	1341.893780	  0.000000	1	1.699735e-06
20	     inf	6.166667	1315.216227	  0.000000	1	1.699735e-06
21	     inf	6.075000	1288.334216	  0.000000	1	1.699735e-06
22	     inf	5.983333	1260.776055	  0.000000	1	1.699735e-06
23	     inf	5.891667	1231.939517	  0.000000	1	1.699735e-06
24	     inf	5.800000	1201.835445	  0.000000	1	2.804562e-06
25	     inf	5.708333	1170.239020	 -0.000000	1	2.804562e-06
26	     inf	5.616667	1136.996860	  0.000000	1	4.627528e-06
27	     inf	5.525000	1102.347923	  0.000000	1	1.699735e-06
28	     inf	5.433333	1066.221548	 -0.000000	1	2.804562e-06
