Type		STD		Rate at Bottom		Rate at Top
R		447		2.190000e-10		2.190000e-10		2.190000e-10		6.667842e-17
R		448		6.290000e-10		6.290000e-10		6.290000e-10		2.162889e-21
R		449		3.500000e-11		3.500000e-11		3.500000e-11		1.669626e-15
R		450		1.310000e-10		1.310000e-10		1.310000e-10		1.177983e-17
R		451		9.000000e-12		9.000000e-12		9.000000e-12		1.107985e-25
R		452		9.000000e-11		9.000000e-11		9.000000e-11		6.453586e-11
R		453		4.200000e-10		4.200000e-10		4.200000e-10		2.423651e-16
R		454		7.702655e-11		7.974498e-11		7.702655e-11		2.402109e-16
R		455		1.200000e-10		1.200000e-10		1.200000e-10		2.669129e-16
R		456		1.652833e-10		1.683014e-10		1.652833e-10		4.703040e-15
R		464		3.342349e-11		3.398254e-11		3.342349e-11		1.023635e-16
R		465		1.200000e-10		1.200000e-10		1.200000e-10		2.480499e-27
R		466		1.200000e-10		1.200000e-10		7.146114e-29		1.116771e-38
R		468		6.521851e-15		2.950453e-15		6.521851e-15		1.115897e-29
R		469		3.320000e-14		3.320000e-14		3.320000e-14		3.882208e-22
R		470		5.131476e-12		4.802046e-12		5.131476e-12		9.620052e-20
R		471		2.530000e-14		2.530000e-14		2.530000e-14		1.187206e-18
R		472		2.299904e-16		1.701092e-16		1.369615e-34		7.685718e-46
R		476		8.300000e-12		8.300000e-12		8.300000e-12		2.632604e-22
R		477		3.000000e-11		3.000000e-11		3.000000e-11		9.352184e-18
R		478		3.000000e-11		3.000000e-11		3.000000e-11		4.517654e-11
R		479		3.986370e-11		7.565928e-13		3.986370e-11		1.130644e-10
R		481		1.910000e-13		1.910000e-13		1.910000e-13		1.141694e-15
R		482		3.516736e-13		1.701641e-14		3.516736e-13		7.068181e-21
R		483		1.000000e-11		1.000000e-11		1.000000e-11		1.474550e-17
R		484		4.980000e-12		4.980000e-12		4.980000e-12		4.509631e-21
R		485		5.000000e-11		5.000000e-11		8.396172e+07		8.565519e+06
R		486		5.000000e-11		5.000000e-11		5.000000e-11		1.591884e-19
R		487		2.000000e-11		2.000000e-11		2.000000e-11		8.525065e-16
R		488		1.585922e-10		8.511776e-12		1.585922e-10		9.274072e-14
R		489		4.787439e-12		5.342944e-12		4.787439e-12		4.586767e-20
R		490		4.000000e-11		4.000000e-11		4.000000e-11		1.127840e-19
R		492		3.000000e-11		3.000000e-11		3.000000e-11		6.085320e-18
R		493		5.661725e-12		5.879244e-12		5.661725e-12		6.944586e-16
R		494		4.000000e-13		4.000000e-13		4.000000e-13		7.123187e-21
R		496		9.653484e-11		6.191743e-12		9.653484e-11		3.326379e-13
R		497		0.000000e+00		0.000000e+00		0.000000e+00		0.000000e+00
R		499		3.000000e-11		3.000000e-11		3.000000e-11		6.162526e-22
R		500		1.000000e-10		1.000000e-10		1.000000e-10		7.633638e-17
R		501		1.623470e-12		9.504988e-13		1.623470e-12		3.058640e-15
R		502		2.677075e-12		2.412525e-12		2.677075e-12		4.981976e-14
R		503		3.980350e-12		4.227831e-12		3.980350e-12		4.935687e-21
R		504		1.690000e-10		1.690000e-10		1.690000e-10		2.669939e-21
R		505		1.000000e-10		1.000000e-10		1.000000e-10		1.464220e-22
R		511		3.151005e-12		9.735500e-13		3.151005e-12		3.171713e-13
R		512		1.844671e-12		1.071894e-12		1.844671e-12		8.531967e-14
R		513		2.794395e-12		2.662752e-12		2.794395e-12		4.899438e-16
R		522		5.086433e-11		5.484774e-11		5.086433e-11		9.277042e-18
R		525		1.367105e-12		1.029625e-12		1.367105e-12		4.502929e-18
R		526		1.800000e-12		1.800000e-12		1.800000e-12		1.940309e-13
R		561		3.000000e-11		3.000000e-11		3.000000e-11		4.012463e-18
R		596		1.260000e-11		1.260000e-11		1.260000e-11		4.024505e-13
R		597		9.240000e-11		9.240000e-11		9.240000e-11		4.372728e-12
R		598		1.200000e-11		1.200000e-11		1.200000e-11		3.832862e-13
R		599		5.900000e-11		5.900000e-11		5.900000e-11		1.128787e-13
R		608		5.134028e-11		4.694147e-11		5.134028e-11		6.350201e-16
R		617		1.800000e-11		1.800000e-11		1.800000e-11		5.259732e-18
R		618		1.058789e-11		8.996620e-12		1.058789e-11		2.061457e-13
R		645		2.000000e-12		2.000000e-12		2.000000e-12		1.731353e-17
M		1		1.120769e-11		1.320715e-21		1.882034e+07		2.580835e-13
M		2		1.208172e-11		3.194055e-21		2.028803e+07		2.400345e-06
M		3		1.210279e-13		8.531246e-20		2.032342e+05		4.572290e+01
M		4		3.775408e-14		2.495109e-23		6.339794e+04		1.106328e-01
M		5		1.825397e-12		3.930423e-21		3.065269e+06		4.562106e-04
M		6		9.796992e-14		4.944729e-24		1.645145e+05		5.498841e+00
M		7		8.722192e-21		3.936725e-22		1.464660e-02		1.629169e-02
M		8		1.987419e-11		6.285607e-20		3.337341e+07		1.942907e-04
M		9		2.332350e-10		2.987384e-11		3.916563e+08		1.395969e+09
M		10		4.692555e-12		1.162989e-21		7.879900e+06		1.297248e-06
M		12		1.425116e-13		6.602105e-14		2.393104e+05		5.506050e+08
M		13		6.161887e-13		4.404253e-23		1.034725e+06		7.290332e-11
M		16		1.954090e-12		3.164658e-22		3.281376e+06		3.868128e-10
M		17		1.772187e-12		1.857221e-22		2.975916e+06		1.446722e-04
M		18		4.217604e-12		7.932821e-22		7.082345e+06		1.045202e-10
M		19		1.933177e-13		1.321779e-22		1.933177e-13		1.215049e-25
M		30		2.953219e-13		9.174096e-24		4.959147e+05		3.041588e-28
M		31		1.689981e-14		3.460691e-23		2.837874e+04		1.378074e-11
M		34		9.478135e-14		3.862550e-24		1.591601e+05		8.579243e-13
M		35		1.475624e-15		3.386737e-25		2.477918e+03		1.096195e-02
M		37		1.469200e-10		2.503644e-19		2.467131e+08		1.156487e-01
M		38		2.524445e-13		1.196267e-21		4.239135e+05		1.730957e+01
M		44		1.238088e-11		5.038036e-21		2.079040e+07		4.177984e-01
M		56		2.575712e-12		3.182388e-19		4.325225e+06		7.804889e-07
M		57		1.502153e-10		1.032408e-19		2.522468e+08		4.227145e-06
M		58		1.201134e-10		4.093967e-19		2.016985e+08		4.383530e-01
M		73		1.771610e-10		5.506183e-20		2.974948e+08		4.441198e-07
M		87		1.196283e-12		1.092360e-20		2.008840e+06		3.697362e-05
M		88		9.035128e-12		6.084878e-12		9.035128e-12		1.023455e-11
M		89		3.128227e-11		8.428252e-12		3.128227e-11		4.471168e-09
M		90		2.640071e-14		7.087606e-14		2.640071e-14		9.703382e-21
T		14		1.988847e+09		7.646461e-06		1.184377e-09		1.360599e-30
T		15		3.815066e+09		1.396685e-04		2.271908e-09		3.472558e-34
T		16		1.491342e+10		2.004420e-04		8.881081e-09		1.217591e-34
T		17		5.000000e+04		5.000000e+04		2.977548e-14		6.273317e-24
T		18		1.757266e+13		1.830096e+12		1.046468e-05		5.353719e-12
T		21		2.282361e+10		1.637045e+04		1.359167e-08		6.621527e-19
T		22		6.403847e+07		3.004409e-05		3.813552e-11		1.492966e-20
T		23		4.312188e+12		7.020323e+09		2.567949e-06		5.005838e-17
T		24		2.134525e+11		2.248816e+08		1.271130e-07		3.293905e-29
T		30		5.986715e+09		3.357739e-05		3.565146e-09		3.805480e-26
T		34		1.684465e+10		4.976616e+04		1.003115e-08		1.736433e-18
T		35		4.884578e+10		1.203869e+05		2.908812e-08		2.888017e-25
T		36		3.131745e+11		3.605114e+10		1.864984e-07		1.923768e-14
T		49		3.122996e-15		4.848557e-27		1.859774e-33		5.388234e-50
T		47		2.462030e+10		1.099400e-01		1.466162e-08		1.714040e-23
