Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	7.301030	2039.989526	 -0.000071	0	1.226646e-04
1	9.526567	7.198020	2039.753237	  0.000024	0	8.873333e-01
2	19.033437	7.095009	2030.732723	  0.000036	0	8.873333e-01
3	28.497087	6.991999	2020.355268	  0.000011	0	8.873333e-01
4	37.908457	6.888989	2007.546651	  0.000001	0	8.873333e-01
5	47.256022	6.785978	1992.284420	  0.000007	0	8.873333e-01
6	56.529688	6.682968	1975.228700	  0.000027	0	8.873333e-01
7	65.723157	6.579958	1957.326519	  0.000053	0	8.873333e-01
8	74.835481	6.476948	1939.893568	  0.000076	0	8.873333e-01
9	83.871058	6.373937	1923.876476	  0.000086	0	8.873333e-01
10	92.837346	6.270927	1909.590632	  0.000077	0	8.873333e-01
11	101.742576	6.167917	1897.067883	  0.000051	0	8.873333e-01
12	110.594154	6.064906	1885.947786	  0.000017	0	8.873333e-01
13	119.397577	5.961896	1875.749409	 -0.000013	0	8.873333e-01
14	128.155333	5.858886	1865.719759	 -0.000031	0	8.873333e-01
15	136.866358	5.755875	1855.114930	 -0.000035	0	8.873333e-01
16	145.527084	5.652865	1843.587257	 -0.000023	0	8.873333e-01
17	154.132218	5.549855	1830.806285	 -0.000002	0	8.873333e-01
18	162.674967	5.446845	1816.454343	  0.000017	0	8.873333e-01
19	171.147674	5.343834	1800.470898	  0.000038	0	8.873333e-01
20	179.542443	5.240824	1782.826038	  0.000067	0	8.873333e-01
21	187.851303	5.137814	1763.538530	  0.000109	0	8.873333e-01
22	196.066337	5.034803	1742.576531	  0.000153	0	8.873333e-01
23	204.179456	4.931793	1719.891720	  0.000158	0	8.873333e-01
24	212.180077	4.828783	1694.519434	  0.000087	0	8.873333e-01
25	220.055083	4.725772	1666.295904	  0.000119	0	8.873333e-01
26	227.791832	4.622762	1635.624470	  0.000143	0	8.873333e-01
27	235.380978	4.519752	1603.443929	  0.000017	0	8.873333e-01
28	242.817872	4.416742	1570.789871	 -0.000171	0	8.873333e-01
29	250.102203	4.313731	1538.523207	 -0.000365	0	8.873333e-01
30	257.237161	4.210721	1507.214507	 -0.000381	0	8.873333e-01
31	264.227947	4.107711	1477.160065	 -0.000171	0	8.873333e-01
32	271.083180	4.004700	1449.493800	  0.000182	0	8.873333e-01
33	277.816325	3.901690	1425.132554	  0.000550	0	8.873333e-01
34	284.434936	3.798680	1400.685844	  0.000849	0	8.873333e-01
35	290.939481	3.695669	1376.543585	  0.001043	0	8.873333e-01
36	297.331545	3.592659	1352.753001	  0.001182	0	8.873333e-01
37	303.613508	3.489649	1329.625030	  0.001219	0	8.873333e-01
38	309.789524	3.386639	1307.612657	 -0.001842	0	8.873333e-01
39	315.866210	3.283628	1287.276216	 -0.000348	0	8.873333e-01
40	321.852936	3.180618	1269.215774	  0.005250	0	8.873333e-01
41	327.762325	3.077608	1254.222295	  0.006249	0	8.873333e-01
42	333.606881	2.974597	1241.461766	  0.004432	0	8.873333e-01
43	339.391203	2.871587	1228.406203	  0.003039	0	8.873333e-01
44	345.114101	2.768577	1215.132451	  0.002719	0	8.873333e-01
45	350.775378	2.665566	1202.011559	  0.002886	0	8.873333e-01
46	356.375355	2.562556	1188.901767	  0.001416	0	8.873333e-01
