Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  8.319970	4.900000	36.409645	0.228359	0	1	1	2.342761e+03	2282.758804
2	 16.375096	4.800000	36.296044	0.229074	0	0	0	0.000000e+00	2210.587482
3	 24.340456	4.700000	36.258414	0.229312	0	0	0	0.000000e+00	2186.314977
4	 32.221091	4.600000	36.221867	0.229543	0	0	0	0.000000e+00	2163.103441
5	 40.021539	4.500000	36.186751	0.229766	0	0	0	0.000000e+00	2141.135884
6	 47.743283	4.400000	36.151628	0.229989	0	0	0	0.000000e+00	2119.565073
7	 55.386989	4.300000	36.116207	0.230214	0	0	0	0.000000e+00	2098.180707
8	 62.952244	4.200000	36.080007	0.230445	0	0	0	0.000000e+00	2076.692969
9	 70.437587	4.100000	36.042419	0.230686	0	0	0	0.000000e+00	2054.807415
10	 77.843286	4.000000	36.004301	0.230930	0	0	0	0.000000e+00	2033.000866
11	 85.172923	3.900000	35.967352	0.231167	0	0	0	0.000000e+00	2012.180281
12	 92.425406	3.800000	35.929111	0.231413	0	0	0	0.000000e+00	1991.063355
13	 99.595939	3.700000	35.887663	0.231681	0	0	0	0.000000e+00	1968.644818
14	106.681993	3.600000	35.844361	0.231960	0	0	0	0.000000e+00	1945.560845
15	113.681852	3.500000	35.799083	0.232254	0	0	0	0.000000e+00	1922.003158
16	120.594719	3.400000	35.752430	0.232557	0	0	0	0.000000e+00	1898.228570
17	127.420842	3.300000	35.704920	0.232866	0	0	0	0.000000e+00	1874.521764
18	134.162246	3.200000	35.657548	0.233176	0	0	0	0.000000e+00	1851.361102
19	140.823594	3.100000	35.611844	0.233475	0	0	0	0.000000e+00	1829.465428
20	147.411683	3.000000	35.569045	0.233756	0	0	0	0.000000e+00	1809.411805
21	153.929969	2.900000	35.527637	0.234028	0	0	0	0.000000e+00	1790.305443
22	160.376698	2.800000	35.484290	0.234314	0	0	0	0.000000e+00	1770.712699
23	166.750818	2.700000	35.439491	0.234610	0	0	0	0.000000e+00	1750.834121
24	173.053735	2.600000	35.394699	0.234907	0	0	0	0.000000e+00	1731.339080
25	179.287550	2.500000	35.350307	0.235202	0	0	0	0.000000e+00	1712.412375
26	185.454573	2.400000	35.306761	0.235492	0	0	0	0.000000e+00	1694.122412
27	191.557086	2.300000	35.263720	0.235780	0	0	0	0.000000e+00	1676.442375
28	197.597514	2.200000	35.221571	0.236062	0	0	0	0.000000e+00	1659.423658
29	203.579367	2.100000	35.181103	0.236333	0	0	0	0.000000e+00	1643.363519
30	209.506783	2.000000	35.142842	0.236591	0	0	0	0.000000e+00	1628.433959
31	215.380301	1.900000	35.104356	0.236850	0	0	0	0.000000e+00	1613.652686
32	221.196145	1.800000	35.062492	0.237133	0	0	0	0.000000e+00	1597.837396
33	226.950770	1.700000	35.017284	0.237439	0	0	0	0.000000e+00	1581.057701
34	232.642330	1.600000	34.969668	0.237762	0	0	0	0.000000e+00	1563.771678
35	238.269882	1.500000	34.920478	0.238097	0	0	0	0.000000e+00	1546.226702
36	243.833569	1.400000	34.870386	0.238439	0	0	0	0.000000e+00	1528.722169
37	249.334664	1.300000	34.820249	0.238783	0	0	0	0.000000e+00	1511.561460
38	254.775222	1.200000	34.770755	0.239123	0	0	0	0.000000e+00	1494.961037
39	260.157815	1.100000	34.722363	0.239456	0	0	0	0.000000e+00	1479.061904
40	265.484988	1.000000	34.675308	0.239781	0	0	0	0.000000e+00	1463.860026
41	270.758766	0.900000	34.629028	0.240101	0	0	0	0.000000e+00	1449.210200
42	275.981389	0.800000	34.583831	0.240415	0	0	0	0.000000e+00	1435.168243
43	281.156146	0.700000	34.540793	0.240715	0	0	0	0.000000e+00	1422.027961
44	286.287213	0.600000	34.500945	0.240993	0	0	0	0.000000e+00	1410.034800
45	291.379485	0.500000	34.464731	0.241246	0	0	0	0.000000e+00	1399.369038
46	296.438214	0.400000	34.433337	0.241466	0	0	0	0.000000e+00	1390.158904
47	301.468997	0.300000	34.406840	0.241652	0	0	0	0.000000e+00	1382.476893
48	306.477610	0.200000	34.385432	0.241802	0	0	0	0.000000e+00	1376.369793
49	311.469741	0.100000	34.369457	0.241915	0	0	0	0.000000e+00	1371.825365
50	316.450919	0.000000	34.358644	0.241991	0	0	0	0.000000e+00	1368.786850
51	321.426245	-0.100000	34.352816	0.242032	0	0	0	0.000000e+00	1367.145533
52	326.400183	-0.200000	34.351264	0.242043	0	0	0	0.000000e+00	1366.719732
53	331.376148	-0.300000	34.353117	0.242030	0	0	0	0.000000e+00	1367.225757
54	336.356208	-0.400000	34.357179	0.242001	0	0	0	0.000000e+00	1368.302355
55	341.340979	-0.500000	34.361518	0.241970	0	0	0	0.000000e+00	1369.526312
56	346.329097	-0.600000	34.364656	0.241948	0	0	0	0.000000e+00	1370.374983
57	351.317218	-0.700000	34.364455	0.241950	0	0	0	0.000000e+00	1370.302111
58	356.300199	-0.800000	34.359282	0.241986	0	0	0	0.000000e+00	1368.823815
59	361.271596	-0.900000	34.347885	0.242066	0	0	0	0.000000e+00	1365.591342
60	366.224504	-1.000000	34.329850	0.242194	0	0	0	0.000000e+00	1360.485442
61	371.152444	-1.100000	34.305046	0.242369	0	0	0	0.000000e+00	1353.611452
62	376.049900	-1.200000	34.274566	0.242584	0	0	0	0.000000e+00	1345.244049
63	380.912895	-1.300000	34.239517	0.242833	0	0	0	0.000000e+00	1335.789938
64	385.739040	-1.400000	34.201728	0.243101	0	0	0	0.000000e+00	1325.696985
65	390.527328	-1.500000	34.162416	0.243381	0	0	0	0.000000e+00	1315.336215
66	395.277522	-1.600000	34.122005	0.243669	0	0	0	0.000000e+00	1304.896941
67	399.989314	-1.700000	34.062565	0.244094	0	0	0	0.000000e+00	1294.377288
68	404.662216	-1.800000	34.027001	0.244349	0	0	0	0.000000e+00	1283.726532
69	409.295749	-1.900000	33.989802	0.244617	0	0	0	0.000000e+00	1272.943924
70	413.889715	-2.000000	33.951267	0.244894	0	0	0	0.000000e+00	1262.103074
71	418.444450	-2.100000	33.912267	0.245176	0	0	0	0.000000e+00	1251.366746
72	422.961267	-2.200000	33.872948	0.245461	0	0	0	0.000000e+00	1240.965319
73	427.442286	-2.300000	33.835271	0.245734	0	0	0	0.000000e+00	1231.156169
74	431.890464	-2.400000	33.799902	0.245991	0	0	0	0.000000e+00	1222.153464
75	436.309226	-2.500000	33.767674	0.246226	0	0	0	0.000000e+00	1214.084931
76	440.702218	-2.600000	33.738713	0.246437	0	0	0	0.000000e+00	1207.005883
77	445.073054	-2.700000	33.713677	0.246620	0	0	0	0.000000e+00	1200.919745
78	449.425165	-2.800000	33.692294	0.246777	0	0	0	0.000000e+00	1195.770893
79	453.761680	-2.900000	33.674125	0.246910	0	0	0	0.000000e+00	1191.469653
80	458.085291	-3.000000	33.658912	0.247021	0	0	0	0.000000e+00	1187.908537
