Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
1	4.900000	0	1.3430e-03	0.0000e+00	6.6060e-08	0.0000e+00
2	4.800000	0	1.3276e-03	0.0000e+00	5.5711e-08	0.0000e+00
3	4.700000	0	1.3113e-03	0.0000e+00	4.6740e-08	0.0000e+00
4	4.600000	0	1.3003e-03	0.0000e+00	3.8334e-08	0.0000e+00
5	4.500000	0	1.2914e-03	0.0000e+00	3.1421e-08	0.0000e+00
6	4.400000	0	1.2814e-03	0.0000e+00	2.5750e-08	0.0000e+00
7	4.300000	0	1.2713e-03	0.0000e+00	2.1111e-08	0.0000e+00
8	4.200000	0	1.2613e-03	0.0000e+00	1.7322e-08	0.0000e+00
9	4.100000	0	1.2498e-03	0.0000e+00	1.4228e-08	0.0000e+00
10	4.000000	0	1.2384e-03	0.0000e+00	1.1691e-08	0.0000e+00
11	3.900000	0	1.2292e-03	0.0000e+00	9.6098e-09	0.0000e+00
12	3.800000	0	1.2169e-03	0.0000e+00	7.9083e-09	0.0000e+00
13	3.700000	0	1.2032e-03	0.0000e+00	6.5223e-09	0.0000e+00
14	3.600000	0	1.1938e-03	0.0000e+00	5.3921e-09	0.0000e+00
15	3.500000	0	1.1801e-03	0.0000e+00	4.4663e-09	0.0000e+00
16	3.400000	0	1.1661e-03	0.0000e+00	3.7049e-09	0.0000e+00
17	3.300000	0	1.1520e-03	0.0000e+00	3.0761e-09	0.0000e+00
18	3.200000	0	1.1387e-03	0.0000e+00	2.5539e-09	0.0000e+00
19	3.100000	0	1.1261e-03	0.0000e+00	2.1174e-09	0.0000e+00
20	3.000000	0	1.1113e-03	0.0000e+00	1.7524e-09	0.0000e+00
21	2.900000	0	1.0996e-03	0.0000e+00	1.4494e-09	0.0000e+00
22	2.800000	0	1.0859e-03	0.0000e+00	1.1998e-09	0.0000e+00
23	2.700000	0	1.0725e-03	0.0000e+00	9.9441e-10	0.0000e+00
24	2.600000	0	1.0591e-03	0.0000e+00	8.2460e-10	0.0000e+00
25	2.500000	0	1.0445e-03	0.0000e+00	6.8362e-10	0.0000e+00
26	2.400000	0	1.0331e-03	0.0000e+00	5.6646e-10	0.0000e+00
27	2.300000	0	1.0186e-03	0.0000e+00	4.6913e-10	0.0000e+00
28	2.200000	0	1.0053e-03	0.0000e+00	3.8817e-10	0.0000e+00
29	2.100000	0	9.9253e-04	0.0000e+00	3.2071e-10	0.0000e+00
30	2.000000	0	9.7986e-04	0.0000e+00	2.6469e-10	0.0000e+00
31	1.900000	0	9.6731e-04	0.0000e+00	2.1857e-10	0.0000e+00
32	1.800000	0	9.5450e-04	0.0000e+00	1.8091e-10	0.0000e+00
33	1.700000	0	9.4125e-04	0.0000e+00	1.5021e-10	0.0000e+00
34	1.600000	0	9.2473e-04	0.0000e+00	1.2504e-10	0.0000e+00
35	1.500000	0	9.0992e-04	0.0000e+00	1.0427e-10	0.0000e+00
36	1.400000	0	8.9468e-04	0.0000e+00	8.7048e-11	0.0000e+00
37	1.300000	0	8.7925e-04	0.0000e+00	7.2684e-11	0.0000e+00
38	1.200000	0	8.6400e-04	0.0000e+00	6.0662e-11	0.0000e+00
39	1.100000	0	8.4837e-04	0.0000e+00	5.0583e-11	0.0000e+00
40	1.000000	0	8.3510e-04	0.0000e+00	4.2137e-11	0.0000e+00
41	0.900000	0	8.2088e-04	0.0000e+00	3.5066e-11	0.0000e+00
42	0.800000	0	8.0696e-04	0.0000e+00	2.9143e-11	0.0000e+00
43	0.700000	0	7.9381e-04	0.0000e+00	2.4171e-11	0.0000e+00
44	0.600000	0	7.8292e-04	0.0000e+00	1.9987e-11	0.0000e+00
45	0.500000	0	7.6958e-04	0.0000e+00	1.6465e-11	0.0000e+00
46	0.400000	0	7.6219e-04	0.0000e+00	1.3501e-11	0.0000e+00
47	0.300000	0	7.5582e-04	0.0000e+00	1.1017e-11	0.0000e+00
48	0.200000	0	7.4854e-04	0.0000e+00	8.9420e-12	0.0000e+00
49	0.100000	0	7.4387e-04	0.0000e+00	7.2189e-12	0.0000e+00
50	0.000000	0	7.3948e-04	0.0000e+00	5.7973e-12	0.0000e+00
51	-0.100000	0	7.3714e-04	0.0000e+00	4.6326e-12	0.0000e+00
52	-0.200000	0	7.3525e-04	0.0000e+00	3.6861e-12	0.0000e+00
53	-0.300000	0	7.3538e-04	0.0000e+00	2.9231e-12	0.0000e+00
54	-0.400000	0	7.3826e-04	0.0000e+00	2.3132e-12	0.0000e+00
55	-0.500000	0	7.3774e-04	0.0000e+00	1.8298e-12	0.0000e+00
56	-0.600000	0	7.3858e-04	0.0000e+00	1.4493e-12	0.0000e+00
57	-0.700000	0	7.3733e-04	0.0000e+00	1.1517e-12	0.0000e+00
58	-0.800000	0	7.3490e-04	0.0000e+00	9.1968e-13	0.0000e+00
59	-0.900000	0	7.3143e-04	0.0000e+00	7.3896e-13	0.0000e+00
60	-1.000000	0	7.2836e-04	0.0000e+00	5.9774e-13	0.0000e+00
61	-1.100000	0	7.2061e-04	0.0000e+00	4.8670e-13	0.0000e+00
62	-1.200000	0	7.1225e-04	0.0000e+00	3.9858e-13	0.0000e+00
63	-1.300000	0	7.0085e-04	0.0000e+00	3.2790e-13	0.0000e+00
64	-1.400000	0	6.9084e-04	0.0000e+00	2.7058e-13	0.0000e+00
65	-1.500000	0	6.8123e-04	0.0000e+00	2.2369e-13	0.0000e+00
66	-1.600000	0	6.6926e-04	0.0000e+00	1.8517e-13	0.0000e+00
67	-1.700000	0	6.5595e-04	0.0000e+00	1.5345e-13	0.0000e+00
68	-1.800000	0	6.4403e-04	0.0000e+00	1.2731e-13	0.0000e+00
69	-1.900000	0	6.3135e-04	0.0000e+00	1.0575e-13	0.0000e+00
70	-2.000000	0	6.1890e-04	0.0000e+00	8.7921e-14	0.0000e+00
71	-2.100000	0	6.0965e-04	0.0000e+00	7.3111e-14	0.0000e+00
72	-2.200000	0	5.9485e-04	0.0000e+00	6.0753e-14	0.0000e+00
73	-2.300000	0	5.8447e-04	0.0000e+00	5.0389e-14	0.0000e+00
74	-2.400000	0	5.7454e-04	0.0000e+00	4.1674e-14	0.0000e+00
75	-2.500000	0	5.6655e-04	0.0000e+00	3.4343e-14	0.0000e+00
76	-2.600000	0	5.5698e-04	0.0000e+00	2.8186e-14	0.0000e+00
77	-2.700000	0	5.5096e-04	0.0000e+00	2.3035e-14	0.0000e+00
78	-2.800000	0	5.4530e-04	0.0000e+00	1.8748e-14	0.0000e+00
79	-2.900000	0	5.3968e-04	0.0000e+00	1.5201e-14	0.0000e+00
80	-3.000000	0	5.3340e-04	0.0000e+00	1.2327e-14	0.0000e+00
