Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	5.000000	2342.760551	  0.000000	0	1.348915e-04
1	8.319970	4.900000	2222.757056	  0.000000	0	2.277085e-01
2	16.375096	4.800000	2198.417908	 -0.000000	0	2.277085e-01
3	24.340456	4.700000	2174.212047	  0.000000	0	2.277085e-01
4	32.221091	4.600000	2151.994835	  0.000000	0	3.757191e-01
5	40.021539	4.500000	2130.276934	 -0.000000	0	3.757191e-01
6	47.743283	4.400000	2108.853212	  0.000000	0	6.199365e-01
7	55.386989	4.300000	2087.508203	  0.000000	0	3.757191e-01
8	62.952244	4.200000	2065.877735	 -0.000000	0	3.757191e-01
9	70.437587	4.100000	2043.737094	  0.000000	0	2.277085e-01
10	77.843286	4.000000	2022.264637	 -0.000000	0	3.757191e-01
11	85.172923	3.900000	2002.095926	  0.000000	0	3.757191e-01
12	92.425406	3.800000	1980.030785	  0.000000	0	3.757191e-01
13	99.595939	3.700000	1957.258852	  0.000000	0	3.757191e-01
14	106.681993	3.600000	1933.862839	  0.000000	0	3.757191e-01
15	113.681852	3.500000	1910.143476	  0.000000	0	3.757191e-01
16	120.594719	3.400000	1886.313663	  0.000000	0	3.757191e-01
17	127.420842	3.300000	1862.729865	  0.000000	0	3.757191e-01
18	134.162246	3.200000	1839.992339	  0.000000	0	6.199365e-01
19	140.823594	3.100000	1818.938517	  0.000000	0	6.199365e-01
20	147.411683	3.000000	1799.885093	  0.000000	0	6.199365e-01
21	153.929969	2.900000	1780.725793	  0.000000	0	6.199365e-01
22	160.376698	2.800000	1760.699604	  0.000000	0	6.199365e-01
23	166.750818	2.700000	1740.968638	  0.000000	0	6.199365e-01
24	173.053735	2.600000	1721.709521	  0.000000	0	3.757191e-01
25	179.287550	2.500000	1703.115228	  0.000000	0	6.199365e-01
26	185.454573	2.400000	1685.129596	  0.000000	0	6.199365e-01
27	191.557086	2.300000	1667.755153	  0.000000	0	3.757191e-01
28	197.597514	2.200000	1651.092163	  0.000000	0	3.757191e-01
29	203.579367	2.100000	1635.634875	  0.000000	0	6.199365e-01
30	209.506783	2.000000	1621.233044	  0.000000	0	6.199365e-01
31	215.380301	1.900000	1606.072327	  0.000000	0	6.199365e-01
32	221.196145	1.800000	1589.602465	  0.000000	0	6.199365e-01
33	226.950770	1.700000	1572.512938	  0.000000	0	6.199365e-01
34	232.642330	1.600000	1555.030418	  0.000000	0	6.199365e-01
35	238.269882	1.500000	1537.422986	  0.000000	0	6.199365e-01
36	243.833569	1.400000	1520.021351	  0.000000	0	6.199365e-01
37	249.334664	1.300000	1503.101568	  0.000000	0	6.199365e-01
38	254.775222	1.200000	1486.820507	  0.000000	0	6.199365e-01
39	260.157815	1.100000	1471.303302	  0.000001	0	6.199365e-01
40	265.484988	1.000000	1456.416750	  0.000001	0	6.199365e-01
41	270.758766	0.900000	1442.003650	  0.000001	0	3.757191e-01
42	275.981389	0.800000	1428.332836	  0.000001	0	3.757191e-01
43	281.156146	0.700000	1415.723087	  0.000002	0	6.199365e-01
44	286.287213	0.600000	1404.346512	  0.000002	0	3.757191e-01
45	291.379485	0.500000	1394.391565	  0.000003	0	3.757191e-01
46	296.438214	0.400000	1385.926244	  0.000004	0	3.757191e-01
47	301.468997	0.300000	1379.027542	  0.000005	0	3.757191e-01
48	306.477610	0.200000	1373.712045	  0.000007	0	3.757191e-01
49	311.469741	0.100000	1369.938685	  0.000009	0	3.757191e-01
50	316.450919	0.000000	1367.635014	  0.000012	0	6.199365e-01
51	321.426245	-0.100000	1366.656051	  0.000015	0	3.757191e-01
52	326.400183	-0.200000	1366.783413	  0.000020	0	3.757191e-01
53	331.376148	-0.300000	1367.668101	  0.000026	0	3.757191e-01
54	336.356208	-0.400000	1368.936610	  0.000034	0	3.757191e-01
55	341.340979	-0.500000	1370.116014	  0.000044	0	3.757191e-01
56	346.329097	-0.600000	1370.633953	  0.000058	0	3.757191e-01
57	351.317218	-0.700000	1369.970270	  0.000076	0	3.757191e-01
58	356.300199	-0.800000	1367.677360	  0.000099	0	3.757191e-01
59	361.271596	-0.900000	1363.505323	  0.000130	0	3.757191e-01
60	366.224504	-1.000000	1357.465561	  0.000171	0	3.757191e-01
61	371.152444	-1.100000	1349.757342	  0.000225	0	3.757191e-01
62	376.049900	-1.200000	1340.730756	  0.000298	0	3.757191e-01
63	380.912895	-1.300000	1330.849119	  0.000395	0	3.757191e-01
64	385.739040	-1.400000	1320.544850	  0.000525	0	3.757191e-01
