Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	  4.426597	7.198020	58.764606	0.141488	0	1	1	2.832271e+03	2785.535091
2	  8.695350	7.095009	59.027496	0.140858	0	1	1	2.832271e+03	2693.803112
3	 12.813759	6.991999	59.251984	0.140324	0	1	1	2.832271e+03	2605.452105
4	 16.789345	6.888989	59.413933	0.139941	0	1	1	2.832271e+03	2520.273399
5	 20.628970	6.785978	59.513005	0.139708	0	1	1	2.832271e+03	2438.058064
6	 24.338902	6.682968	59.549413	0.139623	0	1	1	2.832271e+03	2358.614464
7	 27.924838	6.579958	59.525461	0.139679	0	1	1	2.832271e+03	2281.768063
8	 31.391887	6.476948	59.447741	0.139862	0	1	1	2.832271e+03	2207.363443
9	 34.744586	6.373937	59.326653	0.140147	0	1	1	2.832271e+03	2135.266931
10	 37.986979	6.270927	59.173728	0.140510	0	1	1	2.832271e+03	2065.366895
11	 41.153207	6.167917	59.050940	0.140802	0	0	0	0.000000e+00	2016.973186
12	 44.307898	6.064906	59.028683	0.140855	0	0	0	0.000000e+00	2009.612278
13	 47.491954	5.961896	59.069050	0.140759	0	0	0	0.000000e+00	2028.178891
14	 50.717685	5.858886	59.117792	0.140642	0	0	0	0.000000e+00	2054.429530
15	 53.989470	5.755875	59.154463	0.140555	0	0	0	0.000000e+00	2083.237469
16	 57.306300	5.652865	59.160283	0.140541	0	0	0	0.000000e+00	2111.052232
17	 60.663947	5.549855	59.128778	0.140616	0	0	0	0.000000e+00	2135.781691
18	 64.056540	5.446845	59.061462	0.140777	0	0	0	0.000000e+00	2156.420059
19	 67.477357	5.343834	58.965471	0.141006	0	0	0	0.000000e+00	2172.523941
20	 70.919271	5.240824	58.851559	0.141279	0	0	0	0.000000e+00	2183.979596
21	 74.374949	5.137814	58.729766	0.141572	0	0	0	0.000000e+00	2190.800601
22	 77.837025	5.034803	58.608505	0.141865	0	0	0	0.000000e+00	2193.091642
23	 81.298553	4.931793	58.495129	0.142140	0	0	0	0.000000e+00	2191.223823
24	 84.752948	4.828783	58.394984	0.142383	0	0	0	0.000000e+00	2185.501689
25	 88.194025	4.725772	58.310256	0.142590	0	0	0	0.000000e+00	2176.210722
26	 91.616528	4.622762	58.241787	0.142758	0	0	0	0.000000e+00	2163.937371
27	 95.016414	4.519752	58.187743	0.142890	0	0	0	0.000000e+00	2149.396932
28	 98.390891	4.416742	58.144969	0.142996	0	0	0	0.000000e+00	2133.311267
29	101.738379	4.313731	58.109404	0.143083	0	0	0	0.000000e+00	2116.364086
30	105.058396	4.210721	58.077428	0.143162	0	0	0	0.000000e+00	2099.176989
31	108.351398	4.107711	58.045721	0.143240	0	0	0	0.000000e+00	2082.277554
32	111.618516	4.004700	58.012545	0.143322	0	0	0	0.000000e+00	2066.055521
