Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
1	7.198020	0	1.8580e-03	0.0000e+00	1.3007e-11	0.0000e+00
2	7.095009	0	1.9271e-03	0.0000e+00	9.9678e-12	0.0000e+00
3	6.991999	0	1.9893e-03	0.0000e+00	7.6119e-12	0.0000e+00
4	6.888989	0	2.0414e-03	0.0000e+00	5.8594e-12	0.0000e+00
5	6.785978	0	2.0841e-03	0.0000e+00	4.5861e-12	0.0000e+00
6	6.682968	0	2.1181e-03	0.0000e+00	3.6879e-12	0.0000e+00
7	6.579958	0	2.1443e-03	0.0000e+00	3.0750e-12	0.0000e+00
8	6.476948	0	2.1635e-03	0.0000e+00	2.6686e-12	0.0000e+00
9	6.373937	0	2.1768e-03	0.0000e+00	2.4037e-12	0.0000e+00
10	6.270927	0	2.1846e-03	0.0000e+00	2.1893e-12	0.0000e+00
11	6.167917	0	2.1878e-03	0.0000e+00	1.9268e-12	0.0000e+00
12	6.064906	0	2.1875e-03	0.0000e+00	1.5776e-12	0.0000e+00
13	5.961896	0	2.1840e-03	0.0000e+00	1.2132e-12	0.0000e+00
14	5.858886	0	2.1774e-03	0.0000e+00	9.1104e-13	0.0000e+00
15	5.755875	0	2.1673e-03	0.0000e+00	6.8876e-13	0.0000e+00
16	5.652865	0	2.1534e-03	0.0000e+00	5.3418e-13	0.0000e+00
17	5.549855	0	2.1363e-03	0.0000e+00	4.2656e-13	0.0000e+00
18	5.446845	0	2.1167e-03	0.0000e+00	3.4956e-13	0.0000e+00
19	5.343834	0	2.0957e-03	0.0000e+00	2.9188e-13	0.0000e+00
20	5.240824	0	2.0747e-03	0.0000e+00	2.4604e-13	0.0000e+00
21	5.137814	0	2.0547e-03	0.0000e+00	2.0807e-13	0.0000e+00
22	5.034803	0	2.0367e-03	0.0000e+00	1.7585e-13	0.0000e+00
23	4.931793	0	2.0215e-03	0.0000e+00	1.4814e-13	0.0000e+00
24	4.828783	0	2.0096e-03	0.0000e+00	1.2413e-13	0.0000e+00
25	4.725772	0	2.0013e-03	0.0000e+00	1.0351e-13	0.0000e+00
26	4.622762	0	1.9964e-03	0.0000e+00	8.5871e-14	0.0000e+00
27	4.519752	0	1.9945e-03	0.0000e+00	7.0934e-14	0.0000e+00
28	4.416742	0	1.9946e-03	0.0000e+00	5.8393e-14	0.0000e+00
29	4.313731	0	1.9962e-03	0.0000e+00	4.7982e-14	0.0000e+00
30	4.210721	0	1.9985e-03	0.0000e+00	3.9384e-14	0.0000e+00
31	4.107711	0	2.0007e-03	0.0000e+00	3.2322e-14	0.0000e+00
32	4.004700	0	2.0025e-03	0.0000e+00	2.6542e-14	0.0000e+00
33	3.901690	0	2.0039e-03	0.0000e+00	2.1813e-14	0.0000e+00
34	3.798680	0	2.0053e-03	0.0000e+00	1.7924e-14	0.0000e+00
35	3.695669	0	2.0069e-03	0.0000e+00	1.4719e-14	0.0000e+00
36	3.592659	0	2.0090e-03	0.0000e+00	1.2083e-14	0.0000e+00
37	3.489649	0	2.0118e-03	0.0000e+00	9.9050e-15	0.0000e+00
38	3.386639	0	2.0154e-03	0.0000e+00	8.1084e-15	0.0000e+00
39	3.283628	0	2.0199e-03	0.0000e+00	6.6309e-15	0.0000e+00
40	3.180618	0	2.0251e-03	0.0000e+00	5.4134e-15	0.0000e+00
41	3.077608	0	2.0306e-03	0.0000e+00	4.4188e-15	0.0000e+00
42	2.974597	0	2.0361e-03	0.0000e+00	3.6058e-15	0.0000e+00
43	2.871587	0	2.0417e-03	0.0000e+00	2.9410e-15	0.0000e+00
44	2.768577	0	2.0474e-03	0.0000e+00	2.4001e-15	0.0000e+00
45	2.665566	0	2.0530e-03	0.0000e+00	1.9592e-15	0.0000e+00
46	2.562556	0	2.0583e-03	0.0000e+00	1.5991e-15	0.0000e+00
47	2.459546	0	2.0633e-03	0.0000e+00	1.3058e-15	0.0000e+00
48	2.356536	0	2.0683e-03	0.0000e+00	1.0674e-15	0.0000e+00
49	2.253525	0	2.0733e-03	0.0000e+00	8.7205e-16	0.0000e+00
50	2.150515	0	2.0786e-03	0.0000e+00	7.1256e-16	0.0000e+00
51	2.047505	0	2.0843e-03	0.0000e+00	5.8225e-16	0.0000e+00
52	1.944494	0	2.0906e-03	0.0000e+00	4.7555e-16	0.0000e+00
53	1.841484	0	2.0981e-03	0.0000e+00	3.8873e-16	0.0000e+00
54	1.738474	0	2.1066e-03	0.0000e+00	3.1799e-16	0.0000e+00
55	1.635463	0	2.1157e-03	0.0000e+00	2.6098e-16	0.0000e+00
56	1.532453	0	2.1248e-03	0.0000e+00	2.1531e-16	0.0000e+00
57	1.429443	0	2.1333e-03	0.0000e+00	1.7909e-16	0.0000e+00
58	1.326433	0	2.1409e-03	0.0000e+00	1.5025e-16	0.0000e+00
59	1.223422	0	2.1473e-03	0.0000e+00	1.2699e-16	0.0000e+00
60	1.120412	0	2.1524e-03	0.0000e+00	1.0801e-16	0.0000e+00
61	1.017402	0	2.1565e-03	0.0000e+00	9.2469e-17	0.0000e+00
62	0.914391	0	2.1596e-03	0.0000e+00	7.9301e-17	0.0000e+00
63	0.811381	0	2.1620e-03	0.0000e+00	6.8192e-17	0.0000e+00
64	0.708371	0	2.1638e-03	0.0000e+00	5.8680e-17	0.0000e+00
65	0.605360	0	2.1651e-03	0.0000e+00	5.0530e-17	0.0000e+00
66	0.502350	0	2.1659e-03	0.0000e+00	4.3669e-17	0.0000e+00
67	0.399340	0	2.1665e-03	0.0000e+00	3.7681e-17	0.0000e+00
68	0.296330	0	2.1668e-03	0.0000e+00	3.2649e-17	0.0000e+00
69	0.193319	0	2.1669e-03	0.0000e+00	2.8246e-17	0.0000e+00
70	0.090309	0	2.1668e-03	0.0000e+00	2.4520e-17	0.0000e+00
71	-0.012701	0	2.1664e-03	0.0000e+00	2.1366e-17	0.0000e+00
72	-0.115712	0	2.1658e-03	0.0000e+00	1.8665e-17	0.0000e+00
73	-0.218722	0	2.1652e-03	0.0000e+00	1.6293e-17	0.0000e+00
74	-0.321732	0	2.1642e-03	0.0000e+00	1.4316e-17	0.0000e+00
75	-0.424743	0	2.1630e-03	0.0000e+00	1.2581e-17	0.0000e+00
76	-0.527753	0	2.1617e-03	0.0000e+00	1.1090e-17	0.0000e+00
77	-0.630763	0	2.1603e-03	0.0000e+00	9.7652e-18	0.0000e+00
78	-0.733773	0	2.1587e-03	0.0000e+00	8.5869e-18	0.0000e+00
79	-0.836784	0	2.1569e-03	0.0000e+00	7.5428e-18	0.0000e+00
80	-0.939794	0	2.1553e-03	0.0000e+00	6.5746e-18	0.0000e+00
81	-1.042804	0	2.1534e-03	0.0000e+00	5.7232e-18	0.0000e+00
82	-1.145815	0	2.1518e-03	0.0000e+00	4.9269e-18	0.0000e+00
83	-1.248825	0	2.1502e-03	0.0000e+00	4.2200e-18	0.0000e+00
84	-1.351835	0	2.1484e-03	0.0000e+00	3.5977e-18	0.0000e+00
85	-1.454846	0	2.1470e-03	0.0000e+00	3.0322e-18	0.0000e+00
86	-1.557856	0	2.1456e-03	0.0000e+00	2.5390e-18	0.0000e+00
87	-1.660866	0	2.1444e-03	0.0000e+00	2.1084e-18	0.0000e+00
88	-1.763876	0	2.1433e-03	0.0000e+00	1.7381e-18	0.0000e+00
89	-1.866887	0	2.1422e-03	0.0000e+00	1.4280e-18	0.0000e+00
90	-1.969897	0	2.1412e-03	0.0000e+00	1.1648e-18	0.0000e+00
91	-2.072907	0	2.1404e-03	0.0000e+00	9.4425e-19	0.0000e+00
92	-2.175918	0	2.1398e-03	0.0000e+00	7.6136e-19	0.0000e+00
93	-2.278928	0	2.1391e-03	0.0000e+00	6.1286e-19	0.0000e+00
94	-2.381938	0	2.1383e-03	0.0000e+00	4.9296e-19	0.0000e+00
95	-2.484949	0	2.1376e-03	0.0000e+00	3.9430e-19	0.0000e+00
96	-2.587959	0	2.1370e-03	0.0000e+00	3.1468e-19	0.0000e+00
97	-2.690969	0	2.1364e-03	0.0000e+00	2.5041e-19	0.0000e+00
98	-2.793979	0	2.1359e-03	0.0000e+00	1.9863e-19	0.0000e+00
99	-2.896990	0	2.1353e-03	0.0000e+00	1.5771e-19	0.0000e+00
100	-3.000000	0	2.1346e-03	0.0000e+00	1.2512e-19	0.0000e+00
