Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 39.126749	7.198020	37.358702	0.222558	0	0	0	0.000000e+00	3087.241695
2	 77.846483	7.095009	37.284480	0.223001	0	0	0	0.000000e+00	3054.495234
3	115.891290	6.991999	37.171396	0.223679	0	0	0	0.000000e+00	3000.949295
4	153.057822	6.888989	37.030371	0.224531	0	0	0	0.000000e+00	2932.620227
5	189.196107	6.785978	36.865653	0.225534	0	0	0	0.000000e+00	2853.236431
6	224.174365	6.682968	36.676128	0.226700	0	0	0	0.000000e+00	2763.823846
7	257.892889	6.579958	36.462848	0.228026	0	0	0	0.000000e+00	2666.610398
8	290.262138	6.476948	36.222312	0.229540	0	0	0	0.000000e+00	2562.105733
9	321.259271	6.373937	35.971749	0.231139	0	0	0	0.000000e+00	2455.374624
10	350.960383	6.270927	35.723549	0.232745	0	0	0	0.000000e+00	2354.147831
11	379.558756	6.167917	35.500851	0.234205	0	0	0	0.000000e+00	2267.705283
12	407.299499	6.064906	35.318383	0.235415	0	0	0	0.000000e+00	2200.254493
13	434.404564	5.961896	35.175771	0.236369	0	0	0	0.000000e+00	2150.067324
14	461.025641	5.858886	35.061833	0.237137	0	0	0	0.000000e+00	2111.733261
15	487.221513	5.755875	34.958399	0.237839	0	0	0	0.000000e+00	2077.971852
16	512.973401	5.652865	34.849071	0.238585	0	0	0	0.000000e+00	2042.761581
17	538.255467	5.549855	34.731752	0.239391	0	0	0	0.000000e+00	2005.504659
18	563.099120	5.446845	34.619731	0.240166	0	0	0	0.000000e+00	1970.727209
19	587.582056	5.343834	34.524370	0.240829	0	0	0	0.000000e+00	1942.054795
20	611.772611	5.240824	34.444180	0.241390	0	0	0	0.000000e+00	1918.745612
21	635.706732	5.137814	34.372037	0.241896	0	0	0	0.000000e+00	1898.270805
22	659.390056	5.034803	34.300856	0.242398	0	0	0	0.000000e+00	1878.243710
23	682.814539	4.931793	34.227378	0.242919	0	0	0	0.000000e+00	1857.603603
24	705.973881	4.828783	34.152033	0.243455	0	0	0	0.000000e+00	1836.483580
25	728.858165	4.725772	34.073788	0.244014	0	0	0	0.000000e+00	1814.606758
26	751.456858	4.622762	33.992253	0.244599	0	0	0	0.000000e+00	1791.903243
27	773.762054	4.519752	33.908109	0.245206	0	0	0	0.000000e+00	1768.600604
28	795.765369	4.416742	33.821013	0.245837	0	0	0	0.000000e+00	1744.635489
29	817.453821	4.313731	33.729695	0.246503	0	0	0	0.000000e+00	1719.665969
30	838.810809	4.210721	33.632913	0.247212	0	0	0	0.000000e+00	1693.392861
31	859.825293	4.107711	33.531814	0.247958	0	0	0	0.000000e+00	1666.241325
32	880.525689	4.004700	33.437382	0.248658	0	0	0	0.000000e+00	1641.322795
33	901.004713	3.901690	33.368988	0.249168	0	0	0	0.000000e+00	1623.728166
34	921.304613	3.798680	33.312292	0.249592	0	0	0	0.000000e+00	1609.451810
35	941.408214	3.695669	33.250070	0.250059	0	0	0	0.000000e+00	1593.814599
36	961.318802	3.592659	33.188761	0.250521	0	0	0	0.000000e+00	1578.448627
37	981.037742	3.489649	33.127620	0.250983	0	0	0	0.000000e+00	1563.185786
38	1000.566685	3.386639	33.066793	0.251445	0	0	0	0.000000e+00	1548.066721
39	1019.910680	3.283628	33.007232	0.251898	0	0	0	0.000000e+00	1533.344934
40	1039.084414	3.180618	32.951878	0.252322	0	0	0	0.000000e+00	1519.782554
41	1058.121117	3.077608	32.906567	0.252669	0	0	0	0.000000e+00	1508.842374
42	1077.061462	2.974597	32.873962	0.252920	0	0	0	0.000000e+00	1501.126738
43	1095.911631	2.871587	32.843412	0.253155	0	0	0	0.000000e+00	1493.906859
44	1114.651597	2.768577	32.806673	0.253438	0	0	0	0.000000e+00	1485.107236
45	1133.273312	2.665566	32.767534	0.253741	0	0	0	0.000000e+00	1475.687404
46	1151.779693	2.562556	32.729320	0.254037	0	0	0	0.000000e+00	1466.496857
47	1170.179005	2.459546	32.693720	0.254314	0	0	0	0.000000e+00	1457.958459
48	1188.483285	2.356536	32.662053	0.254561	0	0	0	0.000000e+00	1450.392103
49	1206.710321	2.253525	32.636124	0.254763	0	0	0	0.000000e+00	1444.235872
50	1224.887797	2.150515	32.619175	0.254895	0	0	0	0.000000e+00	1440.272752
51	1243.053568	2.047505	32.614630	0.254931	0	0	0	0.000000e+00	1439.319597
52	1261.224636	1.944494	32.615699	0.254922	0	0	0	0.000000e+00	1439.707773
53	1279.370186	1.841484	32.606909	0.254991	0	0	0	0.000000e+00	1437.661624
54	1297.460316	1.738474	32.588551	0.255135	0	0	0	0.000000e+00	1433.262258
55	1315.491598	1.635463	32.569051	0.255288	0	0	0	0.000000e+00	1428.579104
56	1333.466434	1.532453	32.550388	0.255434	0	0	0	0.000000e+00	1424.095806
57	1351.392252	1.429443	32.534204	0.255561	0	0	0	0.000000e+00	1420.210214
58	1369.279087	1.326433	32.521217	0.255663	0	0	0	0.000000e+00	1417.099466
59	1387.136926	1.223422	32.511575	0.255739	0	0	0	0.000000e+00	1414.792222
60	1404.975420	1.120412	32.505049	0.255790	0	0	0	0.000000e+00	1413.235969
61	1422.800142	1.017402	32.500410	0.255827	0	0	0	0.000000e+00	1412.129292
62	1440.609483	0.914391	32.495175	0.255868	0	0	0	0.000000e+00	1410.876463
63	1458.399437	0.811381	32.488640	0.255919	0	0	0	0.000000e+00	1409.306624
64	1476.172463	0.708371	32.482893	0.255965	0	0	0	0.000000e+00	1407.925443
65	1493.936188	0.605360	32.479647	0.255990	0	0	0	0.000000e+00	1407.143993
66	1511.699949	0.502350	32.479387	0.255992	0	0	0	0.000000e+00	1407.081118
67	1529.473521	0.399340	32.482341	0.255969	0	0	0	0.000000e+00	1407.790099
68	1547.266941	0.296330	32.488505	0.255920	0	0	0	0.000000e+00	1409.270771
69	1565.089814	0.193319	32.497700	0.255848	0	0	0	0.000000e+00	1411.481012
70	1582.950425	0.090309	32.509549	0.255755	0	0	0	0.000000e+00	1414.329826
71	1600.855293	-0.012701	32.523371	0.255646	0	0	0	0.000000e+00	1417.655601
72	1618.807822	-0.115712	32.538133	0.255530	0	0	0	0.000000e+00	1421.209384
73	1636.807156	-0.218722	32.552461	0.255418	0	0	0	0.000000e+00	1424.658928
74	1654.846908	-0.321732	32.564605	0.255322	0	0	0	0.000000e+00	1427.578095
75	1672.913863	-0.424743	32.572410	0.255261	0	0	0	0.000000e+00	1429.443285
76	1690.987477	-0.527753	32.573487	0.255253	0	0	0	0.000000e+00	1429.677655
77	1709.039585	-0.630763	32.565606	0.255315	0	0	0	0.000000e+00	1427.739784
78	1727.037071	-0.733773	32.547142	0.255459	0	0	0	0.000000e+00	1423.245078
79	1744.944710	-0.836784	32.517522	0.255692	0	0	0	0.000000e+00	1416.067507
80	1762.728876	-0.939794	32.477239	0.256009	0	0	0	0.000000e+00	1406.345435
81	1780.360825	-1.042804	32.427694	0.256400	0	0	0	0.000000e+00	1394.438216
82	1797.819817	-1.145815	32.371260	0.256847	0	0	0	0.000000e+00	1380.935908
83	1815.094791	-1.248825	32.310979	0.257327	0	0	0	0.000000e+00	1366.576898
84	1832.183024	-1.351835	32.249613	0.257816	0	0	0	0.000000e+00	1352.019271
85	1849.087658	-1.454846	32.188928	0.258302	0	0	0	0.000000e+00	1337.680833
86	1865.813460	-1.557856	32.129590	0.258779	0	0	0	0.000000e+00	1323.710590
87	1882.364913	-1.660866	32.071378	0.259249	0	0	0	0.000000e+00	1310.054772
