Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
64	678.532065	0.708371	36.643974	0.226899	0	0	0	0.000000e+00	999.652568
65	685.460268	0.605360	36.582167	0.227282	0	0	0	0.000000e+00	990.678797
66	692.328570	0.502350	36.522003	0.227657	0	0	0	0.000000e+00	982.088572
67	699.140079	0.399340	36.463781	0.228020	0	0	0	0.000000e+00	973.930229
68	705.897650	0.296330	36.408422	0.228367	0	0	0	0.000000e+00	966.189460
69	712.603934	0.193319	36.355455	0.228699	0	0	0	0.000000e+00	958.830313
70	719.261190	0.090309	36.304155	0.229023	0	0	0	0.000000e+00	951.789105
71	725.871099	-0.012701	36.253469	0.229343	0	0	0	0.000000e+00	944.973983
72	732.434389	-0.115712	36.204223	0.229655	0	0	0	0.000000e+00	938.285417
73	738.951665	-0.218722	36.154000	0.229974	0	0	0	0.000000e+00	931.659691
74	745.423181	-0.321732	36.104606	0.230288	0	0	0	0.000000e+00	925.090350
75	751.849616	-0.424743	36.055518	0.230602	0	0	0	0.000000e+00	918.617487
76	758.232135	-0.527753	36.007030	0.230912	0	0	0	0.000000e+00	912.305462
77	764.572221	-0.630763	35.960373	0.231212	0	0	0	0.000000e+00	906.216024
78	770.871666	-0.733773	35.914923	0.231505	0	0	0	0.000000e+00	900.373889
79	777.132158	-0.836784	35.871093	0.231788	0	0	0	0.000000e+00	894.773136
80	783.355521	-0.939794	35.829115	0.232059	0	0	0	0.000000e+00	889.434354
81	789.543744	-1.042804	35.789149	0.232318	0	0	0	0.000000e+00	884.380037
82	795.698766	-1.145815	35.750992	0.232566	0	0	0	0.000000e+00	879.599152
83	801.822356	-1.248825	35.714543	0.232804	0	0	0	0.000000e+00	875.069209
84	807.915999	-1.351835	35.680306	0.233027	0	0	0	0.000000e+00	870.764830
85	813.981137	-1.454846	35.647281	0.233243	0	0	0	0.000000e+00	866.661369
86	820.018958	-1.557856	35.615643	0.233450	0	0	0	0.000000e+00	862.731331
87	826.030519	-1.660866	35.584618	0.233654	0	0	0	0.000000e+00	858.944014
88	832.016739	-1.763876	35.553911	0.233855	0	0	0	0.000000e+00	855.277210
89	837.978331	-1.866887	35.525120	0.234045	0	0	0	0.000000e+00	851.735415
90	843.916554	-1.969897	35.497275	0.234228	0	0	0	0.000000e+00	848.366297
91	849.833222	-2.072907	35.472113	0.234395	0	0	0	0.000000e+00	845.268649
92	855.731406	-2.175918	35.449297	0.234545	0	0	0	0.000000e+00	842.587862
93	861.615019	-2.278928	35.432225	0.234658	0	0	0	0.000000e+00	840.487905
94	867.489121	-2.381938	35.420466	0.234736	0	0	0	0.000000e+00	839.098954
95	873.359025	-2.484949	35.414758	0.234774	0	0	0	0.000000e+00	838.465249
96	879.229487	-2.587959	35.415296	0.234771	0	0	0	0.000000e+00	838.523547
97	885.104419	-2.690969	35.420026	0.234739	0	0	0	0.000000e+00	839.133534
98	890.986777	-2.793979	35.428757	0.234681	0	0	0	0.000000e+00	840.176868
99	896.880515	-2.896990	35.441055	0.234600	0	0	0	0.000000e+00	841.766307
100	902.795070	-3.000000	35.465170	0.234440	0	0	0	0.000000e+00	844.719332
