Layer	  log(P)	nClouds	Molec.   7	Cloud    7	Molec.   9	Cloud    9
76	-0.527753	0	9.3554e-04	0.0000e+00	3.2561e-13	0.0000e+00
77	-0.630763	0	9.1183e-04	0.0000e+00	2.7158e-13	0.0000e+00
78	-0.733773	0	8.8916e-04	0.0000e+00	2.2617e-13	0.0000e+00
79	-0.836784	0	8.6775e-04	0.0000e+00	1.8805e-13	0.0000e+00
80	-0.939794	0	8.4765e-04	0.0000e+00	1.5609e-13	0.0000e+00
81	-1.042804	0	8.2881e-04	0.0000e+00	1.2931e-13	0.0000e+00
82	-1.145815	0	8.1120e-04	0.0000e+00	1.0691e-13	0.0000e+00
83	-1.248825	0	7.9464e-04	0.0000e+00	8.8224e-14	0.0000e+00
84	-1.351835	0	7.7926e-04	0.0000e+00	7.2677e-14	0.0000e+00
85	-1.454846	0	7.6468e-04	0.0000e+00	5.9775e-14	0.0000e+00
86	-1.557856	0	7.5085e-04	0.0000e+00	4.9095e-14	0.0000e+00
87	-1.660866	0	7.3752e-04	0.0000e+00	4.0276e-14	0.0000e+00
88	-1.763876	0	7.2458e-04	0.0000e+00	3.3006e-14	0.0000e+00
89	-1.866887	0	7.1245e-04	0.0000e+00	2.7017e-14	0.0000e+00
90	-1.969897	0	7.0100e-04	0.0000e+00	2.2077e-14	0.0000e+00
91	-2.072907	0	6.9081e-04	0.0000e+00	1.7993e-14	0.0000e+00
92	-2.175918	0	6.8199e-04	0.0000e+00	1.4605e-14	0.0000e+00
93	-2.278928	0	6.7564e-04	0.0000e+00	1.1791e-14	0.0000e+00
94	-2.381938	0	6.7170e-04	0.0000e+00	9.4555e-15	0.0000e+00
95	-2.484949	0	6.7042e-04	0.0000e+00	7.5285e-15	0.0000e+00
96	-2.587959	0	6.7168e-04	0.0000e+00	5.9537e-15	0.0000e+00
97	-2.690969	0	6.7490e-04	0.0000e+00	4.6814e-15	0.0000e+00
98	-2.793979	0	6.8008e-04	0.0000e+00	3.6620e-15	0.0000e+00
99	-2.896990	0	6.8789e-04	0.0000e+00	2.8416e-15	0.0000e+00
100	-3.000000	0	6.9612e-04	0.0000e+00	2.2027e-15	0.0000e+00
