Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
1	 14.558446	7.198020	59.517873	0.139697	0	0	0	0.000000e+00	2348.629070
2	 29.228052	7.095009	59.374896	0.140033	0	0	0	0.000000e+00	2359.125044
3	 44.030189	6.991999	59.170434	0.140517	0	0	0	0.000000e+00	2370.446760
4	 58.946811	6.888989	58.853392	0.141274	0	0	0	0.000000e+00	2375.587784
5	 73.965124	6.785978	58.409469	0.142348	0	0	0	0.000000e+00	2374.655769
6	 89.100239	6.682968	57.849031	0.143727	0	0	0	0.000000e+00	2371.643084
7	104.366214	6.579958	57.170151	0.145434	0	0	0	0.000000e+00	2366.324443
8	119.767893	6.476948	56.364995	0.147511	0	0	0	0.000000e+00	2357.000046
9	135.304078	6.373937	55.435399	0.149985	0	0	0	0.000000e+00	2342.863530
10	150.968961	6.270927	54.388220	0.152873	0	0	0	0.000000e+00	2323.475838
11	166.754642	6.167917	53.233589	0.156188	0	0	0	0.000000e+00	2298.835322
12	182.654466	6.064906	51.987501	0.159932	0	0	0	0.000000e+00	2269.666260
13	198.665134	5.961896	50.669097	0.164094	0	0	0	0.000000e+00	2237.010455
14	214.787126	5.858886	49.298644	0.168655	0	0	0	0.000000e+00	2201.899565
15	231.023060	5.755875	47.900046	0.173580	0	0	0	0.000000e+00	2165.439350
16	247.373599	5.652865	46.495013	0.178825	0	0	0	0.000000e+00	2128.051004
17	263.834675	5.549855	45.106413	0.184330	0	0	0	0.000000e+00	2090.066424
18	280.399217	5.446845	43.756968	0.190015	0	0	0	0.000000e+00	2051.994620
19	297.054710	5.343834	42.467701	0.195783	0	0	0	0.000000e+00	2014.104724
20	313.782738	5.240824	41.257426	0.201527	0	0	0	0.000000e+00	1976.715676
21	330.560288	5.137814	40.138886	0.207143	0	0	0	0.000000e+00	1939.928433
22	347.357212	5.034803	39.121101	0.212532	0	0	0	0.000000e+00	1903.591597
23	364.134680	4.931793	38.205214	0.217627	0	0	0	0.000000e+00	1867.169528
24	380.836842	4.828783	37.384634	0.222403	0	0	0	0.000000e+00	1829.103121
25	397.395186	4.725772	36.649628	0.226864	0	0	0	0.000000e+00	1788.033742
26	413.740624	4.622762	35.991662	0.231011	0	0	0	0.000000e+00	1743.820264
27	429.804893	4.519752	35.401654	0.234861	0	0	0	0.000000e+00	1696.389502
28	445.520749	4.416742	34.867779	0.238457	0	0	0	0.000000e+00	1645.469062
29	460.826467	4.313731	34.379473	0.241844	0	0	0	0.000000e+00	1591.250496
30	475.676132	4.210721	33.931871	0.245034	0	0	0	0.000000e+00	1534.931021
