Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000172	7.301030	846.484325	 -0.027000	0	1.226646e-04
1	0.000172	7.198020	148.168684	 -0.020691	0	7.333333e-01
2	0.000172	7.095009	2202.121322	 -0.034499	0	7.333333e-01
3	0.000172	6.991999	2173.637459	 -0.043225	0	7.333333e-01
4	0.000172	6.888989	2154.552490	 -0.048322	0	7.333333e-01
5	0.000172	6.785978	2127.892233	 -0.051474	0	7.333333e-01
6	0.000172	6.682968	2093.664011	 -0.051852	0	7.333333e-01
7	0.000173	6.579958	2051.592230	 -0.048738	0	7.333333e-01
8	0.000173	6.476948	2003.337085	 -0.042103	0	7.333333e-01
9	0.000173	6.373937	1952.163769	 -0.032926	0	7.333333e-01
10	0.000173	6.270927	1901.936578	 -0.022706	0	7.333333e-01
11	0.000173	6.167917	1855.463830	 -0.012711	0	7.333333e-01
12	0.000173	6.064906	1814.362771	 -0.003636	0	7.333333e-01
13	0.000173	5.961896	1776.124472	  0.003736	0	7.333333e-01
14	0.000173	5.858886	1738.509526	  0.007395	0	7.333333e-01
15	0.000173	5.755875	1697.994512	  0.003538	0	7.333333e-01
16	0.000173	5.652865	1654.174219	 -0.011596	0	7.333333e-01
17	0.000173	5.549855	1609.556440	 -0.038084	0	7.333333e-01
18	0.000173	5.446845	1567.039930	 -0.070389	0	7.333333e-01
19	0.000174	5.343834	1528.194641	 -0.098270	0	7.333333e-01
20	0.000174	5.240824	1493.239848	 -0.111213	0	7.333333e-01
21	0.000174	5.137814	1461.672511	 -0.102549	0	7.333333e-01
22	0.000174	5.034803	1432.394155	 -0.068995	0	7.333333e-01
23	0.000174	4.931793	1405.334460	 -0.007596	0	7.333333e-01
24	0.000174	4.828783	1379.216882	  0.084328	0	7.333333e-01
25	0.000174	4.725772	1353.789653	  0.199615	0	7.333333e-01
26	0.000174	4.622762	1328.886988	  0.328762	0	7.333333e-01
27	0.000174	4.519752	1304.416533	  0.470691	0	7.333333e-01
28	0.000174	4.416742	1279.587493	  0.625150	0	7.333333e-01
29	0.000174	4.313731	1253.975683	  0.784229	0	7.333333e-01
30	0.000174	4.210721	1227.366205	  0.924945	0	7.333333e-01
31	0.000175	4.107711	1201.692373	  1.008785	0	7.333333e-01
32	0.000175	4.004700	1180.076133	  1.001406	0	7.333333e-01
