Layer	  Height	  log(P)	Temp_bound.	     Rflux	 isequil	dt
0	0.000000	8.000000	1412.918578	  0.002918	0	1.517859e-28
1	     inf	7.908333	1389.826408	 -0.000000	1	3.960213e-05
2	     inf	7.816667	1358.218617	 -0.000000	1	3.960213e-05
3	     inf	7.725000	1337.209936	 -0.000000	1	3.960213e-05
4	     inf	7.633333	1318.131179	  0.000000	1	3.960213e-05
5	     inf	7.541667	1300.283113	  0.000000	1	3.960213e-05
6	     inf	7.450000	1287.287096	  0.000000	1	3.960213e-05
7	     inf	7.358333	1282.602648	  0.000000	1	3.960213e-05
8	     inf	7.266667	1278.485189	  0.000000	1	3.960213e-05
9	     inf	7.175000	1272.330562	  0.000000	1	3.960213e-05
10	     inf	7.083333	1269.447388	  0.000000	1	3.960213e-05
11	     inf	6.991667	1266.217116	  0.000000	1	3.960213e-05
12	     inf	6.900000	1262.449707	  0.000000	1	3.960213e-05
13	     inf	6.808333	1258.689279	  0.000000	1	3.960213e-05
14	     inf	6.716667	1255.211626	  0.000000	1	3.960213e-05
15	     inf	6.625000	1251.389607	  0.000000	1	3.960213e-05
16	     inf	6.533333	1246.723593	  0.000000	1	3.960213e-05
17	     inf	6.441667	1240.811142	  0.000000	1	3.960213e-05
18	     inf	6.350000	1233.270515	  0.000000	1	3.960213e-05
19	     inf	6.258333	1223.553663	  0.000000	1	3.960213e-05
20	     inf	6.166667	1211.294727	  0.000000	1	3.960213e-05
21	     inf	6.075000	1196.179725	  0.000000	1	3.960213e-05
22	     inf	5.983333	1177.968579	  0.000000	1	3.960213e-05
23	     inf	5.891667	1156.462076	 -0.000000	1	3.960213e-05
24	     inf	5.800000	1131.770083	 -0.000000	1	3.960213e-05
25	     inf	5.708333	1104.219285	 -0.000000	1	3.960213e-05
26	     inf	5.616667	1074.160205	 -0.000000	1	3.960213e-05
27	     inf	5.525000	1041.691311	 -0.000000	1	3.960213e-05
28	     inf	5.433333	1007.248927	 -0.000001	1	3.960213e-05
29	     inf	5.341667	971.075694	  0.000000	1	3.960213e-05
30	     inf	5.250000	932.767891	  0.000000	1	3.960213e-05
31	     inf	5.158333	892.759712	  0.000000	1	3.960213e-05
32	     inf	5.066667	851.116242	  0.000000	1	3.960213e-05
33	     inf	4.975000	809.273869	  0.000000	1	3.960213e-05
34	     inf	4.883333	766.945990	  0.000000	1	3.960213e-05
35	     inf	4.791667	723.325836	  0.000000	1	3.960213e-05
36	     inf	4.700000	680.134934	  0.000001	1	3.960213e-05
37	     inf	4.608333	639.187050	  0.000001	0	3.960213e-05
38	     inf	4.516667	600.571545	 -0.000003	0	3.960213e-05
39	     inf	4.425000	564.304587	 -0.000003	1	3.960213e-05
40	     inf	4.333333	530.275722	  0.000002	0	3.960213e-05
41	     inf	4.241667	498.498123	  0.000002	0	3.960213e-05
42	     inf	4.150000	469.704168	 -0.000004	0	3.960213e-05
43	     inf	4.058333	443.836824	 -0.000005	1	3.960213e-05
44	     inf	3.966667	423.177260	  0.000002	1	3.960213e-05
45	     inf	3.875000	403.209264	  0.000002	1	3.960213e-05
46	     inf	3.783333	383.292609	  0.000003	1	3.960213e-05
47	     inf	3.691667	363.414840	 -0.000008	1	3.960213e-05
48	     inf	3.600000	344.647858	 -0.000005	1	3.960213e-05
49	     inf	3.508333	328.047304	  0.000006	1	3.960213e-05
50	     inf	3.416667	314.288008	  0.000007	1	3.960213e-05
51	     inf	3.325000	303.632120	 -0.000011	1	3.960213e-05
52	     inf	3.233333	295.695976	 -0.000009	1	3.960213e-05
53	     inf	3.141667	289.554100	  0.000008	1	3.960213e-05
54	     inf	3.050000	285.883557	 -0.000014	1	3.960213e-05
55	     inf	2.958333	284.109331	  0.000011	1	3.960213e-05
56	     inf	2.866667	281.838863	 -0.000023	1	3.960213e-05
57	     inf	2.775000	279.542001	 -0.000034	1	3.960213e-05
58	     inf	2.683333	277.253764	  0.000023	1	3.960213e-05
59	     inf	2.591667	274.980922	  0.000025	1	3.960213e-05
