Layer	    Height	  log(P)	      cp	   lapse	nClouds	isconv	Conv_Region	  Pot_Temp	Temp_center
55	       inf	2.958333	27.241513	0.305213	0	0	0	0.000000e+00	284.996444
56	       inf	2.866667	27.225761	0.305390	0	0	0	0.000000e+00	282.974097
57	       inf	2.775000	27.207948	0.305590	0	0	0	0.000000e+00	280.690432
58	       inf	2.683333	27.190106	0.305790	0	0	0	0.000000e+00	278.397883
59	       inf	2.591667	27.172400	0.305990	0	0	0	0.000000e+00	276.117343
60	       inf	2.500000	27.154817	0.306188	0	0	0	0.000000e+00	273.857231
61	       inf	2.408333	27.137660	0.306381	0	0	0	0.000000e+00	271.657277
62	       inf	2.316667	27.122032	0.306558	0	0	0	0.000000e+00	269.648669
63	       inf	2.225000	27.110162	0.306692	0	0	0	0.000000e+00	268.122606
64	       inf	2.133333	27.106101	0.306738	0	0	0	0.000000e+00	267.600438
65	       inf	2.041667	27.116238	0.306623	0	0	0	0.000000e+00	268.903230
66	       inf	1.950000	27.136172	0.306398	0	0	0	0.000000e+00	271.464853
67	       inf	1.858333	27.148292	0.306261	0	0	0	0.000000e+00	273.019727
68	       inf	1.766667	27.151638	0.306224	0	0	0	0.000000e+00	273.451390
69	       inf	1.675000	27.154906	0.306187	0	0	0	0.000000e+00	273.869590
70	       inf	1.583333	27.158896	0.306142	0	0	0	0.000000e+00	274.384660
71	       inf	1.491667	27.164846	0.306075	0	0	0	0.000000e+00	275.146711
72	       inf	1.400000	27.173520	0.305977	0	0	0	0.000000e+00	276.260124
73	       inf	1.308333	27.185372	0.305844	0	0	0	0.000000e+00	277.790394
74	       inf	1.216667	27.201030	0.305668	0	0	0	0.000000e+00	279.801175
75	       inf	1.125000	27.221209	0.305441	0	0	0	0.000000e+00	282.392789
76	       inf	1.033333	27.245670	0.305167	0	0	0	0.000000e+00	285.545647
77	       inf	0.941667	27.267400	0.304924	0	0	0	0.000000e+00	288.340700
78	       inf	0.850000	27.277740	0.304808	0	0	0	0.000000e+00	289.693819
79	       inf	0.758333	27.280467	0.304777	0	0	0	0.000000e+00	290.066358
80	       inf	0.666667	27.281216	0.304769	0	0	0	0.000000e+00	290.188773
81	       inf	0.575000	27.280375	0.304779	0	0	0	0.000000e+00	290.117027
82	       inf	0.483333	27.278410	0.304800	0	0	0	0.000000e+00	289.892120
83	       inf	0.391667	27.275253	0.304836	0	0	0	0.000000e+00	289.536367
84	       inf	0.300000	27.271420	0.304879	0	0	0	0.000000e+00	289.091264
85	       inf	0.208333	27.267519	0.304922	0	0	0	0.000000e+00	288.646120
86	       inf	0.116667	27.264302	0.304958	0	0	0	0.000000e+00	288.295633
87	       inf	0.025000	27.261750	0.304987	0	0	0	0.000000e+00	288.025497
88	       inf	-0.066667	27.258105	0.305028	0	0	0	0.000000e+00	287.623522
89	       inf	-0.158333	27.252328	0.305092	0	0	0	0.000000e+00	286.933234
90	       inf	-0.250000	27.245813	0.305165	0	0	0	0.000000e+00	286.147908
91	       inf	-0.341667	27.240559	0.305224	0	0	0	0.000000e+00	285.517768
92	       inf	-0.433333	27.237320	0.305260	0	0	0	0.000000e+00	285.134314
93	       inf	-0.525000	27.236107	0.305274	0	0	0	0.000000e+00	285.012122
94	       inf	-0.616667	27.236511	0.305269	0	0	0	0.000000e+00	285.089496
95	       inf	-0.708333	27.237521	0.305258	0	0	0	0.000000e+00	285.248993
96	       inf	-0.800000	27.238224	0.305250	0	0	0	0.000000e+00	285.354043
97	       inf	-0.891667	27.237581	0.305257	0	0	0	0.000000e+00	285.287009
98	       inf	-0.983333	27.234888	0.305288	0	0	0	0.000000e+00	284.950666
99	       inf	-1.075000	27.229398	0.305349	0	0	0	0.000000e+00	284.250154
100	       inf	-1.166667	27.220455	0.305449	0	0	0	0.000000e+00	283.108379
101	       inf	-1.258333	27.207935	0.305590	0	0	0	0.000000e+00	281.489217
102	       inf	-1.350000	27.191618	0.305773	0	0	0	0.000000e+00	279.396286
103	       inf	-1.441667	27.172036	0.305994	0	0	0	0.000000e+00	276.876733
104	       inf	-1.533333	27.149803	0.306244	0	0	0	0.000000e+00	274.016312
105	       inf	-1.625000	27.125740	0.306516	0	0	0	0.000000e+00	270.915451
106	       inf	-1.716667	27.100505	0.306801	0	0	0	0.000000e+00	267.670511
107	       inf	-1.808333	27.074888	0.307092	0	0	0	0.000000e+00	264.366434
108	       inf	-1.900000	27.049313	0.307382	0	0	0	0.000000e+00	261.075936
109	       inf	-1.991667	27.024390	0.307665	0	0	0	0.000000e+00	257.859029
110	       inf	-2.083333	27.000300	0.307940	0	0	0	0.000000e+00	254.760071
111	       inf	-2.175000	26.977375	0.308202	0	0	0	0.000000e+00	251.803885
112	       inf	-2.266667	26.955527	0.308451	0	0	0	0.000000e+00	248.994250
113	       inf	-2.358333	26.934756	0.308689	0	0	0	0.000000e+00	246.313632
114	       inf	-2.450000	26.914600	0.308921	0	0	0	0.000000e+00	243.718806
115	       inf	-2.541667	26.894483	0.309152	0	0	0	0.000000e+00	241.132068
116	       inf	-2.633333	26.873624	0.309392	0	0	0	0.000000e+00	238.439554
117	       inf	-2.725000	26.850325	0.309660	0	0	0	0.000000e+00	235.433430
118	       inf	-2.816667	26.823432	0.309970	0	0	0	0.000000e+00	231.955967
119	       inf	-2.908333	26.774465	0.310537	0	0	0	0.000000e+00	225.621599
120	       inf	-3.000000	26.727637	0.311081	0	0	0	0.000000e+00	219.561019
