#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
4.7690000000e-02	8.3129347901e+00	2.2838288003e-10                 	1.2456521795e-10                 	1.0381766208e-10                 	5.4542274769e-01                 	9.2978967970e-01                 
4.8420000000e-02	8.1876055378e+00	2.3241090930e-10                 	1.2626032588e-10                 	1.0615058342e-10                 	5.4326333586e-01                 	9.2423010060e-01                 
4.8800000000e-02	8.1238495931e+00	2.2970241093e-10                 	1.2240062418e-10                 	1.0730178675e-10                 	5.3286608394e-01                 	9.2632248042e-01                 
4.9190000000e-02	8.0594401330e+00	2.3076057427e-10                 	1.2189287019e-10                 	1.0886770407e-10                 	5.2822225192e-01                 	9.2469499352e-01                 
4.9590000000e-02	7.9944315415e+00	2.3027254377e-10                 	1.2147200014e-10                 	1.0880054363e-10                 	5.2751404120e-01                 	9.2431734959e-01                 
4.9790000000e-02	7.9623189424e+00	2.3209569286e-10                 	1.2453749531e-10                 	1.0755819755e-10                 	5.3657822676e-01                 	9.2175211789e-01                 
5.0190000000e-02	7.8988615290e+00	2.3162051534e-10                 	1.2412970738e-10                 	1.0749080797e-10                 	5.3591844916e-01                 	9.2138118128e-01                 
5.1010000000e-02	7.7718851233e+00	2.3675309238e-10                 	1.2625776222e-10                 	1.1049533016e-10                 	5.3328875645e-01                 	9.1435958161e-01                 
5.1440000000e-02	7.7069179654e+00	2.3774805372e-10                 	1.2605719783e-10                 	1.1169085589e-10                 	5.3021337443e-01                 	9.1264730328e-01                 
5.1660000000e-02	7.6740971766e+00	2.3769929551e-10                 	1.2373966071e-10                 	1.1395963479e-10                 	5.2057226527e-01                 	9.1342437938e-01                 
5.1870000000e-02	7.6430279572e+00	2.3750161248e-10                 	1.2355273338e-10                 	1.1394887910e-10                 	5.2021850331e-01                 	9.1322211598e-01                 
5.2090000000e-02	7.6107479390e+00	2.3772858182e-10                 	1.2162034209e-10                 	1.1610823973e-10                 	5.1159326808e-01                 	9.1380246100e-01                 
5.2980000000e-02	7.4828965674e+00	2.3260356089e-10                 	1.1533698224e-10                 	1.1726657864e-10                 	4.9585217787e-01                 	9.1837256932e-01                 
5.3200000000e-02	7.4519522583e+00	2.3027528764e-10                 	1.1414065231e-10                 	1.1613463533e-10                 	4.9567043637e-01                 	9.1955938150e-01                 
5.3430000000e-02	7.4198738563e+00	2.2785554705e-10                 	1.1296255185e-10                 	1.1489299520e-10                 	4.9576388776e-01                 	9.2071004133e-01                 
5.3660000000e-02	7.3880704462e+00	2.3078203305e-10                 	1.1822018638e-10                 	1.1256184666e-10                 	5.1225905597e-01                 	9.1638468584e-01                 
5.3910000000e-02	7.3538093144e+00	2.3214579192e-10                 	1.2077168481e-10                 	1.1137410711e-10                 	5.2024068070e-01                 	9.1392248045e-01                 
5.4370000000e-02	7.2915920570e+00	2.3781890556e-10                 	1.2629762684e-10                 	1.1152127872e-10                 	5.3106638660e-01                 	9.0610218932e-01                 
5.4850000000e-02	7.2277823180e+00	2.4281814092e-10                 	1.2926199348e-10                 	1.1355614744e-10                 	5.3234075918e-01                 	8.9913824682e-01                 
5.5100000000e-02	7.1949883873e+00	2.4304139508e-10                 	1.2745466102e-10                 	1.1558673407e-10                 	5.2441544361e-01                 	8.9988963177e-01                 
5.5340000000e-02	7.1637849682e+00	2.4431945278e-10                 	1.2787092581e-10                 	1.1644852698e-10                 	5.2337595042e-01                 	8.9822319745e-01                 
5.5590000000e-02	7.1315679104e+00	2.4480935603e-10                 	1.2648244535e-10                 	1.1832691068e-10                 	5.1665690970e-01                 	8.9875420164e-01                 
5.5840000000e-02	7.0996393292e+00	2.4546464416e-10                 	1.2534043994e-10                 	1.2012420422e-10                 	5.1062522821e-01                 	8.9912941290e-01                 
5.6360000000e-02	7.0341352048e+00	2.4608761192e-10                 	1.2422317036e-10                 	1.2186444156e-10                 	5.0479245741e-01                 	8.9908142695e-01                 
5.6610000000e-02	7.0030711913e+00	2.4704670773e-10                 	1.2353312452e-10                 	1.2351358321e-10                 	5.0003954985e-01                 	8.9917754375e-01                 
5.6870000000e-02	6.9710543369e+00	2.4642229525e-10                 	1.2189377182e-10                 	1.2452852343e-10                 	4.9465399101e-01                 	9.0072883645e-01                 
