#wavelengths (mu)	size parameter  	extinction cross section (cm^2)  	scattering cross section (cm^2)  	absorption cross section (cm^2)  	single scattering albedo         	asymmetry parameter              
2.8830000000e-02	8.6763749658e+00	3.4382168968e-11                 	1.1348232621e-11                 	2.3033936347e-11                 	3.3006156859e-01                 	9.6317237382e-01                 
2.9520000000e-02	8.4735735184e+00	3.1872140915e-11                 	1.2156044078e-11                 	1.9716096837e-11                 	3.8140029910e-01                 	9.6162759470e-01                 
3.0240000000e-02	8.2718217680e+00	3.1664557777e-11                 	1.5619161220e-11                 	1.6045396557e-11                 	4.9326952014e-01                 	9.5986090361e-01                 
3.0990000000e-02	8.0716324706e+00	3.9108139527e-11                 	2.5120177954e-11                 	1.3987961573e-11                 	6.4232607988e-01                 	9.5713138205e-01                 
3.1790000000e-02	7.8685086588e+00	4.6567613587e-11                 	3.1994327010e-11                 	1.4573286577e-11                 	6.8705103279e-01                 	9.5381844316e-01                 
3.2630000000e-02	7.6659482153e+00	5.8242717457e-11                 	3.9304125790e-11                 	1.8938591667e-11                 	6.7483330975e-01                 	9.4871967258e-01                 
3.3510000000e-02	7.4646341469e+00	6.8876741247e-11                 	4.3276742068e-11                 	2.5599999180e-11                 	6.2832156812e-01                 	9.4249185790e-01                 
3.3970000000e-02	7.3635528485e+00	7.8472077832e-11                 	4.8572978300e-11                 	2.9899099531e-11                 	6.1898422525e-01                 	9.3540771464e-01                 
3.4440000000e-02	7.2630630158e+00	7.4530790794e-11                 	4.2030708629e-11                 	3.2500082165e-11                 	5.6393751068e-01                 	9.3666916932e-01                 
3.4930000000e-02	7.1611763603e+00	8.2131342488e-11                 	4.9006119233e-11                 	3.3125223255e-11                 	5.9667987578e-01                 	9.2861019304e-01                 
3.5420000000e-02	7.0621087031e+00	7.5997725878e-11                 	3.7519759849e-11                 	3.8477966029e-11                 	4.9369582333e-01                 	9.3317402451e-01                 
3.5940000000e-02	6.9599301687e+00	7.7526418567e-11                 	4.1531672427e-11                 	3.5994746140e-11                 	5.3570993210e-01                 	9.2987231704e-01                 
3.6460000000e-02	6.8606662168e+00	7.2417773542e-11                 	3.2586900146e-11                 	3.9830873397e-11                 	4.4998483869e-01                 	9.3378005170e-01                 
3.7010000000e-02	6.7587108961e+00	7.1936360434e-11                 	4.0925627954e-11                 	3.1010732480e-11                 	5.6891435300e-01                 	9.3102032106e-01                 
3.7460000000e-02	6.6775197615e+00	7.9124483668e-11                 	5.2054130352e-11                 	2.7070353316e-11                 	6.5787639854e-01                 	9.2386226933e-01                 
3.7920000000e-02	6.5965160935e+00	8.4324282486e-11                 	5.3300736437e-11                 	3.1023546049e-11                 	6.3209238034e-01                 	9.1542839714e-01                 
3.8390000000e-02	6.5157564539e+00	8.4981351863e-11                 	5.1293581959e-11                 	3.3687769904e-11                 	6.0358632611e-01                 	9.1210051918e-01                 
3.8870000000e-02	6.4352943212e+00	8.5218882071e-11                 	5.0377090913e-11                 	3.4841791158e-11                 	5.9114939892e-01                 	9.0974468099e-01                 
3.9360000000e-02	6.3551801388e+00	8.4926452993e-11                 	4.8855796531e-11                 	3.6070656462e-11                 	5.7527183592e-01                 	9.0838699553e-01                 
3.9870000000e-02	6.2738873906e+00	8.4282114011e-11                 	4.7869227273e-11                 	3.6412886737e-11                 	5.6796424526e-01                 	9.0762593900e-01                 
4.0390000000e-02	6.1931143913e+00	8.4306815480e-11                 	4.8185551729e-11                 	3.6121263751e-11                 	5.7154989730e-01                 	9.0564021635e-01                 
4.0920000000e-02	6.1129005441e+00	8.6011295546e-11                 	5.0737580428e-11                 	3.5273715118e-11                 	5.8989438661e-01                 	9.0054443407e-01                 
4.1470000000e-02	6.0318275926e+00	8.8887430264e-11                 	5.3550388203e-11                 	3.5337042061e-11                 	6.0245175323e-01                 	8.9218039832e-01                 
