0.000000e+00 4.016281e+27 4.016281e+27 3.209179e+27 94.208626 24
5.820766e-29 4.016281e+27 4.016281e+27 3.209179e+27 94.208626 24
1.070358e-28 4.016281e+27 4.016281e+27 3.209179e+27 94.208626 24
1.558639e-28 4.016281e+27 4.016281e+27 3.209179e+27 94.208626 24
2.046920e-28 4.016281e+27 4.016281e+27 3.209179e+27 94.208626 24
2.535202e-28 3.944459e+27 3.944459e+27 3.209179e+27 94.208626 24
3.023483e-28 3.307444e+27 3.307444e+27 3.209179e+27 94.208626 24
3.511764e-28 2.847572e+27 2.847572e+27 2.847572e+27 94.208626 24
4.488327e-28 2.228002e+27 2.228002e+27 2.228002e+27 94.208626 24
5.464889e-28 1.829863e+27 1.829863e+27 1.829863e+27 94.208626 24
6.441452e-28 1.552445e+27 1.552445e+27 1.552445e+27 94.208626 24
7.418014e-28 1.348070e+27 1.348070e+27 1.348070e+27 94.208626 24
9.371139e-28 1.067106e+27 1.067106e+27 1.067106e+27 94.208626 24
1.132426e-27 8.830596e+26 8.830596e+26 8.830596e+26 94.208626 24
1.327739e-27 7.531601e+26 7.531601e+26 7.531601e+26 94.208626 24
1.718364e-27 5.819489e+26 5.819489e+26 5.819489e+26 94.208626 24
2.108989e-27 4.741609e+26 4.741609e+26 4.741609e+26 94.208626 24
2.499614e-27 4.000618e+26 4.000618e+26 4.000618e+26 94.208626 62
2.890239e-27 3.459922e+26 3.459922e+26 3.459922e+26 94.208626 62
3.671489e-27 2.723691e+26 2.723691e+26 2.723691e+26 94.208626 62
4.452739e-27 2.245809e+26 2.245809e+26 2.245809e+26 94.208626 62
5.233989e-27 1.910589e+26 1.910589e+26 1.910589e+26 94.208626 62
6.796489e-27 1.471348e+26 1.471348e+26 1.471348e+26 94.208626 62
8.358989e-27 1.196317e+26 1.196317e+26 1.196317e+26 94.208626 62
9.921489e-27 1.007913e+26 1.007913e+26 1.007913e+26 94.208626 62
1.148399e-26 8.707776e+25 8.707776e+25 8.707776e+25 94.208626 62
1.460899e-26 6.845101e+25 6.845101e+25 6.845101e+25 94.208626 62
1.773399e-26 5.638889e+25 5.638889e+25 5.638889e+25 94.208626 62
2.085899e-26 4.794096e+25 4.794096e+25 4.794096e+25 94.208626 62
2.710899e-26 3.688813e+25 3.688813e+25 3.688813e+25 94.208626 62
3.335899e-26 2.997693e+25 2.997693e+25 2.997693e+25 94.208626 62
3.960899e-26 2.524679e+25 2.524679e+25 2.524679e+25 94.208626 62
4.585899e-26 2.180598e+25 2.180598e+25 2.180598e+25 94.208626 62
5.835899e-26 1.713532e+25 1.713532e+25 1.713532e+25 94.208626 62
7.085899e-26 1.411254e+25 1.411254e+25 1.411254e+25 94.208626 62
8.335899e-26 1.199631e+25 1.199631e+25 1.199631e+25 94.208626 62
1.083590e-25 9.228584e+24 9.228584e+24 9.228584e+24 94.208626 62
1.333590e-25 7.498557e+24 7.498557e+24 7.498557e+24 94.208626 62
1.583590e-25 6.314766e+24 6.314766e+24 6.314766e+24 94.208626 62
1.833590e-25 5.453782e+24 5.453782e+24 5.453782e+24 94.208626 62
2.333590e-25 4.285243e+24 4.285243e+24 4.285243e+24 94.208626 62
2.833590e-25 3.529092e+24 3.529092e+24 3.529092e+24 94.208626 62
3.333590e-25 2.999769e+24 2.999769e+24 2.999769e+24 94.208626 62
4.333590e-25 2.307556e+24 2.307556e+24 2.307556e+24 94.208626 36
5.333590e-25 1.874910e+24 1.874910e+24 1.874910e+24 94.208626 36
6.333590e-25 1.578883e+24 1.578883e+24 1.578883e+24 94.208626 36
7.333590e-25 1.363589e+24 1.363589e+24 1.363589e+24 94.208626 36
8.333590e-25 1.199963e+24 1.199963e+24 1.199963e+24 94.208626 36
9.333590e-25 1.071399e+24 1.071399e+24 1.071399e+24 94.208626 36
1.033359e-24 9.677179e+23 9.677179e+23 9.677179e+23 94.208626 36
1.133359e-24 8.823330e+23 8.823330e+23 8.823330e+23 94.208626 36
1.243359e-24 8.042730e+23 8.042730e+23 8.042730e+23 94.208626 36
1.364359e-24 7.329449e+23 7.329449e+23 7.329449e+23 94.208626 36
1.497459e-24 6.677979e+23 6.677979e+23 6.677979e+23 94.208626 36
1.643869e-24 6.083210e+23 6.083210e+23 6.083210e+23 94.208626 36
1.804920e-24 5.540412e+23 5.540412e+23 5.540412e+23 94.208626 36
1.982076e-24 5.045215e+23 5.045215e+23 5.045215e+23 94.208626 36
2.176948e-24 4.593587e+23 4.593587e+23 4.593587e+23 94.208626 36
2.391307e-24 4.181814e+23 4.181814e+23 4.181814e+23 94.208626 36
2.627101e-24 3.806477e+23 3.806477e+23 3.806477e+23 94.208626 36
2.886476e-24 3.464432e+23 3.464432e+23 3.464432e+23 94.208626 36
3.171787e-24 3.152796e+23 3.152796e+23 3.152796e+23 94.208626 36
3.485630e-24 2.868922e+23 2.868922e+23 2.868922e+23 94.208626 36
3.830857e-24 2.610382e+23 2.610382e+23 2.610382e+23 94.208626 36
