Type	Std	Rate
R1	1.710453e+16	3.266272e+16	5.589764e+16	8.223640e+16	1.027192e+17	1.106483e+17	1.057384e+17	9.203910e+16	7.426711e+16	5.614715e+16	3.894071e+16	2.438721e+16	1.263965e+16	4.788436e+15	9.140277e+14	-2.831439e+14	-3.146343e+14	-1.410400e+14	-4.028465e+13	-8.026195e+12	-1.043009e+12	-2.741240e+03	-2.108408e+01	-6.160408e-02	3.988784e+02	-9.068901e-08	-7.979557e-11	4.577330e-12	5.158178e-13	7.042212e-14	1.042603e-14	1.606028e-15	2.506378e-16	3.931730e-17	6.176647e-18	9.707835e-19	1.525940e-19	2.398618e-20	3.768988e-21	5.923528e-22	9.308197e-23	1.462528e-23	2.299431e-24	3.612724e-25	5.690309e-26	9.011422e-27	1.435161e-27	2.313495e-28	3.833722e-29	6.681324e-30	1.259526e-30	2.664728e-31	6.564897e-32	1.924026e-32	6.749068e-33	2.849181e-33	1.402366e-33	7.362753e-34	3.810654e-34	1.888026e-34	
R6	-8.849741e+16	-1.336132e+17	-1.959566e+17	-2.935372e+17	-4.576088e+17	-7.569064e+17	-1.408034e+18	-2.997851e+18	-6.628511e+18	-1.524440e+19	-5.326775e+19	-2.282522e+20	-7.160475e+20	-1.445036e+21	-1.922426e+21	-1.802937e+21	-1.263904e+21	-7.024406e+20	-3.257885e+20	-1.345831e+20	-5.153804e+19	-1.125093e+06	-1.477814e+04	-8.298898e+01	8.462507e+08	-1.194695e-03	-1.745665e-05	-1.128014e-06	-2.390998e-07	-9.280341e-08	-4.421685e-08	-2.291712e-08	-1.220501e-08	-6.570706e-09	-3.551735e-09	-1.924354e-09	-1.044616e-09	-5.683572e-10	-3.100930e-10	-1.698443e-10	-9.350012e-11	-5.181131e-11	-2.896498e-11	-1.636629e-11	-9.379513e-12	-5.469645e-12	-3.250597e-12	-1.971197e-12	-1.219194e-12	-7.650505e-13	-4.809644e-13	-2.974889e-13	-1.776698e-13	-1.012135e-13	-5.474597e-14	-2.789216e-14	-1.339020e-14	-6.245087e-15	-2.971981e-15	-1.488037e-15	
R9	-1.894270e+11	-1.082901e+12	-3.012998e+12	-6.222754e+12	-1.061649e+13	-1.579163e+13	-2.132915e+13	-2.676916e+13	-3.095794e+13	-3.209967e+13	-2.893147e+13	-2.190180e+13	-1.311938e+13	-5.826657e+12	-1.860575e+12	-4.313602e+11	-7.999827e+10	-1.278858e+10	-1.980933e+09	-3.310025e+08	-5.831861e+07	-2.404871e+02	-1.368363e+01	-5.026127e-01	5.897433e-20	-2.280210e-04	-4.066380e-06	-8.045601e-08	-1.793136e-09	-4.269034e-11	-1.040518e-12	-2.560423e-14	-6.318535e-16	-1.561356e-17	-3.858871e-19	-9.536638e-21	-2.356584e-22	-5.822984e-24	-1.437730e-25	-3.551321e-27	-8.769218e-29	-2.164900e-30	-5.351444e-32	-1.320991e-33	-3.277193e-35	-8.218967e-37	-2.084643e-38	-5.417118e-40	-1.487550e-41	-4.518102e-43	-1.605627e-44	-7.186814e-46	-4.361684e-47	-3.736667e-48	-4.454077e-49	-6.928966e-50	-1.300968e-50	-2.765208e-51	-6.349360e-52	-1.529349e-52	
R11	-6.224230e+13	-7.626205e+13	-8.008602e+13	-7.447760e+13	-6.315431e+13	-4.990400e+13	-3.705837e+13	-2.553077e+13	-1.581686e+13	-8.500661e+12	-3.986750e+12	-1.780456e+12	-8.592390e+11	-3.906507e+11	-1.315632e+11	-3.080303e+10	-5.363337e+09	-7.430111e+08	-8.782791e+07	-9.362505e+06	-8.382275e+05	-5.308944e-04	-2.062169e-04	-9.228024e-05	1.504234e-19	-4.622341e-07	-1.034245e-08	-1.720376e-10	-2.495628e-12	-3.426811e-14	-4.623236e-16	-6.193078e-18	-8.275928e-20	-1.105161e-21	-1.475108e-23	-1.968282e-25	-2.625623e-27	-3.501977e-29	-4.666136e-31	-6.219069e-33	-8.283475e-35	-1.102504e-36	-1.468603e-38	-1.950903e-40	-2.602168e-42	-3.505138e-44	-4.761939e-46	-6.604772e-48	-9.650597e-50	-1.555338e-51	-2.921371e-53	-6.878785e-55	-2.186281e-56	-9.772970e-58	-6.065478e-59	-4.903044e-60	-4.771883e-61	-5.248168e-62	-6.228525e-63	-7.749500e-64	
R12	-6.203218e+12	-1.483147e+13	-2.096975e+13	-2.501712e+13	-2.795287e+13	-3.080418e+13	-3.408024e+13	-3.776757e+13	-4.077683e+13	-4.052500e+13	-3.500646e+13	-2.457143e+13	-1.300308e+13	-4.785317e+12	-1.171287e+12	-1.894638e+11	-2.175367e+10	-1.832819e+09	-1.227477e+08	-7.152264e+06	-3.316364e+05	9.395576e-09	-1.146825e-08	-2.449469e-08	2.828873e-22	-1.786152e-10	-3.453082e-12	-4.626479e-14	-5.158601e-16	-5.314034e-18	-5.321145e-20	-5.259819e-22	-5.169943e-24	-5.067506e-26	-4.957553e-28	-4.843116e-30	-4.725441e-32	-4.605761e-34	-4.480013e-36	-4.354376e-38	-4.224144e-40	-4.088487e-42	-3.953671e-44	-3.803658e-46	-3.665310e-48	-3.557079e-50	-3.467914e-52	-3.435621e-54	-3.568488e-56	-4.067889e-58	-5.371556e-60	-8.828724e-62	-1.943350e-63	-5.965474e-65	-2.519632e-66	-1.371271e-67	-8.866673e-69	-6.378041e-70	-4.859744e-71	-3.797503e-72	
R13	-3.619404e+16	-4.041577e+16	-4.190525e+16	-4.089811e+16	-3.791749e+16	-3.353615e+16	-2.825673e+16	-2.255782e+16	-1.699881e+16	-1.205190e+16	-8.080714e+15	-5.063611e+15	-2.887135e+15	-1.405702e+15	-5.436467e+14	-1.595450e+14	-3.504778e+13	-5.599606e+12	-6.621084e+11	-6.458872e+10	-5.582266e+09	2.274814e-09	2.672185e-11	1.098403e-13	1.293299e-37	5.807088e-19	2.639895e-21	2.507044e-23	4.164536e-25	9.235431e-27	2.307998e-28	6.247424e-30	1.822064e-31	5.797913e-33	2.026706e-34	7.734189e-36	3.165228e-37	1.361130e-38	6.043090e-40	2.741418e-41	1.261853e-42	5.874964e-44	2.768208e-45	1.317623e-46	6.375818e-48	3.154032e-49	1.594740e-50	8.297629e-52	4.511669e-53	2.609509e-54	1.628668e-55	1.116712e-56	8.566729e-58	7.421153e-59	7.225917e-60	7.735229e-61	8.859725e-62	1.064105e-62	1.320142e-63	1.674744e-64	
R14	3.474969e+15	5.098100e+15	7.204358e+15	9.408094e+15	1.139308e+16	1.324238e+16	1.539240e+16	1.761330e+16	1.849270e+16	1.680884e+16	1.286206e+16	8.187520e+15	4.272518e+15	1.813033e+15	6.264508e+14	1.744927e+14	3.844389e+13	6.119904e+12	6.584648e+11	4.753685e+10	1.950842e+09	-1.312292e+01	-6.366966e-01	-1.857857e-02	-9.408691e-26	-5.425338e-06	-8.354574e-08	-1.498843e-09	-3.161580e-11	-7.417748e-13	-1.844960e-14	-4.789315e-16	-1.286803e-17	-3.569581e-19	-1.020156e-20	-2.998405e-22	-9.041874e-24	-2.790356e-25	-8.780552e-27	-2.812346e-28	-9.139636e-30	-3.007332e-31	-1.001787e-32	-3.365720e-34	-1.145997e-35	-3.970316e-37	-1.396765e-38	-5.025082e-40	-1.884527e-41	-7.560255e-43	-3.333537e-44	-1.674388e-45	-9.939151e-47	-7.114857e-48	-6.100890e-49	-6.050525e-50	-6.645963e-51	-7.817692e-52	-9.608895e-53	-1.214920e-53	
R18	-3.587162e+12	-2.817973e+12	-1.888126e+12	-1.087886e+12	-5.197022e+11	-1.682413e+11	2.556701e+10	1.186413e+11	1.534914e+11	1.581127e+11	1.522181e+11	1.309442e+11	9.063839e+10	4.336879e+10	1.307995e+10	2.434375e+09	2.917473e+08	2.251328e+07	1.136136e+06	3.986367e+04	9.228388e+02	-3.646499e-10	-1.805452e-11	-5.890780e-13	4.977220e-31	-1.913863e-16	-1.846851e-18	-1.327752e-20	-8.002684e-23	-4.448389e-25	-2.403539e-27	-1.282823e-29	-6.814200e-32	-3.611220e-34	-1.910453e-36	-1.009113e-38	-5.320623e-41	-2.800228e-43	-1.468935e-45	-7.688892e-48	-4.009902e-50	-2.082598e-52	-1.079895e-54	-5.579651e-57	-2.917737e-59	-1.582419e-61	-9.205952e-64	-6.146817e-66	-5.089537e-68	-5.405468e-70	-7.274829e-72	-1.239267e-73	-2.729958e-75	-7.894242e-77	-2.951065e-78	-1.353542e-79	-7.155129e-81	-4.153566e-82	-2.556894e-83	-1.633127e-84	
R21	-4.937383e+16	-2.620541e+16	-1.284065e+16	-5.960560e+15	-2.681300e+15	-1.190443e+15	-5.237190e+14	-2.259823e+14	-9.425879e+13	-3.705494e+13	-1.324142e+13	-4.120163e+12	-1.137058e+12	-3.341951e+11	-1.027265e+11	-2.477507e+10	-4.057617e+09	-4.529700e+08	-3.616030e+07	-2.181456e+06	-9.044057e+04	-8.756373e-03	-9.087471e-04	-7.057879e-05	2.637710e-21	-1.284827e-07	-2.491183e-09	-3.054935e-11	-2.759044e-13	-2.153350e-15	-1.598872e-17	-1.163163e-19	-8.405294e-22	-6.059240e-24	-4.363138e-26	-3.139792e-28	-2.258185e-30	-1.623481e-32	-1.165498e-34	-8.366602e-37	-5.998700e-39	-4.294309e-41	-3.074265e-43	-2.190986e-45	-1.565716e-47	-1.128250e-49	-8.173015e-52	-6.019667e-54	-4.653389e-56	-3.954098e-58	-3.897559e-60	-4.789837e-62	-7.902914e-64	-1.825502e-65	-5.836058e-67	-2.422400e-68	-1.206104e-69	-6.765216e-71	-4.085138e-72	-2.581681e-73	
R22	-3.403774e+14	-7.777648e+14	-9.207936e+14	-9.041423e+14	-8.095290e+14	-6.791067e+14	-5.367693e+14	-3.964232e+14	-2.674166e+14	-1.591515e+14	-8.069894e+13	-3.325811e+13	-1.042262e+13	-2.318783e+12	-3.525135e+11	-3.650206e+10	-2.794721e+09	-1.644522e+08	-8.081792e+06	-3.491958e+05	-1.116253e+04	-4.856216e-03	-4.912157e-04	-2.924582e-05	1.601476e-21	-5.719430e-09	-3.508015e-11	-1.819622e-13	-8.838944e-16	-4.136594e-18	-1.880238e-20	-8.334776e-23	-3.618045e-25	-1.544140e-27	-6.497886e-30	-2.703712e-32	-1.115004e-34	-4.568326e-37	-1.861199e-39	-7.567028e-42	-3.072619e-44	-1.248319e-46	-5.095579e-49	-2.084672e-51	-8.639894e-54	-3.659663e-56	-1.582310e-58	-7.079880e-61	-3.393077e-63	-1.826827e-65	-1.165097e-67	-9.444878e-70	-1.045967e-71	-1.646531e-73	-3.634613e-75	-1.052446e-76	-3.683028e-78	-1.460338e-79	-6.260697e-81	-2.818315e-82	
